jade_source_year,jade_source_week,simulation,stage,calendar_year,calendar_week,stored_energy_gwh,thermal_cost_nzd,lost_load_cost_nzd
2025,Week 52,23,15,2026,14,3373.127122,5731313.870007,0.000000
2025,Week 52,23,16,2026,15,3224.497885,7233511.194701,0.000000
2025,Week 52,23,17,2026,16,3143.100680,9224313.925281,0.000000
2025,Week 52,23,18,2026,17,3161.504417,6976394.666692,0.000000
2025,Week 52,23,19,2026,18,3262.204479,9987007.596691,0.000000
2025,Week 52,23,20,2026,19,3580.291142,3762984.000000,0.000000
2025,Week 52,23,21,2026,20,3681.734392,2907839.923977,0.000000
2025,Week 52,23,22,2026,21,3808.996570,2792172.522839,0.000000
2025,Week 52,23,23,2026,22,3779.215875,4604770.334127,0.000000
2025,Week 52,23,24,2026,23,3683.998158,3540737.439257,0.000000
2025,Week 52,23,25,2026,24,3780.728126,3101413.180895,0.000000
2025,Week 52,23,26,2026,25,3654.219731,3661358.977755,0.000000
2025,Week 52,23,27,2026,26,3402.415229,3597262.521308,0.000000
2025,Week 52,23,28,2026,27,3166.756469,7371746.629763,0.000000
2025,Week 52,23,29,2026,28,2963.596535,7101955.775448,0.000000
2025,Week 52,23,30,2026,29,2779.104578,6632998.977369,0.000000
2025,Week 52,23,31,2026,30,2533.729259,7202023.406168,0.000000
2025,Week 52,23,32,2026,31,2253.463263,7423019.179406,0.000000
2025,Week 52,23,33,2026,32,2051.560109,7951903.923458,0.000000
2025,Week 52,23,34,2026,33,1877.486354,6722571.170951,0.000000
2025,Week 52,23,35,2026,34,1759.020990,6785229.033844,0.000000
2025,Week 52,23,36,2026,35,1842.447047,5614353.360000,0.000000
2025,Week 52,23,37,2026,36,1718.266570,6037693.727592,0.000000
2025,Week 52,23,38,2026,37,1615.599597,6539858.596641,0.000000
2025,Week 52,23,39,2026,38,1650.180068,5862869.613245,0.000000
2025,Week 52,23,40,2026,39,1869.040478,4148570.122054,0.000000
2025,Week 52,23,41,2026,40,1872.881286,5014539.568513,0.000000
2025,Week 52,23,42,2026,41,1829.451993,4874404.260170,0.000000
2025,Week 52,23,43,2026,42,1844.865267,4738253.530264,0.000000
2025,Week 52,23,44,2026,43,1822.600714,5614353.360000,0.000000
2025,Week 52,23,45,2026,44,1832.601411,5614353.360000,0.000000
2025,Week 52,23,46,2026,45,1775.825716,1683888.479992,0.000000
2025,Week 52,23,47,2026,46,1668.406750,0.000000,0.000000
2025,Week 52,23,48,2026,47,1585.524043,858466.885160,0.000000
2025,Week 52,23,49,2026,48,1645.303149,2410876.120687,0.000000
2025,Week 52,23,50,2026,49,2000.702063,5614353.360000,0.000000
2025,Week 52,23,51,2026,50,2023.385971,5614353.360000,0.000000
2025,Week 52,23,52,2026,51,2035.515147,5614353.360000,0.000000
2025,Week 52,24,1,2025,52,3496.798432,0.000000,0.000000
2025,Week 52,24,2,2026,1,3515.305358,0.000000,0.000000
2025,Week 52,24,3,2026,2,3476.654860,0.000000,0.000000
2025,Week 52,24,4,2026,3,3375.513433,1854162.891445,0.000000
2025,Week 52,24,5,2026,4,3234.756256,2673501.600000,0.000000
2025,Week 52,24,6,2026,5,3271.755148,2499626.414953,0.000000
2025,Week 52,24,7,2026,6,3118.337082,2673501.600000,0.000000
2025,Week 52,24,8,2026,7,3015.746387,5035764.424286,0.000000
2025,Week 52,24,9,2026,8,2846.759616,6272301.817284,0.000000
2025,Week 52,24,10,2026,9,2681.169739,7676695.326613,0.000000
2025,Week 52,24,11,2026,10,2512.340644,7705309.283320,0.000000
2025,Week 52,24,12,2026,11,2392.740989,12657359.492688,0.000000
2025,Week 52,24,13,2026,12,2276.122471,10397148.321129,0.000000
2025,Week 52,24,14,2026,13,2144.802428,14179649.748482,0.000000
2025,Week 52,24,15,2026,14,2007.744927,15171798.400529,0.000000
2025,Week 52,24,16,2026,15,2012.703673,15326451.758921,0.000000
2025,Week 52,24,17,2026,16,2285.644657,8875334.039885,0.000000
2025,Week 52,24,18,2026,17,2823.172046,6980337.808618,0.000000
2025,Week 52,24,19,2026,18,2843.270736,7432133.167653,0.000000
2025,Week 52,24,20,2026,19,2774.465246,10049372.390668,0.000000
2025,Week 52,24,21,2026,20,2954.378423,6399681.243051,0.000000
2025,Week 52,24,22,2026,21,2816.459386,6446940.747940,0.000000
2025,Week 52,24,23,2026,22,2961.823811,5614353.360000,0.000000
2025,Week 52,24,24,2026,23,2915.046492,6112339.466238,0.000000
2025,Week 52,24,25,2026,24,2975.957758,6387432.496544,0.000000
2025,Week 52,24,26,2026,25,3196.423540,4267454.147148,0.000000
2025,Week 52,24,27,2026,26,3175.489628,4303543.307494,0.000000
2025,Week 52,24,28,2026,27,3215.947882,3312492.069074,0.000000
2025,Week 52,24,29,2026,28,3253.345011,2847669.762127,0.000000
2025,Week 52,24,30,2026,29,3088.480473,3305835.331064,0.000000
2025,Week 52,24,31,2026,30,2843.304938,4037279.439606,0.000000
2025,Week 52,24,32,2026,31,2658.376822,3951220.180805,0.000000
2025,Week 52,24,33,2026,32,2414.998922,4296219.347690,0.000000
2025,Week 52,24,34,2026,33,2334.146178,3641184.406253,0.000000
2025,Week 52,24,35,2026,34,2200.344244,3451001.655316,0.000000
2025,Week 52,24,36,2026,35,2088.523210,2732748.569107,0.000000
2025,Week 52,24,37,2026,36,1925.481183,3187464.380683,0.000000
2025,Week 52,24,38,2026,37,1856.781692,6476712.141403,0.000000
2025,Week 52,24,39,2026,38,1770.667001,5810938.507296,0.000000
2025,Week 52,24,40,2026,39,1713.677035,5627614.638620,0.000000
2025,Week 52,24,41,2026,40,1691.519438,5614353.360000,0.000000
2025,Week 52,24,42,2026,41,1626.238467,5103081.791422,0.000000
2025,Week 52,24,43,2026,42,1614.575296,5614353.360000,0.000000
2025,Week 52,24,44,2026,43,1698.526654,5118699.692193,0.000000
2025,Week 52,24,45,2026,44,1929.978727,5179129.394201,0.000000
2025,Week 52,24,46,2026,45,2037.675494,1024648.597841,0.000000
2025,Week 52,24,47,2026,46,2265.723172,0.000000,0.000000
2025,Week 52,24,48,2026,47,2320.051708,0.000000,0.000000
2025,Week 52,24,49,2026,48,2451.492415,1145786.400000,0.000000
2025,Week 52,24,50,2026,49,2583.748235,2673501.600000,0.000000
2025,Week 52,24,51,2026,50,2677.713222,980963.534493,0.000000
2025,Week 52,24,52,2026,51,2810.119252,3508473.650459,0.000000
2025,Week 52,25,1,2025,52,3786.400493,0.000000,0.000000
2025,Week 52,25,2,2026,1,3792.431433,0.000000,0.000000
2025,Week 52,25,3,2026,2,3744.170463,0.000000,0.000000
2025,Week 52,25,4,2026,3,3718.284050,1192938.218958,0.000000
2025,Week 52,25,5,2026,4,3709.953411,394357.007642,0.000000
2025,Week 52,25,6,2026,5,3704.845827,969710.874333,0.000000
2025,Week 52,25,7,2026,6,3700.486666,457515.917744,0.000000
2025,Week 52,25,8,2026,7,3555.740107,2673501.600000,0.000000
2025,Week 52,25,9,2026,8,3486.214528,4293367.097794,0.000000
2025,Week 52,25,10,2026,9,3378.631237,2707958.925726,0.000000
2025,Week 52,25,11,2026,10,3318.105574,2673501.600000,0.000000
2025,Week 52,25,12,2026,11,3285.390109,5071956.004849,0.000000
2025,Week 52,25,13,2026,12,3349.494255,5505004.908172,0.000000
2025,Week 52,25,14,2026,13,3297.415904,5821224.792872,0.000000
2025,Week 52,25,15,2026,14,3209.797151,5647772.130000,0.000000
2025,Week 52,25,16,2026,15,3160.375661,6610463.576392,0.000000
2025,Week 52,25,17,2026,16,3174.767416,6092937.360000,0.000000
2025,Week 52,25,18,2026,17,3307.368547,5614353.360000,0.000000
2025,Week 52,25,19,2026,18,3542.624617,2988388.501403,0.000000
2025,Week 52,25,20,2026,19,3557.837308,6454818.411977,0.000000
2025,Week 52,25,21,2026,20,3638.303844,3124938.350688,0.000000
2025,Week 52,25,22,2026,21,3690.098459,2725063.834325,0.000000
2025,Week 52,25,23,2026,22,3598.653071,5883430.941431,0.000000
2025,Week 52,25,24,2026,23,3466.278746,6418654.574846,0.000000
2025,Week 52,25,25,2026,24,3343.477522,6446093.841217,0.000000
2025,Week 52,25,26,2026,25,3181.022769,6712597.256677,0.000000
2025,Week 52,25,27,2026,26,3214.168306,6634166.214931,0.000000
2025,Week 52,25,28,2026,27,3274.102752,6611945.559437,0.000000
2025,Week 52,25,29,2026,28,3060.850320,6824158.856765,0.000000
2025,Week 52,25,30,2026,29,2900.350648,6703835.760000,0.000000
2025,Week 52,25,31,2026,30,2630.090756,7558377.952096,0.000000
2025,Week 52,25,32,2026,31,2337.166451,8083410.305295,0.000000
2025,Week 52,25,33,2026,32,2101.494726,8935078.694823,0.000000
2025,Week 52,25,34,2026,33,1904.816091,6891843.162634,0.000000
2025,Week 52,25,35,2026,34,1779.322689,6703835.760000,0.000000
2025,Week 52,25,36,2026,35,1538.752369,6344824.419182,0.000000
2025,Week 52,25,37,2026,36,1316.023932,6703835.760000,0.000000
2025,Week 52,25,38,2026,37,1097.494857,9859681.869513,0.000000
2025,Week 52,25,39,2026,38,880.046483,6512460.606415,0.000000
2025,Week 52,25,40,2026,39,780.956872,6061807.887005,0.000000
2025,Week 52,25,41,2026,40,775.736014,5950696.798181,0.000000
2025,Week 52,25,42,2026,41,880.291170,5614353.360000,0.000000
2025,Week 52,25,43,2026,42,1136.254146,5531772.910683,0.000000
2025,Week 52,25,44,2026,43,1258.381794,5244587.907588,0.000000
2025,Week 52,25,45,2026,44,1440.947905,5357218.737376,0.000000
2025,Week 52,25,46,2026,45,1458.673315,2301055.043720,0.000000
2025,Week 52,25,47,2026,46,1614.497425,824167.476725,0.000000
2025,Week 52,25,48,2026,47,2220.844913,0.000000,0.000000
2025,Week 52,25,49,2026,48,2510.691786,1145786.400000,0.000000
2025,Week 52,25,50,2026,49,2862.309897,2119105.217527,0.000000
2025,Week 52,25,51,2026,50,3147.711725,1704470.365699,0.000000
2025,Week 52,25,52,2026,51,3464.198811,0.000000,0.000000
2025,Week 52,26,1,2025,52,3777.597618,0.000000,0.000000
2025,Week 52,26,2,2026,1,3785.583562,0.000000,0.000000
2025,Week 52,26,3,2026,2,3780.823932,0.000000,0.000000
2025,Week 52,26,4,2026,3,3768.881509,227406.826274,0.000000
2025,Week 52,26,5,2026,4,3750.908438,576486.209016,0.000000
2025,Week 52,26,6,2026,5,3729.588576,647754.059548,0.000000
2025,Week 52,26,7,2026,6,3721.773193,353104.447527,0.000000
2025,Week 52,26,8,2026,7,3736.946270,526642.043176,0.000000
2025,Week 52,26,9,2026,8,3800.701810,779773.176744,0.000000
2025,Week 52,26,10,2026,9,3815.495738,10614.133740,0.000000
2025,Week 52,26,11,2026,10,3852.882530,0.000000,0.000000
2025,Week 52,26,12,2026,11,3853.106089,88343.170719,0.000000
2025,Week 52,26,13,2026,12,3731.864902,2809558.488432,0.000000
2025,Week 52,26,14,2026,13,3847.863130,476883.772784,0.000000
2025,Week 52,26,15,2026,14,3860.492594,325021.966248,0.000000
2025,Week 52,26,16,2026,15,3842.181954,2026285.835080,0.000000
2025,Week 52,26,17,2026,16,3778.011577,1763962.365383,0.000000
2025,Week 52,26,18,2026,17,3701.835931,4631172.431798,0.000000
2025,Week 52,26,19,2026,18,3730.122780,6295730.370092,0.000000
2025,Week 52,26,20,2026,19,3829.359959,2942874.072422,0.000000
2025,Week 52,26,21,2026,20,3765.358620,3410198.600111,0.000000
2025,Week 52,26,22,2026,21,3788.808458,3059651.199184,0.000000
2025,Week 52,26,23,2026,22,3870.612856,1939012.060059,0.000000
2025,Week 52,26,24,2026,23,3855.266457,2979265.353659,0.000000
2025,Week 52,26,25,2026,24,3755.915970,3977780.145417,0.000000
2025,Week 52,26,26,2026,25,3644.510702,6469699.270963,0.000000
2025,Week 52,26,27,2026,26,3476.729288,5291929.489600,0.000000
2025,Week 52,26,28,2026,27,3186.294474,8041918.169851,0.000000
2025,Week 52,26,29,2026,28,2901.408053,7969137.321842,0.000000
2025,Week 52,26,30,2026,29,2760.294653,6703835.760000,0.000000
2025,Week 52,26,31,2026,30,2568.183383,7037658.727999,0.000000
2025,Week 52,26,32,2026,31,2329.484699,7494430.680967,0.000000
2025,Week 52,26,33,2026,32,2165.886593,8086694.089795,0.000000
2025,Week 52,26,34,2026,33,2028.727005,6688189.505353,0.000000
2025,Week 52,26,35,2026,34,1861.654945,6703835.760000,0.000000
2025,Week 52,26,36,2026,35,1686.159629,6092937.360000,0.000000
2025,Week 52,26,37,2026,36,1454.121262,6657879.301815,0.000000
2025,Week 52,26,38,2026,37,1290.221834,7871526.736186,0.000000
2025,Week 52,26,39,2026,38,1099.030422,8123520.655058,0.000000
2025,Week 52,26,40,2026,39,1073.455606,6350325.271980,0.000000
2025,Week 52,26,41,2026,40,995.156257,6326564.088664,0.000000
2025,Week 52,26,42,2026,41,989.639686,5614353.360000,0.000000
2025,Week 52,26,43,2026,42,897.203661,5617830.095455,0.000000
2025,Week 52,26,44,2026,43,1273.406634,5614353.360000,0.000000
2025,Week 52,26,45,2026,44,1576.275137,2673501.600000,0.000000
2025,Week 52,26,46,2026,45,1596.516512,1646809.115903,0.000000
2025,Week 52,26,47,2026,46,1708.869080,159405.248228,0.000000
2025,Week 52,26,48,2026,47,1618.594644,186893.356482,0.000000
2025,Week 52,26,49,2026,48,1528.652307,2531321.259656,0.000000
2025,Week 52,26,50,2026,49,1638.773872,5621967.293916,0.000000
2025,Week 52,26,51,2026,50,2097.924445,5614353.360000,0.000000
2025,Week 52,26,52,2026,51,2393.881328,4237127.820164,0.000000
2025,Week 52,27,1,2025,52,3824.985048,0.000000,0.000000
2025,Week 52,27,2,2026,1,3819.840927,0.000000,0.000000
2025,Week 52,27,3,2026,2,3791.235492,0.000000,0.000000
2025,Week 52,27,4,2026,3,3701.201499,195810.306458,0.000000
2025,Week 52,27,5,2026,4,3573.817288,534814.608047,0.000000
2025,Week 52,27,6,2026,5,3539.715493,539006.027502,0.000000
2025,Week 52,27,7,2026,6,3585.871667,1064280.532587,0.000000
2025,Week 52,27,8,2026,7,3454.608515,2002929.457433,0.000000
2025,Week 52,27,9,2026,8,3350.069770,2709479.385864,0.000000
2025,Week 52,27,10,2026,9,3169.298846,4554695.155796,0.000000
2025,Week 52,27,11,2026,10,3161.970625,3539836.221053,0.000000
2025,Week 52,27,12,2026,11,3189.989741,6318249.498018,0.000000
2025,Week 52,27,13,2026,12,3101.826289,7732636.224845,0.000000
2025,Week 52,27,14,2026,13,2973.511838,9962711.280000,0.000000
2025,Week 52,27,15,2026,14,2812.421932,9110357.047353,0.000000
2025,Week 52,27,16,2026,15,2880.755167,9151304.253450,0.000000
2025,Week 52,27,17,2026,16,2921.285669,9271520.743042,0.000000
2025,Week 52,27,18,2026,17,2867.056626,8286848.592067,0.000000
2025,Week 52,27,19,2026,18,2804.457219,12021935.988207,0.000000
2025,Week 52,27,20,2026,19,2664.547328,11203793.696129,0.000000
2025,Week 52,27,21,2026,20,2488.948804,7932150.615985,0.000000
2025,Week 52,27,22,2026,21,2328.218771,7400304.409211,0.000000
2025,Week 52,27,23,2026,22,2226.920187,6561959.336522,0.000000
2025,Week 52,27,24,2026,23,2014.038119,8467729.845397,0.000000
2025,Week 52,27,25,2026,24,2230.846231,6476878.812354,0.000000
2025,Week 52,27,26,2026,25,2126.439652,7402473.041421,0.000000
2025,Week 52,27,27,2026,26,1893.812136,8241250.689428,0.000000
2025,Week 52,27,28,2026,27,1695.626070,9743503.971973,0.000000
2025,Week 52,27,29,2026,28,1483.643012,8778483.062563,0.000000
2025,Week 52,27,30,2026,29,1303.890279,9168880.906236,0.000000
2025,Week 52,27,31,2026,30,1026.445970,10405680.888658,0.000000
2025,Week 52,27,32,2026,31,809.546993,10871152.473028,0.000000
2025,Week 52,27,33,2026,32,600.881463,11501502.647740,0.000000
2025,Week 52,27,34,2026,33,374.015750,12880960.508382,0.000000
2025,Week 52,27,35,2026,34,156.853695,15748436.199997,0.000000
2025,Week 52,27,36,2026,35,-34.077702,15566625.068644,0.000000
2025,Week 52,27,37,2026,36,-159.066278,16332654.467835,0.000000
2025,Week 52,27,38,2026,37,-101.257123,16116172.364084,0.000000
2025,Week 52,27,39,2026,38,107.271464,12043813.005380,0.000000
2025,Week 52,27,40,2026,39,166.047829,9522338.849889,0.000000
2025,Week 52,27,41,2026,40,261.210956,10409990.453541,0.000000
2025,Week 52,27,42,2026,41,341.208051,8101512.722838,0.000000
2025,Week 52,27,43,2026,42,318.606042,7853692.893313,0.000000
2025,Week 52,27,44,2026,43,286.663304,9534774.250437,0.000000
2025,Week 52,27,45,2026,44,309.891911,9586394.668895,0.000000
2025,Week 52,27,46,2026,45,789.075245,3957155.004747,0.000000
2025,Week 52,27,47,2026,46,969.865791,3123182.880000,0.000000
2025,Week 52,27,48,2026,47,1079.785860,4876972.946454,0.000000
2025,Week 52,27,49,2026,48,1114.005868,7851799.960294,0.000000
2025,Week 52,27,50,2026,49,1332.660650,8519241.149714,0.000000
2025,Week 52,27,51,2026,50,1652.504796,7452181.013028,0.000000
2025,Week 52,27,52,2026,51,1686.663527,7528689.360000,0.000000
2025,Week 52,28,1,2025,52,3601.023498,0.000000,0.000000
2025,Week 52,28,2,2026,1,3632.242827,0.000000,0.000000
2025,Week 52,28,3,2026,2,3476.623554,462352.896735,0.000000
2025,Week 52,28,4,2026,3,3312.245729,2676336.652405,0.000000
2025,Week 52,28,5,2026,4,3346.381846,2673501.600000,0.000000
2025,Week 52,28,6,2026,5,3621.827521,1318671.948929,0.000000
2025,Week 52,28,7,2026,6,3657.485793,212437.708976,0.000000
2025,Week 52,28,8,2026,7,3736.017883,54474.441643,0.000000
2025,Week 52,28,9,2026,8,3672.371880,2905342.879853,0.000000
2025,Week 52,28,10,2026,9,3618.168109,2673501.600000,0.000000
2025,Week 52,28,11,2026,10,3593.297403,2673501.600000,0.000000
2025,Week 52,28,12,2026,11,3660.110442,2673501.600000,0.000000
2025,Week 52,28,13,2026,12,3490.525929,3940235.917180,0.000000
2025,Week 52,28,14,2026,13,3362.323021,5833675.433718,0.000000
2025,Week 52,28,15,2026,14,3246.066311,5850129.593843,0.000000
2025,Week 52,28,16,2026,15,3079.953903,7983727.478590,0.000000
2025,Week 52,28,17,2026,16,2997.360059,9101123.797501,0.000000
2025,Week 52,28,18,2026,17,2803.596665,10401862.350009,0.000000
2025,Week 52,28,19,2026,18,2592.704261,19628045.500818,0.000000
2025,Week 52,28,20,2026,19,2439.097777,15779684.204667,0.000000
2025,Week 52,28,21,2026,20,2309.819213,8618981.760152,0.000000
2025,Week 52,28,22,2026,21,2281.129633,7550249.804677,0.000000
2025,Week 52,28,23,2026,22,2180.672933,6902749.958478,0.000000
2025,Week 52,28,24,2026,23,2240.468643,6703835.760000,0.000000
2025,Week 52,28,25,2026,24,2190.027830,6703835.760000,0.000000
2025,Week 52,28,26,2026,25,2053.878658,6720186.404887,0.000000
2025,Week 52,28,27,2026,26,1836.361309,8198351.236005,0.000000
2025,Week 52,28,28,2026,27,1702.002101,9048196.236011,0.000000
2025,Week 52,28,29,2026,28,1502.067308,8489237.572751,0.000000
2025,Week 52,28,30,2026,29,1439.394740,7801109.779601,0.000000
2025,Week 52,28,31,2026,30,1326.343816,8535590.766572,0.000000
2025,Week 52,28,32,2026,31,1432.990473,8045333.266114,0.000000
2025,Week 52,28,33,2026,32,1502.031091,7014722.850679,0.000000
2025,Week 52,28,34,2026,33,1346.752171,6440212.694553,0.000000
2025,Week 52,28,35,2026,34,1181.548821,6585872.710425,0.000000
2025,Week 52,28,36,2026,35,995.692014,6487455.101076,0.000000
2025,Week 52,28,37,2026,36,957.114620,6531043.564090,0.000000
2025,Week 52,28,38,2026,37,1234.947280,5363318.032464,0.000000
2025,Week 52,28,39,2026,38,1229.375656,5629263.453634,0.000000
2025,Week 52,28,40,2026,39,1096.231217,5754262.901533,0.000000
2025,Week 52,28,41,2026,40,993.331917,6009816.324639,0.000000
2025,Week 52,28,42,2026,41,1095.201394,5614353.360000,0.000000
2025,Week 52,28,43,2026,42,1023.424286,5614353.360000,0.000000
2025,Week 52,28,44,2026,43,919.529177,5614353.360000,0.000000
2025,Week 52,28,45,2026,44,929.996014,5614353.360000,0.000000
2025,Week 52,28,46,2026,45,834.719536,5193424.656000,0.000000
2025,Week 52,28,47,2026,46,863.309392,3687703.293636,0.000000
2025,Week 52,28,48,2026,47,835.675993,5155790.834458,0.000000
2025,Week 52,28,49,2026,48,801.445455,6445624.465957,0.000000
2025,Week 52,28,50,2026,49,710.319540,10928662.231426,0.000000
2025,Week 52,28,51,2026,50,643.611953,11819333.725876,0.000000
2025,Week 52,28,52,2026,51,770.054734,9739562.831202,0.000000
2025,Week 52,29,1,2025,52,3520.665028,0.000000,0.000000
2025,Week 52,29,2,2026,1,3413.561091,0.000000,0.000000
2025,Week 52,29,3,2026,2,3228.781779,2511311.203495,0.000000
2025,Week 52,29,4,2026,3,3072.657395,2864845.311501,0.000000
2025,Week 52,29,5,2026,4,2925.068623,2673501.600000,0.000000
2025,Week 52,29,6,2026,5,2879.942282,5359550.442156,0.000000
2025,Week 52,29,7,2026,6,2821.148072,5945181.952608,0.000000
2025,Week 52,29,8,2026,7,2730.503316,5970656.093013,0.000000
2025,Week 52,29,9,2026,8,2574.403739,6729576.059632,0.000000
2025,Week 52,29,10,2026,9,2472.140486,6308418.392844,0.000000
2025,Week 52,29,11,2026,10,2617.736345,5614353.360000,0.000000
2025,Week 52,29,12,2026,11,2540.997635,9943567.920000,0.000000
2025,Week 52,29,13,2026,12,2545.475115,9943567.920000,0.000000
2025,Week 52,29,14,2026,13,2571.454821,9892803.998922,0.000000
2025,Week 52,29,15,2026,14,2539.683538,7958834.658092,0.000000
2025,Week 52,29,16,2026,15,2536.028191,9590464.159619,0.000000
2025,Week 52,29,17,2026,16,2932.564700,5820601.823604,0.000000
2025,Week 52,29,18,2026,17,2952.946060,6864395.709903,0.000000
2025,Week 52,29,19,2026,18,2801.125038,10216782.265198,0.000000
2025,Week 52,29,20,2026,19,2592.514022,11224105.925868,0.000000
2025,Week 52,29,21,2026,20,2406.756832,8637135.525186,0.000000
2025,Week 52,29,22,2026,21,2197.953115,9142536.936535,0.000000
2025,Week 52,29,23,2026,22,2110.463177,10217566.497338,0.000000
2025,Week 52,29,24,2026,23,1903.770997,10855922.053898,0.000000
2025,Week 52,29,25,2026,24,1668.449910,11612342.658485,0.000000
2025,Week 52,29,26,2026,25,1764.312128,9795274.591382,0.000000
2025,Week 52,29,27,2026,26,1685.565275,11137479.232402,0.000000
2025,Week 52,29,28,2026,27,1553.354550,10315067.703108,0.000000
2025,Week 52,29,29,2026,28,1457.650980,8281221.249240,0.000000
2025,Week 52,29,30,2026,29,1365.364419,7340615.848961,0.000000
2025,Week 52,29,31,2026,30,1236.016486,8830067.460042,0.000000
2025,Week 52,29,32,2026,31,1351.394296,7037589.273927,0.000000
2025,Week 52,29,33,2026,32,1196.243325,8636594.886851,0.000000
2025,Week 52,29,34,2026,33,963.737560,8651684.267572,0.000000
2025,Week 52,29,35,2026,34,759.868705,9760923.094977,0.000000
2025,Week 52,29,36,2026,35,598.291164,8139587.760000,0.000000
2025,Week 52,29,37,2026,36,511.652802,8139587.760000,0.000000
2025,Week 52,29,38,2026,37,410.632823,7332630.801938,0.000000
2025,Week 52,29,39,2026,38,300.678122,7389987.151822,0.000000
2025,Week 52,29,40,2026,39,248.255326,8089399.807260,0.000000
2025,Week 52,29,41,2026,40,291.145161,9944038.099315,0.000000
2025,Week 52,29,42,2026,41,310.916030,7005439.355888,0.000000
2025,Week 52,29,43,2026,42,580.039370,7528689.360000,0.000000
2025,Week 52,29,44,2026,43,791.847894,5892389.388256,0.000000
2025,Week 52,29,45,2026,44,1029.307456,5624674.245110,0.000000
2025,Week 52,29,46,2026,45,1243.251708,2467386.777286,0.000000
2025,Week 52,29,47,2026,46,1444.445128,870569.424331,0.000000
2025,Week 52,29,48,2026,47,1391.074410,2951856.557318,0.000000
2025,Week 52,29,49,2026,48,1560.607472,4320487.440000,0.000000
2025,Week 52,29,50,2026,49,1619.984650,7528689.360000,0.000000
2025,Week 52,29,51,2026,50,1747.482822,7528689.360000,0.000000
2025,Week 52,29,52,2026,51,1668.604860,7528689.360000,0.000000
2025,Week 52,30,1,2025,52,3641.715262,0.000000,0.000000
2025,Week 52,30,2,2026,1,3743.933952,0.000000,0.000000
2025,Week 52,30,3,2026,2,3732.799783,53013.333380,0.000000
2025,Week 52,30,4,2026,3,3684.257296,1097999.374680,0.000000
2025,Week 52,30,5,2026,4,3679.697436,1309373.973203,0.000000
2025,Week 52,30,6,2026,5,3561.635079,2077490.679789,0.000000
2025,Week 52,30,7,2026,6,3419.989354,2697053.714491,0.000000
2025,Week 52,30,8,2026,7,3236.027257,2673501.600000,0.000000
2025,Week 52,30,9,2026,8,3087.982624,4854479.089958,0.000000
2025,Week 52,30,10,2026,9,3067.103430,2740238.663900,0.000000
2025,Week 52,30,11,2026,10,3178.131518,2673501.600000,0.000000
2025,Week 52,30,12,2026,11,3142.433312,3316222.463553,0.000000
2025,Week 52,30,13,2026,12,3014.478073,7923149.400053,0.000000
2025,Week 52,30,14,2026,13,2896.368070,9962711.280000,0.000000
2025,Week 52,30,15,2026,14,2781.588772,9148864.216443,0.000000
2025,Week 52,30,16,2026,15,2668.339789,9862389.354539,0.000000
2025,Week 52,30,17,2026,16,2572.790871,10224642.347309,0.000000
2025,Week 52,30,18,2026,17,2389.058535,11712916.540826,0.000000
2025,Week 52,30,19,2026,18,2545.495539,11151321.806511,0.000000
2025,Week 52,30,20,2026,19,2714.799909,9398956.779600,0.000000
2025,Week 52,30,21,2026,20,2747.343034,6703835.760000,0.000000
2025,Week 52,30,22,2026,21,2700.429853,6520938.147947,0.000000
2025,Week 52,30,23,2026,22,2647.970629,6076752.037328,0.000000
2025,Week 52,30,24,2026,23,2623.830215,6208676.050635,0.000000
2025,Week 52,30,25,2026,24,2534.710311,6515353.076828,0.000000
2025,Week 52,30,26,2026,25,2497.248339,6494073.996128,0.000000
2025,Week 52,30,27,2026,26,2521.591925,6031614.245487,0.000000
2025,Week 52,30,28,2026,27,2499.356474,6703835.760000,0.000000
2025,Week 52,30,29,2026,28,2372.900234,6703835.760000,0.000000
2025,Week 52,30,30,2026,29,2254.617557,6603726.321906,0.000000
2025,Week 52,30,31,2026,30,2433.140304,5735297.892604,0.000000
2025,Week 52,30,32,2026,31,2497.249225,6608835.009712,0.000000
2025,Week 52,30,33,2026,32,2415.399041,6284338.675655,0.000000
2025,Week 52,30,34,2026,33,2184.824403,4429351.081366,0.000000
2025,Week 52,30,35,2026,34,2050.404547,3468633.242847,0.000000
2025,Week 52,30,36,2026,35,2099.799662,2532493.725762,0.000000
2025,Week 52,30,37,2026,36,2176.508950,2483929.372942,0.000000
2025,Week 52,30,38,2026,37,2238.751852,1047210.269872,0.000000
2025,Week 52,30,39,2026,38,2122.639075,1378309.015515,0.000000
2025,Week 52,30,40,2026,39,1998.054166,966757.334122,0.000000
2025,Week 52,30,41,2026,40,2037.508888,631749.514467,0.000000
2025,Week 52,30,42,2026,41,2088.044064,221459.392736,0.000000
2025,Week 52,30,43,2026,42,2159.237169,234082.102803,0.000000
2025,Week 52,30,44,2026,43,2429.850662,0.000000,0.000000
2025,Week 52,30,45,2026,44,2774.021417,0.000000,0.000000
2025,Week 52,30,46,2026,45,2865.858182,0.000000,0.000000
2025,Week 52,30,47,2026,46,2829.702658,0.000000,0.000000
2025,Week 52,30,48,2026,47,2933.534906,0.000000,0.000000
2025,Week 52,30,49,2026,48,2954.872242,0.000000,0.000000
2025,Week 52,30,50,2026,49,2980.731713,0.000000,0.000000
2025,Week 52,30,51,2026,50,2977.967131,0.000000,0.000000
2025,Week 52,30,52,2026,51,2976.551177,0.000000,0.000000
