simulation,calendar_year,calendar_week,thermal_generation_gwh,thermal_peak_block_mw
45,2026,44,87.1123441853571,790.0
45,2026,45,69.72,415.0
45,2026,46,53.592,319.0
45,2026,47,62.83981776846559,391.0
45,2026,48,87.47382194629134,613.0
45,2026,49,111.54436980082062,833.0
45,2026,50,111.33807076777683,833.0
45,2026,51,100.52000000000001,833.0
46,2025,52,0.0,0.0
46,2026,1,0.0,0.0
46,2026,2,20.309669317021786,385.0
46,2026,3,30.8,385.0
46,2026,4,30.8,385.0
46,2026,5,33.15635136610601,502.8175683053003
46,2026,6,31.698651600141204,429.9325800070602
46,2026,7,63.2278791470975,519.4968612405557
46,2026,8,76.56576195237534,626.6934380478674
46,2026,9,76.16423434690032,652.2345543296699
46,2026,10,78.65911142557817,624.5710723506533
46,2026,11,116.21573665004325,1091.4900632255403
46,2026,12,169.00262784421412,1310.0
46,2026,13,92.58319342311763,832.0
46,2026,14,59.24613727799017,557.0
46,2026,15,95.0,764.0
46,2026,16,60.787582192683836,558.9765911740742
46,2026,17,97.35952282964051,833.0
46,2026,18,120.315542577944,1062.5134859553086
46,2026,19,112.9660523464319,1313.0
46,2026,20,33.385516549099144,514.275827454957
46,2026,21,97.32470815743702,898.0344084874116
46,2026,22,89.8728371898132,1044.64185949066
46,2026,23,95.0996977023271,840.4086308736037
46,2026,24,105.6559721933954,1089.7986096697705
46,2026,25,102.87241469314097,968.6207346570479
46,2026,26,116.40171206010606,1553.0
46,2026,27,106.54956244862399,1134.4781224311992
46,2026,28,81.7299525444631,965.6684784207914
46,2026,29,78.04529073047722,923.2642955238639
46,2026,30,78.00423418917981,1005.1494352425648
46,2026,31,91.33066749808552,1110.450471923077
46,2026,32,87.24529859862619,1131.4638607954043
46,2026,33,71.06703223577323,704.3516117886612
46,2026,34,71.37284433594908,719.6422167974542
46,2026,35,67.52240791375327,527.1203956876634
46,2026,36,78.44356940353781,746.8126983501893
46,2026,37,70.12830736453154,657.415368226577
46,2026,38,65.26823326752216,414.4116633761076
46,2026,39,64.295,385.0
46,2026,40,66.55810616491377,478.9053082456876
46,2026,41,64.68,385.0
46,2026,42,31.857342449982525,385.0
46,2026,43,47.08305287687619,385.0
46,2026,44,55.75422416709306,385.0
46,2026,45,20.28443420736444,200.221710368222
46,2026,46,0.7133204532774271,35.66602266387135
46,2026,47,0.0,0.0
46,2026,48,27.72,165.0
46,2026,49,64.68,385.0
46,2026,50,64.68,385.0
46,2026,51,64.68,385.0
47,2025,52,0.0,0.0
47,2026,1,0.0,0.0
47,2026,2,1.953762298693871,97.68811493469354
47,2026,3,26.471682268854465,385.0
47,2026,4,30.8,385.0
47,2026,5,30.8,385.0
47,2026,6,30.8,385.0
47,2026,7,30.8,385.0
47,2026,8,40.846775658011,534.6031905479676
47,2026,9,30.96299982001722,393.1499910008609
47,2026,10,29.155232090737336,385.0
47,2026,11,17.578662449286988,358.84719435591353
47,2026,12,2.8127840836142357,140.6392041807118
47,2026,13,6.222480930409594,311.1240465204797
47,2026,14,15.697398373659716,278.5937181735233
47,2026,15,4.539197168040094,226.95985840200473
47,2026,16,32.24186168410519,457.0930842052595
47,2026,17,64.80146680257727,391.07334012886355
47,2026,18,60.77812196357563,742.2496437350901
47,2026,19,17.935640244546544,579.0728799441824
47,2026,20,2.62608402136475,131.30420106823752
47,2026,21,35.07845946616608,598.9229733083038
47,2026,22,32.08596824898047,406.036467447559
47,2026,23,72.95148566187505,798.5742830937526
47,2026,24,73.60134473528134,831.067236764067
47,2026,25,75.13960152246179,907.9800761230896
47,2026,26,73.16520322940374,809.2601614701875
47,2026,27,82.72490844956124,1083.5022607301419
47,2026,28,81.89566091434878,1086.2329209636887
47,2026,29,80.51766026375421,1036.5248070153239
47,2026,30,77.63420064545136,1032.7100322725682
47,2026,31,74.64404569025587,883.2022845127935
47,2026,32,93.47377417055986,1258.1593273449275
47,2026,33,74.27342712749206,864.671356374603
47,2026,34,74.59558960221449,880.7794801107241
47,2026,35,68.88924483027412,595.4622415137063
47,2026,36,68.68,585.0
47,2026,37,69.94694129709603,648.3470648548015
47,2026,38,64.7324489584921,387.62244792460496
47,2026,39,64.295,385.0
47,2026,40,40.92356004706069,385.0
47,2026,41,9.505621911043155,309.0595887316478
47,2026,42,0.48318772567250534,24.159386283625267
47,2026,43,12.282036642468542,308.12089056687716
47,2026,44,0.0,0.0
47,2026,45,0.0,0.0
47,2026,46,0.0,0.0
47,2026,47,0.0,0.0
47,2026,48,0.0,0.0
47,2026,49,0.0,0.0
47,2026,50,0.0,0.0
47,2026,51,0.0,0.0
48,2025,52,0.0,0.0
48,2026,1,0.0,0.0
48,2026,2,0.0,0.0
48,2026,3,0.0,0.0
48,2026,4,0.0,0.0
48,2026,5,0.0,0.0
48,2026,6,0.11090658520010402,5.545329260005201
48,2026,7,1.859306820547176,92.9653410273588
48,2026,8,32.54702413362997,472.35120668149835
48,2026,9,18.632682751940777,333.40610633636106
48,2026,10,30.280667935606626,385.0
48,2026,11,55.79715101904509,385.0
48,2026,12,68.20899482031942,561.4497410159705
48,2026,13,54.50262993486111,385.0
48,2026,14,43.154293684571336,385.0
48,2026,15,30.8,385.0
48,2026,16,74.4076672946876,749.4464741326626
48,2026,17,64.84100861498659,393.05043074932956
48,2026,18,66.30863104433644,767.8860114317274
48,2026,19,101.86130282789401,1167.5263930465599
48,2026,20,73.64000000000001,833.0
48,2026,21,68.68,585.0
48,2026,22,67.54683303140169,528.341651570084
48,2026,23,68.23678605613334,562.8393028066669
48,2026,24,68.90620802182707,596.3104010913532
48,2026,25,72.38739953867147,770.369976933573
48,2026,26,73.22353620389651,812.1768101948257
48,2026,27,73.64000000000001,833.0
48,2026,28,71.57110633168654,729.5553165843269
48,2026,29,73.92274736702284,847.1373683511416
48,2026,30,76.35388686801318,968.6943434006582
48,2026,31,74.98440318442837,900.2201592214183
48,2026,32,87.97799188576286,1176.713276240472
48,2026,33,69.75151826084652,638.5759130423254
48,2026,34,65.24222121640474,675.3833622352199
48,2026,35,11.206088741700468,385.0
48,2026,36,14.450745290693327,385.0
48,2026,37,8.279672119042319,413.98360595211597
48,2026,38,5.098908436801114,254.94542184005573
48,2026,39,3.292849527017562,164.6424763508781
48,2026,40,4.743132743225062,237.1566371612531
48,2026,41,0.0,0.0
48,2026,42,0.0,0.0
48,2026,43,0.6180041098270965,30.900205491354825
48,2026,44,0.0,0.0
48,2026,45,0.0,0.0
48,2026,46,0.0,0.0
48,2026,47,0.0,0.0
48,2026,48,0.0,0.0
48,2026,49,0.0,0.0
48,2026,50,0.0,0.0
48,2026,51,0.0,0.0
49,2025,52,0.0,0.0
49,2026,1,0.0,0.0
49,2026,2,0.0,0.0
49,2026,3,2.988214609521786,149.4107304760893
49,2026,4,5.568527119018281,278.42635595091406
49,2026,5,28.81919388935859,456.3723900085735
49,2026,6,30.8,385.0
49,2026,7,14.220842299362268,239.16707449712777
49,2026,8,48.31178745908457,583.4930146381676
49,2026,9,35.71596210097836,412.3073213438421
49,2026,10,30.8,385.0
49,2026,11,30.8,385.0
49,2026,12,32.07267051138001,448.6335255690003
49,2026,13,30.8,385.0
49,2026,14,62.53694360161492,385.0
49,2026,15,67.82,542.0
49,2026,16,65.56296950280613,429.14847514030623
49,2026,17,64.12556912398682,385.0
49,2026,18,72.95719863743713,798.8599318718561
49,2026,19,79.33474154527397,908.1845679092708
49,2026,20,69.11992150344426,606.9960751722128
49,2026,21,72.13814812573051,757.9074062865253
49,2026,22,68.74095615411953,588.0478077059763
49,2026,23,66.721095069619,487.0547534809501
49,2026,24,69.23259416208211,612.6297081041048
49,2026,25,73.29310526670255,815.6552633351275
49,2026,26,71.84420566449478,743.2102832247393
49,2026,27,73.64000000000001,833.0
49,2026,28,73.64000000000001,833.0
49,2026,29,75.07078486836244,904.5392434181216
49,2026,30,78.34405103334224,1068.202551667112
49,2026,31,75.61784390637999,931.8921953189991
49,2026,32,88.30667144791043,1140.930941195494
49,2026,33,75.14628426463284,908.3142132316416
49,2026,34,73.64000000000001,833.0
49,2026,35,73.50996777657376,773.5319249084233
49,2026,36,73.64000000000001,833.0
49,2026,37,73.64000000000001,833.0
49,2026,38,68.90491354536412,596.245677268206
49,2026,39,65.4842650238879,444.46325119439535
49,2026,40,64.68,385.0
49,2026,41,59.342052131132576,385.0
49,2026,42,64.68,385.0
49,2026,43,39.32267680555499,385.0
49,2026,44,57.676092036686754,385.0
49,2026,45,18.48,110.0
49,2026,46,0.0,0.0
49,2026,47,0.0,0.0
49,2026,48,27.72,165.0
49,2026,49,56.078776150102705,385.0
49,2026,50,30.8,385.0
49,2026,51,25.59347452205818,385.0
50,2025,52,0.0,0.0
50,2026,1,0.0,0.0
50,2026,2,0.0,0.0
50,2026,3,18.769332685725065,383.7459397459681
50,2026,4,14.983639450022075,385.0
50,2026,5,16.245719279172484,385.0
50,2026,6,30.8,385.0
50,2026,7,30.8,385.0
50,2026,8,31.64136005869082,411.4067628449985
50,2026,9,13.49323864185886,258.0748904084294
50,2026,10,0.46373486432305083,23.186743216152543
50,2026,11,28.575392883765826,385.0
50,2026,12,33.44307661820865,517.1538309104324
50,2026,13,51.8636604086363,385.8270632048173
50,2026,14,65.065,385.0
50,2026,15,68.28875709915386,565.437854957692
50,2026,16,98.4988449379193,820.0
50,2026,17,94.71802006419736,833.0
50,2026,18,128.08785394815925,1382.0
50,2026,19,105.1070052937832,1313.0
50,2026,20,73.64000000000001,833.0
50,2026,21,67.9041329402817,546.2066470140848
50,2026,22,66.8493707008717,493.4685350435844
50,2026,23,68.61045589760772,581.5227948803858
50,2026,24,72.28315747408394,765.1578737041966
50,2026,25,74.38679855572326,870.3399277861622
50,2026,26,74.61160112621121,881.5800563105602
50,2026,27,93.99017272718817,1238.956475494205
50,2026,28,91.39063197661389,1180.7012344931584
50,2026,29,84.49602368476238,1009.713359109378
50,2026,30,103.28891705794334,1285.5850012179144
50,2026,31,91.77009906001398,1139.5049530006986
50,2026,32,112.82632336328459,1448.3161681642296
50,2026,33,124.06635052908487,1130.3175264542444
50,2026,34,130.14984497652082,1154.1958344272828
50,2026,35,100.52000000000001,833.0
50,2026,36,100.52000000000001,833.0
50,2026,37,85.21300474667318,796.5981458260457
50,2026,38,91.99361683814877,833.0
50,2026,39,105.29967920273108,833.0
50,2026,40,105.47021634485472,833.0
50,2026,41,118.12,833.0
50,2026,42,126.77933052718805,833.0
50,2026,43,114.20613423622291,833.0
50,2026,44,102.83899823505516,790.0
50,2026,45,52.44281652238003,415.0
50,2026,46,36.52096564405655,319.0
50,2026,47,18.919661211808037,343.0
50,2026,48,14.268176341726452,165.0
50,2026,49,72.53018709607719,585.0
50,2026,50,75.29111064988855,585.0
50,2026,51,70.38754573343266,585.0
51,2025,52,0.0,0.0
51,2026,1,0.0,0.0
51,2026,2,0.0,0.0
51,2026,3,5.56771226717893,239.66243913753632
51,2026,4,17.665820403831518,385.0
51,2026,5,24.00328074766981,385.0
51,2026,6,30.8,385.0
51,2026,7,30.8,385.0
51,2026,8,52.33205607502137,609.3742215672676
51,2026,9,40.96019642654444,545.7825017703035
51,2026,10,31.83024943140645,385.0
51,2026,11,82.37898920028326,668.5307201035403
51,2026,12,70.23548632181748,662.7743160908735
51,2026,13,65.62344711895315,492.2872724214934
51,2026,14,57.70667246368406,385.0
51,2026,15,60.13768879541331,465.38302706727814
51,2026,16,48.942827684678406,385.0
51,2026,17,61.99857923798236,385.0
51,2026,18,67.67441204458586,700.1694058875369
51,2026,19,37.331888144664454,711.5944072332226
51,2026,20,33.700704001881476,530.0352000940735
51,2026,21,70.43839189224238,672.9195946121183
51,2026,22,66.48937600587988,475.46880029399324
51,2026,23,71.88755797744761,745.3778988723807
51,2026,24,72.15136237563496,758.5681187817474
51,2026,25,75.93639635395337,947.8198176976683
51,2026,26,69.31842749946918,616.9213749734582
51,2026,27,83.88582050118775,1020.0785805559262
51,2026,28,71.22201097356893,712.1005486784456
51,2026,29,73.64000000000001,833.0
51,2026,30,81.84820034443868,1149.6348159780698
51,2026,31,73.64000000000001,833.0
51,2026,32,96.03127910325006,1080.9020506335303
51,2026,33,111.16539137555145,1303.5945848078713
51,2026,34,69.25128299265904,613.5641496329524
51,2026,35,70.09233301108998,655.6166505544984
51,2026,36,72.70444351402324,748.940755480184
51,2026,37,67.59086520153178,530.5432600765889
51,2026,38,59.48272258220513,385.0
51,2026,39,30.8,385.0
51,2026,40,30.8,385.0
51,2026,41,0.0,0.0
51,2026,42,0.0,0.0
51,2026,43,0.0,0.0
51,2026,44,0.0,0.0
51,2026,45,0.0,0.0
51,2026,46,0.0,0.0
51,2026,47,0.0,0.0
51,2026,48,0.0,0.0
51,2026,49,0.0,0.0
51,2026,50,0.0,0.0
51,2026,51,0.0,0.0
52,2025,52,0.0,0.0
52,2026,1,0.0,0.0
52,2026,2,1.1688823770333066,58.44411885166532
52,2026,3,5.101158486669323,234.4225514940998
52,2026,4,12.737401638390029,385.0
52,2026,5,15.664507881637231,385.0
52,2026,6,6.90957769948849,345.4788849744245
52,2026,7,0.27793275760278024,13.896637880139014
52,2026,8,42.1785952880748,494.4458897181985
52,2026,9,28.816612065932276,385.0
52,2026,10,3.6497030466356963,60.82838411059494
52,2026,11,4.194748104871937,192.01458407684976
52,2026,12,20.526140890796675,459.8716414446128
52,2026,13,34.5817798118618,385.0
52,2026,14,30.8,385.0
52,2026,15,67.15613515773805,508.8067578869025
52,2026,16,78.25472228567907,820.0
52,2026,17,84.31580358922545,766.790179461273
52,2026,18,100.52000000000001,833.0
52,2026,19,93.62467690981738,1021.41831268806
52,2026,20,73.64000000000001,833.0
52,2026,21,72.41530496700406,771.7652483502033
52,2026,22,71.04729441460826,703.3647207304127
52,2026,23,75.48130497935455,925.0652489677268
52,2026,24,75.1767306865236,909.8365343261795
52,2026,25,76.57237022871162,979.6185114355808
52,2026,26,74.82878575479492,892.4392877397463
52,2026,27,83.69002969808682,1033.5644673192867
52,2026,28,80.8378084531603,944.9483864662117
52,2026,29,85.5622383594683,936.0110959152576
52,2026,30,87.9005934357622,946.0296717881096
52,2026,31,73.77294093270186,839.6470466350933
52,2026,32,83.74813163965581,1086.413839627785
52,2026,33,72.93749483245035,797.8747416225176
52,2026,34,70.93196864566409,697.5984322832035
52,2026,35,67.39790720374864,520.8953601874316
52,2026,36,72.31018577737169,766.5092888685836
52,2026,37,73.52014946903955,827.0074734519781
52,2026,38,67.66637507051047,534.3187535255236
52,2026,39,65.97959191263865,469.2295956319332
52,2026,40,70.30360998356224,666.1804991781112
52,2026,41,64.68,385.0
52,2026,42,27.534053132882175,385.0
52,2026,43,55.45132217655398,385.0
52,2026,44,48.99997235996444,385.0
52,2026,45,20.24979730262488,198.48986513124407
52,2026,46,7.538811400734843,163.94057003674214
52,2026,47,3.7230128791604873,143.0
52,2026,48,27.72,165.0
52,2026,49,39.7319141231056,385.0
52,2026,50,39.79473244320474,385.0
52,2026,51,3.7202880657236483,186.01440328618241
53,2025,52,0.0,0.0
53,2026,1,0.0,0.0
53,2026,2,0.0,0.0
53,2026,3,2.9875295238494703,149.37647619247352
53,2026,4,0.9486705275541597,47.433526377707985
53,2026,5,12.743103626479812,385.0
53,2026,6,16.982995704581135,385.0
53,2026,7,30.8,385.0
53,2026,8,46.28039046906298,573.8880856604674
53,2026,9,31.2258148774026,406.2907438701298
53,2026,10,38.97065778646892,403.3803689104067
53,2026,11,83.53307780221132,768.0128291959343
53,2026,12,100.28,830.0
53,2026,13,100.44,832.0
53,2026,14,101.74159655287112,1034.8529515708265
53,2026,15,149.4130391653173,1244.0
53,2026,16,90.28393922055874,820.0
53,2026,17,85.94329841703762,928.4746042295292
53,2026,18,123.63604195949324,1382.0
53,2026,19,109.55410072020567,1313.0
53,2026,20,92.17666209355961,981.1482881617706
53,2026,21,81.75249408882692,833.0
53,2026,22,111.85404308853722,1399.7021544268614
53,2026,23,101.77552847216066,895.7764236080337
53,2026,24,101.09485944696786,859.3305537661462
53,2026,25,78.06231361407737,827.0
53,2026,26,85.64000000000001,833.0
53,2026,27,97.46330164169524,1133.4738624590507
53,2026,28,93.20616743056881,966.1151277948283
53,2026,29,91.54056117475704,833.0
53,2026,30,118.38774195757497,1033.6003771068058
53,2026,31,124.78972953671575,1166.4864768357884
53,2026,32,134.16875975127905,1342.23818224276
53,2026,33,118.35543516938597,916.4417567634147
53,2026,34,79.8231537028737,833.0
53,2026,35,76.96074554245467,731.3511937662443
53,2026,36,68.68,585.0
53,2026,37,73.27743725123531,814.871862561765
53,2026,38,68.95675577679174,598.8377888395862
53,2026,39,64.64724469731709,402.61223486585476
53,2026,40,75.36916479844496,585.0
53,2026,41,64.99942358477307,390.3237264128845
53,2026,42,110.37508228304003,927.8253130703938
53,2026,43,80.68,585.0
53,2026,44,102.5082281210504,742.0
53,2026,45,97.32755806477076,895.0
53,2026,46,65.46416513030073,500.3786884049128
53,2026,47,47.57731616611623,391.0
53,2026,48,81.16,613.0
53,2026,49,100.52000000000001,833.0
53,2026,50,100.52000000000001,833.0
53,2026,51,100.21518710186433,833.0
54,2025,52,0.0,0.0
54,2026,1,0.0,0.0
54,2026,2,0.0,0.0
54,2026,3,0.420558421404097,21.027921070204847
54,2026,4,0.0,0.0
54,2026,5,3.555247382211748,177.7623691105874
54,2026,6,8.232401849588685,347.1392130938555
54,2026,7,30.8,385.0
54,2026,8,30.28134238697672,385.0
54,2026,9,18.794654265003533,332.3571163784294
54,2026,10,30.8,385.0
54,2026,11,22.714521859813008,385.0
54,2026,12,43.554441838720315,580.4754448363502
54,2026,13,63.2007920348705,484.01317232830036
54,2026,14,63.017811599694504,391.75527964179054
54,2026,15,68.4251027303298,572.2551365164895
54,2026,16,71.33991357572003,585.0
54,2026,17,64.68,385.0
54,2026,18,85.35488334427565,818.7441672137822
54,2026,19,97.66305335588251,1081.69645156866
54,2026,20,73.64000000000001,833.0
54,2026,21,71.87531449854828,744.7657249274139
54,2026,22,67.36715136595123,519.3575682975612
54,2026,23,70.89668295272446,695.8341476362232
54,2026,24,68.64466040537778,583.2330202688889
54,2026,25,71.24001182504298,713.0005912521492
54,2026,26,68.76341443335659,589.1707216678292
54,2026,27,74.59503308382364,880.7516541911812
54,2026,28,73.64000000000001,833.0
54,2026,29,76.04779045417592,953.3895227087963
54,2026,30,74.85978576827591,893.9892884137955
54,2026,31,75.29588585828591,915.7942929142959
54,2026,32,77.9781551480622,1049.9077574031094
54,2026,33,75.12227085804712,907.1135429023557
54,2026,34,71.66082149340234,734.0410746701167
54,2026,35,68.48778258385227,575.389129192613
54,2026,36,68.34602272751343,568.3011363756716
54,2026,37,71.82041525570561,742.0207627852803
54,2026,38,67.65454393312854,533.7271966564269
54,2026,39,65.55512432117553,448.0062160587766
54,2026,40,64.68,385.0
54,2026,41,59.953677563503106,385.0
54,2026,42,64.68,385.0
54,2026,43,64.68,385.0
54,2026,44,64.68,385.0
54,2026,45,18.48,110.0
54,2026,46,1.42,71.0
54,2026,47,7.094099414014506,143.0
54,2026,48,28.187113299454595,188.35566497272973
54,2026,49,80.68,585.0
54,2026,50,80.68,585.0
54,2026,51,94.42771907069601,833.0
55,2025,52,0.0,0.0
55,2026,1,0.0,0.0
55,2026,2,3.174150232396515,158.70751161982577
55,2026,3,20.736162254531866,385.0
55,2026,4,0.49805066350386235,24.902533175193117
55,2026,5,4.73756089845589,236.87804492279452
55,2026,6,5.079894170855998,253.99470854279988
55,2026,7,26.182595239961195,385.0
55,2026,8,49.24240212551419,593.0757664698676
55,2026,9,30.8,385.0
55,2026,10,27.95858897888917,385.0
55,2026,11,30.8,385.0
55,2026,12,31.438423339128764,416.9211669564382
55,2026,13,28.13895446626982,385.0
55,2026,14,4.082038171552129,204.10190857760642
55,2026,15,25.131887789777686,385.0
55,2026,16,5.789506887123269,289.4753443561635
55,2026,17,5.23245301800367,261.6226509001835
55,2026,18,67.8957299674243,833.0
55,2026,19,100.59563869921558,1079.9314164880134
55,2026,20,71.09547492484985,705.7737462424925
55,2026,21,70.93562710224975,697.7813551124871
55,2026,22,30.8,385.0
55,2026,23,33.46656068280333,518.3280341401667
55,2026,24,10.024155630634299,501.2077815317149
55,2026,25,49.03020659269454,703.1338179583257
55,2026,26,54.40479699153303,610.0580332871124
55,2026,27,76.95666315514586,998.8331577572924
55,2026,28,76.58962225873834,980.481112936917
55,2026,29,75.34858894241736,918.4294471208676
55,2026,30,78.14503758471227,1058.2518792356127
55,2026,31,77.44559409505223,1023.2797047526117
55,2026,32,79.8524642624308,1143.6232131215397
55,2026,33,75.23844162324019,912.922081162009
55,2026,34,73.87643161397375,844.8215806986868
55,2026,35,69.8327816810968,642.63908405484
55,2026,36,67.52109994532373,527.0549972661867
55,2026,37,69.78679678500076,640.3398392500378
55,2026,38,67.01494571647663,501.7472858238317
55,2026,39,65.47090945919447,443.79547295972327
55,2026,40,64.68,385.0
55,2026,41,2.551485748661844,42.5247624776974
55,2026,42,30.8,385.0
55,2026,43,46.15953250800095,385.0
55,2026,44,18.288861744824448,385.0
55,2026,45,8.8,110.0
55,2026,46,0.0,0.0
55,2026,47,0.0,0.0
55,2026,48,27.72,165.0
55,2026,49,53.19381906072961,385.0
55,2026,50,64.68,385.0
55,2026,51,60.37250725450562,385.0
56,2025,52,0.0,0.0
56,2026,1,0.0,0.0
56,2026,2,2.326270748806215,116.31353744031074
56,2026,3,8.959988213759162,284.1196336076897
56,2026,4,30.8,385.0
56,2026,5,31.12686315191091,401.34315759554556
56,2026,6,30.8,385.0
56,2026,7,30.8,385.0
56,2026,8,39.99708685266134,567.0712683715676
56,2026,9,31.592176484167215,424.60882420836066
56,2026,10,30.8,385.0
56,2026,11,54.19711836241531,385.0
56,2026,12,68.76212838188644,589.1064190943218
56,2026,13,87.19477733821124,804.7335921276405
56,2026,14,89.15829308330134,805.0
56,2026,15,94.99191475006015,764.0
56,2026,16,94.65720204337039,820.0
56,2026,17,100.57675121710881,1217.5511533019157
56,2026,18,131.00298783876735,1382.0
56,2026,19,110.12,1313.0
56,2026,20,85.75697816083925,932.666114724398
56,2026,21,77.8763590188548,883.703818112124
56,2026,22,85.64000000000001,833.0
56,2026,23,88.34635229306244,941.4158773303558
56,2026,24,82.37280843375149,833.0
56,2026,25,83.61855927231933,827.0
56,2026,26,85.64000000000001,833.0
56,2026,27,95.12016390539893,1048.018011797872
56,2026,28,87.10613367387529,906.3066836937644
56,2026,29,87.02927210362417,895.633291830291
56,2026,30,73.90183961896633,846.0919809483169
56,2026,31,74.23474652194771,862.7373260973854
56,2026,32,79.05946311167807,1045.42600383499
56,2026,33,71.54444798504696,728.2223992523479
56,2026,34,69.08503728802684,605.2518644013418
56,2026,35,64.93113343362126,397.5566716810622
56,2026,36,67.16374617703099,509.18730885154866
56,2026,37,55.62356991463428,422.78409793322714
56,2026,38,21.171591708928105,385.0
56,2026,39,9.96742593614547,385.0
56,2026,40,5.871390631800698,293.5695315900349
56,2026,41,0.0,0.0
56,2026,42,0.0,0.0
56,2026,43,0.0,0.0
56,2026,44,0.0,0.0
56,2026,45,0.0,0.0
56,2026,46,0.0,0.0
56,2026,47,0.0,0.0
56,2026,48,0.0,0.0
56,2026,49,0.0,0.0
56,2026,50,0.0,0.0
56,2026,51,0.0,0.0
57,2025,52,0.0,0.0
57,2026,1,0.0,0.0
57,2026,2,0.0,0.0
57,2026,3,0.0,0.0
57,2026,4,0.0,0.0
57,2026,5,2.975322350678898,148.7661175339449
57,2026,6,2.0792771807036288,103.96385903518144
57,2026,7,7.629583982056927,224.45825547641638
57,2026,8,31.6606047581476,428.03023790737996
57,2026,9,19.775100417956764,347.6863271615609
57,2026,10,28.4439752246878,385.0
57,2026,11,12.811310521239271,344.25369783488287
57,2026,12,33.24354439105547,507.1772195527735
57,2026,13,26.81008538727642,385.0
57,2026,14,46.18033256643645,385.0
57,2026,15,68.78754460932154,590.3772304660774
57,2026,16,73.73341822345577,720.2218015859968
57,2026,17,89.14473544349735,833.0
57,2026,18,85.64000000000001,833.0
57,2026,19,109.6365653300272,1288.82826650136
57,2026,20,79.66487013710275,907.8587436819665
57,2026,21,74.03149809799311,852.5749048996555
57,2026,22,70.97343406117514,699.6717030587567
57,2026,23,73.55941350161726,828.9706750808623
57,2026,24,67.1782576424196,509.91288212097936
57,2026,25,69.35131071104146,618.565535552073
57,2026,26,69.91576066199765,646.7880330998823
57,2026,27,75.20783452868454,911.3917264342272
57,2026,28,71.8722757728597,744.6137886429842
57,2026,29,72.24226043802489,763.1130219012441
57,2026,30,79.35769476266199,1118.8847381330997
57,2026,31,86.2632192249742,1117.6295079155188
57,2026,32,88.5609363537049,1180.0135940154373
57,2026,33,76.21915206313463,961.9576031567312
57,2026,34,75.17829008041048,909.9145040205237
57,2026,35,76.99715659669789,833.0
57,2026,36,94.40019851454312,833.0
57,2026,37,102.35863866089917,924.9319330449591
57,2026,38,89.94028391524094,833.0
57,2026,39,95.85245136392376,833.0
57,2026,40,94.72978483472207,833.0
57,2026,41,81.55453646303724,600.7908106590479
57,2026,42,103.24000000000001,833.0
57,2026,43,80.68,585.0
57,2026,44,97.27616018193225,742.0
57,2026,45,32.86256114029939,411.187099953742
57,2026,46,19.31764321778855,319.0
57,2026,47,25.94961858455346,391.0
57,2026,48,60.426573498025405,451.6534461013077
57,2026,49,82.99978970917557,585.0
57,2026,50,82.2481982959778,663.40991479889
57,2026,51,84.635038147676,782.7519073837999
58,2025,52,0.0,0.0
58,2026,1,0.0,0.0
58,2026,2,0.0,0.0
58,2026,3,0.01696920284486093,0.8484601422430466
58,2026,4,6.285025208027329,314.25126040136644
58,2026,5,10.49344136402388,362.31577506819013
58,2026,6,12.961574185236366,385.0
58,2026,7,30.8,385.0
58,2026,8,48.60682750654777,586.1681501420676
58,2026,9,69.3774441640663,593.2751895492232
58,2026,10,31.658563587923403,385.0
58,2026,11,30.8,385.0
58,2026,12,57.99031022016419,483.42412879161714
58,2026,13,66.95991937364843,498.9959686824213
58,2026,14,76.11818384932803,684.0823004510073
58,2026,15,95.0,764.0
58,2026,16,100.9269640001923,892.3482000096145
58,2026,17,76.96566690814831,833.0
58,2026,18,92.709158163919,833.0
58,2026,19,87.91268084285373,916.8327627720957
58,2026,20,34.63348661826181,576.6743309130906
58,2026,21,7.7,385.0
58,2026,22,31.392831764621448,414.64158823107226
58,2026,23,63.59957899599176,668.1657320449672
58,2026,24,72.89357175096168,795.6785875480834
58,2026,25,73.52000000000001,827.0
58,2026,26,69.38572305940528,620.2861529702634
58,2026,27,40.13120105596208,851.5600527981039
58,2026,28,59.1626107403584,868.0111278331009
58,2026,29,73.64000000000001,833.0
58,2026,30,41.25989635335579,907.9948176677896
58,2026,31,41.85977959974517,937.9889799872585
58,2026,32,39.17256718279604,803.6283591398019
58,2026,33,36.07668620769468,648.8343103847337
58,2026,34,22.48594602574496,602.7246669426061
58,2026,35,13.287321237039107,437.30408097953125
58,2026,36,34.735111688001254,581.7555844000626
58,2026,37,39.760000000000005,833.0
58,2026,38,62.86898273349775,637.2006332077394
58,2026,39,68.29499999999999,585.0
58,2026,40,69.72252199433859,637.1260997169294
58,2026,41,64.68,385.0
58,2026,42,42.451856865506905,385.0
58,2026,43,55.26663038440719,385.0
58,2026,44,64.68,385.0
58,2026,45,20.43277548359,207.63877417950005
58,2026,46,0.0,0.0
58,2026,47,0.0,0.0
58,2026,48,27.72,165.0
58,2026,49,64.68,385.0
58,2026,50,30.8,385.0
58,2026,51,36.0723488791336,385.0
59,2025,52,0.0,0.0
59,2026,1,0.0,0.0
59,2026,2,1.1874067490925064,59.37033745462533
59,2026,3,23.804853676451376,385.0
59,2026,4,6.421702799735214,321.08513998676074
59,2026,5,2.121524396672024,106.0762198336012
59,2026,6,1.3724106270305492,68.62053135152746
59,2026,7,0.0,0.0
