simulation,calendar_year,calendar_week,stage,stored_energy_gwh,thermal_generation_gwh,thermal_peak_block_mw,thermal_positive,stored_energy_gwh_within_week,thermal_generation_gwh_within_week,thermal_peak_block_mw_within_week
56,2026,17,18,2686.357395,100.5767512171088,1217.5511533019155,True,-352.7836460000003,19.588950867312377,467.77924640126105
56,2026,18,19,2504.868072,131.00298783876735,1382.0,True,-489.0574639340657,28.65832253039862,359.87511114434585
56,2026,19,20,2343.942713,110.12,1313.0,True,-600.6957039340659,12.807226149017978,171.6929821114452
56,2026,20,21,2279.331201,85.75697816083925,932.666114724398,True,-623.457461142857,12.653790245657248,139.31164566061148
56,2026,21,22,2204.076617,77.8763590188548,883.703818112124,True,-631.6636856153846,4.7431843283348485,97.23399504407939
56,2026,22,23,1961.918503,85.64000000000001,833.0,True,-825.4368114065935,14.912545001504256,176.5903263932379
56,2026,23,24,1908.253917,88.34635229306244,941.4158773303558,True,-785.4270247362638,10.760332731384935,146.06763610272253
56,2026,24,25,1766.812367,82.37280843375149,833.0,True,-835.4976508021978,6.206492681598803,54.27694174927478
56,2026,25,26,1699.292799,83.61855927231933,827.0,True,-784.7955206373624,4.061610984210176,-31.302274402882745
56,2026,26,27,1775.279571,85.64000000000001,833.0,True,-601.9674860659343,6.953960228138087,22.79419876639679
56,2026,27,28,1633.448929,95.12016390539893,1048.018011797872,True,-612.6125670329673,7.844295903064989,9.248661494610815
56,2026,28,29,1559.74044,87.10613367387529,906.3066836937644,True,-549.8223920989012,3.7073045076174935,-51.13743332012109
56,2026,29,30,1374.578192,87.02927210362417,895.633291830291,True,-606.6148606813188,6.383010773994897,31.78317542336879
56,2026,30,31,1553.097094,73.90183961896633,846.0919809483169,True,-277.513859043956,-12.204291007526265,-197.81054495095145
56,2026,31,32,1535.853434,74.23474652194771,862.7373260973854,True,-157.83364939560443,-14.05787261238821,-192.9161448251789
56,2026,32,33,1477.440836,79.05946311167807,1045.42600383499,True,-83.35933347252762,-15.085801635653127,-149.63459601120303
56,2026,33,34,1453.034833,71.54444798504696,728.2223992523479,True,-11.747809230769235,-10.127067096210922,-139.63800547307528
56,2026,34,35,1471.579172,69.08503728802684,605.2518644013418,True,127.03473291208797,-9.948415601709883,-238.4442871138683
56,2026,35,36,1503.538038,64.93113343362126,397.5566716810622,True,254.37124898901084,-6.582382950131105,-264.86018924852567
56,2026,36,37,1547.406855,67.16374617703099,509.1873088515487,True,368.8370039010988,-5.3540763145448835,-213.8732830670769
56,2026,37,38,2048.666046,55.62356991463428,422.7840979332272,True,866.2709567472525,-16.83171330505403,-334.24494929396263
56,2026,38,39,2146.6484,21.171591708928105,385.0,True,965.385801857143,-44.13292229188215,-172.85554862189838
56,2026,39,40,2154.252467,9.96742593614547,385.0,True,960.9996550659339,-51.302264579620086,-123.73670361776448
56,2026,40,41,2270.467876,5.871390631800698,293.5695315900349,True,1030.8929489560442,-56.27657493888576,-222.8682529715319
56,2026,41,42,2518.437642,0.0,0.0,False,1197.8936036483515,-53.617830974159446,-400.8025413461899
56,2026,42,43,2827.686977,0.0,0.0,False,1422.3599987142857,-54.8917386240571,-403.7210355026801
56,2026,43,44,3002.41533,0.0,0.0,False,1506.4687666703294,-52.32196028457898,-376.1341860244874
56,2026,44,45,3233.923717,0.0,0.0,False,1621.6169864285714,-51.07312134965308,-378.9994893623025
56,2026,45,46,3328.536172,0.0,0.0,False,1634.434676010989,-24.405500731988752,-214.8200485638176
56,2026,46,47,3451.54382,0.0,0.0,False,1675.719601978022,-12.198181147612608,-126.85370627526908
56,2026,47,48,3594.210434,0.0,0.0,False,1761.217508912088,-14.056686759344725,-134.46650790755115
56,2026,48,49,3807.898446,0.0,0.0,False,1892.4259555164836,-32.04914331541466,-243.0198260749551
56,2026,49,50,3837.933494,0.0,0.0,False,1812.092979021978,-55.701844818121025,-415.9262836115734
56,2026,50,51,3827.391438,0.0,0.0,False,1708.6011683626375,-57.1250506356733,-434.36710116397836
56,2026,51,52,3840.110206,0.0,0.0,False,1587.040607274725,-55.25872785406987,-442.5110809985616
57,2025,52,1,3798.923484,0.0,0.0,False,75.9777682197805,0.0,0.0
57,2026,1,2,3803.022151,0.0,0.0,False,82.88228813186788,0.0,0.0
57,2026,2,3,3819.481422,0.0,0.0,False,145.39301587912087,-2.163511838820108,-61.74092683442551
57,2026,3,4,3776.339052,0.0,0.0,False,150.41288954945048,-11.388811719280206,-252.50962117696196
57,2026,4,5,3839.736346,0.0,0.0,False,255.1499438791211,-14.782603499396332,-292.3909325496296
57,2026,5,6,3764.10179,2.975322350678898,148.7661175339449,True,215.7924971208795,-16.384865353475586,-188.90027403665982
57,2026,6,7,3697.848801,2.0792771807036288,103.96385903518144,True,205.75249582417564,-17.300319360772583,-196.15755622730467
57,2026,7,8,3560.263233,7.629583982056927,224.4582554764164,True,135.02829892307682,-16.629148643374684,-79.80163972958422
57,2026,8,9,3707.073752,31.6606047581476,428.03023790738,True,319.780109582417,-12.116286881582859,-80.52067059918971
57,2026,9,10,3581.827819,19.775100417956764,347.6863271615609,True,275.9548176703297,-18.98867154556561,-74.53897846742638
57,2026,10,11,3460.264521,28.4439752246878,385.0,True,189.4728094285715,-9.5165978141935,9.045428532994606
57,2026,11,12,3771.355509,12.811310521239273,344.25369783488287,True,534.9271795934064,-48.554562065357246,-214.8311827327738
57,2026,12,13,3680.769279,33.24354439105547,507.1772195527735,True,508.5714399230769,-35.32553261246999,-160.78324590494515
57,2026,13,14,3815.17621,26.81008538727642,385.0,True,668.7752045164834,-41.58539960332216,-224.84823738394584
57,2026,14,15,3674.774411,46.18033256643645,385.0,True,561.7008386263733,-23.16804031731064,-217.80262392522513
57,2026,15,16,3498.71783,68.78754460932154,590.3772304660774,True,428.28867102197773,-9.699468659301218,-122.97376297619928
57,2026,16,17,3430.752685,73.73341822345577,720.2218015859968,True,382.60380350549394,-5.747152518575149,-36.984032077585425
57,2026,17,18,3268.769446,89.14473544349735,833.0,True,229.62840499999947,8.156935093700938,83.22809309934553
57,2026,18,19,3307.155515,85.64000000000001,833.0,True,313.229979065934,-16.704665308368718,-189.12488885565415
57,2026,19,20,3124.246759,109.6365653300272,1288.82826650136,True,179.60834206593427,12.32379147904517,147.52124861280527
57,2026,20,21,2950.9851,79.66487013710275,907.8587436819664,True,48.19643785714288,6.561682221920748,114.50427461817992
57,2026,21,22,2841.493412,74.03149809799311,852.5749048996555,True,5.7531093846150725,0.898323407473157,66.10508183161085
57,2026,22,23,2665.944047,70.97343406117514,699.6717030587567,True,-121.41126740659365,0.24597906267938185,43.262029451994636
57,2026,23,24,2656.137676,73.55941350161726,828.9706750808623,True,-37.54326573626395,-4.026606060060246,33.62243385322904
57,2026,24,25,2904.695568,67.1782576424196,509.91288212097936,True,302.38555019780233,-8.988058109733089,-268.81017612974586
57,2026,25,26,2849.109443,69.35131071104146,618.565535552073,True,365.02112336263735,-10.20563757706769,-239.73673885080973
57,2026,26,27,2738.982134,69.91576066199765,646.7880330998823,True,361.73507693406555,-8.770279109864276,-163.41776813372087
57,2026,27,28,2647.551816,75.20783452868454,911.3917264342272,True,401.490319967033,-12.068033473649393,-127.3776238690341
57,2026,28,29,2579.652292,71.8722757728597,744.6137886429842,True,470.08945990109896,-11.526553393398103,-212.83032837090127
57,2026,29,30,2428.390102,72.24226043802489,763.1130219012441,True,447.19704931868114,-8.404000891604383,-100.7370945056781
57,2026,30,31,2128.799171,79.35769476266199,1118.8847381330995,True,298.1882179560441,-6.748435863830608,74.9822122338312
57,2026,31,32,1935.794597,86.2632192249742,1117.6295079155188,True,242.10751360439554,-2.0293999093617288,61.976036992954505
57,2026,32,33,1756.618189,88.5609363537049,1180.013594015437,True,195.81801952747242,-5.5843283936262935,-15.047005830756007
57,2026,33,34,1454.706413,76.21915206313463,961.9576031567312,True,-10.076229230769059,-5.4523630181232505,94.09719843130802
57,2026,34,35,1181.092519,75.17829008041048,909.9145040205236,True,-163.45192008791196,-3.855162809326245,66.21835250531353
57,2026,35,36,1009.537778,76.99715659669789,833.0,True,-239.62901101098907,5.483640212945531,170.58313907041213
57,2026,36,37,796.61448,94.40019851454312,833.0,True,-381.9553710989012,21.88237602296725,109.93940808137438
57,2026,37,38,637.906731,102.35863866089916,924.9319330449592,True,-544.4883582527473,29.90335544121085,167.9028858177694
57,2026,38,39,440.010484,89.94028391524094,833.0,True,-741.2521141428571,24.635769914430682,275.1444513781016
57,2026,39,40,268.337363,95.85245136392376,833.0,True,-924.9154489340659,34.58276084815821,324.2632963822355
57,2026,40,41,224.644089,94.72978483472208,833.0,True,-1014.930838043956,32.58181926403562,316.5622154384332
57,2026,41,42,263.023582,81.55453646303724,600.7908106590479,True,-1057.5204563516484,27.93670548887779,199.988269312858
57,2026,42,43,337.472047,103.24,833.0,True,-1067.8549312857142,48.3482613759429,429.2789644973199
57,2026,43,44,383.089483,80.68,585.0,True,-1112.8570803296705,28.35803971542103,208.8658139755126
57,2026,44,45,450.873747,97.27616018193224,742.0,True,-1161.4329835714288,46.20303883227916,363.0005106376975
57,2026,45,46,876.387896,32.86256114029939,411.187099953742,True,-817.7135999890111,8.457060408310639,196.3670513899244
57,2026,46,47,968.687539,19.31764321778855,319.0,True,-807.1366790219779,7.119462070175942,192.14629372473092
57,2026,47,48,926.709519,25.94961858455346,391.0,True,-906.283406087912,11.892931825208734,256.53349209244885
57,2026,48,49,831.447289,60.426573498025405,451.6534461013077,True,-1084.0252014835166,28.377430182610745,208.6336200263526
57,2026,49,50,920.232648,82.99978970917557,585.0,True,-1105.6078669780218,27.29794489105455,169.0737163884266
57,2026,50,51,1394.004281,82.2481982959778,663.40991479889,True,-724.7859886373626,25.123147660304504,229.04281363491162
57,2026,51,52,1578.257996,84.635038147676,782.7519073837999,True,-674.8116027252747,29.37631029360613,340.2408263852383
58,2025,52,1,3776.09018,0.0,0.0,False,53.14446421978073,0.0,0.0
58,2026,1,2,3798.532088,0.0,0.0,False,78.39222513186769,0.0,0.0
58,2026,2,3,3692.498001,0.0,0.0,False,18.40959487912096,-2.163511838820108,-61.74092683442551
58,2026,3,4,3790.980562,0.0169692028448609,0.8484601422430466,True,165.05439954945086,-11.371842516435345,-251.6611610347189
58,2026,4,5,3674.05181,6.285025208027329,314.25126040136644,True,89.4654078791209,-8.497578291369003,21.860327851736827
58,2026,5,6,3578.571779,10.49344136402388,362.3157750681901,True,30.262486120879203,-8.866746340130604,24.649383497585347
58,2026,6,7,3476.597219,12.961574185236366,385.0,True,-15.499086175824232,-6.418022356239845,84.8785847375139
58,2026,7,8,3366.618485,30.8,385.0,True,-58.616449076923345,6.541267374568388,80.74010479399936
58,2026,8,9,3243.646195,48.60682750654777,586.1681501420676,True,-143.64744741758295,4.829935866817316,77.61724163549786
58,2026,9,10,3050.713749,69.3774441640663,593.2751895492232,True,-255.15925232967038,30.61367220054393,171.04988392023597
58,2026,10,11,3321.088144,31.658563587923403,385.0,True,50.29643242857128,-6.302009450957897,9.045428532994606
58,2026,11,12,3509.236745,30.8,385.0,True,272.8084155934066,-30.565872586596516,-174.08488056765668
58,2026,12,13,3385.012904,57.99031022016419,483.42412879161714,True,212.815064923077,-10.578766783361274,-184.53633666610153
58,2026,13,14,3215.68851,66.95991937364843,498.9959686824213,True,69.2875045164833,-1.435565616950143,-110.85226870152457
58,2026,14,15,3100.49063,76.11818384932803,684.0823004510073,True,-12.582942373626793,6.769810965580945,81.27967652578218
58,2026,15,16,2930.938422,95.0,764.0,True,-139.49073697802214,16.51298673137724,50.64900655772328
58,2026,16,17,2970.769034,100.9269640001923,892.3482000096145,True,-77.37984749450607,21.44639325816138,135.1423663460323
58,2026,17,18,3111.050201,76.96566690814831,833.0,True,71.9091599999997,-4.0221334416481085,83.22809309934553
58,2026,18,19,3305.389445,92.709158163919,833.0,True,311.4639090659339,-9.635507144449733,-189.12488885565415
58,2026,19,20,3530.202512,87.91268084285373,916.8327627720956,True,585.564095065934,-9.400093008128295,-224.47425511645918
58,2026,20,21,3689.482288,34.63348661826181,576.6743309130906,True,786.6936258571432,-38.46970129692019,-216.68013815069594
58,2026,21,22,3785.563781,7.7,385.0,True,949.8234783846151,-65.43317469051995,-401.46982306804466
58,2026,22,23,3777.567513,31.392831764621448,414.64158823107226,True,990.2121985934064,-39.33462323387431,-241.76808537568985
58,2026,23,24,3646.211864,63.59957899599176,668.1657320449672,True,952.5309222637361,-13.98644056568574,-127.18250918266608
58,2026,24,25,3503.745692,72.89357175096168,795.6785875480834,True,901.4356741978022,-3.2727440011910005,16.955529297358225
58,2026,25,26,3403.666423,73.52000000000001,827.0,True,919.5781033626376,-6.036948288109144,-31.302274402882745
58,2026,26,27,3486.891459,69.38572305940528,620.2861529702634,True,1109.6444019340656,-9.300316712456649,-189.9196482633398
58,2026,27,28,3312.142712,40.13120105596208,851.5600527981039,True,1066.0812159670327,-47.144666946371856,-187.20929750515734
58,2026,28,29,3132.463415,59.1626107403584,868.0111278331009,True,1022.9005829010989,-24.236218425899395,-89.4329891807846
58,2026,29,30,2899.003219,73.64000000000001,833.0,True,917.8101663186815,-7.006261329629254,-30.85011640692221
58,2026,30,31,2842.476065,41.25989635335579,907.9948176677896,True,1011.8651119560438,-44.84623427313681,-135.90770823147875
58,2026,31,32,2691.587392,41.85977959974517,937.9889799872584,True,997.9003086043954,-46.432839534590755,-117.66449093530593
58,2026,32,33,2794.747871,39.17256718279604,803.6283591398019,True,1233.9477015274724,-54.97269756453516,-391.4322407063912
58,2026,33,34,2735.834658,36.07668620769468,648.8343103847337,True,1271.052015769231,-45.5948288735632,-219.0260943406895
58,2026,34,35,2591.190352,22.48594602574496,602.7246669426061,True,1246.645912912088,-56.547506863991764,-240.97148457260403
58,2026,35,36,2392.972865,13.287321237039109,437.3040809795313,True,1143.806075989011,-58.22619514671325,-225.11277995005656
58,2026,36,37,2214.138593,34.735111688001254,581.7555844000626,True,1035.568741901099,-37.782710803574616,-141.305007518563
58,2026,37,38,2016.341939,39.760000000000005,833.0,True,833.9468497472526,-32.69528321968831,75.97095277281016
58,2026,38,39,1803.417657,62.86898273349775,637.2006332077394,True,622.1550588571429,-2.4355312673125056,79.34508458584105
58,2026,39,40,1618.986694,68.29499999999999,585.0,True,425.73388206593404,7.025309484234434,76.26329638223552
58,2026,40,41,1569.656687,69.72252199433859,637.1260997169294,True,330.0817599560439,7.574556423652133,120.6883151553626
58,2026,41,42,1702.445615,64.68,385.0,True,381.9015766483517,11.06216902584056,-15.802541346189912
58,2026,42,43,1884.705138,42.451856865506905,385.0,True,479.37815971428586,-12.439881758550193,-18.72103550268008
58,2026,43,44,1929.486699,55.26663038440719,385.0,True,433.5401356703296,2.9446700998282154,8.865813975512594
58,2026,44,45,1904.685292,64.68,385.0,True,292.3785614285712,13.606878650346928,6.000510637697516
58,2026,45,46,1753.344032,20.43277548359,207.63877417950005,True,59.24253601098894,-3.9727252483987527,-7.181274384317561
58,2026,46,47,1815.903259,0.0,0.0,False,40.07904097802202,-12.198181147612608,-126.85370627526908
58,2026,47,48,1777.982305,0.0,0.0,False,-55.010620087912,-14.056686759344725,-134.46650790755115
58,2026,48,49,1719.479845,27.72,165.0,True,-195.99264548351653,-4.329143315414662,-78.01982607495509
58,2026,49,50,1619.318693,64.68,385.0,True,-406.521821978022,8.978155181878982,-30.92628361157341
58,2026,50,51,2605.697406,30.8,385.0,True,486.9071363626372,-26.325050635673296,-49.36710116397836
58,2026,51,52,2707.860555,36.0723488791336,385.0,True,454.79095627472543,-19.186378974936268,-57.511080998561624
59,2025,52,1,3740.673235,0.0,0.0,False,17.72751921978079,0.0,0.0
59,2026,1,2,3721.981423,0.0,0.0,False,1.8415601318679364,0.0,0.0
59,2026,2,3,3698.813408,1.1874067490925064,59.37033745462533,True,24.72500187912101,-0.9761050897276013,-2.3705893798001796
59,2026,3,4,3624.902382,23.804853676451376,385.0,True,-1.0237804505491113,12.41604195717117,132.49037882303804
59,2026,4,5,3722.913556,6.421702799735214,321.08513998676074,True,138.32715387912094,-8.36090069966112,28.694207437131126
59,2026,5,6,3765.597237,2.121524396672024,106.0762198336012,True,217.28794412087927,-17.23866330748246,-231.59017173700352
59,2026,6,7,3766.0013,1.3724106270305492,68.62053135152746,True,273.90499482417545,-18.00718591444566,-231.50088391095863
59,2026,7,8,3777.544409,0.0,0.0,False,352.3094749230768,-24.258732625431612,-304.25989520600064
59,2026,8,9,3800.70181,14.95536470353688,258.028595149621,True,413.40816758241726,-28.821526936193578,-250.5223133569487
59,2026,9,10,3717.500781,25.20889598615356,385.0,True,411.6277796703298,-13.554875977368813,-37.22530562898726
59,2026,10,11,3542.00566,30.8,385.0,True,271.21394842857126,-7.160573038881299,9.045428532994606
59,2026,11,12,3367.651474,65.65124307061359,433.56215353067967,True,131.22314459340623,4.285370484017072,-125.52272703697702
59,2026,12,13,3154.939869,84.48563397903277,784.866081597996,True,-17.257970076923357,15.916556975507305,116.90561614027729
59,2026,13,14,3061.482727,97.06817693751805,832.0,True,-84.91827848351659,28.67269194691947,222.15176261605416
59,2026,14,15,3380.51772,65.065,385.0,True,267.44414762637325,-4.2833728837470915,-217.80262392522513
59,2026,15,16,3279.309146,67.82,542.0,True,208.87998702197774,-10.667013268622767,-171.35099344227672
59,2026,16,17,3282.70493,69.74027574349202,585.0,True,234.5560485054939,-9.7402949985389,-172.2058336635822
59,2026,17,18,3246.476633,68.30133513850043,566.0667569250213,True,207.3355919999999,-12.686465211295982,-183.70514997563316
59,2026,18,19,3134.857375,100.99340920158292,856.6704600791467,True,140.93183906593413,-1.3512561067858115,-165.45442877650748
59,2026,19,20,2987.528619,110.3612106559858,1313.0,True,42.89020206593432,13.048436805003774,171.6929821114452
59,2026,20,21,2812.964114,81.13182539002197,926.5323246808669,True,-89.82454814285711,8.028637474839968,133.17785561708035
59,2026,21,22,2539.106347,86.10148589226604,981.2261430453602,True,-296.6339556153848,12.96831120174609,194.75631997731557
59,2026,22,23,2370.152193,75.91344042732243,833.0,True,-417.2031214065937,5.185985428826669,176.5903263932379
59,2026,23,24,2189.076363,88.34597075445294,955.9152425819326,True,-504.60457873626365,10.759951192775432,160.56700135429935
59,2026,24,25,1925.059505,83.3885552175509,970.2508860329324,True,-677.2505128021978,7.222239465398218,191.52782778220717
59,2026,25,26,1672.968946,92.5954966976592,1062.7623964282452,True,-811.1193736373625,13.038548409550046,204.46012202536247
59,2026,26,27,1396.069002,108.67679421044892,1027.6076951718658,True,-981.1780550659344,29.99075443858699,217.40189393826256
59,2026,27,28,1105.996258,155.4953802941211,1458.147944097225,True,-1140.0652380329673,68.21951229178717,419.3785937939638
59,2026,28,29,853.198225,175.93841734733547,1553.0,True,-1256.3646070989012,92.53958818107768,595.5558829861145
59,2026,29,30,634.754162,137.05505774644914,1340.646939269753,True,-1346.4388906813188,56.40879641681987,476.7968228628307
59,2026,30,31,486.061695,147.26608032147948,1238.8776251658933,True,-1344.549258043956,61.15994969498688,194.97509926662497
59,2026,31,32,334.091852,131.793732260558,1402.3219461729984,True,-1359.5952313956045,43.501113126222066,346.6684752504341
59,2026,32,33,763.732621,105.15219988986688,1064.609994493345,True,-797.0675484725276,11.006935142535681,-130.45060535284802
59,2026,33,34,1327.993309,66.06422173680838,678.9373837950762,True,-136.78933323076922,-15.607293344449502,-188.92302093034698
59,2026,34,35,1339.942228,64.26146854236518,585.0,True,-4.60221108791211,-14.771984347371543,-258.6961515152101
59,2026,35,36,1341.83592,61.21528425678034,504.61586209643895,True,92.66913098901091,-10.298232126972017,-157.80099883314892
59,2026,36,37,1283.951777,68.7794760813486,589.9738040674306,True,105.38192590109884,-3.7383464102272654,-133.08678785119503
59,2026,37,38,1680.165452,63.81259145547944,471.0570730666162,True,497.77036274725265,-8.64269176420887,-285.9719741605736
59,2026,38,39,1759.55305,53.37876770546423,385.0,True,578.2904518571429,-11.92574629534603,-172.85554862189838
59,2026,39,40,1776.135477,61.34621688344508,385.0,True,582.8826650659341,0.07652636767952714,-123.73670361776448
59,2026,40,41,1728.210448,54.362745263455935,385.0,True,488.63552095604405,-7.785220307230524,-131.4377845615668
59,2026,41,42,1746.864903,30.8,385.0,True,426.3208646483515,-22.817830974159445,-15.802541346189912
59,2026,42,43,2066.283669,23.358443179866327,385.0,True,660.9566907142857,-31.53329544419077,-18.72103550268008
59,2026,43,44,2126.864854,42.14490180030092,385.0,True,630.9182906703295,-10.177058484278056,8.865813975512594
59,2026,44,45,2260.515997,20.74178734913496,385.0,True,648.2092664285713,-30.33133400051812,6.000510637697516
59,2026,45,46,2220.544214,8.8,110.0,True,526.442718010989,-15.605500731988752,-104.82004856381761
59,2026,46,47,2137.664074,0.0,0.0,False,361.8398559780219,-12.198181147612608,-126.85370627526908
59,2026,47,48,2045.061195,0.0,0.0,False,212.068269912088,-14.056686759344725,-134.46650790755115
59,2026,48,49,1928.100767,27.72,165.0,True,12.62827651648331,-4.329143315414662,-78.01982607495509
59,2026,49,50,1838.493007,64.68,385.0,True,-187.3475079780219,8.978155181878982,-30.92628361157341
59,2026,50,51,1750.637617,66.11481096542957,456.7405482714785,True,-368.1526526373625,8.989760329756272,22.373447107500112
59,2026,51,52,1732.772871,80.68,585.0,True,-520.2967277252749,25.42127214593014,142.48891900143838
60,2025,52,1,3758.160446,0.0,0.0,False,35.21473021978045,0.0,0.0
60,2026,1,2,3803.102504,0.0,0.0,False,82.96264113186771,0.0,0.0
60,2026,2,3,3788.456434,0.0,0.0,False,114.3680278791212,-2.163511838820108,-61.74092683442551
60,2026,3,4,3812.250847,0.0,0.0,False,186.32468454945047,-11.388811719280206,-252.50962117696196
60,2026,4,5,3677.475565,5.47948451617045,273.9742258085225,True,92.88916287912116,-9.303118983225882,-18.416706741107134
60,2026,5,6,3598.475341,18.71086699278587,385.0,True,50.16604812087917,-0.6493207113686132,47.33360842939527
60,2026,6,7,3510.578801,5.718206685273297,285.9103342636648,True,18.482495824175658,-13.661389856202913,-14.211080998821274
60,2026,7,8,3571.762408,9.18143217030742,195.46358324835452,True,146.52747392307674,-15.077300455124192,-108.79631195764611
60,2026,8,9,3589.034944,32.51107179245797,470.5535896228986,True,201.74130158241724,-11.265819847272489,-37.99731888367114
60,2026,9,10,3491.064323,31.862069399835217,438.1034699917608,True,185.19132167032967,-6.901702563687156,15.878164362773532
60,2026,10,11,3321.629634,35.17902094655874,385.0,True,50.837922428571346,-2.7815520923225634,9.045428532994606
60,2026,11,12,3193.060342,86.62205544814479,807.0205971712257,True,-43.36798740659333,25.256182861548275,247.93571660356906
60,2026,12,13,3200.684117,83.56355303692499,738.1776518462494,True,28.486277923076614,14.994476033399522,70.21718638853076
60,2026,13,14,3204.118207,83.19472387860307,713.7361939301534,True,57.71720151648333,14.799238888004496,103.88795654620753
60,2026,14,15,3152.950163,87.23850234974365,805.0,True,39.8765906263734,17.890129465996566,202.19737607477487
60,2026,15,16,3115.37693,88.67646582800823,764.0,True,44.94777102197759,10.189452559385472,50.64900655772328
60,2026,16,17,2948.791556,100.69669253503328,920.3001949134824,True,-99.35732549450586,21.21612179300236,163.0943612499002
60,2026,17,18,2760.184776,99.03853385515418,1005.008166997973,True,-278.95626500000026,18.05073350535777,255.23626009731856
60,2026,18,19,2563.758319,128.17840899780214,1382.0,True,-430.1672169340659,25.833743689433405,359.87511114434585
60,2026,19,20,2312.45892,124.14074111128336,1313.0,True,-632.1794969340658,26.827967260301335,171.6929821114452
60,2026,20,21,2164.140405,93.4623719892428,1054.8366865968978,True,-738.6482571428569,20.359184074060792,261.48221753311134
60,2026,21,22,1880.954153,91.31970124305846,1093.5270468331073,True,-954.7861496153848,18.18652655253851,307.05722376506264
60,2026,22,23,1614.808152,89.60242099788414,914.3236983884644,True,-1172.5471624065935,18.87496599938838,257.9140247817023
60,2026,23,24,1340.273549,102.99394221504014,1100.6971107520071,True,-1353.4073927362638,25.407922653362633,305.34886952437387
60,2026,24,25,1130.044952,111.58312317417288,958.5871217759112,True,-1472.2650658021978,35.4168074220202,179.864063525186
60,2026,25,26,931.901979,123.83041737901696,1136.5208689508477,True,-1552.1863406373625,44.27346909090781,278.2185945479649
60,2026,26,27,656.099459,146.7575251225791,1173.6762561289545,True,-1721.1475980659343,68.07148535071717,363.4704548953513
60,2026,27,28,655.14113,128.35626082739597,1344.813041369799,True,-1590.9203660329672,41.080392825062034,306.0436910665378
60,2026,28,29,511.810307,124.35194114765036,1144.5970573825186,True,-1597.7525250989013,40.95311198139257,187.15294036863315
60,2026,29,30,358.608881,145.99670060697187,1135.6350303485938,True,-1622.5841716813188,65.3504392773426,271.78491394167156
60,2026,30,31,404.545116,142.7119055236139,1173.3586804833444,True,-1426.065837043956,56.60577489712129,129.4561545840761
60,2026,31,32,401.701926,124.94979482550198,1174.489741275099,True,-1291.9851573956046,36.65717569116606,118.83627035253471
60,2026,32,33,492.654103,126.68797298946193,1261.3986494730952,True,-1068.1460664725275,32.54270824213073,66.33804962690215
60,2026,33,34,514.481308,90.887684949685,833.0,True,-950.3013342307692,9.216169868427116,-34.86040472542322
60,2026,34,35,476.319088,101.21687564344376,919.7513885430468,True,-868.225351087912,22.183422753707035,76.05523702783671
60,2026,35,36,371.325309,97.64,833.0,True,-877.841480010989,26.12648361624764,170.58313907041213
60,2026,36,37,260.16506,119.22003241666096,888.0016208330482,True,-918.4047910989011,46.702209925085086,164.94102891442253
60,2026,37,38,142.862487,146.2571574340645,1231.447495755133,True,-1039.5326022527474,73.8018742143762,474.41844852794327
60,2026,38,39,20.871974,129.23137714993103,833.0,True,-1160.3906241428572,63.92686314912078,275.1444513781016
60,2026,39,40,-65.273363,117.535,833.0,True,-1258.526174934066,56.26530948423444,324.2632963822355
60,2026,40,41,-182.041738,118.34324625805502,833.0,True,-1421.616665043956,56.19528068736856,316.5622154384332
60,2026,41,42,-118.03673,109.30981406828413,833.0,True,-1438.5807683516484,55.69198309412468,432.1974586538101
60,2026,42,43,47.400343,107.06596653783276,833.0,True,-1357.9266352857142,52.17422791377567,429.2789644973199
60,2026,43,44,439.38671,48.22354127053048,585.0,True,-1056.5598533296704,-4.0984190140484955,208.8658139755126
60,2026,44,45,562.480978,76.49055956481452,542.0,True,-1049.8257525714287,25.41743821516144,163.00051063769752
60,2026,45,46,627.790951,47.896,415.0,True,-1066.310544989011,23.49049926801125,200.1799514361824
60,2026,46,47,950.524566,14.73241407843708,319.0,True,-825.2996520219779,2.534232930824471,192.14629372473092
60,2026,47,48,1004.115366,17.303800824232646,332.79235890290784,True,-828.877559087912,3.2471140648879206,198.3258509953567
60,2026,48,49,1037.601766,43.5872730572348,365.0,True,-877.8707244835166,11.538129741820143,121.98017392504491
60,2026,49,50,1209.010508,64.68,385.0,True,-816.8300069780219,8.978155181878982,-30.92628361157341
60,2026,50,51,1271.559652,67.20902025464235,511.4510127321171,True,-847.2306176373627,10.083969618969057,77.08391156813872
60,2026,51,52,1236.579476,80.68,585.0,True,-1016.4901227252747,25.42127214593014,142.48891900143838
61,2025,52,1,3778.340271,0.0,0.0,False,55.394555219780614,0.0,0.0
61,2026,1,2,3764.294502,0.0,0.0,False,44.15463913186795,0.0,0.0
61,2026,2,3,3743.172017,0.0,0.0,False,69.0836108791209,-2.163511838820108,-61.74092683442551
61,2026,3,4,3777.282416,3.217681392580332,160.8840696290166,True,151.35625354945068,-8.171130326699874,-91.62555154794535
61,2026,4,5,3758.675293,8.067435106046133,347.5359441260562,True,174.08889087912075,-6.715168393350199,55.14501157642661
61,2026,5,6,3695.247569,18.66761089961261,385.0,True,146.93827612087944,-0.6925768045418721,47.33360842939527
61,2026,6,7,3710.627842,5.120594393890926,256.0297196945463,True,218.53153682417542,-14.259002147585285,-44.09169556793978
61,2026,7,8,3535.718765,30.8,385.0,True,110.48383092307677,6.541267374568388,80.74010479399936
