date,site_code,poc_code,network_code,generator_code,fuel_code,tech_code,generation_mwh
2023-07-10,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,106.456
2023-07-10,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2392.723
2023-07-10,LTN,LTN2201,MRPL,turitea,Wind,Wind,455.699
2023-07-10,BPE,BPE0331,POCO,twf_12,Wind,Wind,57.831
2023-07-10,LTN,LTN0331,POCO,twf_12,Wind,Wind,63.73
2023-07-10,TWC,TWC2201,TRPG,twf_3,Wind,Wind,219.255
2023-07-10,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2023-07-10,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2972.401
2023-07-10,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,942.22
2023-07-10,WVY,WVY1101,WPWF,waipipi,Wind,Wind,756.792
2023-07-10,BWK,BWK1101,CNIR,waipori,Hydro,Hydro,971.703
2023-07-10,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,386.628
2023-07-10,WRK,WRK2201,CTCT,wairakei,Geo,Geo,3035.994
2023-07-10,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1681.242
2023-07-10,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2023-07-10,WWD,WWD1102,MERI,west_wind,Wind,Wind,10.936
2023-07-10,WWD,WWD1103,MERI,west_wind,Wind,Wind,0.0
2023-07-10,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,2181.93
2023-07-10,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,333.114
2023-07-10,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,338.692
2023-07-10,ROT,ROT1101,CNIR,wheao_flaxy,Hydro,Hydro,413.656
2023-07-10,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2023-07-10,NMA,NMA0331,TPCO,white_hill,Wind,Wind,93.236
2023-07-11,HRP,HRP2201,MERI,Harapaki,Wind,Wind,0.0
2023-07-11,MKE,MKE1101,TODD,McKee,Gas,Thrml,1255.329
2023-07-11,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,2072.269
2023-07-11,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2023-07-11,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,527.264
2023-07-11,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1685.488
2023-07-11,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,1947.825
2023-07-11,ARI,ARI1102,POCO,arapuni,Hydro,Hydro,0.0
2023-07-11,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,1687.97
2023-07-11,ARG,ARG1101,CNIR,argyle_wairau,Hydro,Hydro,184.425
2023-07-11,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,1323.59
2023-07-11,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,3304.536
2023-07-11,BEN,BEN2202,MERI,benmore,Hydro,Hydro,7191.191
2023-07-11,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,5595.111
2023-07-11,STK,STK0661,TASM,cobb,Hydro,Hydro,315.616
2023-07-11,COL,COL0661,CNIR,coleridge,Hydro,Hydro,418.767
2023-07-11,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,698.852
2023-07-11,ASB,ASB0661,EASH,highbank,Hydro,Hydro,174.207
2023-07-11,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,7402.325
2023-07-11,HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,195.703
2023-07-11,JRD,JRD1101,TODD,junctionroad,Gas,Thrml,1343.079
2023-07-11,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,602.143
2023-07-11,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,110.012
2023-07-11,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1572.98
2023-07-11,KAW,KAW0111,HEDL,kawerau,Geo,Geo,274.38
2023-07-11,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,0.0
2023-07-11,KIN,KIN0112,POCO,kinleith,Wood,Cogen,504.403
2023-07-11,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,11741.545
2023-07-11,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,40.639
2023-07-11,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,4051.01
2023-07-11,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,72.534
2023-07-11,WKM,WKM2201,TUAR,mokai,Geo,Geo,1206.117
2023-07-11,NAP,NAP2201,NAPJ,nap,Geo,Geo,3526.097
2023-07-11,KOE,KOE1101,TOPE,ngawha,Geo,Geo,581.89
2023-07-11,KAW,KAW0112,CHHE,norskeskog,Geo,Geo,653.152
2023-07-11,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,935.673
2023-07-11,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1899.15
2023-07-11,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,4220.789
2023-07-11,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,3420.639
2023-07-11,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,3409.939
2023-07-11,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,286.041
2023-07-11,HWA,HWA1101,CNIR,patea,Hydro,Hydro,144.128
2023-07-11,PPI,PPI2201,CTCT,poihipi,Geo,Geo,882.044
2023-07-11,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1953.409
2023-07-11,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,602.089
2023-07-11,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,359.658
2023-07-11,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,4487.028
2023-07-11,SWN,SWN2201,MRPL,southdown,Gas,Thrml,0.0
2023-07-11,SFD,SFD2201,CTCT,stratford,Gas,Thrml,7150.754
2023-07-11,WDV,WDV1101,MERI,te_apiti,Wind,Wind,189.539
2023-07-11,THI,THI2201,CTCT,te_mihi,Geo,Geo,3954.86
2023-07-11,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,0.0
2023-07-11,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,24.502
2023-07-11,TWH,TWH0331,WAIK,te_uku,Wind,Wind,1194.556
2023-07-11,WRK,WRK0331,HAWK,tehuka,Geo,Geo,640.123
2023-07-11,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,650.4
2023-07-11,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3603.538
2023-07-11,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,130.216
2023-07-11,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2730.498
2023-07-11,LTN,LTN2201,MRPL,turitea,Wind,Wind,315.465
2023-07-11,BPE,BPE0331,POCO,twf_12,Wind,Wind,52.254
2023-07-11,LTN,LTN0331,POCO,twf_12,Wind,Wind,58.688
2023-07-11,TWC,TWC2201,TRPG,twf_3,Wind,Wind,231.635
2023-07-11,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2023-07-11,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2980.631
2023-07-11,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,1034.09
2023-07-11,WVY,WVY1101,WPWF,waipipi,Wind,Wind,807.708
2023-07-11,BWK,BWK1101,CNIR,waipori,Hydro,Hydro,996.519
2023-07-11,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,643.62
2023-07-11,WRK,WRK2201,CTCT,wairakei,Geo,Geo,3032.017
2023-07-11,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1663.895
2023-07-11,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2023-07-11,WWD,WWD1102,MERI,west_wind,Wind,Wind,317.782
2023-07-11,WWD,WWD1103,MERI,west_wind,Wind,Wind,0.0
2023-07-11,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,2283.0
2023-07-11,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,281.761
2023-07-11,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,285.279
2023-07-11,ROT,ROT1101,CNIR,wheao_flaxy,Hydro,Hydro,403.354
2023-07-11,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2023-07-11,NMA,NMA0331,TPCO,white_hill,Wind,Wind,358.435
2023-07-12,HRP,HRP2201,MERI,Harapaki,Wind,Wind,0.0
2023-07-12,MKE,MKE1101,TODD,McKee,Gas,Thrml,1644.529
2023-07-12,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,2073.52
2023-07-12,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2023-07-12,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,512.802
2023-07-12,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1623.059
2023-07-12,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,1485.649
2023-07-12,ARI,ARI1102,POCO,arapuni,Hydro,Hydro,0.0
2023-07-12,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,1377.95
2023-07-12,ARG,ARG1101,CNIR,argyle_wairau,Hydro,Hydro,151.003
2023-07-12,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,1147.13
2023-07-12,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,2789.117
2023-07-12,BEN,BEN2202,MERI,benmore,Hydro,Hydro,7183.932
2023-07-12,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,5636.322
2023-07-12,STK,STK0661,TASM,cobb,Hydro,Hydro,149.333
2023-07-12,COL,COL0661,CNIR,coleridge,Hydro,Hydro,501.579
2023-07-12,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1155.531
2023-07-12,ASB,ASB0661,EASH,highbank,Hydro,Hydro,0.0
2023-07-12,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,6851.04
2023-07-12,HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,149.267
2023-07-12,JRD,JRD1101,TODD,junctionroad,Gas,Thrml,1318.227
2023-07-12,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,580.119
2023-07-12,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,104.326
2023-07-12,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1586.56
2023-07-12,KAW,KAW0111,HEDL,kawerau,Geo,Geo,270.171
2023-07-12,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,0.0
2023-07-12,KIN,KIN0112,POCO,kinleith,Wood,Cogen,495.909
2023-07-12,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,10503.726
2023-07-12,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,7.368
2023-07-12,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,3518.13
2023-07-12,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,682.875
2023-07-12,WKM,WKM2201,TUAR,mokai,Geo,Geo,1242.496
2023-07-12,NAP,NAP2201,NAPJ,nap,Geo,Geo,3524.127
2023-07-12,KOE,KOE1101,TOPE,ngawha,Geo,Geo,580.06
2023-07-12,KAW,KAW0112,CHHE,norskeskog,Geo,Geo,575.223
2023-07-12,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,945.337
2023-07-12,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1625.88
2023-07-12,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,3980.756
2023-07-12,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,3103.67
2023-07-12,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,3094.904
2023-07-12,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,286.158
2023-07-12,HWA,HWA1101,CNIR,patea,Hydro,Hydro,134.367
2023-07-12,PPI,PPI2201,CTCT,poihipi,Geo,Geo,888.306
2023-07-12,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1953.192
2023-07-12,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,603.377
2023-07-12,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,278.316
2023-07-12,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,4202.892
2023-07-12,SWN,SWN2201,MRPL,southdown,Gas,Thrml,0.0
2023-07-12,SFD,SFD2201,CTCT,stratford,Gas,Thrml,6595.575
2023-07-12,WDV,WDV1101,MERI,te_apiti,Wind,Wind,1349.903
2023-07-12,THI,THI2201,CTCT,te_mihi,Geo,Geo,3955.599
2023-07-12,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,0.0
2023-07-12,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,493.877
2023-07-12,TWH,TWH0331,WAIK,te_uku,Wind,Wind,1331.992
2023-07-12,WRK,WRK0331,HAWK,tehuka,Geo,Geo,642.077
2023-07-12,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,643.175
2023-07-12,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3557.384
2023-07-12,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,137.38
2023-07-12,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2618.091
2023-07-12,LTN,LTN2201,MRPL,turitea,Wind,Wind,3272.929
2023-07-12,BPE,BPE0331,POCO,twf_12,Wind,Wind,263.633
2023-07-12,LTN,LTN0331,POCO,twf_12,Wind,Wind,214.095
2023-07-12,TWC,TWC2201,TRPG,twf_3,Wind,Wind,1436.369
2023-07-12,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2023-07-12,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2931.642
2023-07-12,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,846.17
2023-07-12,WVY,WVY1101,WPWF,waipipi,Wind,Wind,2864.611
2023-07-12,BWK,BWK1101,CNIR,waipori,Hydro,Hydro,717.822
2023-07-12,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,1132.568
2023-07-12,WRK,WRK2201,CTCT,wairakei,Geo,Geo,3037.371
2023-07-12,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1492.84
2023-07-12,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2023-07-12,WWD,WWD1102,MERI,west_wind,Wind,Wind,1474.973
2023-07-12,WWD,WWD1103,MERI,west_wind,Wind,Wind,0.0
2023-07-12,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,2015.91
2023-07-12,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,309.796
2023-07-12,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,296.6
2023-07-12,ROT,ROT1101,CNIR,wheao_flaxy,Hydro,Hydro,388.908
2023-07-12,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2023-07-12,NMA,NMA0331,TPCO,white_hill,Wind,Wind,374.233
2023-07-13,HRP,HRP2201,MERI,Harapaki,Wind,Wind,0.0
2023-07-13,MKE,MKE1101,TODD,McKee,Gas,Thrml,872.612
2023-07-13,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,2073.006
2023-07-13,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2023-07-13,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,499.231
2023-07-13,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1520.361
2023-07-13,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,1991.417
2023-07-13,ARI,ARI1102,POCO,arapuni,Hydro,Hydro,0.0
2023-07-13,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,1147.25
2023-07-13,ARG,ARG1101,CNIR,argyle_wairau,Hydro,Hydro,150.793
2023-07-13,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,1285.1
2023-07-13,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,2906.536
2023-07-13,BEN,BEN2202,MERI,benmore,Hydro,Hydro,6607.962
2023-07-13,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,5423.186
2023-07-13,STK,STK0661,TASM,cobb,Hydro,Hydro,294.799
2023-07-13,COL,COL0661,CNIR,coleridge,Hydro,Hydro,748.918
2023-07-13,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1582.071
2023-07-13,ASB,ASB0661,EASH,highbank,Hydro,Hydro,135.566
2023-07-13,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,5965.032
2023-07-13,HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,237.696
2023-07-13,JRD,JRD1101,TODD,junctionroad,Gas,Thrml,1531.998
2023-07-13,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,578.595
2023-07-13,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,104.976
2023-07-13,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1600.59
2023-07-13,KAW,KAW0111,HEDL,kawerau,Geo,Geo,259.504
2023-07-13,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,0.0
2023-07-13,KIN,KIN0112,POCO,kinleith,Wood,Cogen,656.657
2023-07-13,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,10363.083
2023-07-13,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,16.568
2023-07-13,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,3752.23
2023-07-13,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,426.506
2023-07-13,WKM,WKM2201,TUAR,mokai,Geo,Geo,1263.572
2023-07-13,NAP,NAP2201,NAPJ,nap,Geo,Geo,3524.036
2023-07-13,KOE,KOE1101,TOPE,ngawha,Geo,Geo,586.192
2023-07-13,KAW,KAW0112,CHHE,norskeskog,Geo,Geo,440.748
2023-07-13,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,944.461
2023-07-13,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1781.91
2023-07-13,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,4263.295
2023-07-13,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,3468.832
2023-07-13,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,3449.771
2023-07-13,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,276.076
2023-07-13,HWA,HWA1101,CNIR,patea,Hydro,Hydro,87.155
2023-07-13,PPI,PPI2201,CTCT,poihipi,Geo,Geo,885.885
2023-07-13,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1926.376
2023-07-13,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,598.774
2023-07-13,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,273.181
2023-07-13,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,4180.423
2023-07-13,SWN,SWN2201,MRPL,southdown,Gas,Thrml,0.0
2023-07-13,SFD,SFD2201,CTCT,stratford,Gas,Thrml,5702.881
2023-07-13,WDV,WDV1101,MERI,te_apiti,Wind,Wind,1391.145
2023-07-13,THI,THI2201,CTCT,te_mihi,Geo,Geo,3938.59
2023-07-13,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,0.0
2023-07-13,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,476.715
2023-07-13,TWH,TWH0331,WAIK,te_uku,Wind,Wind,1366.557
2023-07-13,WRK,WRK0331,HAWK,tehuka,Geo,Geo,626.733
2023-07-13,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,643.588
2023-07-13,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3579.561
2023-07-13,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,160.033
2023-07-13,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2998.553
2023-07-13,LTN,LTN2201,MRPL,turitea,Wind,Wind,1413.388
2023-07-13,BPE,BPE0331,POCO,twf_12,Wind,Wind,591.494
2023-07-13,LTN,LTN0331,POCO,twf_12,Wind,Wind,604.644
2023-07-13,TWC,TWC2201,TRPG,twf_3,Wind,Wind,1436.342
2023-07-13,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2023-07-13,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2902.779
2023-07-13,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,964.04
2023-07-13,WVY,WVY1101,WPWF,waipipi,Wind,Wind,3090.51
2023-07-13,BWK,BWK1101,CNIR,waipori,Hydro,Hydro,456.628
2023-07-13,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,876.731
2023-07-13,WRK,WRK2201,CTCT,wairakei,Geo,Geo,3026.785
2023-07-13,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1508.677
2023-07-13,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2023-07-13,WWD,WWD1102,MERI,west_wind,Wind,Wind,838.318
2023-07-13,WWD,WWD1103,MERI,west_wind,Wind,Wind,0.0
2023-07-13,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,2300.22
2023-07-13,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,351.299
2023-07-13,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,334.866
2023-07-13,ROT,ROT1101,CNIR,wheao_flaxy,Hydro,Hydro,393.214
2023-07-13,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2023-07-13,NMA,NMA0331,TPCO,white_hill,Wind,Wind,737.479
2023-07-14,HRP,HRP2201,MERI,Harapaki,Wind,Wind,0.0
2023-07-14,MKE,MKE1101,TODD,McKee,Gas,Thrml,585.565
2023-07-14,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,2069.308
2023-07-14,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2023-07-14,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,492.522
2023-07-14,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1136.565
2023-07-14,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,875.291
2023-07-14,ARI,ARI1102,POCO,arapuni,Hydro,Hydro,0.0
2023-07-14,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,491.52
2023-07-14,ARG,ARG1101,CNIR,argyle_wairau,Hydro,Hydro,121.442
2023-07-14,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,739.52
2023-07-14,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,2395.335
2023-07-14,BEN,BEN2202,MERI,benmore,Hydro,Hydro,6704.601
2023-07-14,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,4841.211
2023-07-14,STK,STK0661,TASM,cobb,Hydro,Hydro,238.59
2023-07-14,COL,COL0661,CNIR,coleridge,Hydro,Hydro,908.245
2023-07-14,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1233.741
2023-07-14,ASB,ASB0661,EASH,highbank,Hydro,Hydro,519.426
2023-07-14,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,4826.307
2023-07-14,JRD,JRD1101,TODD,junctionroad,Gas,Thrml,325.171
2023-07-14,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,561.784
2023-07-14,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,105.879
2023-07-14,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1149.53
2023-07-14,KAW,KAW0111,HEDL,kawerau,Geo,Geo,324.906
2023-07-14,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,1013.08
2023-07-14,KIN,KIN0112,POCO,kinleith,Wood,Cogen,605.505
2023-07-14,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,7929.091
2023-07-14,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,69.092
2023-07-14,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,2185.7
2023-07-14,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,523.406
2023-07-14,WKM,WKM2201,TUAR,mokai,Geo,Geo,1241.664
2023-07-14,NAP,NAP2201,NAPJ,nap,Geo,Geo,3524.685
2023-07-14,KOE,KOE1101,TOPE,ngawha,Geo,Geo,577.587
2023-07-14,KAW,KAW0112,CHHE,norskeskog,Geo,Geo,627.372
2023-07-14,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,934.836
2023-07-14,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1045.48
2023-07-14,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,2643.36
2023-07-14,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,2196.304
2023-07-14,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,2181.274
2023-07-14,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,281.611
2023-07-14,HWA,HWA1101,CNIR,patea,Hydro,Hydro,70.355
2023-07-14,PPI,PPI2201,CTCT,poihipi,Geo,Geo,883.56
2023-07-14,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1540.707
2023-07-14,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,593.1
2023-07-14,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,0.0
2023-07-14,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,3960.003
2023-07-14,SWN,SWN2201,MRPL,southdown,Gas,Thrml,0.0
2023-07-14,SFD,SFD2201,CTCT,stratford,Gas,Thrml,5166.845
2023-07-14,WDV,WDV1101,MERI,te_apiti,Wind,Wind,1346.206
2023-07-14,THI,THI2201,CTCT,te_mihi,Geo,Geo,3924.646
2023-07-14,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,0.0
2023-07-14,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,640.605
2023-07-14,TWH,TWH0331,WAIK,te_uku,Wind,Wind,1415.14
2023-07-14,WRK,WRK0331,HAWK,tehuka,Geo,Geo,627.374
2023-07-14,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,541.199
2023-07-14,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,2932.316
2023-07-14,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,178.647
2023-07-14,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2420.521
2023-07-14,LTN,LTN2201,MRPL,turitea,Wind,Wind,3760.179
2023-07-14,BPE,BPE0331,POCO,twf_12,Wind,Wind,714.676
2023-07-14,LTN,LTN0331,POCO,twf_12,Wind,Wind,725.7
2023-07-14,TWC,TWC2201,TRPG,twf_3,Wind,Wind,1641.606
2023-07-14,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2023-07-14,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2875.557
2023-07-14,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,572.5
2023-07-14,WVY,WVY1101,WPWF,waipipi,Wind,Wind,3058.74
2023-07-14,BWK,BWK1101,CNIR,waipori,Hydro,Hydro,776.717
2023-07-14,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,907.185
2023-07-14,WRK,WRK2201,CTCT,wairakei,Geo,Geo,3041.758
2023-07-14,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1317.979
2023-07-14,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2023-07-14,WWD,WWD1102,MERI,west_wind,Wind,Wind,849.204
2023-07-14,WWD,WWD1103,MERI,west_wind,Wind,Wind,0.0
2023-07-14,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1257.95
2023-07-14,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,350.67
2023-07-14,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,329.991
2023-07-14,ROT,ROT1101,CNIR,wheao_flaxy,Hydro,Hydro,370.317
2023-07-14,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2023-07-14,NMA,NMA0331,TPCO,white_hill,Wind,Wind,806.445
2023-07-15,HRP,HRP2201,MERI,Harapaki,Wind,Wind,0.0
