Date,Time,Flow (m³/s),QualityCode
1961-06-15,23:59:59,55.616,325
1961-10-30,23:59:59,26.508,325
1963-01-05,23:59:59,6.602,325
1963-01-12,23:59:59,45.090,325
1964-01-13,23:59:59,13.299,325
1964-12-13,23:59:59,2.598,325
1965-10-09,23:59:59,4.229,325
1966-05-19,23:59:59,23.613,325
1966-06-19,23:59:59,14.758,325
1967-01-16,23:59:59,14.671,325
1967-02-14,23:59:59,7.918,325
1968-04-22,23:59:59,4.321,325
1968-08-29,23:59:59,29.327,325
1968-09-19,23:59:59,6.294,325
1969-07-01,23:59:59,24.677,325
1969-08-21,23:59:59,9.487,325
1969-12-31,23:59:59,3.455,325
1970-11-06,23:59:59,46.700,325
1973-07-24,23:59:59,11.127,325
1975-01-01,23:59:59,1.902,325
1975-05-01,23:59:59,19.124,325
1975-08-22,23:59:59,24.992,325
1975-11-18,23:59:59,14.420,325
1977-08-30,23:59:59,86.439,325
1978-03-29,23:59:59,0.001,325
1978-07-08,23:59:59,17.615,325
1978-09-21,23:59:59,24.724,325
1978-09-23,23:59:59,14.264,325
1978-10-07,23:59:59,27.460,325
1979-04-03,23:59:59,29.041,325
1979-06-17,23:59:59,9.679,325
1980-04-24,23:59:59,8.203,325
1980-07-26,23:59:59,42.729,325
1980-09-29,23:59:59,7.161,325
1981-04-01,23:59:59,2.254,325
1981-07-10,23:59:59,46.943,325
1981-07-29,23:59:59,19.372,325
1981-08-05,23:59:59,46.992,325
1981-11-11,23:59:59,23.712,325
1981-12-11,23:59:59,18.999,325
1982-03-14,23:59:59,2.992,325
1982-06-16,23:59:59,9.094,325
1982-09-25,23:59:59,7.595,325
1983-03-24,23:59:59,0.001,325
1984-01-11,23:59:59,6.218,325
1984-01-19,23:59:59,10.330,325
1984-01-29,23:59:59,1.049,325
1984-04-21,23:59:59,11.881,325
1984-08-13,23:59:59,7.918,325
1985-04-26,23:59:59,13.032,325
1985-05-23,23:59:59,24.920,325
1985-09-30,23:59:59,4.479,325
1985-11-02,23:59:59,13.090,325
1986-08-13,23:59:59,19.690,325
1987-02-13,23:59:59,2.466,325
1987-07-03,23:59:59,10.403,325
1987-11-18,23:59:59,45.852,325
1988-03-30,23:59:59,0.001,325
1989-02-10,23:59:59,12.879,325
1989-05-28,23:59:59,70.976,325
