Date,Time,Flow (m³/s),QualityCode
1965-08-24,23:59:59,10.865,320
1965-09-13,23:59:59,53.761,320
1966-07-31,23:59:59,10.554,320
1967-05-04,23:59:59,92.990,320
1968-11-20,23:59:59,70.431,320
1969-05-24,23:59:59,63.118,320
1969-06-14,23:59:59,44.394,320
1970-06-16,23:59:59,73.291,320
1970-06-19,23:59:59,46.634,320
1971-03-27,23:59:59,55.624,320
1972-03-25,23:59:59,87.014,320
1972-04-13,23:59:59,20.772,320
1972-08-16,23:59:59,42.028,320
1972-09-05,23:59:59,39.355,320
1973-03-11,23:59:59,16.765,320
1973-10-31,23:59:59,54.740,320
1973-11-28,23:59:59,30.767,320
1974-02-19,23:59:59,61.769,320
1975-02-18,23:59:59,20.007,320
1975-09-13,23:59:59,64.833,320
1975-11-05,23:59:59,87.620,320
1976-03-05,23:59:59,56.031,320
1976-12-29,23:59:59,74.214,320
1977-07-10,23:59:59,48.456,320
1977-12-28,23:59:59,38.094,320
1979-02-23,23:59:59,45.749,320
1979-12-12,23:59:59,68.218,320
1981-01-05,23:59:59,85.708,320
1981-01-11,23:59:59,54.124,320
1982-11-12,23:59:59,169.370,320
1983-10-30,23:59:59,99.271,320
1984-12-09,23:59:59,90.248,320
1985-02-22,23:59:59,42.203,320
1985-10-16,23:59:59,43.223,320
1987-07-27,23:59:59,31.957,320
1987-08-09,23:59:59,49.538,320
1988-01-16,23:59:59,7.868,320
1988-02-14,23:59:59,40.441,320
1988-02-24,23:59:59,91.619,320
1988-05-20,23:59:59,130.733,320
1988-06-04,23:59:59,15.569,320
1989-03-26,23:59:59,47.413,320
1990-10-03,23:59:59,5.135,320
1991-07-27,23:59:59,6.998,320
1991-11-11,23:59:59,53.167,320
1992-01-14,23:59:59,76.565,320
1993-03-28,23:59:59,2.000,320
1993-04-22,23:59:59,22.572,320
1993-07-28,23:59:59,78.096,320
1993-12-24,23:59:59,73.522,320
1994-04-02,23:59:59,13.053,320
1994-10-25,23:59:59,53.948,320
1995-06-08,23:59:59,23.434,320
1995-10-24,23:59:59,65.287,320
1995-11-17,23:59:59,45.879,320
1997-02-28,23:59:59,25.924,320
1997-06-08,23:59:59,11.593,320
1997-07-18,23:59:59,39.583,320
1998-07-12,23:59:59,53.133,320
1998-09-20,23:59:59,47.970,320
1999-01-30,23:59:59,7.363,320
1999-05-31,23:59:59,57.139,320
1999-08-17,23:59:59,15.964,320
1999-09-10,23:59:59,60.408,320
1999-12-12,23:59:59,64.981,320
2000-01-05,23:59:59,64.122,320
2000-04-26,23:59:59,22.462,320
2001-05-09,23:59:59,26.549,320
2001-07-08,23:59:59,28.956,320
2001-10-18,23:59:59,56.377,320
2002-06-28,23:59:59,115.517,320
2002-07-09,23:59:59,32.696,320
2002-09-09,23:59:59,72.745,320
2002-12-27,23:59:59,77.724,320
2003-01-07,23:59:59,52.633,320
2003-06-18,23:59:59,66.227,320
2005-07-11,23:59:59,49.868,320
2006-04-01,23:59:59,10.421,320
2007-11-11,23:59:59,69.575,320
2008-01-01,23:59:59,62.427,320
2008-01-08,23:59:59,29.946,320
2008-01-19,23:59:59,43.545,320
2008-06-23,23:59:59,63.338,320
2009-01-05,23:59:59,53.118,320
2011-02-18,23:59:59,47.931,320
2011-04-11,23:59:59,12.185,320
2011-06-25,23:59:59,29.009,320
2011-10-26,23:59:59,444.998,320
2012-02-17,23:59:59,39.425,320
2012-03-27,23:59:59,18.410,320
2013-07-11,23:59:59,73.219,320
2013-08-21,23:59:59,35.536,320
2013-11-19,23:59:59,64.707,320
2014-03-04,23:59:59,2.000,320
2014-04-02,23:59:59,21.781,320
2014-09-30,23:59:59,27.347,320
2015-11-03,23:59:59,11.151,320
2016-02-25,23:59:59,42.554,320
2016-04-06,23:59:59,51.635,320
2016-06-05,23:59:59,25.821,320
2017-03-19,23:59:59,3.230,320
2017-06-30,23:59:59,47.097,320
2017-07-12,23:59:59,15.219,320
2017-10-31,23:59:59,46.111,320
2017-11-07,23:59:59,54.392,320
2019-06-30,23:59:59,6.067,320
2020-11-27,23:59:59,27.000,320
2021-04-04,23:59:59,27.123,320
2021-06-26,23:59:59,137.234,320
2021-09-24,23:59:59,73.929,320
2023-01-07,23:59:59,9.086,320
2023-01-10,23:59:59,20.857,320
2023-01-18,23:59:59,40.444,320
2023-03-21,23:59:59,189.668,320
2023-11-02,23:59:59,60.858,320
2024-02-15,23:59:59,18.863,320
2024-10-22,23:59:59,77.825,320
1931-07-23,23:59:59,37.127,320
1931-12-04,23:59:59,32.358,320
1932-02-24,23:59:59,59.556,320
1933-10-19,23:59:59,49.493,320
1934-03-04,23:59:59,15.976,320
1935-04-28,23:59:59,42.302,320
1936-02-16,23:59:59,16.289,320
1937-01-18,23:59:59,56.850,320
1937-10-26,23:59:59,33.474,320
1938-07-04,23:59:59,46.261,320
1938-07-12,23:59:59,38.240,320
1938-10-16,23:59:59,55.403,320
1939-02-23,23:59:59,47.116,320
1939-08-25,23:59:59,24.900,320
1940-01-25,23:59:59,110.313,320
1940-11-30,23:59:59,98.801,320
1943-09-23,23:59:59,49.803,320
1944-03-22,23:59:59,62.543,320
1944-04-28,23:59:59,135.690,320
1944-12-18,23:59:59,71.987,320
1945-07-02,23:59:59,12.421,320
1946-03-02,23:59:59,114.916,320
1946-12-17,23:59:59,143.351,320
1947-07-02,23:59:59,21.880,320
1947-12-08,23:59:59,62.255,320
1949-04-30,23:59:59,40.347,320
1951-06-07,23:59:59,19.789,320
1951-08-15,23:59:59,31.718,320
1951-09-15,23:59:59,32.206,320
1951-10-17,23:59:59,55.706,320
1952-02-14,23:59:59,61.134,320
1952-06-16,23:59:59,37.973,320
1952-11-30,23:59:59,55.148,320
1953-05-02,23:59:59,102.192,320
1953-08-23,23:59:59,36.432,320
1953-09-30,23:59:59,28.739,320
1955-09-23,23:59:59,111.883,320
1955-11-01,23:59:59,155.988,320
1955-11-25,23:59:59,97.757,320
1956-05-30,23:59:59,107.633,320
1956-07-04,23:59:59,38.946,320
1956-10-08,23:59:59,29.160,320
1956-10-12,23:59:59,24.288,320
1957-08-26,23:59:59,16.106,320
1958-05-04,23:59:59,240.513,320
1958-10-01,23:59:59,59.918,320
1959-04-03,23:59:59,12.433,320
1959-05-20,23:59:59,12.561,320
1959-07-11,23:59:59,12.336,320
1960-07-20,23:59:59,80.432,320
1960-10-05,23:59:59,83.141,320
1962-01-02,23:59:59,33.046,320
1963-07-23,23:59:59,45.706,320
1963-08-14,23:59:59,33.090,320
1964-06-17,23:59:59,23.252,320
1965-01-20,23:59:59,123.037,320
1965-08-10,23:59:59,99.688,320
1965-09-10,23:59:59,28.809,320
1966-03-24,23:59:59,14.302,320
1966-12-13,23:59:59,30.415,320
1967-05-11,23:59:59,45.667,320
1967-05-15,23:59:59,38.409,320
1968-03-06,23:59:59,408.408,320
1968-03-29,23:59:59,19.509,320
1968-11-09,23:59:59,172.170,320
1969-08-16,23:59:59,51.689,320
1970-06-17,23:59:59,44.142,320
1971-01-16,23:59:59,29.365,320
1971-06-24,23:59:59,10.977,320
1971-12-14,23:59:59,83.300,320
1973-02-08,23:59:59,2.977,320
1973-06-13,23:59:59,64.070,320
1973-08-31,23:59:59,158.516,320
1974-05-02,23:59:59,8.161,320
1974-10-10,23:59:59,121.532,320
1974-10-31,23:59:59,34.093,320
1976-01-08,23:59:59,54.599,320
1976-03-24,23:59:59,36.130,320
1976-12-24,23:59:59,49.803,320
1977-04-06,23:59:59,30.703,320
1978-03-26,23:59:59,60.800,320
1978-09-15,23:59:59,102.745,320
1979-01-22,23:59:59,4.938,320
1979-04-10,23:59:59,110.085,320
1981-04-21,23:59:59,89.693,320
1982-03-15,23:59:59,72.521,320
1983-12-26,23:59:59,44.120,320
1984-01-25,23:59:59,79.160,320
1984-12-01,23:59:59,60.796,320
1985-03-10,23:59:59,34.423,320
1985-05-27,23:59:59,27.825,320
1986-04-14,23:59:59,56.254,320
1986-11-18,23:59:59,56.166,320
1987-08-26,23:59:59,34.683,320
1988-04-12,23:59:59,42.867,320
1988-09-21,23:59:59,156.138,320
1989-06-14,23:59:59,66.608,320
1989-07-23,23:59:59,24.418,320
1989-07-27,23:59:59,23.378,320
1989-09-29,23:59:59,16.379,320
1990-01-03,23:59:59,62.627,320
1990-05-07,23:59:59,236.874,320
1990-11-09,23:59:59,38.488,320
1990-11-29,23:59:59,58.818,320
1991-03-23,23:59:59,19.475,320
1992-06-03,23:59:59,14.336,320
1993-04-07,23:59:59,77.930,320
1994-03-02,23:59:59,50.015,320
1994-06-17,23:59:59,25.530,320
1994-10-17,23:59:59,67.567,320
1994-12-13,23:59:59,61.784,320
1995-08-10,23:59:59,17.262,320
1997-11-24,23:59:59,90.565,320
1998-06-28,23:59:59,83.853,320
1999-05-15,23:59:59,61.463,320
2000-03-12,23:59:59,4.696,320
2000-04-20,23:59:59,34.777,320
2000-06-23,23:59:59,128.807,320
2000-08-24,23:59:59,31.259,320
2001-07-06,23:59:59,27.608,320
2001-11-27,23:59:59,40.288,320
2003-02-12,23:59:59,37.251,320
2003-03-27,23:59:59,10.439,320
2003-09-06,23:59:59,30.998,320
2004-07-02,23:59:59,72.593,320
2005-03-21,23:59:59,14.038,320
2005-06-12,23:59:59,22.835,320
2005-11-05,23:59:59,77.248,320
2006-03-28,23:59:59,2.364,320
2006-11-13,23:59:59,58.461,320
2007-02-09,23:59:59,41.164,320
2007-04-08,23:59:59,11.317,320
2007-06-26,23:59:59,31.517,320
2007-12-15,23:59:59,66.990,320
2008-01-09,23:59:59,53.469,320
2009-03-16,23:59:59,26.124,320
2009-06-08,23:59:59,38.710,320
2010-01-09,23:59:59,112.231,320
2010-12-04,23:59:59,63.474,320
2011-01-04,23:59:59,169.562,320
2011-02-05,23:59:59,22.871,320
2012-03-25,23:59:59,91.264,320
2013-03-05,23:59:59,58.397,320
2013-05-14,23:59:59,38.373,320
2013-11-21,23:59:59,61.391,320
2014-02-28,23:59:59,22.564,320
2014-07-16,23:59:59,67.565,320
2015-02-01,23:59:59,70.373,320
2016-03-28,23:59:59,22.253,320
2018-05-18,23:59:59,52.937,320
2018-12-24,23:59:59,39.102,320
2019-04-04,23:59:59,37.092,320
2019-06-04,23:59:59,59.281,320
2019-06-07,23:59:59,63.578,320
2020-09-19,23:59:59,96.269,320
2021-02-05,23:59:59,28.484,320
2021-03-05,23:59:59,111.811,320
2022-03-27,23:59:59,17.165,320
2022-09-18,23:59:59,45.577,320
2022-10-05,23:59:59,18.320,320
2023-03-07,23:59:59,24.150,320
2023-12-13,23:59:59,3.836,320
2024-12-16,23:59:59,63.586,320
1931-08-03,23:59:59,32.339,320
1932-02-17,23:59:59,38.479,320
1932-04-20,23:59:59,27.162,320
1932-05-01,23:59:59,40.580,320
1933-02-01,23:59:59,348.585,320
1933-03-04,23:59:59,38.457,320
1933-05-06,23:59:59,59.510,320
1933-06-17,23:59:59,17.097,320
1933-06-19,23:59:59,34.066,320
1934-02-03,23:59:59,38.489,320
1934-08-11,23:59:59,20.633,320
1935-01-11,23:59:59,72.979,320
1935-07-16,23:59:59,20.770,320
1935-10-11,23:59:59,84.062,320
1937-06-09,23:59:59,62.794,320
1937-06-30,23:59:59,38.505,320
1938-01-21,23:59:59,68.677,320
1938-01-30,23:59:59,53.522,320
1940-01-16,23:59:59,14.739,320
1940-08-08,23:59:59,13.314,320
1942-01-15,23:59:59,98.547,320
1942-01-24,23:59:59,64.955,320
1942-03-16,23:59:59,38.966,320
1942-04-07,23:59:59,134.629,320
1942-05-31,23:59:59,37.185,320
1944-02-28,23:59:59,138.396,320
1944-07-01,23:59:59,42.981,320
1944-08-30,23:59:59,50.356,320
1944-09-14,23:59:59,8.000,320
1945-02-28,23:59:59,73.664,320
1945-04-29,23:59:59,44.971,320
1946-02-01,23:59:59,59.174,320
1947-02-28,23:59:59,17.215,320
1947-04-27,23:59:59,33.584,320
1947-05-15,23:59:59,21.705,320
1948-07-21,23:59:59,33.885,320
1948-12-11,23:59:59,71.314,320
1950-08-26,23:59:59,46.252,320
1950-09-18,23:59:59,21.804,320
1951-10-25,23:59:59,35.389,320
1952-02-03,23:59:59,190.146,320
1952-11-27,23:59:59,48.973,320
1953-07-08,23:59:59,44.498,320
1953-11-06,23:59:59,57.957,320
1955-03-06,23:59:59,73.951,320
1955-08-01,23:59:59,8.000,320
1956-04-17,23:59:59,26.298,320
1957-04-30,23:59:59,176.020,320
1958-05-03,23:59:59,178.027,320
1959-01-10,23:59:59,78.957,320
1959-01-21,23:59:59,60.072,320
1959-11-21,23:59:59,47.487,320
1959-11-27,23:59:59,47.498,320
1959-12-08,23:59:59,116.151,320
1960-04-21,23:59:59,24.296,320
1961-07-21,23:59:59,34.723,320
1961-12-16,23:59:59,39.428,320
1962-01-30,23:59:59,17.196,320
1962-12-29,23:59:59,22.041,320
1963-10-21,23:59:59,29.425,320
1966-01-09,23:59:59,82.077,320
1966-01-29,23:59:59,44.156,320
1966-04-27,23:59:59,17.881,320
1966-06-29,23:59:59,46.819,320
1968-03-03,23:59:59,54.476,320
1968-08-24,23:59:59,52.094,320
1969-02-03,23:59:59,23.419,320
1969-02-25,23:59:59,39.293,320
1969-05-20,23:59:59,47.173,320
1969-06-15,23:59:59,44.394,320
1970-02-14,23:59:59,18.491,320
1971-03-25,23:59:59,57.645,320
1971-05-30,23:59:59,21.014,320
1971-11-17,23:59:59,39.738,320
1972-01-18,23:59:59,47.978,320
1972-02-05,23:59:59,4.025,320
1972-10-24,23:59:59,92.282,320
1972-11-17,23:59:59,61.042,320
1973-01-16,23:59:59,35.025,320
1973-01-22,23:59:59,59.679,320
1973-02-26,23:59:59,25.502,320
1973-07-05,23:59:59,53.605,320
1973-10-05,23:59:59,30.892,320
1973-11-26,23:59:59,45.269,320
1975-04-04,23:59:59,120.161,320
1977-01-28,23:59:59,38.264,320
1977-02-13,23:59:59,41.742,320
1977-03-10,23:59:59,26.211,320
1977-09-07,23:59:59,5.293,320
1977-10-12,23:59:59,36.153,320
1977-11-05,23:59:59,62.615,320
1978-01-01,23:59:59,36.623,320
1978-02-13,23:59:59,6.424,320
1980-06-09,23:59:59,52.876,320
1980-06-19,23:59:59,52.686,320
1980-07-05,23:59:59,62.461,320
1981-01-08,23:59:59,8.022,320
1981-01-27,23:59:59,87.903,320
1981-02-14,23:59:59,46.592,320
1981-03-25,23:59:59,116.853,320
1981-07-05,23:59:59,30.731,320
1981-08-28,23:59:59,43.698,320
1982-04-25,23:59:59,13.959,320
1982-11-06,23:59:59,123.147,320
1983-06-13,23:59:59,45.842,320
1983-07-30,23:59:59,41.797,320
1983-08-22,23:59:59,82.130,320
1984-01-30,23:59:59,100.250,320
1984-03-31,23:59:59,71.499,320
1984-09-04,23:59:59,37.927,320
1985-01-28,23:59:59,97.751,320
1985-07-14,23:59:59,39.230,320
1986-03-23,23:59:59,54.296,320
1986-05-16,23:59:59,21.759,320
1986-12-16,23:59:59,2.676,320
1987-03-09,23:59:59,95.243,320
1990-09-02,23:59:59,23.631,320
1990-09-30,23:59:59,15.132,320
1990-12-03,23:59:59,59.474,320
1991-04-15,23:59:59,33.878,320
1991-06-01,23:59:59,32.149,320
1991-10-24,23:59:59,47.133,320
1991-12-20,23:59:59,77.064,320
1993-02-15,23:59:59,33.270,320
1993-02-18,23:59:59,22.572,320
1993-08-26,23:59:59,26.795,320
1993-09-27,23:59:59,19.642,320
1993-10-02,23:59:59,46.600,320
1993-10-28,23:59:59,45.260,320
1994-03-19,23:59:59,229.727,320
1994-10-28,23:59:59,68.856,320
1994-11-12,23:59:59,191.766,320
1995-12-17,23:59:59,227.352,320
1996-10-07,23:59:59,520.438,320
1997-05-07,23:59:59,24.602,320
1997-08-18,23:59:59,207.707,320
1998-04-19,23:59:59,39.915,320
2000-09-26,23:59:59,56.315,320
2001-02-11,23:59:59,6.808,320
2001-04-01,23:59:59,32.106,320
2002-08-04,23:59:59,73.447,320
2002-11-13,23:59:59,71.749,320
2003-02-26,23:59:59,39.100,320
2003-12-30,23:59:59,51.928,320
2004-10-13,23:59:59,98.083,320
2004-11-10,23:59:59,86.752,320
2005-03-30,23:59:59,32.601,320
2005-04-21,23:59:59,3.494,320
2006-02-08,23:59:59,2.452,320
2006-02-20,23:59:59,19.333,320
2006-03-14,23:59:59,24.608,320
2006-06-19,23:59:59,68.764,320
2007-02-07,23:59:59,35.798,320
2007-06-14,23:59:59,18.939,320
2007-11-20,23:59:59,68.753,320
2007-11-27,23:59:59,8.764,320
2009-01-11,23:59:59,64.562,320
2009-10-07,23:59:59,41.302,320
2012-06-07,23:59:59,25.210,320
2012-06-28,23:59:59,32.506,320
2012-10-28,23:59:59,117.232,320
2012-11-08,23:59:59,63.729,320
2013-03-21,23:59:59,22.422,320
2013-11-14,23:59:59,64.951,320
2014-04-26,23:59:59,36.383,320
2014-11-30,23:59:59,16.377,320
2015-01-06,23:59:59,13.164,320
2015-03-31,23:59:59,12.168,320
2015-04-04,23:59:59,17.700,320
2015-07-09,23:59:59,41.961,320
2015-10-15,23:59:59,72.831,320
2016-04-16,23:59:59,51.025,320
2016-04-30,23:59:59,2.945,320
2017-01-06,23:59:59,62.677,320
2017-12-14,23:59:59,53.886,320
2018-06-11,23:59:59,70.496,320
2019-07-15,23:59:59,105.108,320
2019-11-04,23:59:59,76.119,320
2021-02-20,23:59:59,36.796,320
2021-09-10,23:59:59,186.723,320
2022-07-17,23:59:59,52.481,320
2022-12-18,23:59:59,38.780,320
2023-01-05,23:59:59,68.945,320
2023-07-08,23:59:59,30.444,320
2023-10-28,23:59:59,82.278,320
2024-08-29,23:59:59,164.121,320
2024-09-14,23:59:59,119.745,320
2024-11-26,23:59:59,66.949,320
2024-12-24,23:59:59,51.474,320
1931-07-03,23:59:59,8.815,320
1931-11-25,23:59:59,71.298,320
1932-05-13,23:59:59,46.511,320
1933-03-07,23:59:59,52.799,320
1933-03-08,23:59:59,50.249,320
1934-08-31,23:59:59,166.982,320
1935-08-20,23:59:59,39.257,320
