Date,Time,Flow (m³/s),QualityCode
1996-05-06,23:59:59,149.057,320
1997-03-07,23:59:59,296.287,320
1997-04-09,23:59:59,505.393,320
1997-09-16,23:59:59,69.004,320
1998-02-09,23:59:59,636.958,320
2000-04-27,23:59:59,102.964,320
2000-05-28,23:59:59,110.744,320
2000-09-15,23:59:59,128.031,320
2001-03-10,23:59:59,106.441,320
2001-06-06,23:59:59,121.337,320
2002-05-14,23:59:59,77.715,320
2002-07-24,23:59:59,90.216,320
2003-08-20,23:59:59,54.867,320
2004-09-14,23:59:59,98.186,320
2004-09-19,23:59:59,123.026,320
2004-12-20,23:59:59,134.128,320
2005-04-18,23:59:59,83.820,320
2005-06-30,23:59:59,76.790,320
2005-12-26,23:59:59,235.882,320
2006-10-05,23:59:59,142.590,320
2007-06-29,23:59:59,143.297,320
2008-03-23,23:59:59,197.937,320
2008-11-10,23:59:59,175.266,320
2009-03-17,23:59:59,135.890,320
2009-07-19,23:59:59,47.175,320
2009-11-15,23:59:59,1.543,320
2010-06-16,23:59:59,97.792,320
2010-07-17,23:59:59,71.843,320
2011-07-23,23:59:59,98.213,320
2012-11-24,23:59:59,139.668,320
2013-03-28,23:59:59,166.641,320
2013-11-24,23:59:59,210.387,320
2014-04-15,23:59:59,132.956,320
2014-05-02,23:59:59,110.819,320
2014-07-19,23:59:59,146.809,320
2014-08-23,23:59:59,81.416,320
2015-01-16,23:59:59,243.148,320
2018-06-24,23:59:59,111.735,320
2021-01-09,23:59:59,286.441,320
2022-02-24,23:59:59,201.402,320
2022-04-12,23:59:59,127.476,320
2022-08-22,23:59:59,396.330,320
2023-04-06,23:59:59,172.212,320
2023-05-28,23:59:59,286.760,320
2023-10-13,23:59:59,109.905,320
2024-01-01,23:59:59,405.649,320
2024-11-22,23:59:59,228.820,320
1932-08-13,23:59:59,50.071,320
1933-06-23,23:59:59,124.810,320
1933-09-10,23:59:59,126.041,320
1934-05-03,23:59:59,290.099,320
1934-10-11,23:59:59,190.294,320
1934-11-25,23:59:59,240.025,320
1935-03-18,23:59:59,842.306,320
1935-04-11,23:59:59,238.135,320
1935-10-09,23:59:59,126.647,320
1935-10-19,23:59:59,131.286,320
1936-02-16,23:59:59,245.961,320
1937-04-19,23:59:59,158.498,320
1937-08-26,23:59:59,88.211,320
1937-12-12,23:59:59,177.993,320
1939-02-05,23:59:59,172.325,320
1939-08-22,23:59:59,63.314,320
1940-05-17,23:59:59,92.369,320
1941-08-18,23:59:59,73.942,320
1943-01-24,23:59:59,289.535,320
1944-09-30,23:59:59,168.706,320
1945-01-17,23:59:59,470.366,320
1945-11-10,23:59:59,427.636,320
1946-01-31,23:59:59,323.279,320
1946-05-08,23:59:59,113.216,320
1946-05-21,23:59:59,76.165,320
1947-01-08,23:59:59,232.954,320
1947-03-29,23:59:59,174.003,320
1947-09-02,23:59:59,80.696,320
1947-09-24,23:59:59,89.119,320
1948-08-27,23:59:59,66.682,320
1950-07-23,23:59:59,155.936,320
1950-10-16,23:59:59,121.683,320
1953-07-02,23:59:59,77.869,320
1953-10-14,23:59:59,67.526,320
1953-12-20,23:59:59,224.074,320
1954-05-26,23:59:59,101.468,320
1954-07-07,23:59:59,83.428,320
1956-02-13,23:59:59,328.710,320
1956-06-08,23:59:59,176.260,320
1956-06-24,23:59:59,157.352,320
1956-07-12,23:59:59,204.415,320
1956-07-16,23:59:59,140.544,320
1956-08-23,23:59:59,126.131,320
1957-04-02,23:59:59,168.974,320
1957-06-29,23:59:59,178.031,320
1958-06-14,23:59:59,190.416,320
1960-02-06,23:59:59,267.368,320
1960-11-14,23:59:59,184.368,320
1961-03-30,23:59:59,139.249,320
1961-10-04,23:59:59,118.559,320
1961-11-06,23:59:59,181.529,320
1963-10-01,23:59:59,112.009,320
1963-12-16,23:59:59,214.620,320
1964-05-14,23:59:59,316.382,320
1964-12-26,23:59:59,247.080,320
1966-03-23,23:59:59,183.060,320
1966-04-11,23:59:59,255.885,320
1966-05-15,23:59:59,86.780,320
1966-06-25,23:59:59,53.293,320
1966-12-01,23:59:59,401.635,320
1967-09-08,23:59:59,165.855,320
1968-07-17,23:59:59,231.361,320
1968-08-08,23:59:59,192.547,320
1969-09-01,23:59:59,74.785,320
1969-09-19,23:59:59,228.627,320
1969-12-31,23:59:59,284.595,320
1970-07-29,23:59:59,78.708,320
1970-09-17,23:59:59,740.915,320
1970-12-10,23:59:59,287.490,320
1971-05-12,23:59:59,100.813,320
1971-07-21,23:59:59,56.569,320
1971-10-25,23:59:59,142.235,320
1971-12-24,23:59:59,283.920,320
1972-02-06,23:59:59,191.114,320
1973-08-10,23:59:59,117.424,320
1974-04-02,23:59:59,158.060,320
1974-04-30,23:59:59,126.116,320
1974-09-22,23:59:59,80.861,320
1975-02-07,23:59:59,191.103,320
1975-09-06,23:59:59,129.883,320
1975-10-23,23:59:59,116.348,320
1976-01-22,23:59:59,213.164,320
1976-07-26,23:59:59,75.077,320
1977-07-16,23:59:59,54.937,320
1978-02-19,23:59:59,151.314,320
1978-02-23,23:59:59,204.782,320
1978-10-27,23:59:59,100.517,320
1978-11-23,23:59:59,219.123,320
1979-01-05,23:59:59,211.145,320
1979-02-03,23:59:59,195.210,320
1980-04-30,23:59:59,233.474,320
1980-05-12,23:59:59,80.927,320
1980-06-29,23:59:59,139.204,320
1981-03-14,23:59:59,251.431,320
1981-09-26,23:59:59,109.810,320
1981-10-15,23:59:59,174.407,320
1982-07-29,23:59:59,73.407,320
1983-11-23,23:59:59,203.929,320
1984-06-01,23:59:59,76.935,320
1985-05-12,23:59:59,152.155,320
1985-10-24,23:59:59,117.493,320
1986-03-06,23:59:59,217.642,320
1986-07-25,23:59:59,168.031,320
1986-08-20,23:59:59,110.225,320
1986-12-08,23:59:59,175.518,320
1987-02-12,23:59:59,273.000,320
1987-04-26,23:59:59,189.320,320
1987-10-28,23:59:59,221.148,320
1988-01-08,23:59:59,220.314,320
1988-07-31,23:59:59,114.776,320
1988-08-13,23:59:59,110.498,320
1989-07-01,23:59:59,129.241,320
1989-12-21,23:59:59,274.341,320
1990-02-06,23:59:59,353.755,320
1990-06-15,23:59:59,102.328,320
1991-06-30,23:59:59,95.280,320
1991-07-05,23:59:59,118.837,320
1991-11-09,23:59:59,154.939,320
1993-04-18,23:59:59,96.024,320
1993-06-28,23:59:59,175.049,320
1993-09-10,23:59:59,86.777,320
1993-09-24,23:59:59,131.107,320
1993-10-18,23:59:59,144.211,320
1995-02-27,23:59:59,176.850,320
1996-02-26,23:59:59,184.640,320
1996-03-08,23:59:59,189.768,320
1996-03-16,23:59:59,162.055,320
1997-01-19,23:59:59,185.150,320
1998-01-08,23:59:59,318.885,320
1998-02-21,23:59:59,399.514,320
1998-08-10,23:59:59,152.389,320
1998-08-19,23:59:59,115.425,320
1998-10-14,23:59:59,277.121,320
2000-04-08,23:59:59,495.126,320
2000-05-26,23:59:59,142.563,320
2001-05-22,23:59:59,89.918,320
2001-10-16,23:59:59,120.160,320
2002-12-19,23:59:59,210.098,320
2002-12-26,23:59:59,338.442,320
2003-04-17,23:59:59,85.834,320
2003-06-20,23:59:59,104.984,320
2003-12-05,23:59:59,261.355,320
2004-05-12,23:59:59,187.165,320
2004-05-25,23:59:59,83.639,320
2005-06-21,23:59:59,105.259,320
2005-09-17,23:59:59,131.560,320
2006-03-10,23:59:59,158.772,320
2006-06-07,23:59:59,94.559,320
2007-01-24,23:59:59,401.490,320
2008-04-17,23:59:59,100.637,320
2008-05-16,23:59:59,73.700,320
2008-12-08,23:59:59,378.700,320
2009-01-06,23:59:59,381.029,320
2009-02-18,23:59:59,153.162,320
2009-03-19,23:59:59,151.111,320
2009-08-18,23:59:59,118.355,320
2011-03-15,23:59:59,154.734,320
2011-09-26,23:59:59,142.773,320
2012-05-03,23:59:59,103.791,320
2012-07-01,23:59:59,93.902,320
2012-12-16,23:59:59,243.892,320
2014-09-17,23:59:59,91.428,320
2016-10-07,23:59:59,129.949,320
2016-12-10,23:59:59,360.442,320
2018-02-05,23:59:59,333.763,320
2018-05-30,23:59:59,93.386,320
2018-08-05,23:59:59,97.058,320
2018-11-29,23:59:59,245.033,320
2019-01-18,23:59:59,184.622,320
2019-03-03,23:59:59,130.979,320
2019-03-07,23:59:59,159.383,320
2019-05-09,23:59:59,141.222,320
2019-06-24,23:59:59,131.606,320
2020-01-14,23:59:59,381.503,320
2021-02-25,23:59:59,201.366,320
2021-02-27,23:59:59,240.534,320
2021-08-23,23:59:59,141.327,320
2021-11-16,23:59:59,432.164,320
2021-11-23,23:59:59,224.012,320
2022-03-24,23:59:59,92.907,320
2022-11-04,23:59:59,800.729,320
2023-02-11,23:59:59,186.082,320
2023-06-11,23:59:59,197.172,320
2023-12-06,23:59:59,220.970,320
1931-10-03,23:59:59,78.624,320
1933-03-22,23:59:59,803.903,320
1933-04-28,23:59:59,177.630,320
1933-08-22,23:59:59,139.840,320
1933-09-18,23:59:59,132.349,320
1934-04-01,23:59:59,142.310,320
1934-07-13,23:59:59,170.671,320
1934-10-14,23:59:59,235.469,320
1935-08-15,23:59:59,106.134,320
1936-01-04,23:59:59,251.889,320
1936-01-12,23:59:59,252.947,320
1936-05-16,23:59:59,107.711,320
1938-06-01,23:59:59,89.393,320
1938-10-06,23:59:59,157.192,320
1938-11-23,23:59:59,259.488,320
1940-04-17,23:59:59,120.759,320
1940-07-14,23:59:59,122.126,320
1941-04-19,23:59:59,105.247,320
1942-05-07,23:59:59,616.263,320
1942-08-28,23:59:59,166.285,320
1943-01-21,23:59:59,331.634,320
1943-02-25,23:59:59,435.821,320
1943-12-01,23:59:59,306.527,320
1944-02-18,23:59:59,374.845,320
1944-11-13,23:59:59,378.343,320
1945-02-11,23:59:59,313.141,320
1945-03-31,23:59:59,150.128,320
1945-07-28,23:59:59,59.513,320
1945-08-01,23:59:59,55.934,320
1947-09-11,23:59:59,90.523,320
1948-02-05,23:59:59,519.213,320
1950-04-27,23:59:59,91.506,320
1950-10-13,23:59:59,97.391,320
1951-04-11,23:59:59,209.538,320
1951-05-29,23:59:59,114.424,320
1951-11-25,23:59:59,228.436,320
1952-04-21,23:59:59,215.970,320
1952-07-10,23:59:59,112.561,320
1952-08-23,23:59:59,87.026,320
1953-01-19,23:59:59,239.535,320
1953-05-09,23:59:59,123.087,320
1953-12-31,23:59:59,337.162,320
1954-05-05,23:59:59,114.474,320
1954-07-21,23:59:59,80.369,320
1955-12-04,23:59:59,197.671,320
1956-03-14,23:59:59,179.749,320
1956-10-05,23:59:59,120.615,320
1957-05-28,23:59:59,148.107,320
1960-02-26,23:59:59,327.378,320
1964-04-07,23:59:59,161.911,320
1965-03-17,23:59:59,470.910,320
1965-04-01,23:59:59,149.842,320
1965-04-26,23:59:59,142.303,320
1965-04-30,23:59:59,103.229,320
1965-05-02,23:59:59,41.457,320
1965-10-09,23:59:59,89.212,320
1967-03-02,23:59:59,200.684,320
1967-05-06,23:59:59,128.390,320
1967-09-23,23:59:59,147.280,320
1969-12-27,23:59:59,539.443,320
1972-02-08,23:59:59,230.464,320
1972-04-02,23:59:59,165.410,320
1972-09-28,23:59:59,198.594,320
1974-02-10,23:59:59,433.568,320
1974-03-19,23:59:59,295.715,320
1974-09-03,23:59:59,70.630,320
1975-04-16,23:59:59,146.345,320
1975-04-19,23:59:59,211.852,320
1975-06-23,23:59:59,130.339,320
1976-04-18,23:59:59,82.740,320
