Date,Time,Flow (m³/s),QualityCode
1938-03-03,23:59:59,341.904,301
1938-06-28,23:59:59,54.857,301
1939-06-01,23:59:59,59.595,301
1940-12-26,23:59:59,218.300,301
1942-09-17,23:59:59,88.958,301
1942-09-26,23:59:59,68.003,301
1943-08-21,23:59:59,24.006,301
1943-08-23,23:59:59,24.006,301
1945-04-03,23:59:59,84.209,301
1945-05-31,23:59:59,40.815,301
1945-10-07,23:59:59,69.011,301
1946-02-14,23:59:59,287.514,301
1946-07-17,23:59:59,33.685,301
1946-09-08,23:59:59,42.876,301
1946-12-15,23:59:59,211.526,301
1947-11-22,23:59:59,130.531,301
1949-01-01,23:59:59,246.531,301
1949-01-18,23:59:59,155.308,301
1949-05-19,23:59:59,62.963,301
1949-07-18,23:59:59,57.011,301
1949-07-30,23:59:59,122.231,301
1951-02-09,23:59:59,116.908,301
1952-07-29,23:59:59,31.073,301
1952-08-21,23:59:59,48.205,301
1953-04-16,23:59:59,27.293,301
1953-06-19,23:59:59,7.942,301
1953-10-16,23:59:59,37.060,301
1954-01-20,23:59:59,157.906,301
1954-03-28,23:59:59,158.061,301
1954-06-29,23:59:59,26.677,301
1955-06-20,23:59:59,91.195,301
1955-09-23,23:59:59,80.501,301
1955-11-01,23:59:59,85.822,301
1956-07-17,23:59:59,60.124,301
1957-10-30,23:59:59,132.503,301
1958-06-14,23:59:59,60.416,301
1959-10-07,23:59:59,44.604,301
1959-11-26,23:59:59,141.771,301
1959-12-26,23:59:59,143.775,301
1960-04-02,23:59:59,61.668,301
1960-07-25,23:59:59,78.229,301
1961-08-06,23:59:59,104.032,301
1962-07-02,23:59:59,25.742,301
1963-06-22,23:59:59,142.712,301
1964-06-27,23:59:59,4.913,301
1964-07-10,23:59:59,67.541,301
1964-08-29,23:59:59,2.000,301
1966-06-06,23:59:59,135.034,301
1966-07-17,23:59:59,76.486,301
1966-08-21,23:59:59,76.124,301
1967-08-10,23:59:59,196.656,301
1970-04-08,23:59:59,191.302,301
1971-05-24,23:59:59,22.976,301
1971-06-27,23:59:59,61.536,301
1971-08-06,23:59:59,2.000,301
1972-02-03,23:59:59,123.681,301
1972-04-09,23:59:59,130.646,301
1972-10-23,23:59:59,106.648,301
1974-01-15,23:59:59,143.265,301
1974-10-10,23:59:59,122.875,301
1976-01-30,23:59:59,201.913,301
1976-04-01,23:59:59,137.072,301
1976-05-24,23:59:59,54.968,301
1976-06-06,23:59:59,135.470,301
1976-10-20,23:59:59,40.139,301
1979-01-10,23:59:59,176.029,301
1980-01-16,23:59:59,782.474,301
1980-06-05,23:59:59,133.837,301
1980-09-30,23:59:59,91.581,301
1980-11-09,23:59:59,124.878,301
1980-11-28,23:59:59,157.494,301
1981-02-24,23:59:59,170.707,301
1981-09-06,23:59:59,43.866,301
1982-03-13,23:59:59,850.296,301
1982-03-16,23:59:59,165.590,301
1982-06-01,23:59:59,48.831,301
1983-01-17,23:59:59,229.682,301
1983-05-19,23:59:59,90.385,301
1983-11-10,23:59:59,115.469,301
1984-03-30,23:59:59,276.696,301
1984-04-01,23:59:59,249.836,301
1984-04-04,23:59:59,122.731,301
1985-04-01,23:59:59,66.666,301
1985-05-21,23:59:59,115.131,301
1987-08-28,23:59:59,47.566,301
1987-09-17,23:59:59,46.471,301
1987-09-19,23:59:59,60.686,301
1988-01-20,23:59:59,348.850,301
1989-05-05,23:59:59,163.630,301
1989-06-08,23:59:59,197.787,301
