date,series_type,plant_group,site_code,site,island_code,flow_type,flow_m3s,volume_mm3_day,quality_code,source_file
2012-03-28,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,56.56249999999999,4.887,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-03-28,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,173.18287037037035,14.963,200,NI_TPO_Spill_LakeTaupo.csv
2012-03-28,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-03-29,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,58.958333333333336,5.094,200,SI_HWE_Spill_LakeHawea.csv
2012-03-29,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,16.747685185185183,1.447,200,SI_MAN_Spill_LakeManapouri.csv
2012-03-29,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,12.974537037037036,1.121,200,SI_OHA_Spill_LakeOhau.csv
2012-03-29,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-03-29,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,217.46527777777777,18.789,200,SI_TAU_Spill_LakeTeAnau.csv
2012-03-29,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-03-29,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,56.504629629629626,4.882,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-03-29,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,185.96064814814815,16.067,200,NI_TPO_Spill_LakeTaupo.csv
2012-03-29,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-03-30,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,58.92361111111111,5.091,200,SI_HWE_Spill_LakeHawea.csv
2012-03-30,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,16.527777777777775,1.428,200,SI_MAN_Spill_LakeManapouri.csv
2012-03-30,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,12.986111111111112,1.122,200,SI_OHA_Spill_LakeOhau.csv
2012-03-30,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-03-30,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,216.71296296296296,18.724,200,SI_TAU_Spill_LakeTeAnau.csv
2012-03-30,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-03-30,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,55.11574074074073,4.762,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-03-30,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,164.7337962962963,14.233,200,NI_TPO_Spill_LakeTaupo.csv
2012-03-30,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-03-31,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,58.98148148148148,5.096,200,SI_HWE_Spill_LakeHawea.csv
2012-03-31,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,16.48148148148148,1.424,200,SI_MAN_Spill_LakeManapouri.csv
2012-03-31,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,12.951388888888888,1.119,200,SI_OHA_Spill_LakeOhau.csv
2012-03-31,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-03-31,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,217.38425925925924,18.782,200,SI_TAU_Spill_LakeTeAnau.csv
2012-03-31,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-03-31,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,54.131944444444436,4.677,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-03-31,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,112.70833333333333,9.738,200,NI_TPO_Spill_LakeTaupo.csv
2012-03-31,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-01,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,59.1087962962963,5.107,200,SI_HWE_Spill_LakeHawea.csv
2012-04-01,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.49074074074074,1.252,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-01,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,12.951388888888888,1.119,200,SI_OHA_Spill_LakeOhau.csv
2012-04-01,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-01,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,217.1759259259259,18.764,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-01,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-01,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,54.99999999999999,4.752,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-01,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,134.25925925925924,11.6,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-01,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-02,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,70.67129629629629,6.106,200,SI_HWE_Spill_LakeHawea.csv
2012-04-02,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.467592592592592,1.25,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-02,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,12.92824074074074,1.117,200,SI_OHA_Spill_LakeOhau.csv
2012-04-02,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-02,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,217.32638888888889,18.777,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-02,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-02,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,75.25462962962962,6.502,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-02,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,157.8472222222222,13.638,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-02,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-03,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,78.58796296296296,6.79,200,SI_HWE_Spill_LakeHawea.csv
2012-04-03,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.467592592592592,1.25,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-03,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,12.939814814814815,1.118,200,SI_OHA_Spill_LakeOhau.csv
2012-04-03,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-03,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,216.7939814814815,18.731,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-03,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-03,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,55.09259259259259,4.76,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-03,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,153.36805555555554,13.251,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-03,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-04,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,78.3449074074074,6.769,200,SI_HWE_Spill_LakeHawea.csv
2012-04-04,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.467592592592592,1.25,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-04,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,12.939814814814815,1.118,200,SI_OHA_Spill_LakeOhau.csv
2012-04-04,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-04,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,217.037037037037,18.752,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-04,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-04,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,54.99999999999999,4.752,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-04,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,140.8101851851852,12.166,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-04,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,0.0,0.0,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-05,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,56.95601851851852,4.921,200,SI_HWE_Spill_LakeHawea.csv
2012-04-05,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.444444444444443,1.248,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-05,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,12.951388888888888,1.119,200,SI_OHA_Spill_LakeOhau.csv
2012-04-05,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-05,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,217.11805555555554,18.759,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-05,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-05,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,38.87731481481481,3.359,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-05,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,132.44212962962962,11.443,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-05,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,6.967592592592592,0.602,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-06,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,32.094907407407405,2.773,200,SI_HWE_Spill_LakeHawea.csv
2012-04-06,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.456018518518519,1.249,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-06,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,12.951388888888888,1.119,200,SI_OHA_Spill_LakeOhau.csv
2012-04-06,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-06,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,217.83564814814815,18.821,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-06,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-06,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-06,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,136.22685185185185,11.77,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-06,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,14.456018518518519,1.249,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-07,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,31.979166666666664,2.763,200,SI_HWE_Spill_LakeHawea.csv
2012-04-07,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.43287037037037,1.247,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-07,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,12.962962962962964,1.12,200,SI_OHA_Spill_LakeOhau.csv
2012-04-07,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-07,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,218.9814814814815,18.92,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-07,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-07,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-07,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,113.94675925925927,9.845,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-07,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,20.40509259259259,1.763,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-08,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,31.94444444444444,2.76,200,SI_HWE_Spill_LakeHawea.csv
2012-04-08,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.456018518518519,1.249,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-08,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,12.974537037037036,1.121,200,SI_OHA_Spill_LakeOhau.csv
2012-04-08,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-08,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,218.20601851851853,18.853,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-08,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-08,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-08,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,98.26388888888889,8.49,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-08,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,20.65972222222222,1.785,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-09,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,38.79629629629629,3.352,200,SI_HWE_Spill_LakeHawea.csv
2012-04-09,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.479166666666664,1.251,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-09,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,12.962962962962964,1.12,200,SI_OHA_Spill_LakeOhau.csv
2012-04-09,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,18.94675925925926,1.637,200,SI_PKI_Spill_LakePukaki.csv
2012-04-09,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,208.599537037037,18.023,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-09,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-09,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-09,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,150.94907407407408,13.042,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-09,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,20.925925925925924,1.808,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-10,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,68.46064814814814,5.915,200,SI_HWE_Spill_LakeHawea.csv
2012-04-10,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.467592592592592,1.25,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-10,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.078703703703702,1.13,200,SI_OHA_Spill_LakeOhau.csv
2012-04-10,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,1.3541666666666667,0.117,200,SI_PKI_Spill_LakePukaki.csv
2012-04-10,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,208.49537037037035,18.014,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-10,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-10,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-10,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,188.64583333333331,16.299,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-10,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,15.810185185185185,1.366,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-11,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,98.76157407407406,8.533,200,SI_HWE_Spill_LakeHawea.csv
2012-04-11,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.444444444444443,1.248,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-11,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.136574074074073,1.135,200,SI_OHA_Spill_LakeOhau.csv
2012-04-11,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,1.3541666666666667,0.117,200,SI_PKI_Spill_LakePukaki.csv
2012-04-11,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,241.7361111111111,20.886,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-11,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-11,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-11,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,162.15277777777777,14.01,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-11,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,14.074074074074073,1.216,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-12,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,108.81944444444443,9.402,200,SI_HWE_Spill_LakeHawea.csv
2012-04-12,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.467592592592592,1.25,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-12,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.136574074074073,1.135,200,SI_OHA_Spill_LakeOhau.csv
2012-04-12,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.775462962962963,0.067,200,SI_PKI_Spill_LakePukaki.csv
2012-04-12,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,214.94212962962965,18.571,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-12,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-12,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-12,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,97.08333333333333,8.388,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-12,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,13.831018518518519,1.195,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-13,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,87.77777777777777,7.584,200,SI_HWE_Spill_LakeHawea.csv
2012-04-13,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.444444444444443,1.248,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-13,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.10185185185185,1.132,200,SI_OHA_Spill_LakeOhau.csv
2012-04-13,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-13,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,186.26157407407408,16.093,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-13,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-13,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-13,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,85.35879629629629,7.375,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-13,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,13.530092592592592,1.169,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-14,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,87.55787037037037,7.565,200,SI_HWE_Spill_LakeHawea.csv
2012-04-14,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.43287037037037,1.247,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-14,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.020833333333332,1.125,200,SI_OHA_Spill_LakeOhau.csv
2012-04-14,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-14,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,170.92592592592592,14.768,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-14,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-14,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-14,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,79.60648148148148,6.878,200,NI_TPO_Spill_LakeTaupo.csv
2012-04-14,spill,Waikaremoana,WKA,Waikaremoana dam spill at Onepoto,NI,Spill/release,13.148148148148147,1.136,200,NI_WKA_Spill_LakeWaikaremoanaAtOnepoto.csv
2012-04-15,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,87.38425925925925,7.55,200,SI_HWE_Spill_LakeHawea.csv
2012-04-15,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,14.456018518518519,1.249,200,SI_MAN_Spill_LakeManapouri.csv
2012-04-15,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,13.020833333333332,1.125,200,SI_OHA_Spill_LakeOhau.csv
2012-04-15,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
2012-04-15,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,167.67361111111111,14.487,200,SI_TAU_Spill_LakeTeAnau.csv
2012-04-15,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
2012-04-15,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
2012-04-15,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,100.86805555555554,8.715,200,NI_TPO_Spill_LakeTaupo.csv
