date,plant_group,site_code,reservoir,island_code,lake_level_m,active_storage_mm3,contingent_storage_mm3,total_storage_mm3,quality_code,source_file
1980-01-21,Manapouri,MAN,Lake Manapouri,SI,178.448,358.912,,358.912,320,SI_MAN_Storage_LakeManapouri.csv
1980-01-21,Waitaki river,OHA,Lake Ohau,SI,519.546,5.897,,5.897,320,SI_OHA_Storage_LakeOhau.csv
1980-01-21,Waitaki river,PKI,Lake Pukaki,SI,532.584,2440.115,,2440.115,320,SI_PKI_Storage_LakePukaki.csv
1980-01-21,Manapouri,TAU,Lake Te Anau,SI,202.972,743.182,,743.182,320,SI_TAU_Storage_LakeTeAnau.csv
1980-01-21,Waitaki river,TKA,Lake Tekapo,SI,710.79,621.479,0.0,621.479,320,SI_TKA_Storage_LakeTekapo.csv
1980-01-21,Waikato river,TPO,Lake Taupo,NI,357.08,751.972,,751.972,320,NI_TPO_Storage_LakeTaupo.csv
1980-01-21,Clutha,WAN,Lake Wanaka,SI,277.889,480.578,,480.578,320,SI_WAN_Storage_LakeWanaka.csv
1980-01-21,Waikaremoana,WKA,Lake Waikaremoana,NI,583.137,149.462,,149.462,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-01-21,Clutha,WPU,Lake Wakatipu,SI,310.374,445.999,,445.999,320,SI_WPU_Storage_LakeWakatipu.csv
1980-01-22,Clutha,HWE,Lake Hawea,SI,346.81,2280.503,,2280.503,320,SI_HWE_Storage_LakeHawea.csv
1980-01-22,Manapouri,MAN,Lake Manapouri,SI,178.501,366.297,,366.297,320,SI_MAN_Storage_LakeManapouri.csv
1980-01-22,Waitaki river,OHA,Lake Ohau,SI,519.507,3.45,,3.45,320,SI_OHA_Storage_LakeOhau.csv
1980-01-22,Waitaki river,PKI,Lake Pukaki,SI,532.544,2432.973,,2432.973,320,SI_PKI_Storage_LakePukaki.csv
1980-01-22,Manapouri,TAU,Lake Te Anau,SI,202.944,733.272,,733.272,320,SI_TAU_Storage_LakeTeAnau.csv
1980-01-22,Waitaki river,TKA,Lake Tekapo,SI,710.753,617.76,0.0,617.76,320,SI_TKA_Storage_LakeTekapo.csv
1980-01-22,Waikato river,TPO,Lake Taupo,NI,357.109,769.79,,769.79,320,NI_TPO_Storage_LakeTaupo.csv
1980-01-22,Clutha,WAN,Lake Wanaka,SI,277.875,477.875,,477.875,320,SI_WAN_Storage_LakeWanaka.csv
1980-01-22,Waikaremoana,WKA,Lake Waikaremoana,NI,583.16,150.665,,150.665,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-01-22,Clutha,WPU,Lake Wakatipu,SI,310.377,446.934,,446.934,320,SI_WPU_Storage_LakeWakatipu.csv
1980-01-23,Clutha,HWE,Lake Hawea,SI,346.828,2283.313,,2283.313,320,SI_HWE_Storage_LakeHawea.csv
1980-01-23,Manapouri,MAN,Lake Manapouri,SI,178.493,365.228,,365.228,320,SI_MAN_Storage_LakeManapouri.csv
1980-01-23,Waitaki river,OHA,Lake Ohau,SI,519.499,2.982,,2.982,320,SI_OHA_Storage_LakeOhau.csv
1980-01-23,Waitaki river,PKI,Lake Pukaki,SI,532.522,2429.011,,2429.011,320,SI_PKI_Storage_LakePukaki.csv
1980-01-23,Manapouri,TAU,Lake Te Anau,SI,202.884,712.121,,712.121,320,SI_TAU_Storage_LakeTeAnau.csv
1980-01-23,Waitaki river,TKA,Lake Tekapo,SI,710.698,612.272,0.0,612.272,320,SI_TKA_Storage_LakeTekapo.csv
1980-01-23,Waikato river,TPO,Lake Taupo,NI,357.165,803.791,,803.791,320,NI_TPO_Storage_LakeTaupo.csv
1980-01-23,Clutha,WAN,Lake Wanaka,SI,277.836,470.348,,470.348,320,SI_WAN_Storage_LakeWanaka.csv
1980-01-23,Waikaremoana,WKA,Lake Waikaremoana,NI,583.214,153.496,,153.496,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-01-23,Clutha,WPU,Lake Wakatipu,SI,310.36,442.023,,442.023,320,SI_WPU_Storage_LakeWakatipu.csv
1980-01-24,Clutha,HWE,Lake Hawea,SI,346.828,2283.359,,2283.359,320,SI_HWE_Storage_LakeHawea.csv
1980-01-24,Manapouri,MAN,Lake Manapouri,SI,178.52,368.977,,368.977,320,SI_MAN_Storage_LakeManapouri.csv
1980-01-24,Waitaki river,OHA,Lake Ohau,SI,519.482,1.903,,1.903,320,SI_OHA_Storage_LakeOhau.csv
1980-01-24,Waitaki river,PKI,Lake Pukaki,SI,532.502,2425.286,,2425.286,320,SI_PKI_Storage_LakePukaki.csv
1980-01-24,Manapouri,TAU,Lake Te Anau,SI,202.843,697.86,,697.86,320,SI_TAU_Storage_LakeTeAnau.csv
1980-01-24,Waitaki river,TKA,Lake Tekapo,SI,710.64,606.561,0.0,606.561,320,SI_TKA_Storage_LakeTekapo.csv
1980-01-24,Waikato river,TPO,Lake Taupo,NI,357.169,806.551,,806.551,320,NI_TPO_Storage_LakeTaupo.csv
1980-01-24,Clutha,WAN,Lake Wanaka,SI,277.823,467.839,,467.839,320,SI_WAN_Storage_LakeWanaka.csv
1980-01-24,Waikaremoana,WKA,Lake Waikaremoana,NI,583.223,153.969,,153.969,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-01-24,Clutha,WPU,Lake Wakatipu,SI,310.353,439.886,,439.886,320,SI_WPU_Storage_LakeWakatipu.csv
1980-01-25,Clutha,HWE,Lake Hawea,SI,346.818,2281.76,,2281.76,320,SI_HWE_Storage_LakeHawea.csv
1980-01-25,Manapouri,MAN,Lake Manapouri,SI,178.601,380.303,,380.303,320,SI_MAN_Storage_LakeManapouri.csv
1980-01-25,Waitaki river,OHA,Lake Ohau,SI,519.505,3.327,,3.327,320,SI_OHA_Storage_LakeOhau.csv
1980-01-25,Waitaki river,PKI,Lake Pukaki,SI,532.484,2422.125,,2422.125,320,SI_PKI_Storage_LakePukaki.csv
1980-01-25,Manapouri,TAU,Lake Te Anau,SI,202.831,693.601,,693.601,320,SI_TAU_Storage_LakeTeAnau.csv
1980-01-25,Waitaki river,TKA,Lake Tekapo,SI,710.59,601.588,0.0,601.588,320,SI_TKA_Storage_LakeTekapo.csv
1980-01-25,Waikato river,TPO,Lake Taupo,NI,357.162,802.091,,802.091,320,NI_TPO_Storage_LakeTaupo.csv
1980-01-25,Clutha,WAN,Lake Wanaka,SI,277.82,467.261,,467.261,320,SI_WAN_Storage_LakeWanaka.csv
1980-01-25,Waikaremoana,WKA,Lake Waikaremoana,NI,583.22,153.809,,153.809,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-01-25,Clutha,WPU,Lake Wakatipu,SI,310.344,437.477,,437.477,320,SI_WPU_Storage_LakeWakatipu.csv
1980-01-26,Clutha,HWE,Lake Hawea,SI,346.816,2281.542,,2281.542,320,SI_HWE_Storage_LakeHawea.csv
1980-01-26,Manapouri,MAN,Lake Manapouri,SI,178.698,393.827,,393.827,320,SI_MAN_Storage_LakeManapouri.csv
1980-01-26,Waitaki river,OHA,Lake Ohau,SI,519.474,1.39,,1.39,320,SI_OHA_Storage_LakeOhau.csv
1980-01-26,Waitaki river,PKI,Lake Pukaki,SI,532.456,2417.049,,2417.049,320,SI_PKI_Storage_LakePukaki.csv
1980-01-26,Manapouri,TAU,Lake Te Anau,SI,202.834,694.45,,694.45,320,SI_TAU_Storage_LakeTeAnau.csv
1980-01-26,Waitaki river,TKA,Lake Tekapo,SI,710.551,597.692,0.0,597.692,320,SI_TKA_Storage_LakeTekapo.csv
1980-01-26,Waikato river,TPO,Lake Taupo,NI,357.148,793.164,,793.164,320,NI_TPO_Storage_LakeTaupo.csv
1980-01-26,Clutha,WAN,Lake Wanaka,SI,277.779,459.345,,459.345,320,SI_WAN_Storage_LakeWanaka.csv
1980-01-26,Waikaremoana,WKA,Lake Waikaremoana,NI,583.224,154.02,,154.02,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-01-26,Clutha,WPU,Lake Wakatipu,SI,310.316,429.414,,429.414,320,SI_WPU_Storage_LakeWakatipu.csv
1980-01-27,Clutha,HWE,Lake Hawea,SI,346.899,2294.033,,2294.033,320,SI_HWE_Storage_LakeHawea.csv
1980-01-27,Manapouri,MAN,Lake Manapouri,SI,179.255,471.436,,471.436,320,SI_MAN_Storage_LakeManapouri.csv
1980-01-27,Waitaki river,OHA,Lake Ohau,SI,519.763,19.354,,19.354,320,SI_OHA_Storage_LakeOhau.csv
1980-01-27,Waitaki river,PKI,Lake Pukaki,SI,532.579,2439.218,,2439.218,320,SI_PKI_Storage_LakePukaki.csv
1980-01-27,Manapouri,TAU,Lake Te Anau,SI,203.281,851.812,,851.812,320,SI_TAU_Storage_LakeTeAnau.csv
1980-01-27,Waitaki river,TKA,Lake Tekapo,SI,710.652,607.752,0.0,607.752,320,SI_TKA_Storage_LakeTekapo.csv
1980-01-27,Waikato river,TPO,Lake Taupo,NI,357.135,785.332,,785.332,320,NI_TPO_Storage_LakeTaupo.csv
1980-01-27,Clutha,WAN,Lake Wanaka,SI,278.219,544.266,,544.266,320,SI_WAN_Storage_LakeWanaka.csv
1980-01-27,Waikaremoana,WKA,Lake Waikaremoana,NI,583.238,154.753,,154.753,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-01-27,Clutha,WPU,Lake Wakatipu,SI,310.556,498.712,,498.712,320,SI_WPU_Storage_LakeWakatipu.csv
1980-01-28,Clutha,HWE,Lake Hawea,SI,346.992,2308.237,,2308.237,320,SI_HWE_Storage_LakeHawea.csv
1980-01-28,Manapouri,MAN,Lake Manapouri,SI,179.489,504.008,,504.008,320,SI_MAN_Storage_LakeManapouri.csv
1980-01-28,Waitaki river,OHA,Lake Ohau,SI,520.116,41.308,,41.308,320,SI_OHA_Storage_LakeOhau.csv
1980-01-28,Waitaki river,PKI,Lake Pukaki,SI,532.792,2477.325,,2477.325,320,SI_PKI_Storage_LakePukaki.csv
1980-01-28,Manapouri,TAU,Lake Te Anau,SI,203.43,904.282,,904.282,320,SI_TAU_Storage_LakeTeAnau.csv
1980-01-28,Waitaki river,TKA,Lake Tekapo,SI,710.884,630.784,0.0,630.784,320,SI_TKA_Storage_LakeTekapo.csv
1980-01-28,Waikato river,TPO,Lake Taupo,NI,357.124,778.74,,778.74,320,NI_TPO_Storage_LakeTaupo.csv
1980-01-28,Clutha,WAN,Lake Wanaka,SI,278.476,593.871,,593.871,320,SI_WAN_Storage_LakeWanaka.csv
1980-01-28,Waikaremoana,WKA,Lake Waikaremoana,NI,583.236,154.65,,154.65,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-01-28,Clutha,WPU,Lake Wakatipu,SI,310.726,547.873,,547.873,320,SI_WPU_Storage_LakeWakatipu.csv
1980-01-29,Clutha,HWE,Lake Hawea,SI,347.016,2311.883,,2311.883,320,SI_HWE_Storage_LakeHawea.csv
1980-01-29,Manapouri,MAN,Lake Manapouri,SI,179.498,505.316,,505.316,320,SI_MAN_Storage_LakeManapouri.csv
1980-01-29,Waitaki river,OHA,Lake Ohau,SI,520.111,41.006,,41.006,320,SI_OHA_Storage_LakeOhau.csv
1980-01-29,Waitaki river,PKI,Lake Pukaki,SI,532.798,2478.558,,2478.558,320,SI_PKI_Storage_LakePukaki.csv
1980-01-29,Manapouri,TAU,Lake Te Anau,SI,203.38,886.719,,886.719,320,SI_TAU_Storage_LakeTeAnau.csv
1980-01-29,Waitaki river,TKA,Lake Tekapo,SI,710.895,631.863,0.0,631.863,320,SI_TKA_Storage_LakeTekapo.csv
1980-01-29,Waikato river,TPO,Lake Taupo,NI,357.111,770.533,,770.533,320,NI_TPO_Storage_LakeTaupo.csv
1980-01-29,Clutha,WAN,Lake Wanaka,SI,278.432,585.377,,585.377,320,SI_WAN_Storage_LakeWanaka.csv
1980-01-29,Waikaremoana,WKA,Lake Waikaremoana,NI,583.23,154.334,,154.334,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-01-29,Clutha,WPU,Lake Wakatipu,SI,310.729,548.732,,548.732,320,SI_WPU_Storage_LakeWakatipu.csv
1980-01-30,Clutha,HWE,Lake Hawea,SI,347.009,2310.808,,2310.808,320,SI_HWE_Storage_LakeHawea.csv
1980-01-30,Manapouri,MAN,Lake Manapouri,SI,179.446,498.054,,498.054,320,SI_MAN_Storage_LakeManapouri.csv
1980-01-30,Waitaki river,OHA,Lake Ohau,SI,520.045,36.892,,36.892,320,SI_OHA_Storage_LakeOhau.csv
1980-01-30,Waitaki river,PKI,Lake Pukaki,SI,532.754,2470.568,,2470.568,320,SI_PKI_Storage_LakePukaki.csv
1980-01-30,Manapouri,TAU,Lake Te Anau,SI,203.318,864.799,,864.799,320,SI_TAU_Storage_LakeTeAnau.csv
1980-01-30,Waitaki river,TKA,Lake Tekapo,SI,710.859,628.298,0.0,628.298,320,SI_TKA_Storage_LakeTekapo.csv
1980-01-30,Waikato river,TPO,Lake Taupo,NI,357.099,763.773,,763.773,320,NI_TPO_Storage_LakeTaupo.csv
1980-01-30,Clutha,WAN,Lake Wanaka,SI,278.372,573.798,,573.798,320,SI_WAN_Storage_LakeWanaka.csv
1980-01-30,Waikaremoana,WKA,Lake Waikaremoana,NI,583.214,153.496,,153.496,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-01-30,Clutha,WPU,Lake Wakatipu,SI,310.709,543.02,,543.02,320,SI_WPU_Storage_LakeWakatipu.csv
1980-01-31,Clutha,HWE,Lake Hawea,SI,346.999,2309.293,,2309.293,320,SI_HWE_Storage_LakeHawea.csv
1980-01-31,Manapouri,MAN,Lake Manapouri,SI,179.394,490.724,,490.724,320,SI_MAN_Storage_LakeManapouri.csv
1980-01-31,Waitaki river,OHA,Lake Ohau,SI,519.961,31.678,,31.678,320,SI_OHA_Storage_LakeOhau.csv
1980-01-31,Waitaki river,PKI,Lake Pukaki,SI,532.694,2459.81,,2459.81,320,SI_PKI_Storage_LakePukaki.csv
1980-01-31,Manapouri,TAU,Lake Te Anau,SI,203.245,839.405,,839.405,320,SI_TAU_Storage_LakeTeAnau.csv
1980-01-31,Waitaki river,TKA,Lake Tekapo,SI,710.816,624.008,0.0,624.008,320,SI_TKA_Storage_LakeTekapo.csv
1980-01-31,Waikato river,TPO,Lake Taupo,NI,357.089,757.631,,757.631,320,NI_TPO_Storage_LakeTaupo.csv
1980-01-31,Clutha,WAN,Lake Wanaka,SI,278.303,560.481,,560.481,320,SI_WAN_Storage_LakeWanaka.csv
1980-01-31,Waikaremoana,WKA,Lake Waikaremoana,NI,583.201,152.814,,152.814,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-01-31,Clutha,WPU,Lake Wakatipu,SI,310.681,534.904,,534.904,320,SI_WPU_Storage_LakeWakatipu.csv
1980-02-01,Clutha,HWE,Lake Hawea,SI,346.989,2307.773,,2307.773,320,SI_HWE_Storage_LakeHawea.csv
1980-02-01,Manapouri,MAN,Lake Manapouri,SI,179.442,497.458,,497.458,320,SI_MAN_Storage_LakeManapouri.csv
1980-02-01,Waitaki river,OHA,Lake Ohau,SI,519.852,24.926,,24.926,320,SI_OHA_Storage_LakeOhau.csv
1980-02-01,Waitaki river,PKI,Lake Pukaki,SI,532.621,2446.745,,2446.745,320,SI_PKI_Storage_LakePukaki.csv
1980-02-01,Manapouri,TAU,Lake Te Anau,SI,203.205,825.198,,825.198,320,SI_TAU_Storage_LakeTeAnau.csv
1980-02-01,Waitaki river,TKA,Lake Tekapo,SI,710.766,619.07,0.0,619.07,320,SI_TKA_Storage_LakeTekapo.csv
1980-02-01,Waikato river,TPO,Lake Taupo,NI,357.077,750.256,,750.256,320,NI_TPO_Storage_LakeTaupo.csv
1980-02-01,Clutha,WAN,Lake Wanaka,SI,278.23,546.392,,546.392,320,SI_WAN_Storage_LakeWanaka.csv
1980-02-01,Waikaremoana,WKA,Lake Waikaremoana,NI,583.177,151.557,,151.557,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-02-01,Clutha,WPU,Lake Wakatipu,SI,310.657,527.772,,527.772,320,SI_WPU_Storage_LakeWakatipu.csv
1980-02-02,Clutha,HWE,Lake Hawea,SI,346.978,2306.018,,2306.018,320,SI_HWE_Storage_LakeHawea.csv
1980-02-02,Manapouri,MAN,Lake Manapouri,SI,179.484,503.264,,503.264,320,SI_MAN_Storage_LakeManapouri.csv
1980-02-02,Waitaki river,OHA,Lake Ohau,SI,519.739,17.869,,17.869,320,SI_OHA_Storage_LakeOhau.csv
1980-02-02,Waitaki river,PKI,Lake Pukaki,SI,532.578,2438.973,,2438.973,320,SI_PKI_Storage_LakePukaki.csv
1980-02-02,Manapouri,TAU,Lake Te Anau,SI,203.163,810.503,,810.503,320,SI_TAU_Storage_LakeTeAnau.csv
1980-02-02,Waitaki river,TKA,Lake Tekapo,SI,710.713,613.793,0.0,613.793,320,SI_TKA_Storage_LakeTekapo.csv
1980-02-02,Waikato river,TPO,Lake Taupo,NI,357.069,745.198,,745.198,320,NI_TPO_Storage_LakeTaupo.csv
1980-02-02,Clutha,WAN,Lake Wanaka,SI,278.167,534.229,,534.229,320,SI_WAN_Storage_LakeWanaka.csv
1980-02-02,Waikaremoana,WKA,Lake Waikaremoana,NI,583.168,151.087,,151.087,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-02-02,Clutha,WPU,Lake Wakatipu,SI,310.613,515.036,,515.036,320,SI_WPU_Storage_LakeWakatipu.csv
1980-02-03,Clutha,HWE,Lake Hawea,SI,346.96,2303.365,,2303.365,320,SI_HWE_Storage_LakeHawea.csv
1980-02-03,Manapouri,MAN,Lake Manapouri,SI,179.503,506.011,,506.011,320,SI_MAN_Storage_LakeManapouri.csv
1980-02-03,Waitaki river,OHA,Lake Ohau,SI,519.621,10.566,,10.566,320,SI_OHA_Storage_LakeOhau.csv
1980-02-03,Waitaki river,PKI,Lake Pukaki,SI,532.574,2438.261,,2438.261,320,SI_PKI_Storage_LakePukaki.csv
1980-02-03,Manapouri,TAU,Lake Te Anau,SI,203.132,799.551,,799.551,320,SI_TAU_Storage_LakeTeAnau.csv
1980-02-03,Waitaki river,TKA,Lake Tekapo,SI,710.654,607.951,0.0,607.951,320,SI_TKA_Storage_LakeTekapo.csv
1980-02-03,Waikato river,TPO,Lake Taupo,NI,357.067,744.049,,744.049,320,NI_TPO_Storage_LakeTaupo.csv
1980-02-03,Clutha,WAN,Lake Wanaka,SI,278.107,522.65,,522.65,320,SI_WAN_Storage_LakeWanaka.csv
1980-02-03,Waikaremoana,WKA,Lake Waikaremoana,NI,583.171,151.244,,151.244,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-02-03,Clutha,WPU,Lake Wakatipu,SI,310.617,516.2,,516.2,320,SI_WPU_Storage_LakeWakatipu.csv
1980-02-04,Clutha,HWE,Lake Hawea,SI,346.949,2301.702,,2301.702,320,SI_HWE_Storage_LakeHawea.csv
1980-02-04,Manapouri,MAN,Lake Manapouri,SI,179.664,528.341,,528.341,320,SI_MAN_Storage_LakeManapouri.csv
1980-02-04,Waitaki river,OHA,Lake Ohau,SI,519.562,6.912,,6.912,320,SI_OHA_Storage_LakeOhau.csv
1980-02-04,Waitaki river,PKI,Lake Pukaki,SI,532.577,2438.764,,2438.764,320,SI_PKI_Storage_LakePukaki.csv
1980-02-04,Manapouri,TAU,Lake Te Anau,SI,203.249,840.801,,840.801,320,SI_TAU_Storage_LakeTeAnau.csv
1980-02-04,Waitaki river,TKA,Lake Tekapo,SI,710.608,603.355,0.0,603.355,320,SI_TKA_Storage_LakeTekapo.csv
1980-02-04,Waikato river,TPO,Lake Taupo,NI,357.057,737.811,,737.811,320,NI_TPO_Storage_LakeTaupo.csv
1980-02-04,Clutha,WAN,Lake Wanaka,SI,278.166,534.035,,534.035,320,SI_WAN_Storage_LakeWanaka.csv
1980-02-04,Waikaremoana,WKA,Lake Waikaremoana,NI,583.153,150.3,,150.3,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-02-04,Clutha,WPU,Lake Wakatipu,SI,310.656,527.681,,527.681,320,SI_WPU_Storage_LakeWakatipu.csv
1980-02-05,Clutha,HWE,Lake Hawea,SI,346.939,2300.184,,2300.184,320,SI_HWE_Storage_LakeHawea.csv
1980-02-05,Manapouri,MAN,Lake Manapouri,SI,179.688,531.686,,531.686,320,SI_MAN_Storage_LakeManapouri.csv
1980-02-05,Waitaki river,OHA,Lake Ohau,SI,519.532,5.032,,5.032,320,SI_OHA_Storage_LakeOhau.csv
1980-02-05,Waitaki river,PKI,Lake Pukaki,SI,532.602,2443.253,,2443.253,320,SI_PKI_Storage_LakePukaki.csv
1980-02-05,Manapouri,TAU,Lake Te Anau,SI,203.225,832.073,,832.073,320,SI_TAU_Storage_LakeTeAnau.csv
1980-02-05,Waitaki river,TKA,Lake Tekapo,SI,710.611,603.617,0.0,603.617,320,SI_TKA_Storage_LakeTekapo.csv
1980-02-05,Waikato river,TPO,Lake Taupo,NI,357.044,730.076,,730.076,320,NI_TPO_Storage_LakeTaupo.csv
1980-02-05,Clutha,WAN,Lake Wanaka,SI,278.166,534.035,,534.035,320,SI_WAN_Storage_LakeWanaka.csv
1980-02-05,Waikaremoana,WKA,Lake Waikaremoana,NI,583.107,147.888,,147.888,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-02-05,Clutha,WPU,Lake Wakatipu,SI,310.632,520.625,,520.625,320,SI_WPU_Storage_LakeWakatipu.csv
1980-02-06,Clutha,HWE,Lake Hawea,SI,346.928,2298.434,,2298.434,320,SI_HWE_Storage_LakeHawea.csv
1980-02-06,Manapouri,MAN,Lake Manapouri,SI,179.651,526.532,,526.532,320,SI_MAN_Storage_LakeManapouri.csv
1980-02-06,Waitaki river,OHA,Lake Ohau,SI,519.428,0.0,,0.0,320,SI_OHA_Storage_LakeOhau.csv
1980-02-06,Waitaki river,PKI,Lake Pukaki,SI,532.57,2437.601,,2437.601,320,SI_PKI_Storage_LakePukaki.csv
1980-02-06,Manapouri,TAU,Lake Te Anau,SI,203.152,806.416,,806.416,320,SI_TAU_Storage_LakeTeAnau.csv
1980-02-06,Waitaki river,TKA,Lake Tekapo,SI,710.578,600.426,0.0,600.426,320,SI_TKA_Storage_LakeTekapo.csv
1980-02-06,Waikato river,TPO,Lake Taupo,NI,357.034,724.06,,724.06,320,NI_TPO_Storage_LakeTaupo.csv
1980-02-06,Clutha,WAN,Lake Wanaka,SI,278.099,521.107,,521.107,320,SI_WAN_Storage_LakeWanaka.csv
1980-02-06,Waikaremoana,WKA,Lake Waikaremoana,NI,583.081,146.526,,146.526,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-02-06,Clutha,WPU,Lake Wakatipu,SI,310.585,507.203,,507.203,320,SI_WPU_Storage_LakeWakatipu.csv
1980-02-07,Clutha,HWE,Lake Hawea,SI,346.912,2296.102,,2296.102,320,SI_HWE_Storage_LakeHawea.csv
1980-02-07,Manapouri,MAN,Lake Manapouri,SI,179.628,523.337,,523.337,320,SI_MAN_Storage_LakeManapouri.csv
1980-02-07,Waitaki river,OHA,Lake Ohau,SI,519.336,0.0,,0.0,320,SI_OHA_Storage_LakeOhau.csv
1980-02-07,Waitaki river,PKI,Lake Pukaki,SI,532.566,2436.795,,2436.795,320,SI_PKI_Storage_LakePukaki.csv
1980-02-07,Manapouri,TAU,Lake Te Anau,SI,203.099,787.778,,787.778,320,SI_TAU_Storage_LakeTeAnau.csv
1980-02-07,Waitaki river,TKA,Lake Tekapo,SI,710.543,596.911,0.0,596.911,320,SI_TKA_Storage_LakeTekapo.csv
1980-02-07,Waikato river,TPO,Lake Taupo,NI,357.023,717.012,,717.012,320,NI_TPO_Storage_LakeTaupo.csv
1980-02-07,Clutha,WAN,Lake Wanaka,SI,278.029,507.595,,507.595,320,SI_WAN_Storage_LakeWanaka.csv
1980-02-07,Waikaremoana,WKA,Lake Waikaremoana,NI,583.07,145.95,,145.95,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-02-07,Clutha,WPU,Lake Wakatipu,SI,310.551,497.212,,497.212,320,SI_WPU_Storage_LakeWakatipu.csv
1980-02-08,Clutha,HWE,Lake Hawea,SI,346.913,2296.25,,2296.25,320,SI_HWE_Storage_LakeHawea.csv
1980-02-08,Manapouri,MAN,Lake Manapouri,SI,179.615,521.609,,521.609,320,SI_MAN_Storage_LakeManapouri.csv
1980-02-08,Waitaki river,OHA,Lake Ohau,SI,519.335,0.0,,0.0,320,SI_OHA_Storage_LakeOhau.csv
1980-02-08,Waitaki river,PKI,Lake Pukaki,SI,532.568,2437.092,,2437.092,320,SI_PKI_Storage_LakePukaki.csv
1980-02-08,Manapouri,TAU,Lake Te Anau,SI,203.078,780.425,,780.425,320,SI_TAU_Storage_LakeTeAnau.csv
1980-02-08,Waitaki river,TKA,Lake Tekapo,SI,710.519,594.558,0.0,594.558,320,SI_TKA_Storage_LakeTekapo.csv
1980-02-08,Waikato river,TPO,Lake Taupo,NI,357.006,706.591,,706.591,320,NI_TPO_Storage_LakeTaupo.csv
1980-02-08,Clutha,WAN,Lake Wanaka,SI,277.991,500.262,,500.262,320,SI_WAN_Storage_LakeWanaka.csv
1980-02-08,Waikaremoana,WKA,Lake Waikaremoana,NI,583.043,144.536,,144.536,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-02-08,Clutha,WPU,Lake Wakatipu,SI,310.552,497.65,,497.65,320,SI_WPU_Storage_LakeWakatipu.csv
1980-02-09,Clutha,HWE,Lake Hawea,SI,346.917,2296.763,,2296.763,320,SI_HWE_Storage_LakeHawea.csv
1980-02-09,Manapouri,MAN,Lake Manapouri,SI,179.568,515.062,,515.062,320,SI_MAN_Storage_LakeManapouri.csv
1980-02-09,Waitaki river,OHA,Lake Ohau,SI,519.323,0.0,,0.0,320,SI_OHA_Storage_LakeOhau.csv
1980-02-09,Waitaki river,PKI,Lake Pukaki,SI,532.54,2432.127,,2432.127,320,SI_PKI_Storage_LakePukaki.csv
1980-02-09,Manapouri,TAU,Lake Te Anau,SI,203.043,768.071,,768.071,320,SI_TAU_Storage_LakeTeAnau.csv
1980-02-09,Waitaki river,TKA,Lake Tekapo,SI,710.501,592.757,0.0,592.757,320,SI_TKA_Storage_LakeTekapo.csv
1980-02-09,Waikato river,TPO,Lake Taupo,NI,356.992,698.133,,698.133,320,NI_TPO_Storage_LakeTaupo.csv
1980-02-09,Clutha,WAN,Lake Wanaka,SI,277.947,491.769,,491.769,320,SI_WAN_Storage_LakeWanaka.csv
1980-02-09,Waikaremoana,WKA,Lake Waikaremoana,NI,583.037,144.219,,144.219,320,NI_WKA_Storage_LakeWaikaremoana.csv
1980-02-09,Clutha,WPU,Lake Wakatipu,SI,310.537,493.127,,493.127,320,SI_WPU_Storage_LakeWakatipu.csv
1980-02-10,Clutha,HWE,Lake Hawea,SI,346.92,2297.249,,2297.249,320,SI_HWE_Storage_LakeHawea.csv
1980-02-10,Manapouri,MAN,Lake Manapouri,SI,179.629,523.468,,523.468,320,SI_MAN_Storage_LakeManapouri.csv
1980-02-10,Waitaki river,OHA,Lake Ohau,SI,519.392,0.0,,0.0,320,SI_OHA_Storage_LakeOhau.csv
1980-02-10,Waitaki river,PKI,Lake Pukaki,SI,532.532,2430.69,,2430.69,320,SI_PKI_Storage_LakePukaki.csv
1980-02-10,Manapouri,TAU,Lake Te Anau,SI,203.107,790.625,,790.625,320,SI_TAU_Storage_LakeTeAnau.csv
1980-02-10,Waitaki river,TKA,Lake Tekapo,SI,710.449,587.627,0.0,587.627,320,SI_TKA_Storage_LakeTekapo.csv
1980-02-10,Waikato river,TPO,Lake Taupo,NI,356.982,692.116,,692.116,320,NI_TPO_Storage_LakeTaupo.csv
1980-02-10,Clutha,WAN,Lake Wanaka,SI,278.055,512.614,,512.614,320,SI_WAN_Storage_LakeWanaka.csv
