date,fuel,generation_mwh
2024-03-15,Liquid fuel,0.0
2024-03-15,Solar,156.486
2024-03-15,Wind,14697.683
2024-03-15,Wood,770.621
2024-03-16,Coal,3582.381
2024-03-16,Gas,15815.227
2024-03-16,Geothermal,21726.493
2024-03-16,Hydro,50556.278
2024-03-16,Liquid fuel,0.0
2024-03-16,Solar,258.02
2024-03-16,Wind,7971.667
2024-03-16,Wood,771.632
2024-03-17,Coal,2877.27
2024-03-17,Gas,13931.482
2024-03-17,Geothermal,21769.621
2024-03-17,Hydro,48297.008
2024-03-17,Liquid fuel,0.0
2024-03-17,Solar,247.399
2024-03-17,Wind,10813.878
2024-03-17,Wood,785.976
2024-03-18,Coal,3924.846
2024-03-18,Gas,16892.271
2024-03-18,Geothermal,21010.484
2024-03-18,Hydro,57301.771
2024-03-18,Liquid fuel,0.0
2024-03-18,Solar,223.88
2024-03-18,Wind,9527.668
2024-03-18,Wood,784.872
2024-03-19,Coal,4144.672
2024-03-19,Gas,17998.023
2024-03-19,Geothermal,20655.119
2024-03-19,Hydro,62439.981
2024-03-19,Liquid fuel,0.0
2024-03-19,Solar,249.399
2024-03-19,Wind,6111.08
2024-03-19,Wood,796.045
2024-03-20,Coal,6585.255
2024-03-20,Gas,17055.794
2024-03-20,Geothermal,21046.881
2024-03-20,Hydro,62471.203
2024-03-20,Liquid fuel,0.0
2024-03-20,Solar,222.53
2024-03-20,Wind,4586.822
2024-03-20,Wood,814.319
2024-03-21,Coal,7160.521
2024-03-21,Gas,15409.552
2024-03-21,Geothermal,21753.068
2024-03-21,Hydro,64009.266
2024-03-21,Liquid fuel,0.0
2024-03-21,Solar,224.343
2024-03-21,Wind,2834.93
2024-03-21,Wood,817.203
2024-03-22,Coal,8959.235
2024-03-22,Gas,14298.276
2024-03-22,Geothermal,21673.957
2024-03-22,Hydro,63737.937
2024-03-22,Liquid fuel,0.0
2024-03-22,Solar,259.33
2024-03-22,Wind,1833.929
2024-03-22,Wood,794.906
2024-03-23,Coal,5126.879
2024-03-23,Gas,16953.244
2024-03-23,Geothermal,21756.458
2024-03-23,Hydro,56903.59
2024-03-23,Liquid fuel,0.0
2024-03-23,Solar,225.547
2024-03-23,Wind,2106.1
2024-03-23,Wood,756.125
2024-03-24,Coal,5123.492
2024-03-24,Gas,17561.335
2024-03-24,Geothermal,21452.123
2024-03-24,Hydro,52222.496
2024-03-24,Liquid fuel,0.0
2024-03-24,Solar,268.534
2024-03-24,Wind,4255.601
2024-03-24,Wood,782.879
2024-03-25,Coal,5022.316
2024-03-25,Gas,16630.604
2024-03-25,Geothermal,21404.036
2024-03-25,Hydro,50261.295
2024-03-25,Liquid fuel,0.0
2024-03-25,Solar,326.687
2024-03-25,Wind,17292.623
2024-03-25,Wood,788.649
2024-03-26,Coal,6945.517
2024-03-26,Gas,15425.325
2024-03-26,Geothermal,21050.911
2024-03-26,Hydro,50787.693
2024-03-26,Liquid fuel,0.0
2024-03-26,Solar,327.425
2024-03-26,Wind,18399.905
2024-03-26,Wood,676.052
2024-03-27,Coal,7232.175
2024-03-27,Gas,16006.911
2024-03-27,Geothermal,21215.957
2024-03-27,Hydro,53183.521
2024-03-27,Liquid fuel,0.0
2024-03-27,Solar,284.604
2024-03-27,Wind,16288.889
2024-03-27,Wood,264.331
2024-03-28,Coal,5824.471
2024-03-28,Gas,16432.06
2024-03-28,Geothermal,21287.984
2024-03-28,Hydro,52836.49
2024-03-28,Liquid fuel,0.0
2024-03-28,Solar,305.329
2024-03-28,Wind,17738.048
2024-03-28,Wood,650.929
2024-03-29,Coal,4969.439
2024-03-29,Gas,16226.124
2024-03-29,Geothermal,21994.13
2024-03-29,Hydro,53352.672
2024-03-29,Liquid fuel,0.0
2024-03-29,Solar,231.454
2024-03-29,Wind,5139.023
2024-03-29,Wood,639.416
2024-03-30,Coal,5129.517
2024-03-30,Gas,13814.839
2024-03-30,Geothermal,22515.946
2024-03-30,Hydro,49919.419
2024-03-30,Liquid fuel,0.0
2024-03-30,Solar,355.452
2024-03-30,Wind,10322.498
2024-03-30,Wood,784.354
2024-03-31,Coal,5103.004
2024-03-31,Gas,14296.343
2024-03-31,Geothermal,22479.31
2024-03-31,Hydro,53590.905
2024-03-31,Liquid fuel,0.0
2024-03-31,Solar,396.229
2024-03-31,Wind,3829.124
2024-03-31,Wood,817.615
2024-04-01,Coal,5058.764
2024-04-01,Gas,14545.445
2024-04-01,Geothermal,22457.541
2024-04-01,Hydro,58006.005
2024-04-01,Liquid fuel,0.0
2024-04-01,Solar,319.252
2024-04-01,Wind,1342.587
2024-04-01,Wood,732.132
2024-04-02,Coal,8237.817
2024-04-02,Gas,13938.127
2024-04-02,Geothermal,21692.897
2024-04-02,Hydro,65664.949
2024-04-02,Liquid fuel,0.0
2024-04-02,Solar,251.678
2024-04-02,Wind,1455.822
2024-04-02,Wood,565.06
2024-04-03,Coal,8334.609
2024-04-03,Gas,13333.252
2024-04-03,Geothermal,21154.655
2024-04-03,Hydro,60078.342
2024-04-03,Liquid fuel,0.0
2024-04-03,Solar,258.17
2024-04-03,Wind,9336.51
2024-04-03,Wood,547.728
2024-04-04,Coal,8065.144
2024-04-04,Gas,13459.752
2024-04-04,Geothermal,21252.445
2024-04-04,Hydro,55165.182
2024-04-04,Liquid fuel,0.0
2024-04-04,Solar,312.023
2024-04-04,Wind,14297.413
2024-04-04,Wood,606.521
2024-04-05,Coal,7913.322
2024-04-05,Gas,14798.076
2024-04-05,Geothermal,22177.337
2024-04-05,Hydro,58178.649
2024-04-05,Liquid fuel,0.0
2024-04-05,Solar,183.455
2024-04-05,Wind,8331.671
2024-04-05,Wood,623.76
2024-04-06,Coal,7519.579
2024-04-06,Gas,15672.241
2024-04-06,Geothermal,22437.258
2024-04-06,Hydro,53357.724
2024-04-06,Liquid fuel,0.0
2024-04-06,Solar,262.88
2024-04-06,Wind,3731.112
2024-04-06,Wood,596.449
2024-04-07,Coal,7715.379
2024-04-07,Gas,17054.402
2024-04-07,Geothermal,23363.488
2024-04-07,Hydro,54417.736
2024-04-07,Liquid fuel,0.0
2024-04-07,Solar,241.788
2024-04-07,Wind,2660.674
2024-04-07,Wood,484.19
2024-04-08,Coal,8979.245
2024-04-08,Gas,14197.837
2024-04-08,Geothermal,21872.825
2024-04-08,Hydro,62313.283
2024-04-08,Liquid fuel,0.0
2024-04-08,Solar,349.478
2024-04-08,Wind,4006.135
2024-04-08,Wood,763.954
2024-04-09,Coal,8430.965
2024-04-09,Gas,14678.316
2024-04-09,Geothermal,20976.725
2024-04-09,Hydro,55266.037
2024-04-09,Liquid fuel,0.0
2024-04-09,Solar,254.495
2024-04-09,Wind,12112.123
2024-04-09,Wood,726.184
2024-04-10,Coal,7537.775
2024-04-10,Gas,14338.558
2024-04-10,Geothermal,20327.383
2024-04-10,Hydro,57497.4
2024-04-10,Liquid fuel,4.186
2024-04-10,Solar,177.219
2024-04-10,Wind,10972.313
2024-04-10,Wood,834.906
2024-04-11,Coal,6551.083
2024-04-11,Gas,9605.956
2024-04-11,Geothermal,20786.991
2024-04-11,Hydro,64185.518
2024-04-11,Liquid fuel,0.0
2024-04-11,Solar,51.802
2024-04-11,Wind,12137.649
2024-04-11,Wood,819.702
2024-04-12,Coal,5238.196
2024-04-12,Gas,9977.532
2024-04-12,Geothermal,21691.935
2024-04-12,Hydro,68152.04
2024-04-12,Liquid fuel,0.0
2024-04-12,Solar,187.516
2024-04-12,Wind,8364.973
2024-04-12,Wood,801.414
2024-04-13,Coal,2010.022
2024-04-13,Gas,8844.519
2024-04-13,Geothermal,22276.304
2024-04-13,Hydro,62436.855
2024-04-13,Liquid fuel,0.0
2024-04-13,Solar,255.737
2024-04-13,Wind,6789.745
2024-04-13,Wood,747.747
2024-04-14,Coal,1273.323
2024-04-14,Gas,8388.25
2024-04-14,Geothermal,22392.347
2024-04-14,Hydro,64687.239
2024-04-14,Liquid fuel,0.0
2024-04-14,Solar,293.974
2024-04-14,Wind,2340.229
2024-04-14,Wood,671.633
2024-04-15,Coal,3763.779
2024-04-15,Gas,10036.375
2024-04-15,Geothermal,21630.839
2024-04-15,Hydro,68715.738
2024-04-15,Liquid fuel,66.684
2024-04-15,Solar,300.74
2024-04-15,Wind,5702.37
2024-04-15,Wood,746.087
2024-04-16,Coal,3657.644
2024-04-16,Gas,9410.2
2024-04-16,Geothermal,21053.233
2024-04-16,Hydro,64955.974
2024-04-16,Liquid fuel,67.26
2024-04-16,Solar,330.921
2024-04-16,Wind,12572.487
2024-04-16,Wood,789.646
2024-04-17,Coal,3573.983
2024-04-17,Gas,8889.655
2024-04-17,Geothermal,21216.347
2024-04-17,Hydro,64335.64
2024-04-17,Liquid fuel,66.375
2024-04-17,Solar,286.201
2024-04-17,Wind,12542.564
2024-04-17,Wood,760.341
2024-04-18,Coal,2933.629
2024-04-18,Gas,8695.744
2024-04-18,Geothermal,22101.022
2024-04-18,Hydro,59999.464
2024-04-18,Liquid fuel,0.0
2024-04-18,Solar,225.994
2024-04-18,Wind,17049.403
2024-04-18,Wood,752.657
2024-04-19,Coal,4372.729
2024-04-19,Gas,9540.756
2024-04-19,Geothermal,22078.978
2024-04-19,Hydro,62559.867
2024-04-19,Liquid fuel,0.0
2024-04-19,Solar,246.668
2024-04-19,Wind,13105.562
2024-04-19,Wood,699.93
2024-04-20,Coal,4691.595
2024-04-20,Gas,10499.839
2024-04-20,Geothermal,22184.092
2024-04-20,Hydro,64158.603
2024-04-20,Liquid fuel,52.241
2024-04-20,Solar,106.386
2024-04-20,Wind,3019.003
2024-04-20,Wood,786.596
2024-04-21,Coal,4100.6
2024-04-21,Gas,10411.79
2024-04-21,Geothermal,22165.605
2024-04-21,Hydro,58862.792
2024-04-21,Liquid fuel,0.0
2024-04-21,Solar,202.387
2024-04-21,Wind,5052.991
2024-04-21,Wood,803.616
2024-04-22,Coal,4527.643
2024-04-22,Gas,10258.034
2024-04-22,Geothermal,22189.557
2024-04-22,Hydro,65677.685
2024-04-22,Liquid fuel,0.0
2024-04-22,Solar,283.418
2024-04-22,Wind,9017.39
2024-04-22,Wood,684.971
2024-04-23,Coal,5209.279
2024-04-23,Gas,9670.987
2024-04-23,Geothermal,22389.939
2024-04-23,Hydro,68510.805
2024-04-23,Liquid fuel,0.0
2024-04-23,Solar,302.887
2024-04-23,Wind,7183.749
2024-04-23,Wood,728.414
2024-04-24,Coal,5302.576
2024-04-24,Gas,9645.643
2024-04-24,Geothermal,22425.799
2024-04-24,Hydro,58827.096
2024-04-24,Liquid fuel,0.0
2024-04-24,Solar,233.316
2024-04-24,Wind,16800.647
2024-04-24,Wood,728.218
2024-04-25,Coal,4480.942
2024-04-25,Gas,8945.142
2024-04-25,Geothermal,22491.525
2024-04-25,Hydro,49346.599
2024-04-25,Liquid fuel,0.0
2024-04-25,Solar,138.571
2024-04-25,Wind,18997.023
2024-04-25,Wood,813.156
2024-04-26,Coal,4896.882
2024-04-26,Gas,8595.986
2024-04-26,Geothermal,22268.577
2024-04-26,Hydro,55766.485
2024-04-26,Liquid fuel,0.0
2024-04-26,Solar,180.495
2024-04-26,Wind,17681.182
2024-04-26,Wood,835.297
2024-04-27,Coal,5054.927
2024-04-27,Gas,10421.858
2024-04-27,Geothermal,22654.632
2024-04-27,Hydro,60528.52
2024-04-27,Liquid fuel,0.0
2024-04-27,Solar,292.257
2024-04-27,Wind,6405.563
2024-04-27,Wood,844.706
2024-04-28,Coal,6332.94
2024-04-28,Gas,9402.986
2024-04-28,Geothermal,22654.383
2024-04-28,Hydro,63128.742
2024-04-28,Liquid fuel,0.0
2024-04-28,Solar,284.409
2024-04-28,Wind,1773.42
2024-04-28,Wood,665.465
2024-04-29,Coal,8981.759
2024-04-29,Gas,11582.465
2024-04-29,Geothermal,20611.145
2024-04-29,Hydro,70649.737
2024-04-29,Liquid fuel,0.0
2024-04-29,Solar,204.145
2024-04-29,Wind,2829.826
2024-04-29,Wood,778.77
2024-04-30,Coal,8756.601
2024-04-30,Gas,11108.439
2024-04-30,Geothermal,22307.699
2024-04-30,Hydro,66190.187
2024-04-30,Liquid fuel,0.0
2024-04-30,Solar,256.105
2024-04-30,Wind,6684.768
2024-04-30,Wood,834.322
2024-05-01,Coal,8748.705
2024-05-01,Gas,12169.367
2024-05-01,Geothermal,22045.82
2024-05-01,Hydro,63360.163
2024-05-01,Liquid fuel,0.0
2024-05-01,Solar,269.377
2024-05-01,Wind,11403.584
2024-05-01,Wood,157.719
2024-05-02,Coal,9545.659
2024-05-02,Gas,11596.8
2024-05-02,Geothermal,22402.415
2024-05-02,Hydro,67482.099
2024-05-02,Liquid fuel,0.0
2024-05-02,Solar,240.366
2024-05-02,Wind,6716.61
2024-05-02,Wood,0.0
2024-05-03,Coal,9666.543
2024-05-03,Gas,12034.53
2024-05-03,Geothermal,22440.923
2024-05-03,Hydro,68516.611
2024-05-03,Liquid fuel,0.0
2024-05-03,Solar,280.261
2024-05-03,Wind,5480.02
2024-05-03,Wood,0.0
2024-05-04,Coal,9343.471
2024-05-04,Gas,10486.899
2024-05-04,Geothermal,22530.186
2024-05-04,Hydro,64908.585
2024-05-04,Liquid fuel,0.0
2024-05-04,Solar,289.81
2024-05-04,Wind,2120.729
2024-05-04,Wood,0.0
2024-05-05,Coal,6891.486
2024-05-05,Gas,11173.726
2024-05-05,Geothermal,20525.601
2024-05-05,Hydro,64919.506
2024-05-05,Liquid fuel,0.0
2024-05-05,Solar,215.735
2024-05-05,Wind,3380.44
2024-05-05,Wood,0.0
2024-05-06,Coal,8579.957
2024-05-06,Gas,12387.229
2024-05-06,Geothermal,20009.712
2024-05-06,Hydro,66130.59
2024-05-06,Liquid fuel,0.0
2024-05-06,Solar,175.054
2024-05-06,Wind,11590.655
2024-05-06,Wood,327.211
2024-05-07,Coal,9689.213
2024-05-07,Gas,12545.445
2024-05-07,Geothermal,20005.733
2024-05-07,Hydro,69934.243
2024-05-07,Liquid fuel,0.0
2024-05-07,Solar,171.674
2024-05-07,Wind,10518.721
2024-05-07,Wood,730.694
2024-05-08,Coal,10831.139
2024-05-08,Gas,13930.878
2024-05-08,Geothermal,19942.038
2024-05-08,Hydro,78722.908
2024-05-08,Liquid fuel,169.895
2024-05-08,Solar,294.242
2024-05-08,Wind,2462.282
2024-05-08,Wood,750.735
2024-05-09,Coal,10514.629
2024-05-09,Gas,11894.54
2024-05-09,Geothermal,20734.082
2024-05-09,Hydro,72745.85
2024-05-09,Liquid fuel,87.137
2024-05-09,Solar,270.325
2024-05-09,Wind,14136.097
2024-05-09,Wood,786.67
2024-05-10,Coal,9982.307
2024-05-10,Gas,14575.853
2024-05-10,Geothermal,20948.029
2024-05-10,Hydro,79340.634
2024-05-10,Liquid fuel,313.381
2024-05-10,Solar,295.277
2024-05-10,Wind,5154.347
2024-05-10,Wood,768.507
2024-05-11,Coal,9568.23
2024-05-11,Gas,11959.664
2024-05-11,Geothermal,20902.091
2024-05-11,Hydro,70344.589
2024-05-11,Liquid fuel,0.0
2024-05-11,Solar,257.969
2024-05-11,Wind,5152.145
2024-05-11,Wood,702.744
2024-05-12,Coal,10382.063
2024-05-12,Gas,12129.639
2024-05-12,Geothermal,19779.853
2024-05-12,Hydro,71561.491
2024-05-12,Liquid fuel,0.0
2024-05-12,Solar,230.546
2024-05-12,Wind,2479.794
2024-05-12,Wood,751.048
2024-05-13,Coal,10807.329
2024-05-13,Gas,16738.075
2024-05-13,Geothermal,23349.026
2024-05-13,Hydro,71989.82
2024-05-13,Liquid fuel,82.912
2024-05-13,Solar,220.883
2024-05-13,Wind,1701.763
2024-05-13,Wood,738.374
2024-05-14,Coal,10669.216
2024-05-14,Gas,17534.819
2024-05-14,Geothermal,23382.432
2024-05-14,Hydro,72560.856
2024-05-14,Liquid fuel,103.383
2024-05-14,Solar,149.666
2024-05-14,Wind,3752.947
2024-05-14,Wood,756.592
2024-05-15,Coal,10362.988
2024-05-15,Gas,16697.141
2024-05-15,Geothermal,23239.438
2024-05-15,Hydro,65417.738
2024-05-15,Liquid fuel,83.705
2024-05-15,Solar,116.778
2024-05-15,Wind,6183.1
2024-05-15,Wood,790.361
2024-05-16,Coal,10267.112
2024-05-16,Gas,15952.219
2024-05-16,Geothermal,23235.834
2024-05-16,Hydro,61836.166
2024-05-16,Liquid fuel,88.15
2024-05-16,Solar,160.663
2024-05-16,Wind,10162.264
2024-05-16,Wood,727.323
2024-05-17,Coal,11036.559
2024-05-17,Gas,15799.014
2024-05-17,Geothermal,23018.299
2024-05-17,Hydro,62204.665
2024-05-17,Liquid fuel,0.0
2024-05-17,Solar,245.529
2024-05-17,Wind,8639.473
2024-05-17,Wood,769.302
2024-05-18,Coal,9911.468
2024-05-18,Gas,13447.165
2024-05-18,Geothermal,22985.412
2024-05-18,Hydro,54127.136
2024-05-18,Liquid fuel,0.0
2024-05-18,Solar,249.133
2024-05-18,Wind,13558.927
2024-05-18,Wood,787.931
2024-05-19,Coal,9322.676
2024-05-19,Gas,17516.526
2024-05-19,Geothermal,22386.179
2024-05-19,Hydro,61069.13
2024-05-19,Liquid fuel,0.0
2024-05-19,Solar,262.069
2024-05-19,Wind,2668.536
2024-05-19,Wood,733.146
2024-05-20,Coal,10275.159
2024-05-20,Gas,17767.053
2024-05-20,Geothermal,22176.691
2024-05-20,Hydro,72463.246
2024-05-20,Liquid fuel,0.0
2024-05-20,Solar,93.981
2024-05-20,Wind,4905.14
2024-05-20,Wood,791.531
2024-05-21,Coal,8252.478
2024-05-21,Gas,15098.505
2024-05-21,Geothermal,22002.865
2024-05-21,Hydro,62390.975
2024-05-21,Liquid fuel,0.0
2024-05-21,Solar,157.359
2024-05-21,Wind,16486.93
2024-05-21,Wood,753.453
2024-05-22,Coal,5914.387
2024-05-22,Gas,15560.335
2024-05-22,Geothermal,21936.702
2024-05-22,Hydro,64190.576
2024-05-22,Liquid fuel,0.0
2024-05-22,Solar,196.81
2024-05-22,Wind,14401.453
2024-05-22,Wood,644.716
2024-05-23,Coal,10206.862
2024-05-23,Gas,16606.513
2024-05-23,Geothermal,21719.314
2024-05-23,Hydro,69753.774
2024-05-23,Liquid fuel,0.0
2024-05-23,Solar,164.107
2024-05-23,Wind,5894.815
2024-05-23,Wood,682.171
2024-05-24,Coal,10068.93
2024-05-24,Gas,16937.891
2024-05-24,Geothermal,22252.736
2024-05-24,Hydro,73237.867
2024-05-24,Liquid fuel,0.0
2024-05-24,Solar,236.463
2024-05-24,Wind,3177.056
2024-05-24,Wood,586.702
2024-05-25,Coal,9964.171
2024-05-25,Gas,14458.174
2024-05-25,Geothermal,24369.208
2024-05-25,Hydro,55185.066
2024-05-25,Liquid fuel,56.61
2024-05-25,Solar,210.469
2024-05-25,Wind,11109.893
2024-05-25,Wood,645.107
2024-05-26,Coal,8110.937
2024-05-26,Gas,13953.86
2024-05-26,Geothermal,25911.029
2024-05-26,Hydro,49310.286
2024-05-26,Liquid fuel,0.0
2024-05-26,Solar,159.129
2024-05-26,Wind,15311.26
2024-05-26,Wood,748.954
2024-05-27,Coal,10631.921
2024-05-27,Gas,14439.671
2024-05-27,Geothermal,25624.192
2024-05-27,Hydro,67978.631
2024-05-27,Liquid fuel,0.0
2024-05-27,Solar,147.096
2024-05-27,Wind,7334.264
2024-05-27,Wood,732.481
2024-05-28,Coal,10073.549
2024-05-28,Gas,16436.964
2024-05-28,Geothermal,25782.693
2024-05-28,Hydro,68640.584
2024-05-28,Liquid fuel,0.0
2024-05-28,Solar,171.61
2024-05-28,Wind,8306.571
2024-05-28,Wood,762.609
2024-05-29,Coal,10457.367
2024-05-29,Gas,17548.323
2024-05-29,Geothermal,25957.221
2024-05-29,Hydro,69085.424
2024-05-29,Liquid fuel,0.0
2024-05-29,Solar,177.573
2024-05-29,Wind,10476.562
2024-05-29,Wood,695.61
2024-05-30,Coal,10729.976
2024-05-30,Gas,16225.557
2024-05-30,Geothermal,25940.606
2024-05-30,Hydro,65733.559
2024-05-30,Liquid fuel,0.0
2024-05-30,Solar,224.551
2024-05-30,Wind,8848.195
2024-05-30,Wood,688.62
2024-05-31,Coal,8789.832
2024-05-31,Gas,14115.682
2024-05-31,Geothermal,25990.365
2024-05-31,Hydro,51999.169
2024-05-31,Liquid fuel,0.0
2024-05-31,Solar,235.803
2024-05-31,Wind,18417.667
2024-05-31,Wood,653.995
2024-06-01,Coal,6377.842
2024-06-01,Gas,12050.889
2024-06-01,Geothermal,26177.712
2024-06-01,Hydro,42697.279
2024-06-01,Liquid fuel,0.0
2024-06-01,Solar,190.436
2024-06-01,Wind,18977.355
2024-06-01,Wood,692.055
2024-06-02,Coal,7369.79
2024-06-02,Gas,12524.479
2024-06-02,Geothermal,25823.551
2024-06-02,Hydro,50446.256
2024-06-02,Liquid fuel,0.0
2024-06-02,Solar,122.083
2024-06-02,Wind,8133.953
2024-06-02,Wood,651.189
2024-06-03,Coal,6973.384
2024-06-03,Gas,14118.911
2024-06-03,Geothermal,25875.016
2024-06-03,Hydro,49403.553
2024-06-03,Liquid fuel,0.0
2024-06-03,Solar,175.57
2024-06-03,Wind,13002.072
2024-06-03,Wood,428.17
2024-06-04,Coal,10157.56
2024-06-04,Gas,15094.24
2024-06-04,Geothermal,25989.598
2024-06-04,Hydro,64620.901
2024-06-04,Liquid fuel,0.0
2024-06-04,Solar,139.04
2024-06-04,Wind,8095.378
2024-06-04,Wood,604.59
2024-06-05,Coal,10396.153
2024-06-05,Gas,16694.573
2024-06-05,Geothermal,25918.749
2024-06-05,Hydro,66610.088
2024-06-05,Liquid fuel,0.0
2024-06-05,Solar,145.727
2024-06-05,Wind,8361.325
2024-06-05,Wood,750.224
2024-06-06,Coal,10441.407
2024-06-06,Gas,16854.6
2024-06-06,Geothermal,25993.385
2024-06-06,Hydro,61677.148
2024-06-06,Liquid fuel,0.0
2024-06-06,Solar,103.861
2024-06-06,Wind,9781.303
2024-06-06,Wood,798.034
2024-06-07,Coal,10476.631
2024-06-07,Gas,15462.857
2024-06-07,Geothermal,25752.701
2024-06-07,Hydro,64539.456
2024-06-07,Liquid fuel,0.0
2024-06-07,Solar,140.13
2024-06-07,Wind,3731.208
2024-06-07,Wood,715.543
2024-06-08,Coal,10034.756
2024-06-08,Gas,15076.988
2024-06-08,Geothermal,23880.357
2024-06-08,Hydro,54504.921
2024-06-08,Liquid fuel,0.0
2024-06-08,Solar,122.237
2024-06-08,Wind,6600.457
2024-06-08,Wood,356.62
2024-06-09,Coal,7347.307
2024-06-09,Gas,14514.001
2024-06-09,Geothermal,25629.13
2024-06-09,Hydro,50289.187
2024-06-09,Liquid fuel,0.0
2024-06-09,Solar,64.669
2024-06-09,Wind,12320.149
2024-06-09,Wood,260.483
2024-06-10,Coal,6546.291
2024-06-10,Gas,13146.478
2024-06-10,Geothermal,25074.915
2024-06-10,Hydro,54187.523
2024-06-10,Liquid fuel,0.0
2024-06-10,Solar,128.231
2024-06-10,Wind,16443.68
2024-06-10,Wood,244.044
2024-06-11,Coal,9835.075
2024-06-11,Gas,14963.069
2024-06-11,Geothermal,25384.2
2024-06-11,Hydro,61560.392
2024-06-11,Liquid fuel,0.0
2024-06-11,Solar,179.448
2024-06-11,Wind,9711.965
2024-06-11,Wood,278.527
2024-06-12,Coal,10469.137
2024-06-12,Gas,17213.344
2024-06-12,Geothermal,25315.732
2024-06-12,Hydro,73332.552
2024-06-12,Liquid fuel,0.0
2024-06-12,Solar,203.46
2024-06-12,Wind,1537.598
2024-06-12,Wood,343.71
2024-06-13,Coal,10538.297
2024-06-13,Gas,16531.714
2024-06-13,Geothermal,25673.095
2024-06-13,Hydro,68838.181
2024-06-13,Liquid fuel,0.0
2024-06-13,Solar,74.502
2024-06-13,Wind,4424.785
2024-06-13,Wood,27.171
2024-06-14,Coal,9673.966
2024-06-14,Gas,17225.204
2024-06-14,Geothermal,24672.26
2024-06-14,Hydro,62182.774
2024-06-14,Liquid fuel,0.0
2024-06-14,Solar,64.794
2024-06-14,Wind,7855.705
2024-06-14,Wood,0.0
2024-06-15,Coal,7447.6
2024-06-15,Gas,14653.531
2024-06-15,Geothermal,22858.951
2024-06-15,Hydro,49805.616
2024-06-15,Liquid fuel,0.0
2024-06-15,Solar,168.342
2024-06-15,Wind,14994.066
2024-06-15,Wood,0.0
2024-06-16,Coal,6254.32
2024-06-16,Gas,15564.686
2024-06-16,Geothermal,22775.53
2024-06-16,Hydro,51537.788
2024-06-16,Liquid fuel,0.0
2024-06-16,Solar,143.435
2024-06-16,Wind,13300.025
2024-06-16,Wood,188.467
2024-06-17,Coal,9795.25
2024-06-17,Gas,15979.682
2024-06-17,Geothermal,23178.729
2024-06-17,Hydro,65825.648
2024-06-17,Liquid fuel,0.0
2024-06-17,Solar,128.777
2024-06-17,Wind,4854.914
2024-06-17,Wood,292.399
2024-06-18,Coal,8928.558
2024-06-18,Gas,14165.401
2024-06-18,Geothermal,23249.841
2024-06-18,Hydro,56622.104
2024-06-18,Liquid fuel,0.0
2024-06-18,Solar,141.015
2024-06-18,Wind,17028.106
2024-06-18,Wood,245.617
2024-06-19,Coal,9255.219
2024-06-19,Gas,15439.512
2024-06-19,Geothermal,23533.548
2024-06-19,Hydro,59596.572
2024-06-19,Liquid fuel,0.0
2024-06-19,Solar,133.703
2024-06-19,Wind,16520.309
2024-06-19,Wood,261.432
2024-06-20,Coal,9934.634
2024-06-20,Gas,16887.73
2024-06-20,Geothermal,23328.513
2024-06-20,Hydro,62949.842
2024-06-20,Liquid fuel,0.0
2024-06-20,Solar,100.786
2024-06-20,Wind,10582.756
2024-06-20,Wood,296.723
2024-06-21,Coal,9652.284
2024-06-21,Gas,18550.077
2024-06-21,Geothermal,23670.881
2024-06-21,Hydro,66396.082
2024-06-21,Liquid fuel,0.0
2024-06-21,Solar,167.733
2024-06-21,Wind,3566.995
2024-06-21,Wood,300.389
2024-06-22,Coal,9910.75
2024-06-22,Gas,18752.28
2024-06-22,Geothermal,23651.239
2024-06-22,Hydro,58008.392
2024-06-22,Liquid fuel,0.0
2024-06-22,Solar,116.172
2024-06-22,Wind,3737.458
2024-06-22,Wood,294.282
2024-06-23,Coal,9358.374
2024-06-23,Gas,18486.167
2024-06-23,Geothermal,23566.595
2024-06-23,Hydro,56731.397
2024-06-23,Liquid fuel,0.0
2024-06-23,Solar,59.371
2024-06-23,Wind,4796.463
2024-06-23,Wood,257.911
2024-06-24,Coal,10414.863
2024-06-24,Gas,18727.828
2024-06-24,Geothermal,22254.635
2024-06-24,Hydro,70665.541
2024-06-24,Liquid fuel,0.0
2024-06-24,Solar,106.481
2024-06-24,Wind,2825.237
2024-06-24,Wood,265.699
2024-06-25,Coal,9935.38
2024-06-25,Gas,17732.939
2024-06-25,Geothermal,20499.499
2024-06-25,Hydro,67241.629
2024-06-25,Liquid fuel,0.0
2024-06-25,Solar,112.07
2024-06-25,Wind,10340.959
2024-06-25,Wood,262.358
2024-06-26,Coal,9426.671
2024-06-26,Gas,16872.531
2024-06-26,Geothermal,20217.124
2024-06-26,Hydro,59477.496
2024-06-26,Liquid fuel,0.0
2024-06-26,Solar,145.947
2024-06-26,Wind,15667.978
2024-06-26,Wood,331.38
2024-06-27,Coal,9654.831
2024-06-27,Gas,18968.154
2024-06-27,Geothermal,21137.44
2024-06-27,Hydro,63084.049
2024-06-27,Liquid fuel,0.0
2024-06-27,Solar,221.413
2024-06-27,Wind,8377.316
2024-06-27,Wood,441.656
2024-06-28,Coal,9557.722
2024-06-28,Gas,18776.405
2024-06-28,Geothermal,22089.461
2024-06-28,Hydro,59147.243
2024-06-28,Liquid fuel,0.0
2024-06-28,Solar,183.719
2024-06-28,Wind,3917.395
2024-06-28,Wood,589.72
2024-06-29,Coal,10003.793
2024-06-29,Gas,15809.754
2024-06-29,Geothermal,24081.035
