date,active_storage_mm3,contingent_storage_mm3,total_usable_storage_mm3
2007-02-20,5230.343,0.0,0.0
2007-02-21,5184.858,0.0,0.0
2007-02-22,5140.874,0.0,0.0
2007-02-23,5084.819,0.0,0.0
2007-02-24,5041.037,0.0,0.0
2007-02-25,5025.352,0.0,0.0
2007-02-26,4998.63,0.0,0.0
2007-02-27,4942.726,0.0,0.0
2007-02-28,4885.755,0.0,0.0
2007-03-01,4848.052,0.0,0.0
2007-03-02,4798.658,0.0,0.0
2007-03-03,4752.485,0.0,0.0
2007-03-04,4714.723,0.0,0.0
2007-03-05,4672.962,0.0,0.0
2007-03-06,4634.779,0.0,0.0
2007-03-07,4776.768,0.0,0.0
2007-03-08,4946.702,0.0,0.0
2007-03-09,4960.775,0.0,0.0
2007-03-10,4930.768,0.0,0.0
2007-03-11,4901.952,0.0,0.0
2007-03-12,4873.336,0.0,0.0
2007-03-13,4941.885,0.0,0.0
2007-03-14,4994.48,0.0,0.0
2007-03-15,5007.304,0.0,0.0
2007-03-16,4994.348,0.0,0.0
2007-03-17,5050.408,0.0,0.0
2007-03-18,5098.888,0.0,0.0
2007-03-19,5146.429,0.0,0.0
2007-03-20,5142.924,0.0,0.0
2007-03-21,5108.812,0.0,0.0
2007-03-22,5081.027,0.0,0.0
2007-03-23,5035.736,0.0,0.0
2007-03-24,4995.868,0.0,0.0
2007-03-25,4947.849,0.0,0.0
2007-03-26,4889.518,0.0,0.0
2007-03-27,4831.555,0.0,0.0
2007-03-28,4775.835,0.0,0.0
2007-03-29,4721.293,0.0,0.0
2007-03-30,4670.232,0.0,0.0
2007-03-31,4870.66,0.0,0.0
2007-04-01,4902.393,0.0,0.0
2007-04-02,4901.231,0.0,0.0
2007-04-03,4878.219,0.0,0.0
2007-04-04,4834.199,0.0,0.0
2007-04-05,4781.904,0.0,0.0
2007-04-06,4733.683,0.0,0.0
2007-04-07,4689.718,0.0,0.0
2007-04-08,4644.956,0.0,0.0
2007-04-09,4603.746,0.0,0.0
2007-04-10,4562.665,0.0,0.0
2007-04-11,4549.194,0.0,0.0
2007-04-12,4553.357,0.0,0.0
2007-04-13,4533.294,0.0,0.0
2007-04-14,4496.017,0.0,0.0
2007-04-15,4458.017,0.0,0.0
2007-04-16,4418.289,0.0,0.0
2007-04-17,4389.786,0.0,0.0
2007-04-18,4345.175,0.0,0.0
2007-04-19,4283.074,0.0,0.0
2007-04-20,4221.901,0.0,0.0
2007-04-21,4158.13,0.0,0.0
2007-04-22,4100.659,0.0,0.0
2007-04-23,4042.6,0.0,0.0
2007-04-24,4019.52,0.0,0.0
2007-04-25,3999.992,0.0,0.0
2007-04-26,3966.494,0.0,0.0
2007-04-27,3920.151,0.0,0.0
2007-04-28,3878.378,0.0,0.0
2007-04-29,3839.062,0.0,0.0
2007-04-30,3790.697,0.0,0.0
2007-05-01,3752.747,0.0,0.0
2007-05-02,3711.509,0.0,0.0
2007-05-03,3667.357,0.0,0.0
2007-05-04,3619.206,0.0,0.0
2007-05-05,3606.999,0.0,0.0
2007-05-06,3642.631,0.0,0.0
2007-05-07,3722.347,0.0,0.0
2007-05-08,3736.925,0.0,0.0
2007-05-09,3718.72,0.0,0.0
2007-05-10,3815.996,0.0,0.0
2007-05-11,3895.001,0.0,0.0
2007-05-12,3952.077,0.0,0.0
2007-05-13,3940.334,0.0,0.0
2007-05-14,3912.111,0.0,0.0
2007-05-15,3871.87,0.0,0.0
2007-05-16,3861.647,0.0,0.0
2007-05-17,3852.566,0.0,0.0
2007-05-18,3814.073,0.0,0.0
2007-05-19,3768.697,0.0,0.0
2007-05-20,3746.66,0.0,0.0
2007-05-21,3890.769,0.0,0.0
2007-05-22,3928.359,0.0,0.0
2007-05-23,3952.77,0.0,0.0
2007-05-24,4115.311,0.0,0.0
2007-05-25,4194.605,0.0,0.0
2007-05-26,4261.911,0.0,0.0
2007-05-27,4294.018,0.0,0.0
2007-05-28,4275.323,0.0,0.0
2007-05-29,4246.9,0.0,0.0
2007-05-30,4217.555,0.0,0.0
2007-05-31,4201.771,0.0,0.0
2007-06-01,4371.59,0.0,0.0
2007-06-02,4567.876,0.0,0.0
2007-06-03,4633.537,0.0,0.0
2007-06-04,4641.642,0.0,0.0
2007-06-05,4640.174,0.0,0.0
2007-06-06,4637.666,0.0,0.0
2007-06-07,4637.522,0.0,0.0
2007-06-08,4615.101,0.0,0.0
2007-06-09,4581.362,0.0,0.0
2007-06-10,4535.321,0.0,0.0
2007-06-11,4487.703,0.0,0.0
2007-06-12,4434.317,0.0,0.0
2007-06-13,4374.76,0.0,0.0
2007-06-14,4313.297,0.0,0.0
2007-06-15,4251.096,0.0,0.0
2007-06-16,4188.552,0.0,0.0
2007-06-17,4126.924,0.0,0.0
2007-06-18,4057.83,0.0,0.0
2007-06-19,3983.943,0.0,0.0
2007-06-20,3913.807,0.0,0.0
2007-06-21,3838.821,0.0,0.0
2007-06-22,3789.953,0.0,0.0
2007-06-23,3743.206,0.0,0.0
2007-06-24,3693.956,0.0,0.0
2007-06-25,3628.707,0.0,0.0
2007-06-26,3551.523,0.0,0.0
2007-06-27,3462.54,0.0,0.0
2007-06-28,3376.928,0.0,0.0
2007-06-29,3310.1,0.0,0.0
2007-06-30,3404.739,0.0,0.0
2007-07-01,3635.109,0.0,0.0
2007-07-02,3820.413,0.0,0.0
2007-07-03,3905.079,0.0,0.0
2007-07-04,3967.284,0.0,0.0
2007-07-05,4023.725,0.0,0.0
2007-07-06,4040.405,0.0,0.0
2007-07-07,4040.878,0.0,0.0
2007-07-08,4024.617,0.0,0.0
2007-07-09,3986.988,0.0,0.0
2007-07-10,3940.011,0.0,0.0
2007-07-11,3885.906,0.0,0.0
2007-07-12,3828.84,0.0,0.0
2007-07-13,3767.56,0.0,0.0
2007-07-14,3700.107,0.0,0.0
2007-07-15,3631.405,0.0,0.0
2007-07-16,3560.078,0.0,0.0
2007-07-17,3491.336,0.0,0.0
2007-07-18,3423.56,0.0,0.0
2007-07-19,3363.242,0.0,0.0
2007-07-20,3303.403,0.0,0.0
2007-07-21,3246.662,0.0,0.0
2007-07-22,3197.157,0.0,0.0
2007-07-23,3138.773,0.0,0.0
2007-07-24,3077.652,0.0,0.0
2007-07-25,3078.229,0.0,0.0
2007-07-26,3178.416,0.0,0.0
2007-07-27,3224.242,0.0,0.0
2007-07-28,3299.794,0.0,0.0
2007-07-29,3353.966,0.0,0.0
2007-07-30,3365.48,0.0,0.0
2007-07-31,3345.707,0.0,0.0
2007-08-01,3320.743,0.0,0.0
2007-08-02,3291.929,0.0,0.0
2007-08-03,3260.611,0.0,0.0
2007-08-04,3222.95,0.0,0.0
2007-08-05,3209.352,0.0,0.0
2007-08-06,3175.119,0.0,0.0
2007-08-07,3129.461,0.0,0.0
2007-08-08,3074.491,0.0,0.0
2007-08-09,3047.432,0.0,0.0
2007-08-10,3130.104,0.0,0.0
2007-08-11,3594.774,0.0,0.0
2007-08-12,4045.606,0.0,0.0
2007-08-13,4117.155,0.0,0.0
2007-08-14,4107.501,0.0,0.0
2007-08-15,4076.29,0.0,0.0
2007-08-16,4025.749,0.0,0.0
2007-08-17,3980.242,0.0,0.0
2007-08-18,3949.708,0.0,0.0
2007-08-19,3923.018,0.0,0.0
2007-08-20,3876.97,0.0,0.0
2007-08-21,3821.337,0.0,0.0
2007-08-22,3762.747,0.0,0.0
2007-08-23,3705.27,0.0,0.0
2007-08-24,3650.674,0.0,0.0
2007-08-25,3604.205,0.0,0.0
2007-08-26,3560.95,0.0,0.0
2007-08-27,3511.665,0.0,0.0
2007-08-28,3465.806,0.0,0.0
2007-08-29,3413.732,0.0,0.0
2007-08-30,3371.17,0.0,0.0
2007-08-31,3334.886,0.0,0.0
2007-09-01,3331.941,0.0,0.0
2007-09-02,3410.621,0.0,0.0
2007-09-03,3424.07,0.0,0.0
2007-09-04,3519.09,0.0,0.0
2007-09-05,3533.226,0.0,0.0
2007-09-06,3503.278,0.0,0.0
2007-09-07,3456.813,0.0,0.0
2007-09-08,3410.634,0.0,0.0
2007-09-09,3360.414,0.0,0.0
2007-09-10,3305.076,0.0,0.0
2007-09-11,3242.057,0.0,0.0
2007-09-12,3184.183,0.0,0.0
2007-09-13,3133.798,0.0,0.0
2007-09-14,3137.281,0.0,0.0
2007-09-15,3145.117,0.0,0.0
2007-09-16,3154.842,0.0,0.0
2007-09-17,3181.842,0.0,0.0
2007-09-18,3159.848,0.0,0.0
2007-09-19,3123.36,0.0,0.0
2007-09-20,3067.219,0.0,0.0
2007-09-21,3016.607,0.0,0.0
2007-09-22,2975.12,0.0,0.0
2007-09-23,2985.174,0.0,0.0
2007-09-24,2978.679,0.0,0.0
2007-09-25,2949.386,0.0,0.0
2007-09-26,2914.386,0.0,0.0
2007-09-27,2869.549,0.0,0.0
2007-09-28,2822.272,0.0,0.0
2007-09-29,2787.802,0.0,0.0
2007-09-30,2708.402,0.0,0.0
2007-10-01,2889.114,0.0,0.0
2007-10-02,3020.944,0.0,0.0
2007-10-03,3088.84,0.0,0.0
2007-10-04,3126.375,0.0,0.0
2007-10-05,3215.613,0.0,0.0
2007-10-06,3333.342,0.0,0.0
2007-10-07,3460.788,0.0,0.0
2007-10-08,3561.293,0.0,0.0
2007-10-09,3590.578,0.0,0.0
2007-10-10,3588.092,0.0,0.0
2007-10-11,3581.633,0.0,0.0
2007-10-12,3584.587,0.0,0.0
2007-10-13,3594.903,0.0,0.0
2007-10-14,3670.005,0.0,0.0
2007-10-15,3702.636,0.0,0.0
2007-10-16,3741.47,0.0,0.0
2007-10-17,3949.103,0.0,0.0
2007-10-18,4060.976,0.0,0.0
2007-10-19,4104.083,0.0,0.0
2007-10-20,4148.772,0.0,0.0
2007-10-21,4208.212,0.0,0.0
2007-10-22,4252.34,0.0,0.0
2007-10-23,4286.056,0.0,0.0
2007-10-24,4334.704,0.0,0.0
2007-10-25,4391.201,0.0,0.0
2007-10-26,4380.612,0.0,0.0
2007-10-27,4346.785,0.0,0.0
2007-10-28,4303.407,0.0,0.0
2007-10-29,4253.674,0.0,0.0
2007-10-30,4238.044,0.0,0.0
2007-10-31,4415.522,0.0,0.0
2007-11-01,4572.027,0.0,0.0
2007-11-02,4577.633,0.0,0.0
2007-11-03,4541.752,0.0,0.0
2007-11-04,4494.752,0.0,0.0
2007-11-05,4455.023,0.0,0.0
2007-11-06,4400.284,0.0,0.0
2007-11-07,4335.039,0.0,0.0
2007-11-08,4274.954,0.0,0.0
2007-11-09,4217.34,0.0,0.0
2007-11-10,4168.343,0.0,0.0
2007-11-11,4124.481,0.0,0.0
2007-11-12,4093.574,0.0,0.0
2007-11-13,4087.003,0.0,0.0
2007-11-14,4070.18,0.0,0.0
2007-11-15,4024.043,0.0,0.0
2007-11-16,3975.865,0.0,0.0
2007-11-17,3931.736,0.0,0.0
2007-11-18,3894.881,0.0,0.0
2007-11-19,3860.305,0.0,0.0
2007-11-20,3832.343,0.0,0.0
2007-11-21,3817.577,0.0,0.0
2007-11-22,3813.103,0.0,0.0
2007-11-23,3809.396,0.0,0.0
2007-11-24,3818.059,0.0,0.0
2007-11-25,3829.667,0.0,0.0
2007-11-26,3823.422,0.0,0.0
2007-11-27,3790.734,0.0,0.0
2007-11-28,3747.384,0.0,0.0
2007-11-29,3710.877,0.0,0.0
2007-11-30,3669.261,0.0,0.0
2007-12-01,3621.555,0.0,0.0
2007-12-02,3581.225,0.0,0.0
2007-12-03,3542.081,0.0,0.0
2007-12-04,3503.788,0.0,0.0
2007-12-05,3462.425,0.0,0.0
2007-12-06,3411.961,0.0,0.0
2007-12-07,3384.373,0.0,0.0
2007-12-08,3360.42,0.0,0.0
2007-12-09,3343.841,0.0,0.0
2007-12-10,3315.364,0.0,0.0
2007-12-11,3375.844,0.0,0.0
2007-12-12,3557.152,0.0,0.0
2007-12-13,3665.675,0.0,0.0
2007-12-14,3735.928,0.0,0.0
2007-12-15,3796.918,0.0,0.0
2007-12-16,3845.719,0.0,0.0
2007-12-17,3989.855,0.0,0.0
2007-12-18,4163.187,0.0,0.0
2007-12-19,4247.916,0.0,0.0
2007-12-20,4297.655,0.0,0.0
2007-12-21,4302.892,0.0,0.0
2007-12-22,4294.131,0.0,0.0
2007-12-23,4284.877,0.0,0.0
2007-12-24,4286.009,0.0,0.0
2007-12-25,4307.826,0.0,0.0
2007-12-26,4322.777,0.0,0.0
2007-12-27,4337.881,0.0,0.0
2007-12-28,4410.724,0.0,0.0
2007-12-29,4413.416,0.0,0.0
2007-12-30,4410.993,0.0,0.0
2007-12-31,4432.672,0.0,0.0
2008-01-01,4426.007,0.0,0.0
2008-01-02,4423.695,0.0,0.0
2008-01-03,4445.488,0.0,0.0
2008-01-04,4448.518,0.0,0.0
2008-01-05,4424.27,0.0,0.0
2008-01-06,4407.272,0.0,0.0
2008-01-07,4399.234,0.0,0.0
2008-01-08,4418.389,0.0,0.0
2008-01-09,4421.47,0.0,0.0
2008-01-10,4392.184,0.0,0.0
2008-01-11,4353.574,0.0,0.0
2008-01-12,4345.198,0.0,0.0
2008-01-13,4309.397,0.0,0.0
2008-01-14,4328.558,0.0,0.0
2008-01-15,4398.207,0.0,0.0
2008-01-16,4397.152,0.0,0.0
2008-01-17,4432.04,0.0,0.0
2008-01-18,4477.833,0.0,0.0
2008-01-19,4461.442,0.0,0.0
2008-01-20,4454.182,0.0,0.0
2008-01-21,4431.02,0.0,0.0
2008-01-22,4464.495,0.0,0.0
2008-01-23,4608.092,0.0,0.0
2008-01-24,4616.264,0.0,0.0
2008-01-25,4585.607,0.0,0.0
2008-01-26,4553.047,0.0,0.0
2008-01-27,4535.815,0.0,0.0
2008-01-28,4516.577,0.0,0.0
2008-01-29,4473.252,0.0,0.0
2008-01-30,4413.064,0.0,0.0
2008-01-31,4365.545,0.0,0.0
2008-02-01,4344.556,0.0,0.0
2008-02-02,4341.136,0.0,0.0
2008-02-03,4321.658,0.0,0.0
2008-02-04,4272.139,0.0,0.0
2008-02-05,4212.823,0.0,0.0
2008-02-06,4170.875,0.0,0.0
2008-02-07,4121.376,0.0,0.0
2008-02-08,4076.379,0.0,0.0
2008-02-09,4022.545,0.0,0.0
2008-02-10,3973.423,0.0,0.0
2008-02-11,3956.13,0.0,0.0
2008-02-12,3926.451,0.0,0.0
2008-02-13,3899.968,0.0,0.0
2008-02-14,3876.087,0.0,0.0
2008-02-15,3864.242,0.0,0.0
2008-02-16,3854.099,0.0,0.0
2008-02-17,3834.693,0.0,0.0
2008-02-18,3800.076,0.0,0.0
2008-02-19,3754.641,0.0,0.0
2008-02-20,3721.717,0.0,0.0
2008-02-21,3672.662,0.0,0.0
2008-02-22,3618.143,0.0,0.0
2008-02-23,3581.888,0.0,0.0
2008-02-24,3676.969,0.0,0.0
2008-02-25,3828.219,0.0,0.0
2008-02-26,3886.578,0.0,0.0
2008-02-27,3894.566,0.0,0.0
2008-02-28,3897.247,0.0,0.0
2008-02-29,3931.776,0.0,0.0
2008-03-01,4166.987,0.0,0.0
2008-03-02,4518.31,0.0,0.0
2008-03-03,4644.993,0.0,0.0
2008-03-04,4662.778,0.0,0.0
2008-03-05,4663.75,0.0,0.0
2008-03-06,4623.296,0.0,0.0
2008-03-07,4593.55,0.0,0.0
2008-03-08,4573.197,0.0,0.0
2008-03-09,4555.47,0.0,0.0
2008-03-10,4508.876,0.0,0.0
2008-03-11,4499.635,0.0,0.0
2008-03-12,4499.921,0.0,0.0
2008-03-13,4442.796,0.0,0.0
2008-03-14,4394.914,0.0,0.0
2008-03-15,4349.485,0.0,0.0
2008-03-16,4295.515,0.0,0.0
2008-03-17,4238.445,0.0,0.0
2008-03-18,4185.31,0.0,0.0
2008-03-19,4134.639,0.0,0.0
2008-03-20,4080.212,0.0,0.0
2008-03-21,4030.943,0.0,0.0
2008-03-22,4024.127,0.0,0.0
2008-03-23,4007.096,0.0,0.0
2008-03-24,3979.08,0.0,0.0
2008-03-25,3934.487,0.0,0.0
2008-03-26,3881.61,0.0,0.0
2008-03-27,3829.071,0.0,0.0
2008-03-28,3792.021,0.0,0.0
2008-03-29,3797.361,0.0,0.0
2008-03-30,3785.914,0.0,0.0
2008-03-31,3945.917,0.0,0.0
2008-04-01,3929.913,0.0,0.0
2008-04-02,3912.036,0.0,0.0
2008-04-03,3869.075,0.0,0.0
2008-04-04,3838.606,0.0,0.0
2008-04-05,3829.739,0.0,0.0
2008-04-06,3811.876,0.0,0.0
2008-04-07,3777.988,0.0,0.0
2008-04-08,3731.181,0.0,0.0
2008-04-09,3667.057,0.0,0.0
2008-04-10,3613.37,0.0,0.0
2008-04-11,3558.524,0.0,0.0
2008-04-12,3498.429,0.0,0.0
2008-04-13,3445.892,0.0,0.0
2008-04-14,3394.439,0.0,0.0
2008-04-15,3371.959,0.0,0.0
2008-04-16,3406.126,0.0,0.0
2008-04-17,3399.601,0.0,0.0
2008-04-18,3378.06,0.0,0.0
2008-04-19,3336.507,0.0,0.0
2008-04-20,3294.063,0.0,0.0
2008-04-21,3267.099,0.0,0.0
2008-04-22,3235.958,0.0,0.0
2008-04-23,3188.766,0.0,0.0
2008-04-24,3139.587,0.0,0.0
2008-04-25,3089.319,0.0,0.0
2008-04-26,3047.947,0.0,0.0
2008-04-27,3004.91,0.0,0.0
2008-04-28,3000.036,0.0,0.0
2008-04-29,3030.931,0.0,0.0
2008-04-30,3163.431,0.0,0.0
2008-05-01,3221.42,0.0,0.0
2008-05-02,3221.669,0.0,0.0
2008-05-03,3208.224,0.0,0.0
2008-05-04,3186.008,0.0,0.0
2008-05-05,3174.411,0.0,0.0
2008-05-06,3154.594,0.0,0.0
2008-05-07,3121.188,0.0,0.0
2008-05-08,3103.282,0.0,0.0
2008-05-09,3194.874,0.0,0.0
2008-05-10,3255.005,0.0,0.0
2008-05-11,3272.232,0.0,0.0
2008-05-12,3263.63,0.0,0.0
2008-05-13,3234.356,0.0,0.0
2008-05-14,3210.164,0.0,0.0
2008-05-15,3173.538,0.0,0.0
2008-05-16,3135.33,0.0,0.0
2008-05-17,3099.899,0.0,0.0
2008-05-18,3059.619,0.0,0.0
2008-05-19,3009.345,0.0,0.0
2008-05-20,2958.56,0.0,0.0
2008-05-21,2910.003,0.0,0.0
2008-05-22,2893.45,0.0,0.0
2008-05-23,2876.601,0.0,0.0
2008-05-24,2853.394,0.0,0.0
2008-05-25,2827.61,0.0,0.0
2008-05-26,2796.32,0.0,0.0
2008-05-27,2753.68,0.0,0.0
2008-05-28,2707.369,0.0,0.0
2008-05-29,2659.503,0.0,0.0
2008-05-30,2617.925,0.0,0.0
2008-05-31,2576.709,0.0,0.0
2008-06-01,2543.868,0.0,0.0
2008-06-02,2523.842,0.0,0.0
2008-06-03,2493.295,0.0,0.0
2008-06-04,2451.465,0.0,0.0
2008-06-05,2392.212,0.0,0.0
2008-06-06,2353.706,0.0,0.0
2008-06-07,2378.485,0.0,0.0
2008-06-08,2408.064,0.0,0.0
2008-06-09,2384.164,0.0,0.0
2008-06-10,2346.661,0.0,0.0
2008-06-11,2305.418,0.0,0.0
2008-06-12,2272.483,0.0,0.0
2008-06-13,2321.32,0.0,0.0
2008-06-14,2426.849,0.0,0.0
2008-06-15,2595.643,0.0,0.0
2008-06-16,2677.714,0.0,0.0
2008-06-17,2688.373,0.0,0.0
2008-06-18,2668.145,0.0,0.0
2008-06-19,2636.388,0.0,0.0
2008-06-20,2599.041,0.0,0.0
2008-06-21,2561.678,0.0,0.0
2008-06-22,2531.999,0.0,0.0
2008-06-23,2547.835,0.0,0.0
2008-06-24,2545.821,0.0,0.0
2008-06-25,2527.368,0.0,0.0
2008-06-26,2539.82,0.0,0.0
2008-06-27,2549.592,0.0,0.0
2008-06-28,2565.191,0.0,0.0
2008-06-29,2569.472,0.0,0.0
2008-06-30,2553.12,0.0,0.0
2008-07-01,2515.304,0.0,0.0
2008-07-02,2500.335,0.0,0.0
2008-07-03,2589.109,0.0,0.0
2008-07-04,2658.322,0.0,0.0
2008-07-05,2681.428,0.0,0.0
2008-07-06,2674.913,0.0,0.0
2008-07-07,2651.323,0.0,0.0
2008-07-08,2614.742,0.0,0.0
2008-07-09,2570.387,0.0,0.0
2008-07-10,2520.352,0.0,0.0
2008-07-11,2484.911,0.0,0.0
2008-07-12,2614.806,0.0,0.0
2008-07-13,2758.978,0.0,0.0
2008-07-14,2822.354,0.0,0.0
2008-07-15,2870.987,0.0,0.0
2008-07-16,2872.946,0.0,0.0
2008-07-17,2858.906,0.0,0.0
2008-07-18,2843.391,0.0,0.0
2008-07-19,2828.356,0.0,0.0
2008-07-20,2842.654,0.0,0.0
2008-07-21,2856.521,0.0,0.0
2008-07-22,2847.115,0.0,0.0
2008-07-23,2839.859,0.0,0.0
2008-07-24,2824.624,0.0,0.0
2008-07-25,2797.101,0.0,0.0
2008-07-26,2767.354,0.0,0.0
2008-07-27,2746.656,0.0,0.0
2008-07-28,2709.899,0.0,0.0
2008-07-29,2673.359,0.0,0.0
2008-07-30,2653.438,0.0,0.0
2008-07-31,2680.178,0.0,0.0
2008-08-01,2713.567,0.0,0.0
2008-08-02,2725.504,0.0,0.0
2008-08-03,2755.109,0.0,0.0
2008-08-04,2770.968,0.0,0.0
2008-08-05,2762.113,0.0,0.0
2008-08-06,2735.264,0.0,0.0
2008-08-07,2703.504,0.0,0.0
2008-08-08,2665.256,0.0,0.0
2008-08-09,2626.243,0.0,0.0
2008-08-10,2584.739,0.0,0.0
2008-08-11,2542.116,0.0,0.0
2008-08-12,2502.865,0.0,0.0
2008-08-13,2489.054,0.0,0.0
2008-08-14,2476.024,0.0,0.0
2008-08-15,2467.182,0.0,0.0
2008-08-16,2461.359,0.0,0.0
2008-08-17,2460.106,0.0,0.0
2008-08-18,2438.813,0.0,0.0
2008-08-19,2397.516,0.0,0.0
2008-08-20,2351.686,0.0,0.0
2008-08-21,2315.185,0.0,0.0
2008-08-22,2347.346,0.0,0.0
2008-08-23,2389.357,0.0,0.0
2008-08-24,2385.75,0.0,0.0
2008-08-25,2397.876,0.0,0.0
2008-08-26,2387.032,0.0,0.0
2008-08-27,2377.196,0.0,0.0
2008-08-28,2365.192,0.0,0.0
2008-08-29,2346.934,0.0,0.0
2008-08-30,2327.34,0.0,0.0
2008-08-31,2310.715,0.0,0.0
2008-09-01,2305.485,0.0,0.0
2008-09-02,2439.072,0.0,0.0
2008-09-03,2658.57,0.0,0.0
2008-09-04,2876.893,0.0,0.0
2008-09-05,2934.31,0.0,0.0
2008-09-06,2947.991,0.0,0.0
2008-09-07,2939.045,0.0,0.0
2008-09-08,2925.418,0.0,0.0
2008-09-09,2925.876,0.0,0.0
2008-09-10,2938.512,0.0,0.0
2008-09-11,2936.153,0.0,0.0
2008-09-12,2944.609,0.0,0.0
2008-09-13,2937.862,0.0,0.0
2008-09-14,2937.053,0.0,0.0
2008-09-15,2950.065,0.0,0.0
2008-09-16,3006.521,0.0,0.0
2008-09-17,3073.874,0.0,0.0
2008-09-18,3146.416,0.0,0.0
2008-09-19,3153.927,0.0,0.0
2008-09-20,3140.131,0.0,0.0
2008-09-21,3176.007,0.0,0.0
2008-09-22,3277.312,0.0,0.0
2008-09-23,3337.149,0.0,0.0
2008-09-24,3784.659,0.0,0.0
2008-09-25,3941.851,0.0,0.0
2008-09-26,3986.663,0.0,0.0
2008-09-27,4057.35,0.0,0.0
2008-09-28,4132.755,0.0,0.0
2008-09-29,4135.55,0.0,0.0
2008-09-30,3967.0,0.0,0.0
2008-10-01,3980.318,0.0,0.0
2008-10-02,3973.141,0.0,0.0
2008-10-03,4026.106,0.0,0.0
2008-10-04,4183.462,0.0,0.0
2008-10-05,4361.581,0.0,0.0
2008-10-06,4384.252,0.0,0.0
2008-10-07,4388.346,0.0,0.0
2008-10-08,4449.357,0.0,0.0
2008-10-09,4459.732,0.0,0.0
2008-10-10,4433.443,0.0,0.0
2008-10-11,4418.759,0.0,0.0
2008-10-12,4399.075,0.0,0.0
2008-10-13,4363.889,0.0,0.0
2008-10-14,4326.761,0.0,0.0
2008-10-15,4307.852,0.0,0.0
2008-10-16,4329.018,0.0,0.0
2008-10-17,4344.034,0.0,0.0
2008-10-18,4331.578,0.0,0.0
2008-10-19,4308.909,0.0,0.0
2008-10-20,4285.634,0.0,0.0
2008-10-21,4246.12,0.0,0.0
2008-10-22,4197.786,0.0,0.0
2008-10-23,4151.567,0.0,0.0
2008-10-24,4115.372,0.0,0.0
2008-10-25,4103.487,0.0,0.0
2008-10-26,4086.486,0.0,0.0
2008-10-27,4057.52,0.0,0.0
2008-10-28,4037.681,0.0,0.0
2008-10-29,4098.236,0.0,0.0
2008-10-30,4091.617,0.0,0.0
2008-10-31,4066.494,0.0,0.0
2008-11-01,4070.852,0.0,0.0
2008-11-02,4079.957,0.0,0.0
2008-11-03,4066.727,0.0,0.0
2008-11-04,4036.969,0.0,0.0
2008-11-05,4040.505,0.0,0.0
2008-11-06,4022.059,0.0,0.0
2008-11-07,3988.571,0.0,0.0
2008-11-08,3956.536,0.0,0.0
2008-11-09,3936.234,0.0,0.0
2008-11-10,4013.675,0.0,0.0
2008-11-11,4045.17,0.0,0.0
2008-11-12,4037.16,0.0,0.0
2008-11-13,4027.616,0.0,0.0
2008-11-14,4015.051,0.0,0.0
2008-11-15,4015.215,0.0,0.0
2008-11-16,4084.365,0.0,0.0
2008-11-17,4313.393,0.0,0.0
2008-11-18,4379.55,0.0,0.0
2008-11-19,4388.439,0.0,0.0
2008-11-20,4377.92,0.0,0.0
2008-11-21,4354.681,0.0,0.0
2008-11-22,4356.92,0.0,0.0
2008-11-23,4399.032,0.0,0.0
2008-11-24,4499.026,0.0,0.0
2008-11-25,4984.426,0.0,0.0
2008-11-26,5297.593,0.0,0.0
2008-11-27,5369.898,0.0,0.0
2008-11-28,5389.197,0.0,0.0
2008-11-29,5387.429,0.0,0.0
2008-11-30,5357.575,0.0,0.0
2008-12-01,5331.163,0.0,0.0
2008-12-02,5315.376,0.0,0.0
2008-12-03,5310.296,0.0,0.0
2008-12-04,5426.195,0.0,0.0
2008-12-05,5646.366,0.0,0.0
2008-12-06,5678.09,0.0,0.0
2008-12-07,5674.886,0.0,0.0
2008-12-08,5697.778,0.0,0.0
2008-12-09,5797.822,0.0,0.0
2008-12-10,5831.915,0.0,0.0
2008-12-11,5827.192,0.0,0.0
2008-12-12,5800.825,0.0,0.0
2008-12-13,5769.5,0.0,0.0
2008-12-14,5743.39,0.0,0.0
2008-12-15,5727.904,0.0,0.0
2008-12-16,5776.02,0.0,0.0
2008-12-17,5880.631,0.0,0.0
2008-12-18,5911.336,0.0,0.0
2008-12-19,5896.639,0.0,0.0
2008-12-20,5939.904,0.0,0.0
2008-12-21,6028.249,0.0,0.0
2008-12-22,6054.597,0.0,0.0
2008-12-23,6059.925,0.0,0.0
2008-12-24,6074.663,0.0,0.0
2008-12-25,6085.773,0.0,0.0
2008-12-26,6082.278,0.0,0.0
2008-12-27,6081.065,0.0,0.0
2008-12-28,6082.453,0.0,0.0
2008-12-29,6087.002,0.0,0.0
2008-12-30,6086.824,0.0,0.0
2008-12-31,6108.127,0.0,0.0
2009-01-01,6312.716,0.0,0.0
2009-01-02,6466.333,0.0,0.0
2009-01-03,6717.748,0.0,0.0
2009-01-04,6786.373,0.0,0.0
2009-01-05,6808.166,0.0,0.0
2009-01-06,6843.338,0.0,0.0
2009-01-07,6989.414,0.0,0.0
2009-01-08,7114.221,0.0,0.0
2009-01-09,7209.085,0.0,0.0
2009-01-10,7272.357,0.0,0.0
2009-01-11,7243.267,0.0,0.0
2009-01-12,7185.632,0.0,0.0
2009-01-13,7096.801,0.0,0.0
2009-01-14,7001.16,0.0,0.0
2009-01-15,6922.787,0.0,0.0
2009-01-16,6858.312,0.0,0.0
2009-01-17,6928.041,0.0,0.0
