Date,Time,Spill (Mm³),QualityCode
1981-03-06,23:59:59,0.025,200
1982-10-01,23:59:59,0.024,200
1982-11-23,23:59:59,53.146,200
1983-04-07,23:59:59,8.861,200
1983-11-11,23:59:59,1.651,200
1984-07-21,23:59:59,0.071,200
1985-01-07,23:59:59,28.810,200
1985-01-20,23:59:59,40.818,200
1985-02-17,23:59:59,0.060,200
1985-04-19,23:59:59,0.042,200
1985-05-30,23:59:59,0.025,200
1985-06-06,23:59:59,1.586,200
1986-08-12,23:59:59,4.544,200
1987-03-28,23:59:59,0.028,200
1988-03-28,23:59:59,0.017,200
1988-11-29,23:59:59,22.637,200
1988-12-24,23:59:59,18.731,200
1989-12-29,23:59:59,0.043,200
1990-01-13,23:59:59,0.043,200
1990-06-22,23:59:59,6.172,200
1993-06-07,23:59:59,4.263,200
1993-06-21,23:59:59,8.835,200
1995-03-12,23:59:59,0.009,200
1996-05-11,23:59:59,0.021,200
1996-05-21,23:59:59,0.021,200
1997-02-17,23:59:59,1.351,200
1997-09-16,23:59:59,1.400,200
1999-06-14,23:59:59,14.014,200
