date,represented_storage_mm3,represented_site_count,month_day,storage_p05_mm3,storage_p25_mm3,storage_median_mm3,storage_p75_mm3,storage_p95_mm3,historical_years,price_mean_nzd_mwh,price_p95_nzd_mwh,price_max_nzd_mwh,thermal_generation_gwh,thermal_peak_mw
2024-07-26,2233.205,10,07-26,2714.79595,3843.76925,4630.5555,5319.8845,5937.893400000001,44,397.0915277777778,584.4992222222221,830.7322222222223,31.411283,1421.826
2024-07-27,2263.718,10,07-27,2724.03835,3795.97125,4619.6115,5347.25225,5888.2675,44,357.84798611111114,408.03222222222223,501.54555555555555,26.335327,1282.81
2024-07-28,2284.491,10,07-28,2711.8552999999997,3744.5065,4583.5845,5322.232,5858.9971000000005,44,386.4816666666666,471.29211111111107,521.5433333333334,27.3322,1315.656
2024-07-29,2286.928,10,07-29,2678.1992,3691.132,4531.1155,5279.19175,5902.1049,44,517.0736574074074,860.5041111111111,876.1088888888888,29.243566,1357.648
2024-07-30,2312.1440000000002,10,07-30,2657.5126,3641.4475,4485.93,5241.445,5915.70905,44,524.6529166666667,773.499,839.3633333333333,30.827782,1492.286
2024-07-31,2299.988,10,07-31,2680.3427,3622.3772500000005,4452.013,5228.0445,5925.1831,44,398.02624999999995,464.94794444444443,486.8833333333333,29.696485,1504.108
2024-08-01,2271.173,10,08-01,2714.44405,3653.08175,4453.023999999999,5182.84325,5890.6751,44,457.6200462962963,577.1058333333333,672.8922222222222,32.568767,1734.388
2024-08-02,2236.605,10,08-02,2719.8404499999997,3779.792,4460.299499999999,5170.361999999999,5849.84765,44,644.7257638888889,841.4726111111111,846.6211111111111,34.317284,1677.63
2024-08-03,2195.554,10,08-03,2709.9298,3722.66575,4480.201,5161.83025,5827.458250000001,44,765.9373842592591,866.6893888888889,868.2211111111111,30.502043,1436.93
2024-08-04,2150.856,10,08-04,2691.0280500000003,3670.092,4488.8215,5163.3017500000005,5908.5019999999995,44,818.7485416666667,885.7997222222223,895.7266666666667,32.565321,1589.534
2024-08-05,2104.98,10,08-05,2662.3536,3611.4137499999997,4507.8015,5177.615,5947.2935,44,819.4697916666665,884.5790555555556,889.5,35.073576,1692.464
2024-08-06,2053.652,10,08-06,2648.33025,3554.203,4473.153,5203.111999999999,5989.758650000001,44,863.410300925926,1102.696888888889,1397.5688888888888,34.152741,1648.986
2024-08-07,2001.454,10,08-07,2687.2877,3498.5637500000003,4447.8935,5245.45675,6153.5726,44,886.2520370370371,1080.445722222222,1551.9955555555555,33.007125,1598.872
2024-08-08,1980.342,10,08-08,2672.4362,3446.225,4418.889999999999,5277.107,6199.502850000001,44,829.2583101851852,889.3290555555556,904.3911111111112,32.015511,1570.374
2024-08-09,1958.961,10,08-09,2677.13795,3471.50475,4384.1695,5254.1465,6183.055450000001,44,800.7396527777778,876.6754444444445,891.6711111111111,32.44094,1584.576
2024-08-10,1937.912,10,08-10,2767.7494,3435.9852499999997,4335.933,5225.1825,6143.50595,44,788.6228935185185,841.3856111111111,844.4311111111111,29.421224,1556.094
2024-08-11,1930.298,10,08-11,2917.194,3554.58075,4295.98,5182.266,6100.4052,44,607.7187731481482,807.2737222222222,812.7444444444444,28.620021,1460.306
2024-08-12,1977.238,10,08-12,2966.00925,3620.5344999999998,4293.2235,5137.4352499999995,6050.8037,44,436.2325,714.6059999999999,799.0766666666666,29.12835,1549.236
2024-08-13,1976.904,10,08-13,2998.1558,3610.59725,4293.592000000001,5083.7985,5983.97045,44,594.8503240740741,800.5142222222222,841.281111111111,32.561216,1699.032
2024-08-14,1937.057,10,08-14,2957.4046000000003,3627.7135,4335.9265,5146.523,5935.4305,44,536.1944212962964,821.1308888888889,985.5422222222221,35.090708,1909.06
2024-08-15,1918.934,10,08-15,2907.399,3675.46,4364.6585,5084.5725,5989.8544,44,379.75275462962964,594.9838888888888,687.8988888888889,32.868212,1661.38
2024-08-16,1935.087,10,08-16,2854.78055,3668.21475,4376.427,5040.71825,6238.11375,44,356.2553009259259,433.1348333333333,642.271111111111,30.46341,1604.766
2024-08-17,1947.024,10,08-17,2784.0735,3657.20325,4387.7705000000005,5003.55825,6180.541450000001,44,462.79585648148145,855.7080555555555,869.9833333333333,25.294677,1239.63
2024-08-18,1982.888,10,08-18,2716.1698499999998,3605.4835,4366.7465,4946.19,6131.59525,44,407.38092592592596,735.8153888888888,825.2088888888889,22.625544,1201.014
2024-08-19,2004.734,10,08-19,2685.5008,3566.64675,4370.0185,4925.6265,6228.235000000001,44,441.90835648148146,754.2668888888888,849.9222222222222,30.063735,1611.648
2024-08-20,1982.517,10,08-20,2664.49515,3576.91825,4336.739,4901.9015,6286.177600000001,44,464.37175925925925,663.9178888888889,757.5944444444444,32.608158,1703.93
2024-08-21,1937.556,10,08-21,2635.45495,3583.68475,4306.057500000001,4879.86975,6291.7158,44,410.45905092592596,554.0699999999999,606.9477777777778,33.594612,1738.092
2024-08-22,1905.3220000000001,10,08-22,2607.21205,3573.001,4301.805,4833.79325,6243.624900000001,44,354.29657407407404,441.7634444444444,472.8866666666666,31.570577,1554.672
2024-08-23,1913.021,10,08-23,2644.88035,3547.61175,4293.0615,4800.29425,6214.5373500000005,44,274.7908564814815,333.90383333333335,342.55222222222227,24.573958,1261.04
2024-08-24,1971.741,10,08-24,2656.49985,3510.7789999999995,4281.0935,4800.98,6200.9962000000005,44,168.83592592592592,246.36355555555554,278.2555555555556,20.423475,1124.276
2024-08-25,2084.051,10,08-25,2663.414,3494.9505,4271.6425,4778.74875,6171.92525,44,210.72268518518516,278.4698333333333,283.2366666666667,23.705647,1233.396
2024-08-26,2220.809,10,08-26,2675.5537,3510.40025,4256.043,4775.03875,6119.3801,44,295.09400462962964,492.47344444444434,596.2744444444445,26.601153,1397.752
2024-08-27,2279.706,10,08-27,2669.0385,3508.43475,4249.2474999999995,4728.537,6063.56715,44,178.20849537037034,339.44083333333333,350.52777777777777,20.327863,1211.236
2024-08-28,2339.808,10,08-28,2651.12975,3478.52225,4246.5945,4690.19075,6010.8498500000005,44,116.38793981481483,215.30627777777775,242.11777777777777,15.812714,1011.956
2024-08-29,2477.385,10,08-29,2623.7120999999997,3415.1352500000003,4228.3195,4646.19975,5957.884800000001,44,94.73115740740741,351.21099999999973,824.548888888889,14.743087,911.636
2024-08-30,2637.1099999999997,10,08-30,2595.67645,3366.85,4230.364,4595.9945,5891.08125,44,19.444537037037037,121.93338888888877,346.8722222222222,11.76747,630.312
2024-08-31,2767.8740000000003,10,08-31,2566.2596000000003,3327.08125,4230.732,4546.474249999999,5839.9742,44,3.819606481481481,21.648333333333316,68.20777777777778,11.539883,578.52
2024-09-01,2959.728,10,09-01,2524.76125,3302.437,4199.755,4502.407749999999,5818.5217999999995,44,1.047777777777778,6.546944444444444,7.477777777777778,10.75309,534.706
2024-09-02,3437.3160000000003,10,09-02,2516.2152,3268.6949999999997,4163.148499999999,4526.41675,5804.08015,44,3.1821296296296295,15.041777777777767,39.983333333333334,10.850624,632.504
2024-09-03,3860.1620000000003,10,09-03,2512.0929,3232.3894999999998,4111.413500000001,4513.433,5792.0998,44,6.063032407407408,22.039388888888887,25.535555555555554,10.09872,585.134
2024-09-04,4052.641,10,09-04,2515.1559500000003,3220.2515,4062.602,4558.538500000001,5764.07935,44,47.8369212962963,145.80894444444442,181.04555555555555,10.553303,753.28
2024-09-05,4087.284,10,09-05,2562.8475,3266.66975,4026.8540000000003,4623.97525,5728.6273,44,48.19840277777778,148.9861111111111,275.01,12.409704,937.218
2024-09-06,4100.6,10,09-06,2569.5136,3333.0825000000004,3979.6504999999997,4644.41425,5680.5842,44,12.956157407407408,42.82261111111109,107.98444444444445,10.121037,647.402
2024-09-07,4234.248,10,09-07,2567.4955499999996,3352.16525,3935.38,4692.9794999999995,5638.8149,44,6.893796296296297,35.798666666666634,82.58999999999999,10.138786,538.712
2024-09-08,4410.465,10,09-08,2537.0173,3388.296,3879.38,4753.5325,5651.1819000000005,44,4.959513888888888,15.332111111111102,21.66111111111111,9.299,482.464
2024-09-09,4484.887,10,09-09,2511.49165,3349.444,3903.907,4763.6195,5671.0175500000005,44,24.875393518518518,98.79249999999996,167.80555555555554,9.903517,661.436
2024-09-10,4636.593,10,09-10,2508.1819,3310.3245,3890.232,4772.9304999999995,5665.085300000001,44,44.12340277777778,92.56811111111111,125.40333333333335,9.966309,588.858
2024-09-11,4670.381,10,09-11,2476.3175,3282.3155,3941.7335,4775.02325,5666.786,44,103.20805555555556,254.14205555555552,289.7055555555555,12.195303,861.004
2024-09-12,4733.191,10,09-12,2435.0580499999996,3244.3865,3976.853,4778.319,5669.36005,44,90.98678240740742,197.27916666666667,229.27444444444447,11.49531,749.262
2024-09-13,4913.481,10,09-13,2429.53655,3210.937,3968.977,4744.757,5939.939550000001,44,121.55011574074075,224.11788888888887,229.84333333333336,11.375215,740.538
2024-09-14,4946.869,10,09-14,2619.77045,3205.81125,3962.3115,4731.512,6073.846750000001,44,111.9774537037037,238.9226111111111,251.70999999999998,10.199171,779.062
2024-09-15,4947.262,10,09-15,2737.65745,3211.53875,3930.9055,4757.86225,6073.20565,44,89.20655092592592,226.7021111111111,250.33444444444447,9.757062,765.524
2024-09-16,4936.37,10,09-16,2704.1016499999996,3170.43925,3998.4674999999997,4757.4415,6010.6003,44,140.07710648148148,290.09872222222225,301.7311111111111,12.323993,811.434
2024-09-17,4893.2519999999995,10,09-17,2658.60355,3256.812,3984.1220000000003,4732.076,5953.2348,44,291.9523611111111,321.76516666666663,3948.633333333333,13.51866,1002.004
2024-09-18,4834.912,10,09-18,2616.2876,3311.81225,3982.8455,4703.33175,5906.5258,44,160.0307175925926,249.78638888888887,274.6911111111111,14.405356,1039.766
2024-09-19,4833.79,10,09-19,2575.8651000000004,3297.9695,4002.0379999999996,4741.706,5858.524550000001,44,97.37620370370371,212.1799444444444,245.59888888888887,9.987707,651.528
2024-09-20,4844.68,10,09-20,2524.0549,3285.351,4011.505,4833.452,5862.39945,44,114.80092592592592,236.83711111111108,294.9433333333333,9.371035,637.92
2024-09-21,4836.12,10,09-21,2465.32595,3303.2484999999997,4054.428,4934.1335,5917.0335,44,22.365439814814817,97.00755555555553,142.99666666666667,9.575134,701.312
2024-09-22,4846.323,10,09-22,2427.97595,3312.7532499999998,4015.2705,5047.6505,6027.3463,44,15.81048611111111,80.34922222222218,130.4022222222222,7.787754,588.402
2024-09-23,4878.235,10,09-23,2390.08775,3336.3655,3963.3109999999997,5090.33575,6099.06945,44,24.52349537037037,106.77772222222221,154.1222222222222,9.668707,659.92
2024-09-24,4942.466,10,09-24,2355.52665,3378.75425,3934.4905000000003,5094.46125,6195.548400000001,44,66.49770833333334,238.2398333333333,281.1377777777777,10.253196,639.038
2024-09-25,4950.777,10,09-25,2326.5581,3363.29925,3949.1785,5070.06725,6382.022,44,91.34627314814814,206.6176111111111,234.04222222222222,12.547204,762.672
2024-09-26,4998.122,10,09-26,2294.3618,3370.1932500000003,3961.375,5062.0515,6417.26385,44,95.23685185185185,215.23566666666665,226.97444444444443,8.825404,528.144
2024-09-27,5131.602,10,09-27,2257.75635,3349.1400000000003,4039.982,5053.0445,6405.267250000001,44,142.73773148148146,224.2826111111111,228.01333333333332,12.107155,777.488
2024-09-28,5116.284,10,09-28,2332.3652999999995,3322.06425,4069.583,5019.955,6497.6001,44,66.00886574074075,126.67644444444444,139.30333333333334,10.818074,663.202
2024-09-29,5069.39,10,09-29,2310.10505,3307.13125,4076.102,5012.86825,6589.797550000001,44,73.76374396135266,177.49638888888887,193.98777777777778,9.838164,694.08
2024-09-30,4816.175,10,09-30,2127.7477000000003,3110.8865,3909.6879999999996,4812.88625,6422.479800000001,44,109.60046296296296,160.6857222222222,163.97555555555556,12.33789,694.664
2024-10-01,4746.787,10,10-01,2107.2311,3141.93725,3925.1165,4816.15425,6407.6839500000015,44,65.37425925925926,139.51094444444442,162.5211111111111,8.638111,542.124
2024-10-02,4719.959,10,10-02,2089.53075,3101.4192500000004,3945.3475,4847.22575,6376.629200000001,44,113.9018287037037,199.06627777777777,206.04222222222222,9.403793,682.27
2024-10-03,4820.284000000001,10,10-03,2075.4362,3092.57575,3953.4395000000004,4893.3727499999995,6334.387350000002,44,116.03516203703704,176.16299999999998,186.35777777777778,9.013079,634.264
2024-10-04,4872.516,10,10-04,2057.8489,3112.1835,4038.0375000000004,4862.2355,6307.02065,44,71.00546296296297,125.68727777777778,146.45,8.863895,550.944
2024-10-05,4904.213,10,10-05,2341.3013499999997,3176.8295,4081.541,4817.784,6351.5917500000005,44,38.220115740740745,89.51583333333332,95.09333333333333,8.78965,502.614
2024-10-06,4920.382,10,10-06,2323.1365,3233.6965,4238.7985,4778.52725,6383.745400000001,44,8.425,27.221166666666665,42.857777777777784,8.060511,611.848
2024-10-07,4924.066,10,10-07,2308.8445,3271.93075,4273.005999999999,4887.095499999999,6418.899950000001,44,20.663935185185185,46.725333333333325,205.41333333333333,9.555795,577.504
2024-10-08,4985.566,10,10-08,2284.2483,3319.45375,4232.941,5046.956,6422.751050000001,44,6.622245370370369,17.553055555555552,59.55888888888889,8.928691,574.16
2024-10-09,5084.344,10,10-09,2266.2885499999998,3311.6704999999997,4183.57,5163.4935,6454.12115,44,17.443796296296295,53.162277777777774,82.10555555555555,9.233874,561.026
2024-10-10,5085.693,10,10-10,2262.92565,3380.6245,4120.220499999999,5154.7135,6453.212500000001,44,38.22210648148148,121.26266666666666,152.41,9.317813,589.614
2024-10-11,5063.025,10,10-11,2259.2025,3376.6310000000003,4118.061,5105.81225,6456.25215,44,53.65152777777777,108.52799999999999,138.8211111111111,8.926842,648.486
2024-10-12,5037.186,10,10-12,2349.4939,3386.5685,4205.9525,5051.5325,6456.0868,44,33.989375,72.19916666666667,87.65555555555555,7.812818,525.106
2024-10-13,5011.11,10,10-13,2339.5388500000004,3395.92,4226.4735,5001.881249999999,6456.43415,44,82.08418981481482,178.56844444444442,188.88666666666666,9.239675,598.21
2024-10-14,4966.178,10,10-14,2342.5117999999998,3414.88575,4216.257,5011.79325,6442.57575,44,117.80550925925927,168.935,196.33333333333334,11.68116,760.272
2024-10-15,4895.735,10,10-15,2315.8316,3430.5095,4179.504,5147.3035,6438.35495,44,117.54296296296296,194.37099999999998,200.1977777777778,10.191283,697.602
2024-10-16,4825.565,10,10-16,2291.5851,3440.7690000000002,4141.21,5102.91925,6597.21945,44,120.52166666666666,193.12544444444444,197.3122222222222,10.179324,772.448
2024-10-17,4755.285,10,10-17,2303.5079,3404.137,4261.219999999999,5166.3765,6564.1915,44,109.243125,159.37766666666667,163.3311111111111,10.928512,632.864
2024-10-18,4689.468,10,10-18,2306.4836999999998,3360.03,4250.9895,5158.0,6509.15115,44,92.58657407407406,143.97455555555555,155.67555555555555,9.718876,548.782
2024-10-19,4637.581,10,10-19,2333.4364000000005,3345.6155,4283.239,5136.38875,6446.51645,44,93.66194444444444,123.081,130.9788888888889,10.232336,506.496
2024-10-20,4602.164,10,10-20,2455.79995,3327.5995,4257.8305,5119.3445,6532.02865,44,94.30613425925925,126.69938888888889,148.49222222222224,10.642762,546.77
2024-10-21,4576.8189999999995,10,10-21,2479.6121,3384.3715,4258.5645,5146.3279999999995,6605.277400000001,44,75.79715277777778,102.11577777777778,120.04333333333335,10.700598,584.9
2024-10-22,4560.329,10,10-22,2477.0494,3399.93875,4327.2785,5187.862,6618.91915,44,86.77805555555555,129.8357777777778,131.92111111111112,11.402513,569.556
2024-10-23,4583.718,10,10-23,2549.1727499999997,3403.37425,4332.0055,5178.168250000001,6594.78125,44,44.84532407407408,74.11427777777777,82.48222222222222,9.333214,482.376
2024-10-24,4905.372,10,10-24,2664.89345,3392.18375,4343.4035,5171.6545,6668.2981,44,14.39599537037037,38.775166666666664,42.21666666666667,8.293736,443.382
2024-10-25,5381.473,10,10-25,2687.6175,3385.893,4371.6044999999995,5242.06675,6885.224700000001,44,5.247060185185185,17.119111111111106,26.796666666666667,7.699558,402.596
2024-10-26,5544.773,10,10-26,2712.2635,3510.3247499999998,4364.985000000001,5259.87275,7070.3709,44,8.331967592592592,21.29572222222222,21.448888888888888,8.007825,492.202
2024-10-27,5653.306,10,10-27,2712.38285,3474.15,4346.414,5243.8175,7226.81965,44,4.029120370370371,11.734555555555552,16.628888888888888,7.096929,323.892
2024-10-28,5681.645,10,10-28,2713.6491499999997,3446.4610000000002,4335.029500000001,5231.20975,7244.955500000001,44,1.2005092592592592,4.313166666666667,8.412222222222223,9.08182,527.438
2024-10-29,5680.3189999999995,10,10-29,2711.477,3427.16075,4329.5785,5209.643,7255.36755,44,7.285023148148149,22.01022222222222,24.038888888888888,11.143297,550.696
2024-10-30,5666.113,10,10-30,2728.1583,3457.714,4288.8825,5247.529500000001,7311.33665,44,22.014166666666668,72.16083333333333,104.19666666666666,11.400033,557.488
2024-10-31,5652.202,10,10-31,2797.5993,3487.7477500000005,4318.427,5270.768,7288.02055,44,10.368078703703704,41.125111111111096,63.221111111111114,7.887189,462.91
2024-11-01,5673.2880000000005,10,11-01,2944.12625,3617.55875,4276.261,5254.302750000001,7227.752850000001,44,11.487453703703702,25.66772222222222,63.635555555555555,4.805461,310.168
2024-11-02,5697.467,10,11-02,2988.73045,3697.37325,4255.262,5348.0777499999995,7152.390350000001,44,8.040671296296297,16.314055555555555,22.142222222222223,4.114072,220.456
2024-11-03,5682.759,10,11-03,2999.13685,3739.292,4258.526,5340.30875,7080.0516,44,28.540208333333336,93.69672222222222,97.06777777777778,3.092313,284.106
2024-11-04,5652.92,10,11-04,3009.3911,3769.4915,4274.6325,5292.19725,7012.3196,44,31.675995370370373,130.90872222222217,160.1877777777778,3.732801,334.026
2024-11-05,5667.9220000000005,10,11-05,3045.8809499999998,3782.84175,4276.701,5340.68675,6940.537400000001,44,69.09694444444445,150.78744444444445,232.76000000000002,4.651275,322.81
2024-11-06,5668.696,10,11-06,3067.5129,3778.81225,4260.4645,5313.89525,6885.13395,44,92.03097222222222,123.63316666666667,139.62555555555556,7.356725,486.094
2024-11-07,5643.959,10,11-07,3048.7945,3911.01625,4261.432499999999,5266.409000000001,6818.6992,44,73.9006712962963,129.69205555555556,146.23333333333332,5.245734,349.912
2024-11-08,5687.668,10,11-08,3037.1646499999997,3922.45325,4266.7865,5212.518999999999,6739.09275,44,16.31486111111111,48.9872222222222,68.65666666666667,2.768567,170.482
2024-11-09,6101.218,10,11-09,3005.80555,3979.58025,4327.2785,5197.09175,6670.7747500000005,44,2.532824074074074,10.344555555555555,13.476666666666667,2.243053,109.72
2024-11-10,6383.258,10,11-10,3005.16565,4067.567,4340.655000000001,5265.064,6611.867749999999,44,14.500925925925927,58.68644444444442,74.62777777777778,2.166441,110.98
2024-11-11,6450.966,10,11-11,2982.36295,4057.74375,4315.995,5255.03525,6548.4373,44,29.199768518518514,96.13005555555554,112.48888888888888,4.281641,302.722
2024-11-12,6443.568,10,11-12,2967.65,4030.3610000000003,4303.264,5223.0995,6504.538350000001,44,48.21962962962963,133.357,156.11777777777777,5.733529,356.176
2024-11-13,6402.202,10,11-13,2970.33675,4037.4575,4309.664500000001,5210.4295,6461.2721,44,86.11831018518518,165.76938888888887,196.49333333333334,4.403102,307.068
2024-11-14,6353.966,10,11-14,2965.52665,4067.127,4383.809499999999,5323.42975,6407.7521,44,54.50270833333334,103.96227777777777,109.99111111111111,4.839653,336.438
2024-11-15,6388.071,10,11-15,2952.4561,4042.586,4495.892,5287.32125,6361.251749999999,44,50.60675925925926,108.05472222222222,110.77222222222223,3.325097,282.636
2024-11-16,6444.0779999999995,10,11-16,2940.721,4037.82775,4519.0425,5311.7970000000005,6322.5809,44,2.8146064814814813,16.594611111111107,24.166666666666668,2.240284,116.332
2024-11-17,6423.802,10,11-17,2958.32435,4005.82,4564.0355,5414.478,6473.59285,44,7.531412037037037,38.32072222222222,70.99777777777778,2.237171,117.162
2024-11-18,6390.762,10,11-18,3076.08415,3995.5195000000003,4591.1025,5454.44375,6404.2486,44,9.99699074074074,27.85755555555555,43.123333333333335,2.576192,171.342
2024-11-19,6351.501,10,11-19,3120.6966,3995.4635000000003,4643.567,5468.949500000001,6420.947950000001,44,9.157569444444444,17.903277777777777,27.52111111111111,2.680226,202.264
2024-11-20,6351.052,10,11-20,3233.25505,4058.07625,4614.5825,5509.787499999999,6449.91615,44,2.471273148148148,8.21411111111111,10.233333333333334,2.725872,197.858
2024-11-21,6333.141,10,11-21,3201.3571,4064.86725,4584.8875,5529.80825,6414.590950000001,44,7.890532407407407,21.106666666666662,28.5,2.471993,116.666
2024-11-22,6294.755,10,11-22,3160.3656,4106.21125,4661.635,5589.412,6361.768150000001,44,15.147708333333334,56.414,76.29777777777777,2.539781,204.25
2024-11-23,6230.505,10,11-23,3139.41785,4121.41025,4688.3505000000005,5584.7005,6336.74735,44,18.24814814814815,61.658055555555556,66.33666666666666,1.866447,91.628
2024-11-24,6168.447,10,11-24,3112.4986999999996,4173.25775,4710.4455,5635.7747500000005,6437.7715,44,5.784675925925925,21.092555555555546,33.13666666666667,3.045187,204.662
2024-11-25,6124.365,10,11-25,3080.69725,4230.97125,4771.7075,5708.28075,6500.5115000000005,44,3.2717592592592593,13.963055555555547,20.77777777777778,3.618655,208.43
2024-11-26,6084.8369999999995,10,11-26,3048.4130499999997,4281.53,4801.6125,5728.10375,6534.95935,44,32.60842592592593,103.92633333333333,116.45555555555555,3.082769,208.194
2024-11-27,6046.461,10,11-27,3023.3055,4359.904500000001,4770.589,5735.00525,6530.1372,44,50.41557870370371,105.04572222222222,130.5811111111111,4.870567,455.938
2024-11-28,6039.246,10,11-28,3001.7843,4344.980750000001,4750.6404999999995,5735.4965,6527.717750000001,44,16.811574074074073,44.22455555555555,58.739999999999995,5.652013,407.82
2024-11-29,6060.885,10,11-29,2982.80205,4340.0845,4756.700000000001,5776.40675,6516.46565,44,39.98810185185185,89.64227777777775,128.13444444444445,5.186147,377.11
2024-11-30,6041.7339999999995,10,11-30,2947.0127,4303.27575,4746.5185,5892.943,6506.193850000001,44,26.217754629629628,68.52894444444445,70.37222222222222,2.037891,109.644
2024-12-01,6014.157,10,12-01,2911.3515,4262.6765,4741.5315,5854.389,6477.66985,44,40.50756944444444,69.56338888888888,70.44777777777777,1.865197,108.452
2024-12-02,5976.563,10,12-02,2880.3926,4231.93425,4778.8475,5792.9165,6446.4240500000005,44,59.04354166666667,96.08961111111111,131.98000000000002,4.729009,450.57
2024-12-03,5969.861,10,12-03,2861.4,4257.41075,4853.388,5723.271,6569.1168,44,51.41266203703703,100.98227777777777,114.91555555555556,4.032052,216.258
2024-12-04,6016.9490000000005,10,12-04,2859.9271,4281.6045,4906.623,5652.458,6627.9406500000005,44,43.79527777777778,80.79894444444444,82.08333333333333,4.040736,253.066
2024-12-05,6136.724,10,12-05,2877.21315,4365.7375,4884.189,5702.43325,6737.5586,44,38.67099537037037,61.46038888888888,76.14222222222222,3.492548,247.04
2024-12-06,6150.404,10,12-06,2883.39095,4395.02025,4945.1945,5769.82725,6830.3778999999995,44,62.33416666666667,97.14538888888889,113.34555555555556,4.238664,274.576
2024-12-07,6139.017,10,12-07,2890.39235,4387.72275,4985.824500000001,5823.74025,6902.20215,44,28.94486111111111,58.893611111111106,65.13222222222223,2.493363,115.89
2024-12-08,6158.275,10,12-08,2885.0991,4386.6035,4972.6205,5842.48625,6984.1924500000005,44,7.723449074074074,29.1671111111111,38.38444444444444,2.32379,119.602
2024-12-09,6267.907,10,12-09,2877.82325,4373.2564999999995,4961.8335,5817.96025,7021.40805,44,32.98291666666667,58.129,61.657777777777774,3.269917,182.57
2024-12-10,6337.624,10,12-10,2874.4316,4343.324,5063.8735,5793.01925,7009.89475,44,22.080162037037038,59.48905555555555,61.843333333333334,3.089807,173.346
2024-12-11,6392.186000000001,10,12-11,2893.62965,4353.17575,5056.188,5769.529,6996.83745,44,32.12826388888889,61.01688888888889,101.52666666666667,4.300004,310.414
2024-12-12,6423.085999999999,10,12-12,2883.43215,4359.57675,5045.707,5766.90025,7156.61015,44,166.20261574074075,397.070444444444,2542.7233333333334,7.071162,612.448
2024-12-13,6496.266,10,12-13,2871.21065,4369.797500000001,5058.6535,5772.23675,7790.727900000001,44,10.014930555555557,34.15088888888889,35.15111111111111,3.182089,172.75
2024-12-14,6605.284,10,12-14,2875.9782,4345.00825,5033.017,5762.3315,7772.062750000002,44,19.077708333333334,34.590444444444444,34.80222222222223,1.892331,114.152
2024-12-15,6734.488,10,12-15,3237.7152,4311.938749999999,5113.091,5771.898749999999,7722.695800000001,44,30.322453703703705,52.7226111111111,67.30777777777777,1.939625,112.274
2024-12-16,6741.071,10,12-16,3330.72865,4271.3205,5144.584500000001,5826.01625,7680.073350000001,44,73.44145833333333,134.33261111111113,142.24222222222224,4.116119,298.032
2024-12-17,6739.605,10,12-17,3297.07395,4240.9037499999995,5138.773499999999,5844.54125,7666.750550000001,44,26.668541666666666,36.13977777777778,38.675555555555555,1.931968,113.654
2024-12-18,6713.482999999999,10,12-18,3269.4554,4235.93475,5196.888,5825.489,7665.6876999999995,44,19.241736111111113,28.081055555555555,34.05888888888889,1.901339,114.19
2024-12-19,6680.076,10,12-19,3247.5857,4240.4442500000005,5202.834000000001,5795.0380000000005,7669.6685,44,21.950208333333332,33.69788888888888,40.36888888888889,1.543331,109.84
2024-12-20,6632.801,10,12-20,3233.9703,4278.9215,5195.9605,5825.4665,7823.861250000001,44,14.716319444444444,27.9435,40.138888888888886,2.628882,193.978
2024-12-21,6600.852,10,12-21,3252.4038,4280.058,5216.8655,5872.93775,7787.49955,44,4.006458333333334,15.11911111111111,15.924444444444443,2.254907,187.352
2024-12-22,6586.494,10,12-22,3273.25915,4273.8327500000005,5299.548000000001,5841.53075,7707.7113,44,2.5928935185185185,5.496333333333333,12.733333333333333,2.036176,108.442
2024-12-23,6547.678,10,12-23,3278.8371,4280.3975,5335.6665,5903.5905,7610.0988,44,8.652731481481482,16.0785,16.092222222222222,2.022988,110.606
2024-12-24,6504.994,10,12-24,3277.0726999999997,4349.1095000000005,5333.0935,5876.46025,7530.6797,44,11.82912037037037,18.825722222222222,23.44,2.014282,108.998
2024-12-25,6465.553,10,12-25,3266.34215,4372.514,5350.7654999999995,6029.40975,7497.0509,44,6.982638888888889,9.844333333333333,9.913333333333334,2.047353,115.302
2024-12-26,6446.0380000000005,10,12-26,3274.10565,4404.4935,5357.529500000001,6032.82075,7486.386100000001,44,3.6155324074074073,9.455,9.61,2.18242,113.366
2024-12-27,6439.327,10,12-27,3303.0801,4430.035,5437.3835,6095.125249999999,7484.384100000001,44,2.709513888888889,9.5335,9.556666666666667,2.067668,113.066
2024-12-28,6413.414,10,12-28,3326.5218499999996,4450.69375,5463.639,6092.1582499999995,7489.226350000001,44,4.558611111111111,9.537444444444445,9.61,2.547943,224.04
2024-12-29,6379.407,10,12-29,3391.4682,4546.2705000000005,5445.9135,6093.7145,7591.5258,44,3.9004398148148147,9.681611111111112,9.724444444444444,2.769536,173.142
2024-12-30,6351.101,10,12-30,3447.9732,4576.0912499999995,5428.993,6109.86575,7601.9221,44,3.916736111111111,9.717388888888888,9.72111111111111,2.538884,155.954
2024-12-31,6332.067,10,12-31,3502.9315,4643.311000000001,5426.3015,6100.729,7545.58615,44,3.8337731481481483,9.345666666666666,9.491111111111111,3.510916,191.588
