date,national_energy_equivalent_gwh,ni_energy_equivalent_gwh,si_energy_equivalent_gwh,HWE_storage_mm3,HWE_energy_equivalent_gwh,MAN_storage_mm3,MAN_energy_equivalent_gwh,OHA_storage_mm3,OHA_energy_equivalent_gwh,PKI_storage_mm3,PKI_energy_equivalent_gwh,TAU_storage_mm3,TAU_energy_equivalent_gwh,TKA_storage_mm3,TKA_energy_equivalent_gwh,TPO_storage_mm3,TPO_energy_equivalent_gwh,WAN_storage_mm3,WAN_energy_equivalent_gwh,WKA_storage_mm3,WKA_energy_equivalent_gwh,WPU_storage_mm3,WPU_energy_equivalent_gwh,month_day,p05_gwh,p25_gwh,median_gwh,p75_gwh,p95_gwh,watch_gwh,alert_gwh,emergency_gwh,low_10pct_incremental_solar_gwh_day,low_10pct_preserved_hydro_gwh,low_10pct_counterfactual_storage_gwh,high_30pct_incremental_solar_gwh_day,high_30pct_preserved_hydro_gwh,high_30pct_counterfactual_storage_gwh
2024-07-15,1644.775462,238.281415,1406.494047,312.038,79.720716,151.064,64.260662,21.618,15.755782,979.476,713.868555,303.021,128.901194,255.231,293.565165,178.15,122.268977,242.297,61.903007,118.147,116.012438,189.91,48.518966,07-15,1674.1069381,2385.10139725,2862.383423,3231.9242995,3558.1744826,1040.9,718.0,504.6,3.8729761155568934,355.7917571562356,2000.5672191562358,5.834799361843736,536.0150581011186,2180.7905201011185
2024-07-16,1619.482084,238.20451,1381.277574,306.854,78.396287,147.017,62.539121,21.355,15.564101,953.888,695.219329,293.621,124.902556,257.075,295.686123,177.118,121.560688,238.557,60.947497,118.79,116.643821,187.967,48.022561,07-16,1655.3441645,2370.87032625,2866.5355245,3237.4537565,3536.5721752,1018.6,703.8,495.7,3.8729761155568934,358.6964892429032,1978.1785732429032,5.834799361843736,540.3911576225014,2159.873241622501
2024-07-17,1588.239124,233.61302,1354.626104,303.243,77.473735,143.585,61.079192,21.926,15.980261,924.889,674.084075,284.42,120.988571,258.858,297.736918,170.78,117.210754,234.693,59.960306,118.544,116.402266,185.229,47.323046,07-17,1643.01249435,2352.987266,2880.1136690000003,3231.9861362499996,3521.42164935,996.3,689.6,486.9,3.8729761155568934,361.6012213295709,1949.840345329571,5.834799361843736,544.7672571438842,2133.006381143884
2024-07-18,1554.891381,227.305042,1327.586339,299.507,76.519246,139.614,59.389981,22.235,16.205468,896.087,653.0924,275.075,117.013329,260.788,299.956793,162.024,111.201284,231.301,59.093705,118.24,116.103758,181.285,46.315417,07-18,1630.2571148,2355.0031977500003,2866.322285,3212.29223925,3506.8276677999997,974.0,675.4,478.0,3.8729761155568934,364.5059534162385,1919.3973344162384,5.834799361843736,549.143356665267,2104.034737665267
2024-07-19,1521.012741,220.847655,1300.165086,294.342,75.199672,135.4,57.5974,21.884,15.94965,866.951,631.857296,265.493,112.937271,263.03,302.535528,153.036,105.032586,227.69,58.171152,117.946,115.81507,179.726,45.917117,07-19,1616.3316123,2364.70903125,2890.6038005,3193.36206825,3495.92196365,951.7,662.0,469.2,3.8729761155568934,367.4106855029062,1888.4234265029063,5.834799361843736,553.5194561866498,2074.5321971866497
2024-07-20,1500.782788,226.420129,1274.362659,289.353,73.925062,133.572,56.819792,21.837,15.915395,837.345,610.279644,257.028,109.33637,264.918,304.707094,160.872,110.410636,226.359,57.831103,118.144,116.009492,178.282,45.548198,07-20,1604.6279149499999,2362.63538025,2878.2409055,3183.918235,3497.2527279,929.4,662.0,460.3,3.8729761155568934,370.3154175895738,1871.0982055895738,5.834799361843736,557.8955557080326,2058.6783437080326
2024-07-21,1487.047508,232.287978,1254.75953,283.391,72.401866,136.102,57.896021,21.893,15.95621,814.237,593.43791,246.952,105.05017,267.163,307.28928,168.506,115.650049,225.393,57.584305,118.784,116.637929,176.699,45.143767,07-21,1618.56875595,2351.6045752500004,2853.6229545,3172.9269145,3481.9491302,907.1,662.0,451.4,3.8729761155568934,373.2201496762415,1860.2676576762415,5.834799361843736,562.2716552294154,2049.3191632294156
2024-07-22,1468.696375,236.468338,1232.228037,275.803,70.463254,137.567,58.519213,21.837,15.915395,788.633,574.777023,237.552,101.051533,269.453,309.923224,173.883,119.340424,222.79,56.91928,119.283,117.127914,174.802,44.659114,07-22,1607.9645555500001,2315.615894,2852.6470934999998,3166.49794475,3459.22526915,1019.5,703.3,494.3,3.8729761155568934,376.1248817629091,1844.8212567629091,5.834799361843736,566.6477547507982,2035.3441297507982
2024-07-23,1444.639601,237.850089,1206.789513,268.411,68.574716,137.171,58.35076,21.572,15.722256,761.368,554.905555,228.851,97.35024,270.673,311.326461,175.055,120.144798,220.198,56.257066,119.871,117.705291,173.406,44.302459,07-23,1595.00079355,2285.7273139999998,2856.4637365,3155.817285,3478.8428726,995.1,687.3,483.7,3.8729761155568934,379.0296138495768,1823.6692148495767,5.834799361843736,571.023854272181,2015.6634552721812
2024-07-24,1410.685985,232.4369,1178.249085,262.714,67.119224,136.274,57.969188,21.514,15.679984,730.949,532.735367,220.295,93.710629,271.131,311.853249,167.969,115.281492,217.153,55.479117,119.311,117.155408,171.057,43.702327,07-24,1578.1621955,2282.90721525,2831.4162564999997,3129.6667895,3505.0777066,970.8,671.2,473.2,3.8729761155568934,381.9343459362444,1792.6203309362445,5.834799361843736,575.3999537935638,1986.0859387935639
2024-07-25,1382.860339,227.953015,1154.907324,257.315,65.739865,135.113,57.475314,21.895,15.957667,707.272,515.47893,213.431,90.790773,270.944,311.638163,162.506,111.532093,214.273,54.743323,118.563,116.420922,168.634,43.083289,07-25,1558.5298769,2332.0522475,2802.904799,3108.3852232500003,3527.2110537500002,946.5,662.0,462.7,3.8729761155568934,384.8390780229121,1767.6994170229123,5.834799361843736,579.7760533149466,1962.6363923149465
2024-07-26,1359.373335,225.68575,1133.687584,252.681,64.555953,136.756,58.174225,22.095,16.103433,684.858,499.143002,211.701,90.054853,268.662,309.01342,160.576,110.207484,212.094,54.186623,117.603,115.478267,166.179,42.456076,07-26,1535.25530325,2327.04776625,2785.2859305,3086.9592412499996,3493.0048487000004,922.1,662.0,452.2,3.8729761155568934,387.7438101095797,1747.1171451095797,5.834799361843736,584.1521528363294,1943.5254878363294
2024-07-27,1366.6103,225.093137,1141.517163,245.689,62.769608,166.165,70.684431,21.844,15.920497,668.619,487.30758,239.104,101.711733,266.555,306.589962,161.644,110.94048,212.694,54.339914,116.253,114.152657,165.151,42.193438,07-27,1514.37679535,2302.6676655,2787.2996395,3057.9879455,3469.3944644000003,897.8,662.0,441.6,3.8729761155568934,390.6485421962474,1757.2588421962473,5.834799361843736,588.5282523577122,1955.1385523577123
2024-07-28,1371.278963,225.633956,1145.645007,236.876,60.518028,187.352,79.697105,21.637,15.76963,653.964,476.62662,255.567,108.714879,266.348,306.351872,164.445,112.862879,216.381,55.281883,114.846,112.771077,167.075,42.684989,07-28,1510.8293764,2274.83354625,2789.949964,3056.1086692500003,3437.6021327999997,873.4,662.0,431.1,3.8729761155568934,393.553274282915,1764.832237282915,5.834799361843736,592.904351879095,1964.183314879095
2024-07-29,1368.614769,224.182862,1144.431907,231.15,59.055127,191.128,81.303367,22.36,16.296572,644.795,469.944005,262.678,111.739806,266.25,306.239152,164.152,112.661786,220.587,56.356449,113.573,111.521077,170.255,43.497428,07-29,1537.43936695,2242.87580375,2782.009818,3035.1627427500002,3443.8755922,849.1,662.0,420.6,3.8729761155568934,396.4580063695827,1765.0727753695828,5.834799361843736,597.2804514004778,1965.8952204004777
2024-07-30,1380.085966,224.688104,1155.397862,226.213,57.793802,196.439,83.562597,24.723,18.01879,640.202,466.596503,274.172,116.629205,269.537,310.01984,165.263,113.424294,229.581,58.654272,113.311,111.26381,172.703,44.122853,07-30,1545.55573805,2211.23603875,2765.559104,3019.8201785,3454.1881618,824.7,662.0,410.1,3.8729761155568934,399.3627384562503,1779.4487044562504,5.834799361843736,601.6565509218606,1981.7425169218607
2024-07-31,1374.555465,226.763315,1147.792151,218.643,55.859788,194.908,82.911329,25.423,18.528969,629.565,458.84397,275.354,117.132012,270.706,311.364417,168.424,115.59377,231.065,59.03341,113.215,111.169545,172.685,44.118255,07-31,1579.0763818,2178.652713,2770.5745484999998,3014.014591,3455.7784972500003,800.4,662.0,399.6,3.8729761155568934,402.267470542918,1776.822935542918,5.834799361843736,606.0326504432434,1980.5881154432432
2024-08-01,1360.80636,227.799649,1133.006711,211.347,53.995777,188.183,80.050602,25.193,18.361339,615.407,448.525238,274.516,116.775538,271.643,312.442149,167.084,114.674093,230.641,58.925085,115.207,113.125555,171.952,43.930985,08-01,1594.55101685,2145.8155770000003,2762.414483,3029.97071075,3451.04282485,776.0,662.0,389.0,5.499926738552829,406.3924155968326,1767.1987755968325,8.285868042251275,612.2470514749318,1973.0534114749319
2024-08-02,1345.39762,230.092779,1115.304841,203.397,51.964679,181.384,77.158396,24.655,17.96923,602.727,439.283711,269.854,114.792383,271.218,311.953316,163.047,111.903395,229.404,58.609052,120.364,118.189384,170.555,43.574074,08-02,1608.36239405,2151.36070475,2755.1538295,3078.47954025,3435.29607285,761.6,662.0,382.1,5.499926738552829,410.51736065074726,1755.914980650747,8.285868042251275,618.4614525066203,1963.8590725066201
2024-08-03,1325.370565,229.334694,1096.035872,195.095,49.843651,175.01,74.446979,23.619,17.214165,590.044,430.039998,263.892,112.256226,270.433,311.050414,158.968,109.103872,227.378,58.091441,122.443,120.230822,168.672,43.092997,08-03,1624.03050905,2137.8346927499997,2740.137758,3086.1312077499997,3411.03079815,747.1,662.0,375.2,5.499926738552829,414.6423057046619,1740.012870704662,8.285868042251275,624.6758535383087,1950.0464185383087
2024-08-04,1300.840664,226.280746,1074.559919,187.966,48.022306,169.913,72.278781,22.034,16.058974,578.346,421.51418,257.85,109.686038,267.04,307.147806,154.225,105.848627,224.951,57.471381,122.648,120.432119,165.883,42.380452,08-04,1627.3310978,2110.5272152499997,2726.799231,3088.0596505,3384.14241105,732.7,662.0,368.2,5.499926738552829,418.76725075857655,1719.6079147585765,8.285868042251275,630.8902545699972,1931.7309185699974
2024-08-05,1274.2764,222.48832,1051.78808,181.616,46.399982,164.35,69.912353,21.248,15.486116,560.454,408.474007,252.903,107.581648,265.085,304.899176,149.831,102.832911,222.69,56.893732,121.857,119.65541,164.946,42.141064,08-05,1626.13155895,2095.068912,2705.9003585,3099.4113030000003,3359.6213087,718.2,662.0,361.3,5.499926738552829,422.8921958124912,1697.1685958124913,8.285868042251275,637.1046556016856,1911.3810556016856
2024-08-06,1244.400194,217.124556,1027.275637,175.337,44.795798,158.347,67.358755,21.609,15.749223,539.464,393.175929,248.096,105.536813,263.238,302.774768,143.86,98.734858,220.298,56.282614,120.568,118.389698,162.835,41.601737,08-06,1620.77567515,2094.3803735,2682.2310565,3102.0043175,3418.4900394,703.8,662.0,354.4,5.499926738552829,427.01714086640584,1671.4173348664058,8.285868042251275,643.3190566333741,1887.719250633374
2024-08-07,1211.359603,210.758461,1000.601142,168.673,43.093253,154.02,65.518106,21.717,15.827936,510.273,371.90074,248.756,105.817569,261.955,301.299069,136.812,93.897633,218.249,55.759128,119.011,116.860828,161.988,41.385342,08-07,1631.40956695,2088.82611525,2665.966825,3089.9279485,3504.7928853000003,689.3,662.0,347.5,5.499926738552829,431.1420859203205,1642.5016889203207,8.285868042251275,649.5334576650625,1860.8930606650626
2024-08-08,1193.871419,204.729241,989.142177,162.185,41.435673,157.712,67.088635,22.29,16.245554,488.402,355.960564,263.301,112.004822,260.681,299.833722,130.458,89.536717,217.477,55.561894,117.312,115.192524,160.524,41.011314,08-08,1671.3743118,2090.91050375,2650.4157960000002,3066.4088085000003,3500.9639363500005,674.9,662.0,340.5,5.499926738552829,435.2670309742351,1629.1384499742353,8.285868042251275,655.747858696751,1849.619277696751
2024-08-09,1178.986327,203.730379,975.255948,158.822,40.57648,156.23,66.458211,22.379,16.310419,470.124,342.639065,267.233,113.677444,260.12,299.188463,130.306,89.432396,217.654,55.607115,116.401,114.297983,159.692,40.798751,08-09,1723.0147375499998,2080.90154175,2638.9934185,3053.1645632500004,3465.6592518500006,662.0,662.0,333.6,5.499926738552829,439.39197602814977,1618.3783030281497,8.285868042251275,661.9622597284394,1840.9485867284395
2024-08-10,1166.725013,204.445556,962.279456,158.346,40.454869,151.725,64.541843,21.949,15.997024,460.632,335.721039,263.307,112.007375,258.789,297.657555,131.514,90.261478,216.358,55.276007,116.285,114.184079,159.007,40.623744,08-10,1705.62309815,2061.98537175,2630.6223790000004,3025.975297,3437.0973619,662.0,662.0,326.7,5.499926738552829,443.5169210820644,1610.2419340820643,8.285868042251275,668.1766607601279,1834.9016737601278
2024-08-11,1160.011326,205.884106,954.12722,159.648,40.78751,150.735,64.120709,21.486,15.659577,451.871,329.335785,265.509,112.944077,257.099,295.713727,133.6,91.693154,215.298,55.005194,116.292,114.190952,158.76,40.56064,08-11,1689.1058303999998,2069.15292725,2604.3806945,3000.38907975,3409.0612485,662.0,662.0,319.7,5.499926738552829,447.64186613597906,1607.6531921359792,8.285868042251275,674.3910617918164,1834.4023877918164
2024-08-12,1178.016456,207.651463,970.364993,159.527,40.756596,175.067,74.471226,21.385,15.585965,444.838,324.209945,292.337,124.356359,256.682,295.234096,136.683,93.809097,214.355,54.764273,115.937,113.842366,160.427,40.986532,08-12,1702.89482155,2045.2691032500002,2580.9016995,3011.3592740000004,3375.5749224,662.0,662.0,312.8,5.499926738552829,451.7668111898937,1629.7832671898936,8.285868042251275,680.6054628235048,1858.621918823505
2024-08-13,1172.006421,202.987078,969.019343,155.56,39.743091,182.282,77.540393,22.071,16.085941,434.443,316.633788,301.167,128.112527,255.588,293.975784,131.814,90.467375,216.517,55.316629,114.59,112.519702,162.872,41.61119,08-13,1728.87192735,2019.02332275,2585.1207745,3008.62858775,3350.18400725,662.0,662.0,305.9,5.499926738552829,455.89175624380835,1627.8981772438083,8.285868042251275,686.8198638551933,1858.8262848551933
2024-08-14,1148.515806,194.283593,954.232214,150.16,38.363477,175.558,74.680091,22.348,16.287826,422.753,308.113801,297.972,126.753415,254.944,293.235059,121.512,83.396845,216.399,55.286482,112.927,110.886748,162.484,41.512062,08-14,1722.2012633,2036.38697375,2568.5410524999998,2984.5371035,3333.6613273000003,662.0,662.0,299.0,5.499926738552829,460.016701297723,1608.532507297723,8.285868042251275,693.0342648868817,1841.5500708868817
2024-08-15,1138.110767,192.642607,945.46816,147.917,37.790427,169.678,72.178815,22.022,16.050228,414.792,302.311609,296.715,126.218704,255.502,293.876867,120.536,82.726991,216.146,55.221845,111.938,109.915616,163.688,41.819665,08-15,1707.0122502499999,2017.4209165,2557.1332405000003,2984.9687845000003,3313.4997448,662.0,662.0,292.0,5.499926738552829,464.14164635163763,1602.2524133516376,8.285868042251275,699.2486659185702,1837.35943291857
2024-08-16,1144.740306,191.880027,952.86028,144.292,36.864297,175.813,74.788565,21.655,15.782749,411.081,299.606932,311.19,132.376181,257.273,295.913861,121.694,83.521756,217.442,55.552952,110.352,108.35827,164.295,41.974744,08-16,1671.39974525,2047.6029529999998,2540.1021085,2965.5142345000004,3313.680956,662.0,662.0,285.1,5.499926738552829,468.2665914055523,1613.006897405552,8.285868042251275,705.4630669502586,1850.2033729502587
2024-08-17,1149.390669,192.990865,956.399804,142.63,36.439683,177.599,75.548306,22.172,16.159552,413.93,301.68336,313.44,133.333301,255.968,294.412858,126.018,86.48943,220.069,56.224108,108.461,106.501435,166.737,42.598636,08-17,1642.59104665,2073.4222055,2545.078415,2948.12184325,3338.1834162,662.0,662.0,278.2,5.499926738552829,472.3915364594669,1621.7822054594667,8.285868042251275,711.6774679819471,1861.068136981947
2024-08-18,1172.032009,205.978565,966.053444,139.652,35.678852,196.223,83.470713,21.786,15.878225,420.231,306.275699,313.58,133.392855,255.116,293.432893,143.641,98.584553,219.197,56.001326,109.37,107.394012,164.092,41.922881,08-18,1629.7805311,2064.678272,2571.5255740000002,2928.3601879999997,3329.266259,662.0,662.0,271.2,5.499926738552829,476.51648151338156,1648.5484905133817,8.285868042251275,717.8918690136355,1889.9238780136357
2024-08-19,1187.91143,221.417142,966.494288,136.509,34.875865,201.861,85.869045,21.391,15.590338,423.335,308.537978,310.626,132.136262,253.41,291.470662,161.005,110.501918,218.732,55.882526,112.956,110.915224,164.909,42.131611,08-19,1603.3703741,2095.1217177500002,2563.5466795,2913.69244575,3318.81750775,662.0,662.0,264.0,5.499926738552829,480.6414265672962,1668.5528565672962,8.285868042251275,724.106270045324,1912.017700045324
2024-08-20,1179.350584,226.019029,953.331554,127.97,32.694287,199.774,84.981263,21.484,15.658119,416.411,303.49158,303.407,129.065394,252.143,290.013366,165.441,113.54646,217.771,55.637006,114.542,112.47257,163.574,41.79054,08-20,1573.86885015,2113.620949,2538.755172,2907.30373225,3310.3854393500005,662.0,662.0,264.0,5.499926738552829,484.76637162121085,1664.1169556212108,8.285868042251275,730.3206710770124,1909.6712550770126
2024-08-21,1157.656613,223.804255,933.852358,120.59,30.808816,188.993,80.395165,21.463,15.642814,406.599,296.340329,294.625,125.329645,251.14,288.859721,161.45,110.807333,215.957,55.173558,115.076,112.996922,161.663,41.30231,08-21,1547.3382394,2084.4148025,2528.9188004999996,2884.6420545,3301.60148995,662.0,662.0,264.0,5.499926738552829,488.8913166751255,1646.5479296751255,8.285868042251275,736.5350721087009,1894.191685108701
2024-08-22,1142.869574,224.454007,918.415567,117.727,30.077365,178.732,76.030269,21.475,15.65156,400.077,291.58692,285.312,121.368016,250.498,288.121297,162.112,111.261681,214.373,54.768872,115.275,113.192327,159.741,40.81127,08-22,1545.105439,2062.191061,2518.6243575,2869.6164660000004,3284.2623651500003,662.0,662.0,264.0,5.499926738552829,493.01626172904014,1635.88583572904,8.285868042251275,742.7494731403893,1885.6190471403893
2024-08-23,1151.018906,228.304085,922.714821,118.363,30.239853,174.462,74.213867,22.812,16.626002,408.873,297.997682,276.675,117.693948,251.798,289.616549,167.736,115.121578,216.729,55.370792,115.265,113.182507,160.308,40.956129,08-23,1548.0801355,2041.646029,2516.1873564999996,2856.2691965000004,3267.0214494,662.0,662.0,264.0,5.499926738552829,497.1412067829548,1648.160112782955,8.285868042251275,748.9638741720778,1899.9827801720778
2024-08-24,1184.688388,233.476029,951.212358,126.34,32.277849,178.916,76.10854,24.369,17.760785,426.995,311.205485,275.569,117.22347,257.963,296.707495,174.997,120.104991,228.344,58.338238,115.457,113.371038,162.791,41.590496,08-24,1548.4086570499999,2029.9279514999998,2521.432758,2848.729185,3254.93070225,662.0,662.0,264.0,5.499926738552829,501.2661518368694,1685.9545398368696,8.285868042251275,755.1782752037662,1939.8666632037662
2024-08-25,1236.686959,238.937171,997.749788,132.089,33.746626,210.251,89.438042,26.273,19.148472,441.536,321.803358,307.172,130.666976,259.474,298.445438,182.336,125.141938,237.591,60.700699,115.889,113.795233,171.44,43.800177,08-25,1554.97433615,2027.0565242500002,2507.2468280000003,2860.61588325,3271.48731605,662.0,662.0,264.0,5.499926738552829,505.39109689078407,1742.078055890784,8.285868042251275,761.3926762354547,1998.0796352354546
2024-08-26,1295.957633,241.81945,1054.138184,143.792,36.736555,233.548,99.348283,32.605,23.763404,457.433,333.389521,344.872,146.704065,261.319,300.567546,186.723,128.15285,258.164,65.956771,115.758,113.6666,186.595,47.672037,08-26,1539.7291943,2020.472283,2509.619826,2863.8264842500002,3413.1753298000003,662.0,662.0,264.0,5.499926738552829,509.5160419446987,1805.4736749446988,8.285868042251275,767.6070772671432,2063.5647102671433
2024-08-27,1324.083244,249.370905,1074.712339,151.048,38.590347,239.401,101.838073,30.471,22.208088,470.974,343.258567,352.435,149.921267,262.088,301.452045,198.102,135.962553,266.499,68.086231,115.495,113.408352,193.193,49.35772,08-27,1522.7429726,2020.13194775,2501.8784855,2839.6501865,3429.6486838000005,662.0,662.0,264.0,5.499926738552829,513.6409869986134,1837.7242309986132,8.285868042251275,773.8214782988316,2097.9047222988315
2024-08-28,1355.692185,262.650964,1093.041222,158.087,40.388699,242.9,103.326502,27.797,20.259204,484.391,353.037239,358.214,152.379579,263.488,303.062317,217.41,149.214136,274.491,70.128059,115.524,113.436828,197.506,50.459623,08-28,1513.5361353,2002.279666,2481.0654784999997,2813.3873657500003,3414.5386771500007,662.0,662.0,264.0,5.499926738552829,517.765932052528,1873.458117052528,8.285868042251275,780.0358793305201,2135.7280643305203
2024-08-29,1417.718741,274.202421,1143.51632,167.537,42.803023,259.367,110.33135,26.238,19.122963,497.644,362.696384,408.869,173.927557,266.458,306.478393,233.856,160.501453,293.851,75.074229,115.793,113.700968,207.772,53.082422,08-29,1500.87518215,1979.72464725,2447.5598865,2785.7582715000003,3409.15090245,662.0,662.0,264.0,5.499926738552829,521.8908771064426,1939.6096181064427,8.285868042251275,786.2502803622085,2203.9690213622084
2024-08-30,1489.476318,287.098651,1202.377668,180.416,46.093401,276.067,117.435313,24.741,18.031909,514.216,374.774505,455.678,193.839497,271.953,312.798709,252.486,173.287706,319.885,81.725499,115.905,113.810944,225.763,57.678834,08-30,1487.1605472499998,1955.472234,2416.0682100000004,2757.936433,3396.2445536500004,662.0,662.0,264.0,5.499926738552829,526.0158221603573,2015.4921401603574,8.285868042251275,792.464681393897,2281.940999393897
2024-08-31,1549.707203,297.884708,1251.822495,191.276,48.867958,288.546,122.743717,19.916,14.515319,528.306,385.043677,498.265,211.955454,278.977,320.877672,267.864,183.842028,338.874,86.576885,116.141,114.042681,239.709,61.241814,08-31,1475.2703952000002,1933.023929,2385.829517,2729.8242595,3383.43896515,662.0,662.0,264.0,5.499926738552829,530.1407672142719,2079.8479702142718,8.285868042251275,798.6790824255854,2348.3862854255854
2024-09-01,1646.476306,318.44667,1328.029635,208.268,53.209142,305.537,129.971468,21.004,15.308282,546.305,398.161834,552.116,234.862969,294.165,338.346818,295.407,202.745505,364.872,93.218958,117.83,115.701165,254.224,64.950164,09-01,1466.64511005,1928.42714275,2361.9028424999997,2703.009707,3370.0688369,662.0,1032.0,264.0,6.861754790476769,535.2870833071295,2181.7633893071297,10.337518558862879,806.4322213447326,2452.9085273447326
2024-09-02,1856.485463,335.588143,1520.89732,229.221,58.562298,376.046,159.96508,27.372,19.949453,569.464,415.040739,760.332,323.435348,311.797,358.627039,318.766,218.777394,415.707,106.206487,118.96,116.81075,309.651,79.110876,09-02,1501.1273294,1925.44297975,2339.570518,2720.8598979999997,3364.5814284499997,662.0,1032.0,264.0,6.861754790476769,540.433399399987,2396.918862399987,10.337518558862879,814.1853602638798,2670.67082326388
2024-09-03,2035.003794,345.65743,1689.346364,255.327,65.231963,416.21,177.050323,37.601,27.404624,593.331,432.435653,902.359,383.851788,330.838,380.527883,332.958,228.517732,490.479,125.309537,119.295,117.139697,381.764,97.534594,09-03,1515.5005792,1929.466245,2317.4347635,2715.26938325,3364.9005232,662.0,1032.0,264.0,6.861754790476769,545.5797154928446,2580.5835094928443,10.337518558862879,821.938499183027,2856.942293183027
2024-09-04,2131.062628,355.46218,1775.600447,275.719,70.441793,429.95,182.895141,44.579,32.490379,620.897,452.526498,927.244,394.437543,350.758,403.439747,347.344,238.391218,524.505,134.002635,119.225,117.070962,412.42,105.366711,09-04,1513.26185395,1935.810823,2290.6330120000002,2700.61236675,3352.7920652000003,662.0,1032.0,264.0,6.861754790476769,550.7260315857021,2681.788659585702,10.337518558862879,829.6916381021742,2960.7542661021744
2024-09-05,2158.839467,361.71326,1797.126207,286.682,73.242664,431.402,183.512803,41.099,29.954061,645.662,470.575898,910.91,387.489272,359.097,413.031215,356.525,244.692377,523.445,133.731822,119.174,117.020883,413.288,105.588471,09-05,1500.4343397,1956.27119025,2269.5630760000004,2689.82962075,3337.0422667000003,1032.0,1032.0,264.0,6.861754790476769,555.8723476785597,2714.7118146785597,10.337518558862879,837.4447770213214,2996.2842440213212
2024-09-06,2174.821965,366.759942,1808.062023,294.731,75.299055,436.407,185.641865,33.572,24.46818,665.707,485.185236,899.985,382.841919,364.182,418.879951,364.615,250.244754,515.317,131.655248,118.659,116.515188,407.425,104.090569,09-06,1484.48832365,1947.595102,2254.5073715,2737.26353975,3317.01658045,1032.0,1032.0,264.0,6.861754790476769,561.0186637714172,2735.8406287714174,10.337518558862879,845.1979159404686,3020.0198809404687
2024-09-07,2236.458007,370.539039,1865.918969,305.829,78.134416,466.184,198.308613,27.614,20.125829,681.709,496.847925,948.11,403.313669,372.167,428.06425,370.323,254.162303,523.963,133.864163,118.518,116.376735,419.831,107.260103,09-07,1470.4685212499999,1963.6888795,2240.660995,2741.5035925,3301.2476142,1032.0,1032.0,264.0,6.861754790476769,566.1649798642748,2802.622986864275,10.337518558862879,852.9510548596159,3089.409061859616
2024-09-08,2314.095562,375.068098,1939.027464,324.397,82.878243,494.069,210.17053,30.672,22.354582,698.357,508.981437,982.625,417.995901,383.277,440.842906,378.171,259.54859,551.834,140.984758,117.645,115.519508,449.418,114.819108,09-08,1456.25766065,1952.53557525,2229.141152,2743.2481725,3287.2133027500004,1032.0,1032.0,264.0,6.861754790476769,571.3112959571323,2885.406857957132,10.337518558862879,860.704193778763,3174.799755778763
2024-09-09,2356.194083,378.534199,1977.659884,334.899,85.561336,511.337,217.516112,26.785,19.521631,717.438,522.888185,998.728,424.845908,392.324,451.248711,383.835,263.43594,549.461,140.378494,117.216,115.098259,452.864,115.699506,09-09,1442.5288587999999,1932.0281545,2248.1515554999996,2738.3309275,3279.4427953500003,1032.0,1032.0,264.0,6.861754790476769,576.4576120499898,2932.65169504999,10.337518558862879,868.4573326979103,3224.65141569791
2024-09-10,2424.337167,382.311121,2042.026046,349.183,89.21067,539.858,229.648575,26.785,19.521631,738.008,537.880157,1042.776,443.583354,397.938,457.7059,390.321,267.887451,560.322,143.153306,116.529,114.423671,474.873,121.322454,09-10,1428.3397909,1905.941701,2258.1737015,2725.7919065,3263.490103,1032.0,1032.0,264.0,6.861754790476769,581.6039281428474,3005.9410951428476,10.337518558862879,876.2104716170575,3300.5476386170576
2024-09-11,2446.500731,384.489733,2062.010999,358.872,91.686054,545.824,232.186434,26.297,19.165964,756.373,551.265064,1036.427,440.882572,402.311,462.735698,395.391,271.367123,556.505,142.178123,115.204,113.122609,477.177,121.911089,09-11,1407.7058722,1904.7822662499998,2255.073902,2736.3000435,3253.1481247,1032.0,1032.0,264.0,6.861754790476769,586.7502442357049,3033.250975235705,10.337518558862879,883.9636105362047,3330.4643415362048
2024-09-12,2478.156063,385.448015,2092.708048,366.457,93.6239,560.642,238.489818,25.112,18.302304,772.53,563.040722,1058.443,450.247892,404.269,464.987778,397.959,273.129609,547.7,139.928587,114.385,112.318406,485.694,124.087046,09-12,1388.94992065,1885.3402449999999,2225.6359764999997,2737.8491592500004,3259.5716809,1032.0,1032.0,264.0,6.861754790476769,591.8965603285625,3070.0526233285623,10.337518558862879,891.7167494553519,3369.872812455352
2024-09-13,2548.880443,387.128703,2161.75174,381.398,97.441087,578.104,245.917926,26.089,19.014368,791.441,576.82357,1114.491,474.089983,406.308,467.333024,401.963,275.877658,569.086,145.392368,113.298,111.251045,531.303,135.739416,09-13,1368.54946125,1870.358943,2255.1766135,2779.2116855,3278.780371,1032.0,1032.0,264.0,6.861754790476769,597.04287642142,3145.9233194214203,10.337518558862879,899.4698883744991,3448.350331374499
2024-09-14,2567.734178,388.459743,2179.274436,394.337,100.746794,576.127,245.076936,26.669,19.437087,812.55,592.208379,1098.173,467.148518,409.039,470.474204,405.376,278.220089,574.434,146.758696,112.268,110.239654,537.896,137.423822,09-14,1436.96396255,1871.23777225,2291.1381975,2801.535209,3288.66836875,1032.0,1032.0,264.0,6.861754790476769,602.1891925142776,3169.923370514278,10.337518558862879,907.2230272936463,3474.9572052936464
