date,dispatchable_requirement_mwh,modeled_waitaki_hydro_mwh,modeled_thermal_backstop_mwh,observed_waitaki_hydro_mwh,observed_thermal_mwh,rolling_window_days,TKA_natural_inflow_mm3,TKA_release_mm3,TKA_spill_mm3,TKA_storage_mm3,TKA_observed_storage_mm3,PKI_natural_inflow_mm3,PKI_release_mm3,PKI_spill_mm3,PKI_storage_mm3,PKI_observed_storage_mm3,OHA_natural_inflow_mm3,OHA_release_mm3,OHA_spill_mm3,OHA_storage_mm3,OHA_observed_storage_mm3
2024-12-21,19271.072,19271.072,0.0,17016.165,2254.907,11,8.388317,10.045037,0.0,250.30871,494.992,15.604531,0.0,0.0,557.137058,2397.337,8.208,13.08468,0.0,2.38092,25.147
2024-12-22,21449.084,21449.084,0.0,19412.908,2036.176,10,7.617283,10.045037,0.0,247.880957,492.543,10.991203,13.577081,0.0,554.551181,2412.903,7.1712,0.0,0.0,9.55212,25.476
2024-12-23,27644.207,27644.207,0.0,25621.219,2022.988,9,7.460467,10.045037,0.0,245.296387,489.449,8.084621,8.963472,0.0,553.67233,2416.548,6.6528,16.20492,0.0,0.0,25.523
2024-12-24,30839.536,30839.536,0.0,28825.254,2014.282,8,6.594826,0.0,0.0,251.891213,485.659,6.901114,42.313932,0.0,518.259512,2413.682,6.7392,0.0,0.0,6.7392,27.175
2024-12-25,27279.032,0.0,27279.032,25231.679,2047.353,7,7.768742,0.0,0.0,259.659955,482.141,11.398838,0.0,0.0,529.65835,2410.82,8.208,0.0,0.0,14.9472,27.031
2024-12-26,25664.388,11553.741057,14110.646943,23481.968,2182.42,6,7.754227,10.045037,0.0,257.369146,479.426,12.007699,0.0,0.0,541.66605,2417.677,7.5168,0.0,0.0,22.464,26.99
2024-12-27,21933.514,21933.514,0.0,19865.846,2067.668,5,7.597238,0.0,0.0,264.966384,479.638,8.808739,28.408137,0.0,522.066652,2426.915,7.4304,2.083586,0.0,27.810814,25.221
2024-12-28,24783.796,24783.796,0.0,22235.853,2547.943,4,7.720618,0.0,0.0,272.687002,480.647,7.863264,6.838061,0.0,523.091855,2431.227,7.6032,33.570814,0.0,1.8432,25.278
2024-12-29,27372.185,0.0,27372.185,24602.649,2769.536,3,8.190115,0.0,0.0,280.877117,477.883,8.793101,0.0,0.0,531.884956,2435.458,6.912,0.0,0.0,8.7552,24.306
2024-12-30,29288.065,11553.741057,17734.323943,26749.181,2538.884,2,9.691574,10.045037,0.0,280.523654,475.832,10.741075,0.0,0.0,542.626031,2439.93,7.2576,0.0,0.0,16.0128,25.101
2024-12-31,28331.555,0.0,28331.555,24820.639,3510.916,1,9.183197,0.0,0.0,289.706851,475.698,9.256637,0.0,0.0,551.882668,2444.94,7.1712,-0.0,0.0,23.184,25.229
