date,site_code,reservoir,storage_mm3,storage_change_mm3_day,headwater_inflow_mm3_day,implied_total_outflow_mm3_day,hmd_spill_release_mm3_day,residual_controlled_release_mm3_day
2015-02-27,HWE,Lake Hawea,514.109,-14.002,2.667082,16.669082,16.879,-0.209918
2015-02-27,MAN,Lake Manapouri,202.866,-5.669,1.156205,6.825205,1.341,5.484205
2015-02-27,OHA,Lake Ohau,21.663,0.099,3.8016,3.7026,1.106,2.5966
2015-02-27,PKI,Lake Pukaki,1842.887,-8.03,9.12168,17.15168,0.0,17.15168
2015-02-27,TAU,Lake Te Anau,383.334,-10.624,7.151587,17.775587,21.638,-3.862413
2015-02-27,TKA,Lake Tekapo,262.888,-5.526,4.727722,10.253722,0.0,10.253722
2015-02-27,TPO,Lake Taupo,417.132,-1.82,4.311792,6.131792,8.217,-2.085208
2015-02-27,WKA,Lake Waikaremoana,45.8,-0.262,0.163642,0.425642,0.059,0.366642
2015-02-28,HWE,Lake Hawea,500.035,-14.074,2.076192,16.150192,13.903,2.247192
2015-02-28,MAN,Lake Manapouri,201.621,-1.245,2.021674,3.266674,1.346,1.920674
2015-02-28,OHA,Lake Ohau,21.707,0.044,3.7152,3.6712,1.105,2.5662
2015-02-28,PKI,Lake Pukaki,1837.238,-5.649,10.572854,16.221854,0.0,16.221854
2015-02-28,TAU,Lake Te Anau,368.682,-14.652,9.468922,24.120922,20.625,3.495922
2015-02-28,TKA,Lake Tekapo,257.715,-5.173,3.280608,8.453608,0.0,8.453608
2015-02-28,TPO,Lake Taupo,415.909,-1.223,5.082048,6.305048,6.381,-0.075952
2015-02-28,WKA,Lake Waikaremoana,45.381,-0.419,0.468202,0.887202,0.0,0.887202
2015-03-01,HWE,Lake Hawea,494.852,-5.183,3.44952,8.63252,3.295,5.33752
2015-03-01,MAN,Lake Manapouri,202.622,1.001,0.488938,-0.512062,1.359,-1.871062
2015-03-01,OHA,Lake Ohau,22.725,1.018,5.616,4.598,1.104,3.494
2015-03-01,PKI,Lake Pukaki,1835.934,-1.304,9.115978,10.419978,0.0,10.419978
2015-03-01,TAU,Lake Te Anau,359.025,-9.657,14.614906,24.271906,19.998,4.273906
2015-03-01,TKA,Lake Tekapo,253.055,-4.66,4.440442,9.100442,0.0,9.100442
2015-03-01,TPO,Lake Taupo,412.643,-3.266,3.640723,6.906723,6.219,0.687723
2015-03-01,WKA,Lake Waikaremoana,44.91,-0.471,0.0,0.471,0.031,0.44
2015-03-02,HWE,Lake Hawea,496.309,1.457,3.399494,1.942494,1.466,0.476494
2015-03-02,MAN,Lake Manapouri,200.75,-1.872,3.569011,5.441011,1.372,4.069011
2015-03-02,OHA,Lake Ohau,23.984,1.259,5.0112,3.7522,1.103,2.6492
2015-03-02,PKI,Lake Pukaki,1837.361,1.427,10.86817,9.44117,0.0,9.44117
2015-03-02,TAU,Lake Te Anau,365.03,6.005,46.84824,40.84324,20.088,20.75524
2015-03-02,TKA,Lake Tekapo,248.342,-4.713,7.466602,12.179602,1.485,10.694602
2015-03-02,TPO,Lake Taupo,408.345,-4.298,5.92272,10.22072,8.001,2.21972
2015-03-02,WKA,Lake Waikaremoana,44.437,-0.473,0.259891,0.732891,0.05,0.682891
2015-03-03,HWE,Lake Hawea,499.233,2.924,6.009552,3.085552,2.668,0.417552
2015-03-03,MAN,Lake Manapouri,204.199,3.449,4.68288,1.23388,1.36,-0.12612
2015-03-03,OHA,Lake Ohau,25.125,1.141,6.5664,5.4254,1.106,4.3194
2015-03-03,PKI,Lake Pukaki,1838.691,1.33,13.16088,11.83088,0.0,11.83088
2015-03-03,TAU,Lake Te Anau,387.733,22.703,23.061542,0.358542,20.236,-19.877458
2015-03-03,TKA,Lake Tekapo,243.78,-4.562,5.491584,10.053584,0.216,9.837584
2015-03-03,TPO,Lake Taupo,405.655,-2.69,5.15281,7.84281,8.315,-0.47219
2015-03-03,WKA,Lake Waikaremoana,43.756,-0.681,0.0,0.681,0.085,0.596
2015-03-04,HWE,Lake Hawea,498.87,-0.363,3.821126,4.184126,6.405,-2.220874
2015-03-04,MAN,Lake Manapouri,198.921,-5.278,3.147466,8.425466,1.341,7.084466
2015-03-04,OHA,Lake Ohau,23.581,-1.544,4.8384,6.3824,1.103,5.2794
2015-03-04,PKI,Lake Pukaki,1837.04,-1.651,13.833504,15.484504,0.0,15.484504
2015-03-04,TAU,Lake Te Anau,387.336,-0.397,18.120067,18.517067,20.221,-1.703933
2015-03-04,TKA,Lake Tekapo,241.438,-2.342,7.192973,9.534973,0.0,9.534973
2015-03-04,TPO,Lake Taupo,400.542,-5.113,6.909494,12.022494,11.503,0.519494
2015-03-04,WKA,Lake Waikaremoana,43.125,-0.631,0.038534,0.669534,0.092,0.577534
2015-03-05,HWE,Lake Hawea,496.723,-2.147,1.234656,3.381656,3.569,-0.187344
2015-03-05,MAN,Lake Manapouri,190.439,-8.482,2.846448,11.328448,1.355,9.973448
2015-03-05,OHA,Lake Ohau,21.714,-1.867,3.6288,5.4958,1.102,4.3938
2015-03-05,PKI,Lake Pukaki,1837.567,0.527,15.038093,14.511093,0.006,14.505093
2015-03-05,TAU,Lake Te Anau,382.147,-5.189,10.692086,15.881086,20.195,-4.313914
2015-03-05,TKA,Lake Tekapo,238.775,-2.663,7.133789,9.796789,0.0,9.796789
2015-03-05,TPO,Lake Taupo,395.064,-5.478,4.836586,10.314586,12.294,-1.979414
2015-03-05,WKA,Lake Waikaremoana,42.444,-0.681,0.10368,0.78468,0.103,0.68168
2015-03-06,HWE,Lake Hawea,496.982,0.259,8.696333,8.437333,4.715,3.722333
2015-03-06,MAN,Lake Manapouri,180.981,-9.458,1.722038,11.180038,1.346,9.834038
2015-03-06,OHA,Lake Ohau,20.09,-1.624,6.7392,8.3632,1.102,7.2612
2015-03-06,PKI,Lake Pukaki,1839.015,1.448,16.269034,14.821034,0.0,14.821034
2015-03-06,TAU,Lake Te Anau,371.255,-10.892,12.84984,23.74184,20.131,3.61084
2015-03-06,TKA,Lake Tekapo,236.958,-1.817,8.542627,10.359627,0.0,10.359627
2015-03-06,TPO,Lake Taupo,384.914,-10.15,7.648214,17.798214,13.355,4.443214
2015-03-06,WKA,Lake Waikaremoana,42.079,-0.365,0.0,0.365,0.083,0.282
2015-03-07,HWE,Lake Hawea,498.633,1.651,5.70672,4.05572,5.511,-1.45528
2015-03-07,MAN,Lake Manapouri,177.158,-3.823,5.678467,9.501467,1.349,8.152467
2015-03-07,OHA,Lake Ohau,20.463,0.373,8.5536,8.1806,1.103,7.0776
2015-03-07,PKI,Lake Pukaki,1845.338,6.323,18.470074,12.147074,1.4,10.747074
2015-03-07,TAU,Lake Te Anau,367.715,-3.54,20.017757,23.557757,20.103,3.454757
2015-03-07,TKA,Lake Tekapo,240.382,3.424,12.751344,9.327344,0.0,9.327344
2015-03-07,TPO,Lake Taupo,383.96,-0.954,8.717587,9.671587,6.099,3.572587
2015-03-07,WKA,Lake Waikaremoana,41.66,-0.419,1.133309,1.552309,0.039,1.513309
2015-03-08,HWE,Lake Hawea,500.63,1.997,5.636131,3.639131,5.644,-2.004869
2015-03-08,MAN,Lake Manapouri,183.48,6.322,1.108685,-5.213315,1.35,-6.563315
2015-03-08,OHA,Lake Ohau,19.786,-0.677,5.7024,6.3794,1.101,5.2784
2015-03-08,PKI,Lake Pukaki,1849.522,4.184,18.142963,13.958963,1.398,12.560963
2015-03-08,TAU,Lake Te Anau,367.893,0.178,16.598477,16.420477,20.11,-3.689523
2015-03-08,TKA,Lake Tekapo,244.392,4.01,10.956557,6.946557,0.0,6.946557
2015-03-08,TPO,Lake Taupo,390.937,6.977,6.102346,-0.874654,6.227,-7.101654
2015-03-08,WKA,Lake Waikaremoana,42.079,0.419,0.0,-0.419,0.0,-0.419
2015-03-09,HWE,Lake Hawea,500.251,-0.379,3.535402,3.914402,2.907,1.007402
2015-03-09,MAN,Lake Manapouri,185.971,2.491,1.434413,-1.056587,1.345,-2.401587
2015-03-09,OHA,Lake Ohau,20.133,0.347,5.0976,4.7506,1.101,3.6496
2015-03-09,PKI,Lake Pukaki,1843.733,-5.789,13.675478,19.464478,0.0,19.464478
2015-03-09,TAU,Lake Te Anau,363.053,-4.84,14.575766,19.415766,19.351,0.064766
2015-03-09,TKA,Lake Tekapo,244.591,0.199,7.065274,6.866274,0.0,6.866274
2015-03-09,TPO,Lake Taupo,385.788,-5.149,4.271616,9.420616,8.135,1.285616
2015-03-09,WKA,Lake Waikaremoana,41.187,-0.892,0.0,0.892,0.113,0.779
2015-03-10,HWE,Lake Hawea,500.32,0.069,2.112307,2.043307,2.738,-0.694693
2015-03-10,MAN,Lake Manapouri,182.33,-3.641,3.427574,7.068574,1.345,5.723574
2015-03-10,OHA,Lake Ohau,20.994,0.861,4.2336,3.3726,1.101,2.2716
2015-03-10,PKI,Lake Pukaki,1833.509,-10.224,11.439706,21.663706,0.0,21.663706
2015-03-10,TAU,Lake Te Anau,354.69,-8.363,6.818429,15.181429,18.565,-3.383571
2015-03-10,TKA,Lake Tekapo,242.388,-2.203,6.337267,8.540267,0.194,8.346267
2015-03-10,TPO,Lake Taupo,383.131,-2.657,5.32777,7.98477,7.539,0.44577
2015-03-10,WKA,Lake Waikaremoana,40.662,-0.525,0.296006,0.821006,0.085,0.736006
2015-03-11,HWE,Lake Hawea,499.966,-0.354,2.222208,2.576208,2.774,-0.197792
2015-03-11,MAN,Lake Manapouri,179.318,-3.012,1.726186,4.738186,1.339,3.399186
2015-03-11,OHA,Lake Ohau,20.741,-0.253,3.6288,3.8818,1.1,2.7818
2015-03-11,PKI,Lake Pukaki,1821.121,-12.388,9.606902,21.994902,0.0,21.994902
2015-03-11,TAU,Lake Te Anau,340.564,-14.126,4.956768,19.082768,18.486,0.596768
2015-03-11,TKA,Lake Tekapo,239.144,-3.244,6.070205,9.314205,0.002,9.312205
2015-03-11,TPO,Lake Taupo,379.83,-3.301,4.214678,7.515678,7.884,-0.368322
2015-03-11,WKA,Lake Waikaremoana,40.036,-0.626,0.0,0.626,0.101,0.525
2015-03-12,HWE,Lake Hawea,499.461,-0.505,4.194634,4.699634,4.426,0.273634
2015-03-12,MAN,Lake Manapouri,174.58,-4.738,1.395619,6.133619,1.34,4.793619
2015-03-12,OHA,Lake Ohau,20.962,0.221,3.7152,3.4942,1.102,2.3922
2015-03-12,PKI,Lake Pukaki,1807.153,-13.968,8.802864,22.770864,0.0,22.770864
2015-03-12,TAU,Lake Te Anau,331.632,-8.932,10.867565,19.799565,18.466,1.333565
2015-03-12,TKA,Lake Tekapo,235.357,-3.787,4.678474,8.465474,0.0,8.465474
2015-03-12,TPO,Lake Taupo,386.69,6.86,10.85495,3.99495,10.629,-6.63405
2015-03-12,WKA,Lake Waikaremoana,39.93,-0.106,1.814314,1.920314,0.293,1.627314
2015-03-13,HWE,Lake Hawea,497.271,-2.19,1.456445,3.646445,5.073,-1.426555
2015-03-13,MAN,Lake Manapouri,168.066,-6.514,3.191875,9.705875,1.343,8.362875
2015-03-13,OHA,Lake Ohau,21.238,0.276,3.888,3.612,1.106,2.506
2015-03-13,PKI,Lake Pukaki,1793.076,-14.077,7.931002,22.008002,0.0,22.008002
2015-03-13,TAU,Lake Te Anau,323.517,-8.115,8.120909,16.235909,19.026,-2.790091
2015-03-13,TKA,Lake Tekapo,230.708,-4.649,4.294858,8.943858,0.0,8.943858
2015-03-13,TPO,Lake Taupo,386.946,0.256,7.794317,7.538317,10.362,-2.823683
2015-03-13,WKA,Lake Waikaremoana,40.768,0.838,0.675648,-0.162352,0.051,-0.213352
2015-03-14,HWE,Lake Hawea,492.611,-4.66,1.938902,6.598902,6.655,-0.056098
2015-03-14,MAN,Lake Manapouri,168.693,0.627,1.307059,0.680059,1.347,-0.666941
2015-03-14,OHA,Lake Ohau,21.436,0.198,4.1472,3.9492,1.104,2.8452
2015-03-14,PKI,Lake Pukaki,1779.542,-13.534,7.715174,21.249174,0.0,21.249174
2015-03-14,TAU,Lake Te Anau,310.712,-12.805,8.837597,21.642597,19.741,1.901597
2015-03-14,TKA,Lake Tekapo,226.13,-4.578,5.181149,9.759149,0.431,9.328149
2015-03-14,TPO,Lake Taupo,382.898,-4.048,5.651942,9.699942,8.398,1.301942
2015-03-14,WKA,Lake Waikaremoana,40.455,-0.313,0.0,0.313,0.0,0.313
2015-03-15,HWE,Lake Hawea,489.361,-3.25,1.818288,5.068288,6.389,-1.320712
2015-03-15,MAN,Lake Manapouri,172.412,3.719,2.530742,-1.188258,1.351,-2.539258
2015-03-15,OHA,Lake Ohau,21.626,0.19,3.888,3.698,1.101,2.597
2015-03-15,PKI,Lake Pukaki,1768.149,-11.393,8.328614,19.721614,0.0,19.721614
2015-03-15,TAU,Lake Te Anau,300.48,-10.232,7.771421,18.003421,19.798,-1.794579
2015-03-15,TKA,Lake Tekapo,221.609,-4.521,4.631213,9.152213,0.472,8.680213
2015-03-15,TPO,Lake Taupo,378.236,-4.662,4.152211,8.814211,6.52,2.294211
2015-03-15,WKA,Lake Waikaremoana,39.93,-0.525,0.310349,0.835349,0.0,0.835349
2015-03-16,HWE,Lake Hawea,483.83,-5.531,0.215222,5.746222,2.76,2.986222
2015-03-16,MAN,Lake Manapouri,180.58,8.168,4.480358,-3.687642,1.349,-5.036642
2015-03-16,OHA,Lake Ohau,21.408,-0.218,3.024,3.242,1.099,2.143
2015-03-16,PKI,Lake Pukaki,1754.408,-13.741,7.702646,21.443646,0.0,21.443646
2015-03-16,TAU,Lake Te Anau,281.01,-19.47,0.263952,19.733952,19.833,-0.099048
2015-03-16,TKA,Lake Tekapo,216.312,-5.297,4.259174,9.556174,0.346,9.210174
2015-03-16,TPO,Lake Taupo,379.814,1.578,7.954762,6.376762,11.175,-4.798238
2015-03-16,WKA,Lake Waikaremoana,45.275,5.345,12.683779,7.338779,0.0,7.338779
2015-03-17,HWE,Lake Hawea,481.609,-2.221,0.1728,2.3938,3.538,-1.1442
2015-03-17,MAN,Lake Manapouri,184.586,4.006,1.525133,-2.480867,1.35,-3.830867
2015-03-17,OHA,Lake Ohau,21.222,-0.186,3.1104,3.2964,1.098,2.1984
2015-03-17,PKI,Lake Pukaki,1739.719,-14.689,6.560266,21.249266,0.0,21.249266
2015-03-17,TAU,Lake Te Anau,266.889,-14.121,5.064682,19.185682,18.85,0.335682
2015-03-17,TKA,Lake Tekapo,211.944,-4.368,3.372278,7.740278,0.288,7.452278
2015-03-17,TPO,Lake Taupo,374.721,-5.093,5.764176,10.857176,11.078,-0.220824
2015-03-17,WKA,Lake Waikaremoana,56.857,11.582,6.897658,-4.684342,0.043,-4.727342
2015-03-18,HWE,Lake Hawea,479.344,-2.265,0.670378,2.935378,3.571,-0.635622
2015-03-18,MAN,Lake Manapouri,187.818,3.232,3.08569,-0.14631,1.346,-1.49231
2015-03-18,OHA,Lake Ohau,21.062,-0.16,2.7648,2.9248,1.099,1.8258
2015-03-18,PKI,Lake Pukaki,1723.466,-16.253,5.425229,21.678229,0.0,21.678229
2015-03-18,TAU,Lake Te Anau,254.589,-12.3,5.572195,17.872195,17.888,-0.015805
2015-03-18,TKA,Lake Tekapo,208.272,-3.672,3.412886,7.084886,0.0,7.084886
2015-03-18,TPO,Lake Taupo,361.117,-13.604,4.230835,17.834835,13.614,4.220835
2015-03-18,WKA,Lake Waikaremoana,59.112,2.255,1.321402,-0.933598,0.0,-0.933598
2015-03-19,HWE,Lake Hawea,476.594,-2.75,2.702419,5.452419,4.541,0.911419
2015-03-19,MAN,Lake Manapouri,185.832,-1.986,0.0,1.986,1.341,0.645
2015-03-19,OHA,Lake Ohau,21.0,-0.062,2.592,2.654,1.099,1.555
2015-03-19,PKI,Lake Pukaki,1707.72,-15.746,5.947949,21.693949,0.0,21.693949
2015-03-19,TAU,Lake Te Anau,243.063,-11.526,6.892301,18.418301,16.746,1.672301
2015-03-19,TKA,Lake Tekapo,204.725,-3.547,3.629578,7.176578,0.0,7.176578
2015-03-19,TPO,Lake Taupo,348.407,-12.71,1.296,14.006,10.941,3.065
2015-03-19,WKA,Lake Waikaremoana,59.688,0.576,0.851213,0.275213,0.0,0.275213
2015-03-20,HWE,Lake Hawea,470.786,-5.808,2.870467,8.678467,13.254,-4.575533
2015-03-20,MAN,Lake Manapouri,179.561,-6.271,0.731203,7.002203,1.339,5.663203
2015-03-20,OHA,Lake Ohau,21.741,0.741,2.9376,2.1966,1.102,1.0946
2015-03-20,PKI,Lake Pukaki,1691.493,-16.227,4.295376,20.522376,0.015,20.507376
2015-03-20,TAU,Lake Te Anau,234.834,-8.229,10.041581,18.270581,15.74,2.530581
2015-03-20,TKA,Lake Tekapo,201.073,-3.652,3.370291,7.022291,0.0,7.022291
2015-03-20,TPO,Lake Taupo,340.233,-8.174,1.296,9.47,8.79,0.68
2015-03-20,WKA,Lake Waikaremoana,59.845,0.157,0.746496,0.589496,0.0,0.589496
2015-03-21,HWE,Lake Hawea,461.585,-9.201,1.156118,10.357118,8.378,1.979118
2015-03-21,MAN,Lake Manapouri,171.968,-7.593,5.977238,13.570238,1.345,12.225238
2015-03-21,OHA,Lake Ohau,21.993,0.252,2.16,1.908,1.105,0.803
2015-03-21,PKI,Lake Pukaki,1676.29,-15.203,4.506538,19.709538,0.0,19.709538
2015-03-21,TAU,Lake Te Anau,226.719,-8.115,4.149706,12.264706,15.277,-3.012294
2015-03-21,TKA,Lake Tekapo,197.671,-3.402,3.465245,6.867245,0.478,6.389245
2015-03-21,TPO,Lake Taupo,336.921,-3.312,4.167072,7.479072,6.813,0.666072
2015-03-21,WKA,Lake Waikaremoana,59.95,0.105,0.746669,0.641669,0.0,0.641669
2015-03-22,HWE,Lake Hawea,453.819,-7.766,1.325462,9.091462,8.276,0.815462
2015-03-22,MAN,Lake Manapouri,175.434,3.466,4.538246,1.072246,1.346,-0.273754
2015-03-22,OHA,Lake Ohau,22.566,0.573,4.32,3.747,1.11,2.637
2015-03-22,PKI,Lake Pukaki,1668.611,-7.679,9.992074,17.671074,0.0,17.671074
2015-03-22,TAU,Lake Te Anau,218.662,-8.057,9.843811,17.900811,15.271,2.629811
2015-03-22,TKA,Lake Tekapo,195.82,-1.851,4.71191,6.56291,0.429,6.13391
2015-03-22,TPO,Lake Taupo,332.742,-4.179,3.123274,7.302274,6.415,0.887274
2015-03-22,WKA,Lake Waikaremoana,59.845,-0.105,0.255312,0.360312,0.03,0.330312
2015-03-23,HWE,Lake Hawea,446.268,-7.551,3.303763,10.854763,13.26,-2.405237
2015-03-23,MAN,Lake Manapouri,170.226,-5.208,0.734832,5.942832,1.352,4.590832
2015-03-23,OHA,Lake Ohau,23.08,0.514,3.6288,3.1148,1.105,2.0098
2015-03-23,PKI,Lake Pukaki,1655.625,-12.986,6.977146,19.963146,0.0,19.963146
2015-03-23,TAU,Lake Te Anau,215.208,-3.454,14.15448,17.60848,15.315,2.29348
2015-03-23,TKA,Lake Tekapo,192.652,-3.168,3.222893,6.390893,5.476,0.914893
2015-03-23,TPO,Lake Taupo,329.059,-3.683,5.663261,9.346261,9.353,-0.006739
2015-03-23,WKA,Lake Waikaremoana,59.583,-0.262,0.433123,0.695123,0.0,0.695123
2015-03-24,HWE,Lake Hawea,437.342,-8.926,1.669939,10.595939,9.599,0.996939
2015-03-24,MAN,Lake Manapouri,162.223,-8.003,1.720051,9.723051,1.344,8.379051
2015-03-24,OHA,Lake Ohau,23.104,0.024,3.3696,3.3456,1.1,2.2456
2015-03-24,PKI,Lake Pukaki,1637.243,-18.382,4.553885,22.935885,0.0,22.935885
2015-03-24,TAU,Lake Te Anau,211.03,-4.178,6.733498,10.911498,15.275,-4.363502
2015-03-24,TKA,Lake Tekapo,192.425,-0.227,3.391286,3.618286,1.444,2.174286
2015-03-24,TPO,Lake Taupo,323.628,-5.431,3.964291,9.395291,9.892,-0.496709
2015-03-24,WKA,Lake Waikaremoana,59.477,-0.106,0.395798,0.501798,0.111,0.390798
2015-03-25,HWE,Lake Hawea,428.205,-9.137,0.763862,9.900862,10.607,-0.706138
2015-03-25,MAN,Lake Manapouri,160.202,-2.021,4.421088,6.442088,1.343,5.099088
2015-03-25,OHA,Lake Ohau,22.341,-0.763,3.2832,4.0462,1.101,2.9452
2015-03-25,PKI,Lake Pukaki,1621.809,-15.434,6.453648,21.887648,0.0,21.887648
2015-03-25,TAU,Lake Te Anau,199.831,-11.199,4.308077,15.507077,14.789,0.718077
2015-03-25,TKA,Lake Tekapo,193.158,0.733,3.672086,2.939086,3.296,-0.356914
2015-03-25,TPO,Lake Taupo,316.167,-7.461,2.774995,10.235995,13.081,-2.845005
2015-03-25,WKA,Lake Waikaremoana,59.164,-0.313,0.356746,0.669746,0.012,0.657746
2015-03-26,HWE,Lake Hawea,418.845,-9.36,0.400723,9.760723,7.287,2.473723
2015-03-26,MAN,Lake Manapouri,160.367,0.165,2.933107,2.768107,1.344,1.424107
2015-03-26,OHA,Lake Ohau,21.859,-0.482,2.8512,3.3332,1.104,2.2292
2015-03-26,PKI,Lake Pukaki,1605.28,-16.529,7.224163,23.753163,0.003,23.750163
2015-03-26,TAU,Lake Te Anau,191.012,-8.819,4.525718,13.344718,13.479,-0.134282
2015-03-26,TKA,Lake Tekapo,194.382,1.224,3.618259,2.394259,0.0,2.394259
2015-03-26,TPO,Lake Taupo,307.728,-8.439,3.623702,12.062702,13.954,-1.891298
2015-03-26,WKA,Lake Waikaremoana,58.796,-0.368,0.171936,0.539936,0.0,0.539936
2015-03-27,HWE,Lake Hawea,413.205,-5.64,1.718928,7.358928,9.117,-1.758072
2015-03-27,MAN,Lake Manapouri,157.755,-2.612,0.0,2.612,1.34,1.272
2015-03-27,OHA,Lake Ohau,21.724,-0.135,3.1968,3.3318,1.104,2.2278
2015-03-27,PKI,Lake Pukaki,1587.762,-17.518,5.359565,22.877565,0.0,22.877565
2015-03-27,TAU,Lake Te Anau,183.594,-7.418,6.868541,14.286541,13.205,1.081541
2015-03-27,TKA,Lake Tekapo,193.432,-0.95,3.550608,4.500608,1.137,3.363608
2015-03-27,TPO,Lake Taupo,298.046,-9.682,5.27135,14.95335,10.655,4.29835
2015-03-27,WKA,Lake Waikaremoana,58.326,-0.47,0.071107,0.541107,0.0,0.541107
2015-03-28,HWE,Lake Hawea,406.222,-6.983,2.209766,9.192766,7.115,2.077766
2015-03-28,MAN,Lake Manapouri,156.326,-1.429,7.833283,9.262283,1.349,7.913283
2015-03-28,OHA,Lake Ohau,21.63,-0.094,3.888,3.982,1.104,2.878
2015-03-28,PKI,Lake Pukaki,1575.067,-12.695,7.010237,19.705237,0.0,19.705237
2015-03-28,TAU,Lake Te Anau,179.217,-4.377,14.33281,18.70981,12.57,6.13981
2015-03-28,TKA,Lake Tekapo,189.375,-4.057,3.280262,7.337262,0.0,7.337262
2015-03-28,TPO,Lake Taupo,295.521,-2.525,3.714077,6.239077,6.859,-0.619923
2015-03-28,WKA,Lake Waikaremoana,58.271,-0.055,0.748742,0.803742,0.0,0.803742
2015-03-29,HWE,Lake Hawea,403.196,-3.026,3.32761,6.35361,7.228,-0.87439
2015-03-29,MAN,Lake Manapouri,166.246,9.92,7.429882,-2.490118,1.374,-3.864118
2015-03-29,OHA,Lake Ohau,22.495,0.865,3.7152,2.8502,1.105,1.7452
2015-03-29,PKI,Lake Pukaki,1565.72,-9.347,6.738854,16.085854,0.0,16.085854
2015-03-29,TAU,Lake Te Anau,182.429,3.212,12.26664,9.05464,12.616,-3.56136
2015-03-29,TKA,Lake Tekapo,185.931,-3.444,3.81119,7.25519,0.0,7.25519
2015-03-29,TPO,Lake Taupo,295.799,0.278,9.49536,9.21736,5.979,3.23836
2015-03-29,WKA,Lake Waikaremoana,58.169,-0.102,0.32927,0.43127,0.0,0.43127
2015-03-30,HWE,Lake Hawea,397.121,-6.075,2.392934,8.467934,10.068,-1.600066
2015-03-30,MAN,Lake Manapouri,172.168,5.922,2.647037,-3.274963,1.359,-4.633963
2015-03-30,OHA,Lake Ohau,22.628,0.133,3.1104,2.9774,1.103,1.8744
2015-03-30,PKI,Lake Pukaki,1553.967,-11.753,7.249651,19.002651,0.0,19.002651
2015-03-30,TAU,Lake Te Anau,179.99,-2.439,8.823254,11.262254,12.576,-1.313746
2015-03-30,TKA,Lake Tekapo,182.788,-3.143,3.966019,7.109019,0.0,7.109019
2015-03-30,TPO,Lake Taupo,300.964,5.165,6.765206,1.600206,7.265,-5.664794
2015-03-30,WKA,Lake Waikaremoana,57.852,-0.317,0.165715,0.482715,0.046,0.436715
2015-03-31,HWE,Lake Hawea,387.575,-9.546,1.051315,10.597315,11.531,-0.933685
2015-03-31,MAN,Lake Manapouri,173.657,1.489,2.940278,1.451278,1.344,0.107278
2015-03-31,OHA,Lake Ohau,22.242,-0.386,2.8512,3.2372,1.103,2.1342
2015-03-31,PKI,Lake Pukaki,1536.257,-17.71,6.548774,24.258774,0.0,24.258774
2015-03-31,TAU,Lake Te Anau,174.753,-5.237,5.853082,11.090082,12.556,-1.465918
2015-03-31,TKA,Lake Tekapo,369.97,187.182,3.853181,-183.328819,0.0,-183.328819
2015-03-31,TPO,Lake Taupo,297.207,-3.757,4.854038,8.611038,6.589,2.022038
2015-03-31,WKA,Lake Waikaremoana,57.433,-0.419,0.252547,0.671547,0.0,0.671547
2015-04-01,HWE,Lake Hawea,378.073,-9.502,0.804902,10.306902,7.727,2.579902
2015-04-01,MAN,Lake Manapouri,173.082,-0.575,1.054685,1.629685,1.222,0.407685
2015-04-01,OHA,Lake Ohau,21.854,-0.388,2.9376,3.3256,1.103,2.2226
2015-04-01,PKI,Lake Pukaki,1520.369,-15.888,6.764861,22.652861,0.038,22.614861
2015-04-01,TAU,Lake Te Anau,168.792,-5.961,8.250595,14.211595,12.571,1.640595
2015-04-01,TKA,Lake Tekapo,365.682,-4.288,4.020019,8.308019,0.0,8.308019
2015-04-01,TPO,Lake Taupo,291.112,-6.095,3.516221,9.611221,9.075,0.536221
2015-04-01,WKA,Lake Waikaremoana,56.544,-0.889,0.159667,1.048667,0.0,1.048667
2015-04-02,HWE,Lake Hawea,375.651,-2.422,3.729715,6.151715,4.113,2.038715
2015-04-02,MAN,Lake Manapouri,171.157,-1.925,1.190506,3.115506,1.196,1.919506
2015-04-02,OHA,Lake Ohau,21.541,-0.313,2.6784,2.9914,1.103,1.8884
2015-04-02,PKI,Lake Pukaki,1508.987,-11.382,5.126458,16.508458,0.0,16.508458
2015-04-02,TAU,Lake Te Anau,165.29,-3.502,7.63128,11.13328,12.595,-1.46172
2015-04-02,TKA,Lake Tekapo,361.388,-4.294,3.224534,7.518534,0.0,7.518534
2015-04-02,TPO,Lake Taupo,284.893,-6.219,4.39344,10.61244,11.682,-1.06956
2015-04-02,WKA,Lake Waikaremoana,56.125,-0.419,0.795053,1.214053,0.0,1.214053
2015-04-03,HWE,Lake Hawea,371.168,-4.483,0.297562,4.780562,6.059,-1.278438
2015-04-03,MAN,Lake Manapouri,171.454,0.297,3.54335,3.24635,1.197,2.04935
2015-04-03,OHA,Lake Ohau,20.655,-0.886,2.8512,3.7372,1.104,2.6332
2015-04-03,PKI,Lake Pukaki,1504.513,-4.474,6.332861,10.806861,0.0,10.806861
2015-04-03,TAU,Lake Te Anau,155.17,-10.12,0.981504,11.101504,12.558,-1.456496
2015-04-03,TKA,Lake Tekapo,356.804,-4.584,3.155242,7.739242,0.0,7.739242
2015-04-03,TPO,Lake Taupo,280.751,-4.142,3.193776,7.335776,6.737,0.598776
2015-04-03,WKA,Lake Waikaremoana,54.97,-1.155,0.0,1.155,0.0,1.155
2015-04-04,HWE,Lake Hawea,366.998,-4.17,1.52928,5.69928,5.218,0.48128
2015-04-04,MAN,Lake Manapouri,173.909,2.455,7.09655,4.64155,1.201,3.44055
