date,national_energy_equivalent_gwh,ni_energy_equivalent_gwh,si_energy_equivalent_gwh,HWE_storage_mm3,HWE_energy_equivalent_gwh,MAN_storage_mm3,MAN_energy_equivalent_gwh,OHA_storage_mm3,OHA_energy_equivalent_gwh,PKI_storage_mm3,PKI_energy_equivalent_gwh,TAU_storage_mm3,TAU_energy_equivalent_gwh,TKA_storage_mm3,TKA_energy_equivalent_gwh,TPO_storage_mm3,TPO_energy_equivalent_gwh,WAN_storage_mm3,WAN_energy_equivalent_gwh,WKA_storage_mm3,WKA_energy_equivalent_gwh,WPU_storage_mm3,WPU_energy_equivalent_gwh
1998-03-12,3871.011183,292.657644,3578.353538,1118.11,285.659215,370.779,157.724566,46.391,27.361365,2468.764,1799.30186,717.094,305.042465,610.214,701.864482,367.71,252.368933,630.559,161.097736,41.03,40.288711,549.161,140.301849
1998-03-13,3819.77117,292.078729,3527.692441,1107.875,283.044337,359.562,152.953,41.922,24.725554,2447.981,1784.154648,692.962,294.777026,603.564,694.215691,366.34,251.428667,612.335,156.441795,41.398,40.650062,537.726,137.380389
1998-03-14,3777.137361,293.021032,3484.116329,1098.154,280.560777,354.825,150.937942,36.214,21.358981,2434.185,1774.099751,681.699,289.985893,591.389,680.212079,367.64,252.320891,595.761,152.207403,41.449,40.700141,527.444,134.753503
1998-03-15,3796.996332,297.517497,3499.478835,1091.669,278.903963,388.206,165.137786,35.575,20.982099,2423.509,1766.318794,731.811,311.302886,576.069,662.591107,373.665,256.456005,605.544,154.706803,41.817,41.061492,546.161,139.535397
1998-03-16,3770.798008,295.178543,3475.619465,1084.055,276.958708,392.473,166.952912,35.55,20.967354,2415.61,1760.561789,731.263,311.069774,562.604,647.103745,371.456,254.939911,596.009,152.270763,40.979,40.238632,546.94,139.734419
1998-03-17,3719.785349,289.942904,3429.842445,1073.909,274.366567,385.811,164.118984,28.87,17.027497,2408.161,1755.132757,714.699,304.023664,548.171,630.502995,364.354,250.065623,578.445,147.783442,40.611,39.877281,535.793,136.886539
1998-03-18,3673.775157,286.121784,3387.653373,1061.884,271.294372,381.482,162.277484,25.356,14.954943,2395.12,1745.628124,698.376,297.080072,538.956,619.903957,359.313,246.605854,559.939,143.055455,40.243,39.51593,522.377,133.458965
1998-03-19,3657.077577,283.301219,3373.776358,1062.007,271.325796,386.603,164.45589,27.511,16.22596,2388.543,1740.834629,697.979,296.911193,533.176,613.255836,356.026,244.3499,548.554,140.14677,39.668,38.951318,511.266,130.620283
1998-03-20,3647.907858,279.326112,3368.581746,1064.96,272.080241,402.314,171.139146,26.943,15.890954,2382.95,1736.7583,707.877,301.121673,528.0,607.302432,350.908,240.837284,534.465,136.547256,39.197,38.488828,499.999,127.741745
1998-03-21,3661.454808,271.213264,3390.241545,1066.166,272.388354,432.594,184.019864,25.597,15.097085,2384.348,1737.7772,751.458,319.660464,523.212,601.795303,339.837,233.238969,524.776,134.071872,38.673,37.974295,490.956,125.431403
1998-03-22,3710.913924,263.946063,3446.967862,1071.498,273.750595,457.457,194.596261,35.138,20.724357,2394.676,1745.304525,805.578,342.682409,525.288,604.183106,330.672,226.948791,540.968,138.208669,37.678,36.997272,499.123,127.517941
1998-03-23,3705.079422,259.032417,3446.047005,1074.558,274.532376,449.855,191.362469,33.738,19.898639,2405.722,1753.355148,796.119,338.658673,528.175,607.503716,324.414,222.653763,531.102,135.688063,37.048,36.378654,489.455,125.047921
1998-03-24,3678.385873,253.16905,3425.216823,1077.146,275.193569,438.777,186.650032,29.483,17.389044,2410.846,1757.089658,774.409,329.423521,525.988,604.988242,316.622,217.305911,516.843,132.045117,36.523,35.863139,479.238,122.437641
1998-03-25,3666.29045,246.732233,3419.558217,1076.756,275.09393,449.054,191.021734,26.955,15.898032,2411.287,1757.41107,772.712,328.70164,522.519,600.998219,308.066,211.433706,508.061,129.801457,35.948,35.298527,472.171,120.632136
1998-03-26,3649.368179,238.935851,3410.432327,1076.615,275.057907,447.007,190.150967,26.508,15.634392,2410.698,1756.981791,769.393,327.28978,519.399,597.409613,298.057,204.564269,503.832,128.721015,35.004,34.371583,466.514,119.186863
1998-03-27,3619.682441,236.95548,3382.726961,1076.411,275.005788,434.502,184.831502,25.642,15.123626,2408.191,1755.154622,744.992,316.909912,516.534,594.114308,295.771,202.995327,490.633,125.348881,34.585,33.960153,454.973,116.238322
1998-03-28,3582.352175,234.388881,3347.963294,1076.02,274.905894,419.88,178.611494,18.976,11.192026,2405.102,1752.903275,716.659,304.857422,513.654,590.801749,292.256,200.582891,476.255,121.675532,34.428,33.805989,442.36,113.015902
1998-03-29,3582.014538,233.502703,3348.511835,1080.253,275.987357,417.075,177.418283,20.27,11.955226,2402.663,1751.125666,715.118,304.201901,515.04,592.395918,291.188,199.849895,484.784,123.854555,34.272,33.652808,436.712,111.572929
1998-03-30,3665.899544,237.687613,3428.211931,1086.15,277.493947,440.092,187.209416,26.958,15.899801,2431.692,1772.282785,758.656,322.7224,528.944,608.388215,296.915,203.780484,507.324,129.613165,34.531,33.907128,448.569,114.602202
1998-03-31,3916.413448,232.986052,3683.427395,1087.677,277.884071,445.196,189.380591,27.187,16.034865,2449.003,1784.899509,778.497,331.162503,727.049,836.247398,291.338,199.952844,513.273,131.133039,33.641,33.033208,456.723,116.685419
1998-04-01,3953.043313,229.637419,3723.405893,1090.841,278.692422,475.659,202.339155,23.478,13.847301,2439.715,1778.130164,844.276,359.144035,729.409,838.961855,286.984,196.964581,522.903,133.59335,33.274,32.672839,464.599,118.697611
1998-04-02,4026.795902,235.252536,3791.543367,1103.036,281.808049,509.519,216.742759,28.159,16.60815,2430.998,1771.776979,915.137,389.287383,736.832,847.499745,295.463,202.783939,550.986,140.768107,33.066,32.468597,497.3,127.052193
1998-04-03,4064.439724,236.254228,3828.185496,1110.32,283.668995,536.437,228.193326,25.682,15.147218,2421.903,1765.148298,969.106,412.245094,741.032,852.33056,297.449,204.146982,555.015,141.797452,32.698,32.107245,507.486,129.654553
1998-04-04,4123.719219,231.497241,3892.221977,1117.417,285.482165,573.998,244.171287,32.427,19.125412,2413.989,1759.380361,1042.717,443.558256,742.253,853.734947,291.342,199.955589,574.817,146.856546,32.122,31.541652,547.639,139.913002
1998-04-05,4118.590082,230.616021,3887.974061,1118.876,285.854916,570.201,242.556093,32.368,19.090614,2409.142,1755.847736,1041.814,443.174132,742.781,854.34225,291.184,199.84715,571.13,145.914577,31.335,30.768871,552.652,141.193744
1998-04-06,4113.571258,232.079162,3881.492096,1117.682,285.549868,579.494,246.509214,30.382,17.919273,2400.182,1749.317447,1047.669,445.664773,740.879,852.154581,292.941,201.053025,561.847,143.542919,31.597,31.026137,551.244,140.834022
1998-04-07,4080.757366,228.945077,3851.812289,1117.221,285.43209,573.023,243.756535,26.371,15.553589,2389.728,1741.698289,1027.275,436.98943,738.417,849.322803,288.974,198.33037,548.359,140.096951,31.178,30.614707,543.919,138.962602
1998-04-08,4037.530115,227.063359,3810.466756,1118.051,285.644142,557.696,237.236628,23.876,14.082041,2378.38,1733.42756,994.253,422.942301,734.554,844.879603,286.909,196.913106,533.959,136.417981,30.705,30.150253,531.683,135.8365
1998-04-09,4003.346844,229.632455,3773.714389,1120.348,286.230988,541.514,230.353016,24.902,14.687175,2367.005,1725.137153,966.42,411.102505,730.531,840.252373,290.575,199.429177,520.241,132.913252,30.759,30.203277,520.729,133.037928
1998-04-10,3979.948167,241.054613,3738.893554,1119.778,286.085363,529.679,225.318561,27.221,16.054919,2353.725,1715.458331,939.162,399.507306,728.007,837.349283,306.618,210.439905,505.086,129.041392,31.178,30.614707,509.145,130.078401
1998-04-11,3941.879212,238.859267,3703.019945,1117.659,285.543992,514.448,218.839491,27.645,16.304993,2349.65,1712.488361,904.207,384.637903,725.351,834.294368,304.169,208.759093,488.471,124.796525,30.654,30.100174,493.629,126.114311
1998-04-12,3905.688304,235.405508,3670.282796,1116.675,285.292596,497.213,211.507946,26.537,15.651496,2351.523,1713.853454,869.644,369.935252,722.56,831.084177,299.586,205.613661,473.534,120.98036,30.34,29.791847,477.437,121.977515
1998-04-13,3870.914945,237.29352,3633.621425,1115.645,285.029447,479.351,203.909684,25.961,15.311772,2346.813,1710.420678,835.983,355.6163,719.543,827.614041,302.789,207.811963,459.616,117.424534,30.024,29.481556,463.023,118.294968
1998-04-14,3866.022278,235.991393,3630.030886,1119.249,285.950212,472.01,200.786918,25.279,14.909529,2345.911,1709.763276,840.737,357.63859,716.89,824.562577,301.341,206.818163,465.6,118.95335,29.71,29.173229,459.78,117.466434
1998-04-15,3890.571189,235.375011,3655.196178,1123.242,286.970359,470.886,200.308783,27.571,16.261348,2357.104,1717.921037,850.942,361.979665,720.138,828.298407,301.267,206.767375,485.096,123.934266,29.134,28.607636,467.827,119.522313
1998-04-16,3884.62721,232.814967,3651.812243,1119.732,286.07361,467.211,198.745486,24.574,14.493721,2367.789,1725.708554,835.962,355.607367,723.676,832.367793,298.062,204.5677,476.155,121.649984,28.767,28.247267,458.603,117.165729
1998-04-17,3864.946128,229.996248,3634.949881,1117.486,285.499793,458.895,195.207967,24.5,14.450075,2369.083,1726.651656,817.33,347.681557,724.086,832.839373,295.081,202.521762,464.228,118.602826,27.98,27.474485,446.277,114.016633
1998-04-18,3860.554251,228.9682,3631.586051,1117.089,285.398366,455.559,193.788876,24.338,14.354528,2370.591,1727.750727,816.073,347.146845,723.357,832.000881,294.855,202.366653,460.141,117.558663,27.091,26.601547,444.596,113.587164
1998-04-19,3842.325599,224.6327,3617.692899,1116.82,285.329641,460.48,195.882206,23.627,13.935181,2369.505,1726.959221,794.776,338.087378,721.696,830.090409,289.664,198.803934,453.037,115.743705,26.304,25.828766,437.073,111.665158
1998-04-20,3806.992138,220.236035,3586.756103,1115.804,285.070069,450.96,191.832522,23.702,13.979416,2362.862,1722.117623,764.064,325.022893,719.152,827.164315,284.082,194.972863,442.129,112.956885,25.728,25.263172,425.124,108.61238
1998-04-21,3767.940041,216.880741,3551.0593,1114.934,284.847798,434.702,184.91658,24.252,14.303805,2352.092,1714.268156,736.72,313.391111,716.089,823.641271,279.043,191.514466,430.803,110.063274,25.833,25.366275,413.44,105.627305
1998-04-22,3728.429229,216.291248,3512.137981,1113.454,284.469682,418.373,177.970435,24.346,14.359246,2338.518,1704.375058,708.495,301.384563,712.609,819.638596,277.36,190.359379,419.589,107.198276,26.409,25.931869,402.147,102.742124
1998-04-23,3713.697435,213.938628,3499.758807,1115.385,284.963021,413.949,176.088523,25.556,15.072903,2326.969,1695.957835,711.224,302.545444,709.259,815.785446,274.307,188.264026,420.03,107.310945,26.147,25.674602,399.378,102.034689
1998-04-24,3731.496944,214.569622,3516.927322,1121.364,286.49056,416.179,177.037136,29.133,17.182614,2325.222,1694.684575,726.225,308.926674,708.492,814.903247,275.451,189.049183,439.508,112.287262,25.99,25.520439,412.61,105.415253
1998-04-25,3716.101947,213.845759,3502.256187,1121.683,286.57206,405.283,172.40212,25.125,14.8187,2330.16,1698.283522,704.929,299.867633,709.232,815.754391,275.146,188.839854,432.982,110.619973,25.466,25.005906,406.827,103.937789
1998-04-26,3694.041172,213.905066,3480.136105,1121.163,286.439208,391.201,166.41182,23.909,14.101504,2331.342,1699.144996,679.76,289.161067,708.266,814.643304,275.53,189.103403,423.853,108.28766,25.258,24.801664,399.033,101.946547
1998-04-27,3669.810933,213.849688,3455.961246,1120.753,286.334459,380.412,161.822319,24.545,14.476616,2327.109,1696.059871,655.912,279.016438,706.302,812.384323,275.528,189.10203,415.766,106.221561,25.203,24.747657,390.027,99.645658
1998-04-28,3668.222994,215.006702,3453.216292,1124.97,287.411835,379.218,161.314407,26.138,15.416166,2323.737,1693.602266,645.438,274.560935,707.167,813.37924,277.437,190.412226,423.682,108.243972,25.047,24.594476,388.625,99.28747
1998-04-29,3664.816796,218.573952,3446.242843,1126.584,287.824187,375.029,159.532461,26.899,15.865003,2318.384,1689.700856,628.589,267.393589,711.415,818.265265,282.709,194.030537,424.972,108.573546,24.995,24.543415,387.844,99.087936
1998-04-30,3647.876963,219.938428,3427.938535,1127.314,288.01069,363.717,154.720483,24.376,14.37694,2315.342,1687.483764,607.889,258.588078,712.715,819.760517,284.926,195.552122,419.683,107.222292,24.835,24.386306,382.708,97.775771
1998-05-01,3628.931982,220.673956,3408.258026,1127.565,288.074816,352.073,149.767277,24.145,14.240697,2311.817,1684.914649,588.354,250.278143,712.061,819.00829,285.919,196.233644,413.817,105.723622,24.89,24.440312,376.738,96.250531
1998-05-02,3617.589733,223.134861,3394.454872,1127.241,287.99204,342.493,145.69207,26.058,15.368982,2310.113,1683.672727,572.821,243.670607,710.609,817.338208,289.28,198.540385,411.678,105.177142,25.047,24.594476,373.969,95.543096
1998-05-03,3601.237664,224.018034,3377.219631,1127.597,288.082992,331.538,141.031955,23.911,14.102684,2310.27,1683.787153,559.533,238.018064,708.445,814.849188,290.119,199.116213,405.247,103.534125,25.36,24.901821,367.199,93.813469
1998-05-04,3571.76115,221.086864,3350.674285,1123.534,287.04496,324.641,138.098061,24.388,14.384018,2301.947,1677.721126,540.063,229.735779,705.524,811.489472,286.296,196.492388,395.581,101.064616,25.047,24.594476,356.72,91.136252
1998-05-05,3533.568932,213.596136,3319.972796,1117.631,285.536838,316.376,134.582238,25.502,15.041054,2289.115,1668.368818,523.364,222.632242,700.947,806.225034,275.831,189.309987,386.258,98.682739,24.733,24.286149,347.982,88.903833
1998-05-06,3496.320045,207.055661,3289.264384,1113.417,284.460229,308.625,131.285063,23.142,13.649128,2277.478,1659.887458,506.311,215.378117,696.574,801.195235,267.051,183.284045,377.764,96.512658,24.209,23.771616,340.125,86.896496
1998-05-07,3469.125553,204.174251,3264.951302,1115.991,285.117845,300.7,127.913871,23.66,13.954644,2262.14,1648.70871,491.465,209.062822,695.741,800.237124,263.156,180.610805,371.863,95.005047,23.997,23.563446,332.511,84.95124
1998-05-08,3486.715685,215.322566,3271.393118,1124.122,287.195185,301.528,128.266091,25.355,14.954354,2252.445,1641.642732,506.601,215.50148,693.98,798.211632,277.747,190.624988,392.648,100.315282,25.152,24.697579,333.901,85.306363
1998-05-09,3491.492282,220.55992,3270.932361,1122.403,286.756008,301.771,128.36946,26.25,15.482224,2252.008,1641.324235,503.078,214.002841,694.375,798.665959,285.378,195.862341,396.583,101.320611,25.152,24.697579,332.745,85.011024
1998-05-10,3494.317779,224.753349,3269.56443,1118.137,285.666113,301.71,128.343512,26.961,15.901571,2254.594,1643.208981,502.111,213.591492,694.042,798.282944,291.415,200.005691,395.405,101.019651,25.203,24.747657,327.027,83.550166
1998-05-11,3493.992919,230.157349,3263.835571,1112.857,284.317158,302.425,128.647663,27.436,16.181725,2254.264,1642.968468,498.195,211.925676,692.568,796.587558,299.512,205.562873,393.956,100.649455,25.047,24.594476,323.143,82.557866
1998-05-12,3481.280062,233.303881,3247.976181,1107.438,282.93269,298.662,127.046932,27.534,16.239526,2248.203,1638.551048,491.374,209.024112,690.05,793.69137,304.171,208.760466,389.421,99.490835,24.995,24.543415,317.044,80.999669
1998-05-13,3470.289286,233.774014,3236.515271,1100.315,281.112877,301.606,128.299272,24.515,14.458922,2245.722,1636.742828,488.339,207.733062,686.867,790.030302,304.856,209.230599,384.155,98.145456,24.995,24.543415,313.102,79.992551
1998-05-14,3451.856903,236.763047,3215.093856,1093.851,279.461429,297.939,126.739377,23.358,13.776525,2236.49,1630.014297,478.639,203.606808,683.34,785.973568,309.513,212.426819,377.865,96.538462,24.784,24.336227,309.152,78.98339
1998-05-15,3421.945825,232.634558,3189.311268,1088.291,278.040938,290.868,123.731466,23.881,14.08499,2223.197,1620.326,468.166,199.15173,679.383,781.42225,304.399,208.916948,371.568,94.929679,24.154,23.71761,303.832,77.624215
1998-05-16,3402.193269,230.539937,3171.653332,1082.679,276.607162,303.931,129.288296,23.603,13.921026,2206.107,1607.870346,464.271,197.494848,675.115,776.513222,301.493,206.922485,365.396,93.352832,24.052,23.617453,299.845,76.6056
1998-05-17,3379.716257,226.146681,3153.569577,1074.989,274.64249,308.094,131.059182,24.679,14.55565,2193.35,1598.5727,460.555,195.91411,670.744,771.485724,295.843,203.044743,359.317,91.799744,23.527,23.101938,295.674,75.539976
1998-05-18,3351.855311,221.853368,3130.001943,1068.471,272.977245,301.223,128.136348,23.075,13.609612,2186.499,1593.579507,448.916,190.96303,666.323,766.400717,290.114,199.112781,352.621,90.089024,23.159,22.740586,290.611,74.246461
1998-05-19,3319.033768,219.771443,3099.262325,1061.531,271.204186,292.401,124.383584,23.6,13.919256,2171.498,1582.646373,435.23,185.141184,661.385,760.721059,287.753,197.492365,345.747,88.332827,22.689,22.279078,285.395,72.913856
1998-05-20,3281.444698,217.364864,3064.079834,1054.884,269.505984,282.316,120.093556,24.116,14.223593,2152.586,1568.862797,420.669,178.947124,656.004,754.531865,284.846,195.497216,338.296,86.429215,22.27,21.867648,279.805,71.485701
1998-05-21,3245.097174,214.649283,3030.447891,1048.128,267.779934,269.654,114.707306,23.693,13.974108,2134.501,1555.68196,410.018,174.416327,650.677,748.404781,281.639,193.296168,332.583,84.969635,21.746,21.353115,276.001,70.513839
1998-05-22,3230.469318,213.135614,3017.333704,1043.418,266.576604,253.638,107.894308,23.932,14.11507,2117.032,1542.950081,429.096,182.53186,645.748,742.735475,280.033,192.193929,348.645,89.073219,21.327,20.941685,279.693,71.457086
1998-05-23,3241.973019,218.27926,3023.693759,1041.095,265.983115,236.534,100.618489,29.272,17.264596,2097.939,1529.034588,456.881,194.351238,646.251,743.314023,287.981,197.648848,381.298,97.415538,21.01,20.630412,296.348,75.712172
1998-05-24,3266.592066,231.539705,3035.052361,1039.121,265.47879,218.655,93.012994,29.766,17.555957,2097.384,1528.630089,472.983,201.200819,651.073,748.860258,307.073,210.752184,396.159,101.212286,21.17,20.787522,309.613,79.101168
1998-05-25,3269.671244,235.325396,3034.345849,1034.397,264.271883,201.525,85.726115,26.556,15.662702,2104.771,1534.013934,476.942,202.884927,653.047,751.130741,313.34,215.053389,396.2,101.222761,20.645,20.272007,310.911,79.432786
1998-05-26,3277.152723,246.070089,3031.082634,1029.113,262.921906,186.52,79.343183,24.288,14.325038,2113.788,1540.585767,473.95,201.612169,653.787,751.981885,329.22,225.952246,398.049,101.695151,20.488,20.117843,307.72,78.617536
1998-05-27,3282.006809,262.107978,3019.898831,1026.4,262.228778,176.417,75.045498,23.827,14.053141,2111.759,1539.106977,468.891,199.460136,652.828,750.878849,352.665,242.043159,397.16,101.468025,20.434,20.064819,303.962,77.657428
1998-05-28,3274.470359,271.549101,3002.921258,1026.983,262.377725,161.988,68.907589,23.85,14.066706,2106.758,1535.462113,464.604,197.636502,649.813,747.411014,366.494,251.534361,392.572,100.295865,20.383,20.01474,300.464,76.763745
1998-05-29,3252.699258,273.698248,2979.00101,1022.688,261.280421,145.615,61.942728,23.767,14.017753,2098.587,1529.506867,457.869,194.77152,646.079,743.116189,369.85,253.837671,386.317,98.697812,20.226,19.860577,296.174,75.667718
1998-05-30,3238.153394,271.7665,2966.386894,1019.791,260.540284,143.072,60.860969,23.576,13.905101,2090.871,1523.883238,463.084,196.989914,641.747,738.133549,367.26,252.060087,380.68,97.257649,20.069,19.706413,292.841,74.81619
1998-05-31,3241.778028,273.292155,2968.485873,1019.52,260.471048,153.592,65.33604,23.217,13.693363,2083.178,1518.276372,481.276,204.728554,637.467,733.210719,370.008,253.946111,379.137,96.863437,19.702,19.346044,297.108,75.90634
1998-06-01,3225.859623,267.485172,2958.374451,1019.864,260.558934,150.396,63.976503,23.0,13.565377,2075.687,1512.816729,488.936,207.987018,633.048,728.128011,362.673,248.911909,374.772,95.74825,18.915,18.573263,295.884,75.593628
1998-06-02,3227.956088,263.50105,2964.455038,1021.992,261.102604,157.842,67.143935,24.38,14.3793,2068.66,1507.695262,512.584,218.04657,629.503,724.050574,356.868,244.927787,374.06,95.566345,18.915,18.573263,299.316,76.470449
1998-06-03,3220.11074,263.043469,2957.067271,1020.966,260.840478,166.002,70.615093,23.621,13.931642,2057.137,1499.296988,520.614,221.462428,625.65,719.618876,357.25,245.189964,370.897,94.758249,18.182,17.853506,299.602,76.543517
1998-06-04,3192.786785,259.741555,2933.04523,1017.18,259.873215,165.001,70.18928,23.694,13.974698,2038.988,1486.069507,515.931,219.47034,621.224,714.528117,352.439,241.888049,364.872,93.218958,18.182,17.853506,296.383,75.721114
1998-06-05,3163.179369,258.495209,2904.68416,1009.976,258.032708,164.278,69.881726,24.487,14.442408,2021.521,1473.339086,502.836,213.899898,616.559,709.162462,351.749,241.414484,358.599,91.616307,17.395,17.080725,290.858,74.309565
1998-06-06,3127.936202,256.196146,2871.740057,1002.072,256.013363,163.18,69.414651,22.759,13.423235,2000.276,1457.855156,490.321,208.576179,611.658,703.525362,348.847,239.422766,351.519,89.80748,17.082,16.77338,286.22,73.12463
1998-06-07,3105.991461,255.942311,2850.04915,995.108,254.234172,166.882,70.989433,23.564,13.898024,1985.733,1447.255825,480.353,204.335922,607.044,698.218367,348.852,239.426198,345.841,88.356842,16.82,16.516113,284.795,72.760566
1998-06-08,3095.836425,261.74172,2834.094705,988.503,252.5467,173.831,73.945448,22.293,13.148389,1973.506,1438.344457,477.318,203.044872,602.43,692.911371,356.103,244.402748,343.144,87.667802,17.658,17.338973,283.719,72.485665
1998-06-09,3122.810618,271.367528,2851.443089,984.592,251.547503,195.838,83.306939,25.559,15.074673,1964.47,1431.758777,507.17,215.743525,598.739,688.666005,368.706,253.052514,358.234,91.523055,18.652,18.315014,288.952,73.822613
1998-06-10,3127.899198,277.916451,2849.982747,981.308,250.708493,199.182,84.729433,28.379,16.737906,1956.561,1425.994484,510.715,217.251522,596.9,686.550799,378.248,259.601437,364.412,93.101435,18.652,18.315014,293.203,74.908675
1998-06-11,3109.722519,278.011675,2831.710845,977.638,249.770867,192.241,81.776822,27.64,16.302044,1945.54,1417.962082,504.028,214.406959,594.988,684.351628,377.411,259.026982,361.614,92.386591,19.334,18.984693,292.597,74.753852
1998-06-12,3081.841911,276.698391,2805.14352,973.055,248.599984,183.524,78.068724,26.128,15.410268,1930.776,1407.20168,492.674,209.577115,592.133,681.067824,374.971,257.352347,356.555,91.094098,19.702,19.346044,290.131,74.123828
1998-06-13,3055.351627,278.158337,2777.19329,967.804,247.258437,174.179,74.093482,25.831,15.235098,1916.875,1397.070256,480.31,204.31763,588.349,676.71549,376.875,258.659111,350.3,89.496045,19.858,19.499226,285.759,73.006852
1998-06-14,3047.776967,290.615026,2757.161941,958.374,244.849223,168.353,71.615178,25.719,15.16904,1908.272,1390.800157,474.611,201.893349,584.392,672.164172,393.524,270.085753,346.053,88.411005,20.907,20.529273,282.835,72.259817
1998-06-15,3032.232428,299.787012,2732.445416,947.254,242.008241,161.456,68.681283,25.525,15.054619,1897.998,1383.312188,463.922,197.346388,580.183,667.323006,402.467,276.223566,341.5,87.247786,23.997,23.563446,279.751,71.471904
1998-06-16,3005.784116,302.378985,2703.405131,935.736,239.065576,155.09,65.97327,24.978,14.731999,1884.897,1373.763826,449.861,191.365021,575.54,661.982655,403.84,277.165892,335.94,85.827295,25.677,25.213094,276.712,70.695489
1998-06-17,2981.841015,304.405898,2677.435117,924.158,236.107582,153.4,65.254366,24.688,14.560958,1871.092,1363.702369,434.462,184.814487,572.701,658.717254,405.746,278.474029,330.692,84.486515,26.409,25.931869,273.174,69.791586
1998-06-18,2977.544692,315.641331,2661.90336,913.349,233.346056,154.48,65.713784,24.54,14.473667,1858.0,1354.160566,425.374,180.94857,573.525,659.665014,419.265,287.75247,330.734,84.497245,28.402,27.888861,270.461,69.098458
1998-06-19,2966.936677,322.841914,2644.094763,899.906,229.911585,158.748,67.529335,23.38,13.789501,1846.122,1345.503559,417.564,177.626297,571.218,657.011516,427.134,293.15317,328.225,83.856236,30.235,29.688744,269.554,68.866734
1998-06-20,2944.272068,323.614695,2620.657373,885.617,226.260974,161.378,68.648103,23.434,13.82135,1834.065,1336.716092,406.634,172.976817,566.364,651.428475,427.134,293.15317,324.326,82.860104,31.022,30.461526,265.948,67.945459
1998-06-21,2919.37177,324.598238,2594.773532,871.538,222.664014,161.9,68.870155,23.246,13.710468,1822.706,1328.437346,393.126,167.23069,561.271,645.570537,427.67,293.52104,319.849,81.716302,31.649,31.077198,260.58,66.574021
1998-06-22,2930.032273,325.63807,2604.394203,859.156,219.500612,185.161,78.765082,23.508,13.864995,1811.786,1320.478555,426.958,181.622383,556.025,639.536619,428.66,294.200503,324.037,82.786269,32.016,31.437567,265.534,67.839688
1998-06-23,2991.272212,324.641525,2666.630687,863.007,220.48448,223.48,95.065487,25.302,14.923094,1812.658,1321.114092,498.55,212.076689,550.921,633.666029,427.208,293.203958,360.495,92.100705,32.016,31.437567,302.172,77.200111
1998-06-24,3002.807029,325.525147,2677.281883,867.042,221.515358,232.633,98.959054,23.303,13.744086,1819.767,1326.295323,503.894,214.349957,546.788,628.912277,427.896,293.67615,367.133,93.796607,32.435,31.848997,311.993,79.70922
1998-06-25,3004.968044,327.195748,2677.772296,869.062,222.031436,238.145,101.303787,23.728,13.994751,1812.897,1321.288282,507.391,215.837535,544.791,626.615339,429.579,294.831237,374.584,95.700219,32.96,32.364512,317.049,81.000947
1998-06-26,3094.087948,335.81525,2758.272698,886.395,226.45974,266.318,113.288215,30.024,17.708125,1819.331,1325.977555,566.526,240.992796,550.607,633.304868,439.813,301.855097,429.666,109.772788,34.585,33.960153,355.281,90.768611
1998-06-27,3172.136465,348.472407,2823.664058,902.125,230.478504,284.101,120.852872,36.113,21.299411,1840.881,1341.683777,593.146,252.316598,561.353,645.664852,455.93,312.916613,453.962,115.980028,36.21,35.555794,373.362,95.388017
1998-06-28,3201.575481,356.671877,2844.903604,909.656,232.402554,287.524,122.308972,37.977,22.398797,1862.332,1357.317845,587.957,250.109264,564.03,648.743922,465.552,319.520442,453.691,115.910791,37.835,37.151435,374.628,95.71146
1998-06-29,3207.446926,360.798024,2846.648902,915.292,233.842461,289.727,123.246099,32.712,19.293505,1877.23,1368.175909,575.066,244.625601,563.378,647.993995,470.365,322.823729,448.29,114.530922,38.673,37.974295,371.61,94.940409
1998-06-30,3200.73609,362.879606,2837.856484,920.681,235.219265,293.724,124.946371,24.261,14.309114,1884.236,1373.282071,559.995,238.214593,561.199,645.487723,472.199,324.082451,441.281,112.740235,39.511,38.797155,366.587,93.657113
1998-07-01,3199.634326,366.068857,2833.565469,926.453,236.693918,301.623,128.306503,23.225,13.698082,1885.738,1374.376769,547.454,232.879815,560.096,644.219059,476.471,327.014436,435.374,111.231091,39.773,39.054421,360.728,92.160232
1998-07-02,3259.916641,419.639778,2840.276862,931.466,237.97466,304.192,129.399322,24.315,14.340963,1899.468,1384.383564,530.073,225.486163,564.23,648.973961,538.33,369.469876,427.87,109.313939,51.093,50.169903,353.855,90.404291
1998-07-03,3313.840307,475.112875,2838.727432,927.61,236.989513,304.079,129.351254,24.436,14.412328,1908.12,1390.689375,512.869,218.167805,567.882,653.174469,603.56,414.238921,419.842,107.262914,61.994,60.873954,347.105,88.679774
1998-07-04,3318.663687,494.86563,2823.798057,917.442,234.391752,304.131,129.373374,23.173,13.667412,1910.218,1392.218454,492.609,209.549465,567.796,653.075552,627.466,430.64623,410.477,104.870306,65.401,64.2194,339.167,86.651742
1998-07-05,3313.609226,503.905932,2809.703294,912.315,233.081885,306.892,130.547867,23.69,13.972338,1911.823,1393.388222,471.49,200.565717,566.305,651.360613,638.615,438.298078,400.753,102.385979,66.815,65.607853,330.356,84.400672
1998-07-06,3301.486117,507.92422,2793.561898,909.427,232.344048,307.719,130.899662,24.114,14.222413,1910.802,1392.644089,452.434,192.459542,564.006,648.716317,642.896,441.23624,391.529,100.029395,67.915,66.68798,321.924,82.246431
