policy,scenario_incremental_solar_gwh,date,incremental_solar_mwh,direct_thermal_displacement_mwh,hydro_avoided_and_stored_mwh,reserve_hydro_released_to_displace_thermal_mwh,forced_counterfactual_spill_due_to_headroom_mwh,storage_limited_hydro_displacement_mwh,curtailed_incremental_solar_mwh,counterfactual_storage_delta_gwh,TKA_observed_storage_gwh,TKA_delta_storage_gwh,TKA_counterfactual_storage_gwh,PKI_observed_storage_gwh,PKI_delta_storage_gwh,PKI_counterfactual_storage_gwh,OHA_observed_storage_gwh,OHA_delta_storage_gwh,OHA_counterfactual_storage_gwh
fuel_minimizing,500,2024-04-17,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,566.511952,0.0,566.511952,1397.638012,0.0,1397.638012,23.996562,0.0,23.996562
fuel_minimizing,500,2024-04-18,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,566.920271,0.0,566.920271,1405.551615,0.0,1405.551615,19.399669,0.0,19.399669
fuel_minimizing,500,2024-04-19,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,565.774678,0.0,565.774678,1412.154059,0.0,1412.154059,16.001837,0.0,16.001837
fuel_minimizing,500,2024-04-20,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,563.225848,0.0,563.225848,1414.438203,0.0,1414.438203,13.46924,0.0,13.46924
fuel_minimizing,500,2024-04-21,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,562.717462,0.0,562.717462,1415.436696,0.0,1415.436696,12.741428,0.0,12.741428
fuel_minimizing,500,2024-04-22,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,559.319789,0.0,559.319789,1417.96281,0.0,1417.96281,13.134824,0.0,13.134824
fuel_minimizing,500,2024-04-23,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,554.896143,0.0,554.896143,1413.826717,0.0,1413.826717,13.094128,0.0,13.094128
fuel_minimizing,500,2024-04-24,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,551.989603,0.0,551.989603,1410.186955,0.0,1410.186955,12.503149,0.0,12.503149
fuel_minimizing,500,2024-04-25,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,549.885898,0.0,549.885898,1415.569343,0.0,1415.569343,12.087931,0.0,12.087931
fuel_minimizing,500,2024-04-26,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,549.24639,0.0,549.24639,1420.93278,0.0,1420.93278,13.368384,0.0,13.368384
fuel_minimizing,500,2024-04-27,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,548.586178,0.0,548.586178,1423.85975,0.0,1423.85975,13.141901,0.0,13.141901
fuel_minimizing,500,2024-04-28,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,547.079424,0.0,547.079424,1425.215368,0.0,1425.215368,12.599876,0.0,12.599876
fuel_minimizing,500,2024-04-29,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,544.601906,0.0,544.601906,1423.094481,0.0,1423.094481,12.501969,0.0,12.501969
fuel_minimizing,500,2024-04-30,1048.557277,1048.557277,0.0,0.0,0.0,0.0,0.0,0.0,541.786232,0.0,541.786232,1417.178593,0.0,1417.178593,12.369265,0.0,12.369265
fuel_minimizing,500,2024-05-01,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,539.743487,0.0,539.743487,1412.672984,0.0,1412.672984,12.598696,0.0,12.598696
fuel_minimizing,500,2024-05-02,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,538.0412,0.0,538.0412,1407.916659,0.0,1407.916659,12.825769,0.0,12.825769
fuel_minimizing,500,2024-05-03,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,535.894938,0.0,535.894938,1399.302653,0.0,1399.302653,12.756763,0.0,12.756763
fuel_minimizing,500,2024-05-04,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,533.408218,0.0,533.408218,1390.045821,0.0,1390.045821,12.67596,0.0,12.67596
fuel_minimizing,500,2024-05-05,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,530.402762,0.0,530.402762,1382.5717,0.0,1382.5717,12.749095,0.0,12.749095
fuel_minimizing,500,2024-05-06,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,527.353597,0.0,527.353597,1377.192957,0.0,1377.192957,12.964962,0.0,12.964962
fuel_minimizing,500,2024-05-07,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,523.641921,0.0,523.641921,1372.062744,0.0,1372.062744,12.954935,0.0,12.954935
fuel_minimizing,500,2024-05-08,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,519.496622,0.0,519.496622,1361.874471,0.0,1361.874471,12.662395,0.0,12.662395
fuel_minimizing,500,2024-05-09,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,515.485896,0.0,515.485896,1352.458755,0.0,1352.458755,12.826359,0.0,12.826359
fuel_minimizing,500,2024-05-10,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,510.745946,0.0,510.745946,1339.455752,0.0,1339.455752,13.089409,0.0,13.089409
fuel_minimizing,500,2024-05-11,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,505.354987,0.0,505.354987,1328.654536,0.0,1328.654536,13.250424,0.0,13.250424
fuel_minimizing,500,2024-05-12,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,500.830124,0.0,500.830124,1317.354074,0.0,1317.354074,13.016864,0.0,13.016864
fuel_minimizing,500,2024-05-13,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,496.057969,0.0,496.057969,1304.04715,0.0,1304.04715,12.85172,0.0,12.85172
fuel_minimizing,500,2024-05-14,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,490.949957,0.0,490.949957,1289.758497,0.0,1289.758497,12.797459,0.0,12.797459
fuel_minimizing,500,2024-05-15,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,486.264067,0.0,486.264067,1275.924632,0.0,1275.924632,12.642342,0.0,12.642342
fuel_minimizing,500,2024-05-16,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,481.673643,0.0,481.673643,1261.741658,0.0,1261.741658,12.650009,0.0,12.650009
fuel_minimizing,500,2024-05-17,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,477.258048,0.0,477.258048,1248.309377,0.0,1248.309377,12.877082,0.0,12.877082
fuel_minimizing,500,2024-05-18,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,471.586441,0.0,471.586441,1238.847745,0.0,1238.847745,12.901263,0.0,12.901263
fuel_minimizing,500,2024-05-19,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,468.786869,0.0,468.786869,1231.277418,0.0,1231.277418,13.095307,0.0,13.095307
fuel_minimizing,500,2024-05-20,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,464.907265,0.0,464.907265,1219.054261,0.0,1219.054261,12.639393,0.0,12.639393
fuel_minimizing,500,2024-05-21,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,460.96785,0.0,460.96785,1207.191144,0.0,1207.191144,13.197342,0.0,13.197342
fuel_minimizing,500,2024-05-22,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,456.456789,0.0,456.456789,1199.916722,0.0,1199.916722,13.168442,0.0,13.168442
fuel_minimizing,500,2024-05-23,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,451.824958,0.0,451.824958,1188.08713,0.0,1188.08713,13.160185,0.0,13.160185
fuel_minimizing,500,2024-05-24,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,446.507611,0.0,446.507611,1174.960956,0.0,1174.960956,13.003299,0.0,13.003299
fuel_minimizing,500,2024-05-25,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,441.753859,0.0,441.753859,1160.640234,0.0,1160.640234,12.754993,0.0,12.754993
fuel_minimizing,500,2024-05-26,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,437.477438,0.0,437.477438,1153.49117,0.0,1153.49117,12.628186,0.0,12.628186
fuel_minimizing,500,2024-05-27,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,433.421854,0.0,433.421854,1141.131722,0.0,1141.131722,12.756763,0.0,12.756763
fuel_minimizing,500,2024-05-28,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,428.539281,0.0,428.539281,1124.701775,0.0,1124.701775,12.683038,0.0,12.683038
fuel_minimizing,500,2024-05-29,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,424.467594,0.0,424.467594,1106.874667,0.0,1106.874667,12.685987,0.0,12.685987
fuel_minimizing,500,2024-05-30,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,420.259034,0.0,420.259034,1091.582419,0.0,1091.582419,12.605184,0.0,12.605184
fuel_minimizing,500,2024-05-31,958.899616,958.899616,0.0,0.0,0.0,0.0,0.0,0.0,416.226454,0.0,416.226454,1081.929834,0.0,1081.929834,12.455375,0.0,12.455375
fuel_minimizing,500,2024-06-01,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,412.849484,0.0,412.849484,1075.938876,0.0,1075.938876,12.739658,0.0,12.739658
fuel_minimizing,500,2024-06-02,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,409.80032,0.0,409.80032,1070.614795,0.0,1070.614795,13.425005,0.0,13.425005
fuel_minimizing,500,2024-06-03,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,405.675724,0.0,405.675724,1061.075178,0.0,1061.075178,13.033378,0.0,13.033378
fuel_minimizing,500,2024-06-04,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,401.537326,0.0,401.537326,1049.130432,0.0,1049.130432,12.729042,0.0,12.729042
fuel_minimizing,500,2024-06-05,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,396.576539,0.0,396.576539,1033.449719,0.0,1033.449719,13.258682,0.0,13.258682
fuel_minimizing,500,2024-06-06,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,391.567445,0.0,391.567445,1019.408867,0.0,1019.408867,13.93754,0.0,13.93754
fuel_minimizing,500,2024-06-07,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,387.15415,0.0,387.15415,1007.611345,0.0,1007.611345,14.533237,0.0,14.533237
fuel_minimizing,500,2024-06-08,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,385.011339,0.0,385.011339,996.224152,0.0,996.224152,14.474257,0.0,14.474257
fuel_minimizing,500,2024-06-09,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,383.822038,0.0,383.822038,986.518362,0.0,986.518362,13.803066,0.0,13.803066
fuel_minimizing,500,2024-06-10,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,381.557306,0.0,381.557306,980.402046,0.0,980.402046,13.273426,0.0,13.273426
fuel_minimizing,500,2024-06-11,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,379.345483,0.0,379.345483,971.820837,0.0,971.820837,12.465402,0.0,12.465402
fuel_minimizing,500,2024-06-12,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,374.619336,0.0,374.619336,960.75287,0.0,960.75287,12.662395,0.0,12.662395
fuel_minimizing,500,2024-06-13,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,369.402056,0.0,369.402056,949.216997,0.0,949.216997,12.819871,0.0,12.819871
fuel_minimizing,500,2024-06-14,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,364.717316,0.0,364.717316,940.675873,0.0,940.675873,13.025121,0.0,13.025121
fuel_minimizing,500,2024-06-15,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,364.050203,0.0,364.050203,935.501201,0.0,935.501201,13.219165,0.0,13.219165
fuel_minimizing,500,2024-06-16,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,361.42201,0.0,361.42201,937.805023,0.0,937.805023,13.032199,0.0,13.032199
fuel_minimizing,500,2024-06-17,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,358.684548,0.0,358.684548,935.594491,0.0,935.594491,13.219755,0.0,13.219755
fuel_minimizing,500,2024-06-18,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,354.319562,0.0,354.319562,929.575838,0.0,929.575838,12.941959,0.0,12.941959
fuel_minimizing,500,2024-06-19,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,349.671628,0.0,349.671628,928.602854,0.0,928.602854,13.074074,0.0,13.074074
fuel_minimizing,500,2024-06-20,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,345.689657,0.0,345.689657,920.585028,0.0,920.585028,13.055201,0.0,13.055201
fuel_minimizing,500,2024-06-21,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,340.19518,0.0,340.19518,914.279217,0.0,914.279217,12.971449,0.0,12.971449
fuel_minimizing,500,2024-06-22,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,337.384106,0.0,337.384106,906.265035,0.0,906.265035,12.750275,0.0,12.750275
fuel_minimizing,500,2024-06-23,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,336.715843,0.0,336.715843,899.398756,0.0,899.398756,12.638213,0.0,12.638213
fuel_minimizing,500,2024-06-24,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,335.643862,0.0,335.643862,889.26806,0.0,889.26806,13.095897,0.0,13.095897
fuel_minimizing,500,2024-06-25,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,332.090913,0.0,332.090913,877.238042,0.0,877.238042,13.294069,0.0,13.294069
fuel_minimizing,500,2024-06-26,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,327.511991,0.0,327.511991,868.750852,0.0,868.750852,13.131875,0.0,13.131875
fuel_minimizing,500,2024-06-27,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,323.804915,0.0,323.804915,863.32765,0.0,863.32765,12.838745,0.0,12.838745
fuel_minimizing,500,2024-06-28,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,321.908245,0.0,321.908245,856.470117,0.0,856.470117,12.659446,0.0,12.659446
fuel_minimizing,500,2024-06-29,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,321.253785,0.0,321.253785,847.743871,0.0,847.743871,12.741428,0.0,12.741428
fuel_minimizing,500,2024-06-30,736.122197,736.122197,0.0,0.0,0.0,0.0,0.0,0.0,322.862906,0.0,322.862906,836.753889,0.0,836.753889,12.53087,0.0,12.53087
fuel_minimizing,500,2024-07-01,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,323.163107,0.0,323.163107,833.611187,0.0,833.611187,13.806015,0.0,13.806015
fuel_minimizing,500,2024-07-02,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,325.568163,0.0,325.568163,834.361878,0.0,834.361878,14.922504,0.0,14.922504
fuel_minimizing,500,2024-07-03,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,324.708968,0.0,324.708968,828.817691,0.0,828.817691,13.163724,0.0,13.163724
fuel_minimizing,500,2024-07-04,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,321.774823,0.0,321.774823,825.669888,0.0,825.669888,12.430014,0.0,12.430014
fuel_minimizing,500,2024-07-05,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,316.487381,0.0,316.487381,820.369858,0.0,820.369858,12.562129,0.0,12.562129
fuel_minimizing,500,2024-07-06,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,313.470422,0.0,313.470422,815.935674,0.0,815.935674,12.866465,0.0,12.866465
fuel_minimizing,500,2024-07-07,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,311.14473,0.0,311.14473,811.106467,0.0,811.106467,13.166673,0.0,13.166673
fuel_minimizing,500,2024-07-08,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,308.284197,0.0,308.284197,802.394069,0.0,802.394069,13.124207,0.0,13.124207
fuel_minimizing,500,2024-07-09,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,304.102092,0.0,304.102092,786.719186,0.0,786.719186,12.757352,0.0,12.757352
fuel_minimizing,500,2024-07-10,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,299.365593,0.0,299.365593,771.883913,0.0,771.883913,12.562719,0.0,12.562719
fuel_minimizing,500,2024-07-11,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,293.037226,0.0,293.037226,759.340071,0.0,759.340071,12.64765,0.0,12.64765
fuel_minimizing,500,2024-07-12,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,289.294494,0.0,289.294494,751.004477,0.0,751.004477,13.051072,0.0,13.051072
fuel_minimizing,500,2024-07-13,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,289.50728,0.0,289.50728,738.633367,0.0,738.633367,13.206779,0.0,13.206779
fuel_minimizing,500,2024-07-14,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,291.367144,0.0,291.367144,725.577889,0.0,725.577889,13.102975,0.0,13.102975
fuel_minimizing,500,2024-07-15,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,293.565165,0.0,293.565165,713.868555,0.0,713.868555,12.750275,0.0,12.750275
fuel_minimizing,500,2024-07-16,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,295.686123,0.0,295.686123,695.219329,0.0,695.219329,12.595158,0.0,12.595158
fuel_minimizing,500,2024-07-17,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,297.736918,0.0,297.736918,674.084075,0.0,674.084075,12.931933,0.0,12.931933
fuel_minimizing,500,2024-07-18,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,299.956793,0.0,299.956793,653.0924,0.0,653.0924,13.114181,0.0,13.114181
fuel_minimizing,500,2024-07-19,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,302.535528,0.0,302.535528,631.857296,0.0,631.857296,12.907161,0.0,12.907161
fuel_minimizing,500,2024-07-20,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,304.707094,0.0,304.707094,610.279644,0.0,610.279644,12.879441,0.0,12.879441
fuel_minimizing,500,2024-07-21,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,307.28928,0.0,307.28928,593.43791,0.0,593.43791,12.91247,0.0,12.91247
fuel_minimizing,500,2024-07-22,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,309.923224,0.0,309.923224,574.777023,0.0,574.777023,12.879441,0.0,12.879441
fuel_minimizing,500,2024-07-23,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,311.326461,0.0,311.326461,554.905555,0.0,554.905555,12.723144,0.0,12.723144
fuel_minimizing,500,2024-07-24,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,311.853249,0.0,311.853249,532.735367,0.0,532.735367,12.688936,0.0,12.688936
fuel_minimizing,500,2024-07-25,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,311.638163,0.0,311.638163,515.47893,0.0,515.47893,12.913649,0.0,12.913649
fuel_minimizing,500,2024-07-26,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,309.01342,0.0,309.01342,499.143002,0.0,499.143002,13.031609,0.0,13.031609
fuel_minimizing,500,2024-07-27,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,306.589962,0.0,306.589962,487.30758,0.0,487.30758,12.883569,0.0,12.883569
fuel_minimizing,500,2024-07-28,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,306.351872,0.0,306.351872,476.62662,0.0,476.62662,12.761481,0.0,12.761481
fuel_minimizing,500,2024-07-29,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,306.239152,0.0,306.239152,469.944005,0.0,469.944005,13.187906,0.0,13.187906
fuel_minimizing,500,2024-07-30,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,310.01984,0.0,310.01984,466.596503,0.0,466.596503,14.581601,0.0,14.581601
fuel_minimizing,500,2024-07-31,774.664057,774.664057,0.0,0.0,0.0,0.0,0.0,0.0,311.364417,0.0,311.364417,458.84397,0.0,458.84397,14.99446,0.0,14.99446
fuel_minimizing,500,2024-08-01,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,312.442149,0.0,312.442149,448.525238,0.0,448.525238,14.858806,0.0,14.858806
fuel_minimizing,500,2024-08-02,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,311.953316,0.0,311.953316,439.283711,0.0,439.283711,14.541494,0.0,14.541494
fuel_minimizing,500,2024-08-03,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,311.050414,0.0,311.050414,430.039998,0.0,430.039998,13.930463,0.0,13.930463
fuel_minimizing,500,2024-08-04,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,307.147806,0.0,307.147806,421.51418,0.0,421.51418,12.995631,0.0,12.995631
fuel_minimizing,500,2024-08-05,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,304.899176,0.0,304.899176,408.474007,0.0,408.474007,12.532049,0.0,12.532049
fuel_minimizing,500,2024-08-06,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,302.774768,0.0,302.774768,393.175929,0.0,393.175929,12.744967,0.0,12.744967
fuel_minimizing,500,2024-08-07,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,301.299069,0.0,301.299069,371.90074,0.0,371.90074,12.808665,0.0,12.808665
fuel_minimizing,500,2024-08-08,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,299.833722,0.0,299.833722,355.960564,0.0,355.960564,13.14662,0.0,13.14662
fuel_minimizing,500,2024-08-09,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,299.188463,0.0,299.188463,342.639065,0.0,342.639065,13.199112,0.0,13.199112
fuel_minimizing,500,2024-08-10,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,297.657555,0.0,297.657555,335.721039,0.0,335.721039,12.945498,0.0,12.945498
fuel_minimizing,500,2024-08-11,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,295.713727,0.0,295.713727,329.335785,0.0,329.335785,12.672421,0.0,12.672421
fuel_minimizing,500,2024-08-12,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,295.234096,0.0,295.234096,324.209945,0.0,324.209945,12.612852,0.0,12.612852
fuel_minimizing,500,2024-08-13,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,293.975784,0.0,293.975784,316.633788,0.0,316.633788,13.017454,0.0,13.017454
fuel_minimizing,500,2024-08-14,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,293.235059,0.0,293.235059,308.113801,0.0,308.113801,13.180828,0.0,13.180828
fuel_minimizing,500,2024-08-15,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,293.876867,0.0,293.876867,302.311609,0.0,302.311609,12.988554,0.0,12.988554
fuel_minimizing,500,2024-08-16,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,295.913861,0.0,295.913861,299.606932,0.0,299.606932,12.772097,0.0,12.772097
fuel_minimizing,500,2024-08-17,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,294.412858,0.0,294.412858,301.68336,0.0,301.68336,13.077023,0.0,13.077023
fuel_minimizing,500,2024-08-18,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,293.432893,0.0,293.432893,306.275699,0.0,306.275699,12.849361,0.0,12.849361
fuel_minimizing,500,2024-08-19,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,291.470662,0.0,291.470662,308.537978,0.0,308.537978,12.61639,0.0,12.61639
fuel_minimizing,500,2024-08-20,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,290.013366,0.0,290.013366,303.49158,0.0,303.49158,12.671242,0.0,12.671242
fuel_minimizing,500,2024-08-21,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,288.859721,0.0,288.859721,296.340329,0.0,296.340329,12.658856,0.0,12.658856
fuel_minimizing,500,2024-08-22,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,288.121297,0.0,288.121297,291.58692,0.0,291.58692,12.665934,0.0,12.665934
fuel_minimizing,500,2024-08-23,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,289.616549,0.0,289.616549,297.997682,0.0,297.997682,13.454495,0.0,13.454495
fuel_minimizing,500,2024-08-24,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,296.707495,0.0,296.707495,311.205485,0.0,311.205485,14.372812,0.0,14.372812
fuel_minimizing,500,2024-08-25,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,298.445438,0.0,298.445438,321.803358,0.0,321.803358,15.495789,0.0,15.495789
fuel_minimizing,500,2024-08-26,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,300.567546,0.0,300.567546,333.389521,0.0,333.389521,19.230396,0.0,19.230396
fuel_minimizing,500,2024-08-27,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,301.452045,0.0,301.452045,343.258567,0.0,343.258567,17.971765,0.0,17.971765
fuel_minimizing,500,2024-08-28,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,303.062317,0.0,303.062317,353.037239,0.0,353.037239,16.394643,0.0,16.394643
fuel_minimizing,500,2024-08-29,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,306.478393,0.0,306.478393,362.696384,0.0,362.696384,15.475146,0.0,15.475146
fuel_minimizing,500,2024-08-30,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,312.798709,0.0,312.798709,374.774505,0.0,374.774505,14.592217,0.0,14.592217
fuel_minimizing,500,2024-08-31,1100.083097,1100.083097,0.0,0.0,0.0,0.0,0.0,0.0,320.877672,0.0,320.877672,385.043677,0.0,385.043677,11.746437,0.0,11.746437
fuel_minimizing,500,2024-09-01,1372.472911,1372.472911,0.0,0.0,0.0,0.0,0.0,0.0,338.346818,0.0,338.346818,398.161834,0.0,398.161834,12.388138,0.0,12.388138
fuel_minimizing,500,2024-09-02,1372.472911,1372.472911,0.0,0.0,0.0,0.0,0.0,0.0,358.627039,0.0,358.627039,415.040739,0.0,415.040739,16.143978,0.0,16.143978
fuel_minimizing,500,2024-09-03,1372.472911,1372.472911,0.0,0.0,0.0,0.0,0.0,0.0,380.527883,0.0,380.527883,432.435653,0.0,432.435653,22.177032,0.0,22.177032
fuel_minimizing,500,2024-09-04,1372.472911,1372.472911,0.0,0.0,0.0,0.0,0.0,0.0,403.439747,0.0,403.439747,452.526498,0.0,452.526498,26.29265,0.0,26.29265
fuel_minimizing,500,2024-09-05,1372.472911,1372.472911,0.0,0.0,0.0,0.0,0.0,0.0,413.031215,0.0,413.031215,470.575898,0.0,470.575898,24.240149,0.0,24.240149
fuel_minimizing,500,2024-09-06,1372.472911,1372.472911,0.0,0.0,0.0,0.0,0.0,0.0,418.879951,0.0,418.879951,485.185236,0.0,485.185236,19.800732,0.0,19.800732
