Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
2001-07-01,23:59:59,581.217,48.838,,320
2002-02-15,23:59:59,582.513,116.759,,320
2002-03-07,23:59:59,582.231,101.981,,320
2002-08-20,23:59:59,582.982,141.337,,320
2002-10-28,23:59:59,582.484,115.239,,320
2003-04-06,23:59:59,581.485,62.884,,320
2003-06-17,23:59:59,581.364,56.544,,320
2003-10-05,23:59:59,583.116,148.362,,320
2003-11-19,23:59:59,582.510,116.602,,320
2004-04-03,23:59:59,581.388,57.801,,320
2004-09-23,23:59:59,582.124,96.374,,320
2005-07-11,23:59:59,581.444,60.734,,320
2005-09-06,23:59:59,581.395,58.169,,320
2006-09-23,23:59:59,582.093,94.749,,320
2007-01-18,23:59:59,582.708,126.979,,320
2007-04-23,23:59:59,580.807,27.353,,320
2011-03-11,23:59:59,582.080,94.067,,320
2011-07-06,23:59:59,582.365,109.002,,320
2011-07-19,23:59:59,582.655,124.202,,320
2013-02-18,23:59:59,581.638,70.903,,320
2013-06-11,23:59:59,581.486,62.938,,320
2014-08-27,23:59:59,581.376,57.171,,320
2014-09-30,23:59:59,581.970,88.300,,320
2014-11-18,23:59:59,581.545,66.028,,320
2015-02-15,23:59:59,581.274,51.826,,320
2015-08-03,23:59:59,580.851,29.659,,320
2015-10-17,23:59:59,582.428,112.303,,320
2015-11-30,23:59:59,582.363,108.896,,320
2016-07-11,23:59:59,581.504,63.882,,320
2016-10-17,23:59:59,582.767,130.072,,320
2017-05-24,23:59:59,582.807,132.167,,320
2017-08-03,23:59:59,582.317,106.488,,320
2017-12-28,23:59:59,581.547,66.133,,320
2018-02-04,23:59:59,581.856,82.328,,320
2018-08-11,23:59:59,581.891,84.161,,320
2019-02-20,23:59:59,580.783,26.096,,320
2019-05-19,23:59:59,580.961,35.423,,320
2019-10-10,23:59:59,581.328,54.657,,320
2020-01-19,23:59:59,582.248,102.870,,320
2020-03-25,23:59:59,581.289,52.613,,320
2021-02-10,23:59:59,580.870,30.654,,320
2021-03-13,23:59:59,580.829,28.504,,320
2021-09-17,23:59:59,582.404,111.046,,320
2021-12-28,23:59:59,582.806,132.116,,320
2022-01-26,23:59:59,582.310,106.120,,320
2022-09-13,23:59:59,583.046,144.693,,320
2023-05-15,23:59:59,582.948,139.543,,320
2023-08-20,23:59:59,581.996,89.653,,320
1981-03-28,23:59:59,581.374,57.068,,320
1981-10-24,23:59:59,582.083,94.224,,320
1981-12-07,23:59:59,581.887,83.953,,320
1982-05-09,23:59:59,581.985,89.087,,320
1983-05-25,23:59:59,579.994,0.000,,320
1983-09-17,23:59:59,581.158,45.748,,320
1985-11-11,23:59:59,581.727,75.566,,320
1986-01-10,23:59:59,581.569,67.285,,320
1986-09-17,23:59:59,581.378,57.276,,320
1986-12-10,23:59:59,581.709,74.623,,320
1987-05-07,23:59:59,582.942,139.242,,320
1987-11-27,23:59:59,581.777,78.186,,320
1988-04-01,23:59:59,583.792,183.787,,320
1990-07-13,23:59:59,581.273,51.775,,320
1991-04-11,23:59:59,581.711,74.728,,320
1991-08-15,23:59:59,581.704,74.360,,320
1991-10-10,23:59:59,581.848,81.909,,320
1991-12-25,23:59:59,581.843,81.647,,320
1992-03-09,23:59:59,582.009,90.344,,320
1992-07-17,23:59:59,581.721,75.253,,320
1992-08-22,23:59:59,581.957,87.619,,320
1992-10-12,23:59:59,581.744,76.459,,320
1994-01-13,23:59:59,580.861,30.184,,320
1994-07-13,23:59:59,582.144,97.420,,320
1995-03-22,23:59:59,581.570,67.339,,320
1995-05-22,23:59:59,582.595,121.055,,320
1995-09-25,23:59:59,581.633,70.640,,320
1996-03-01,23:59:59,583.130,149.094,,320
1997-11-10,23:59:59,581.870,83.061,,320
1998-02-16,23:59:59,581.135,44.542,,320
1998-05-14,23:59:59,580.758,24.784,,320
1998-09-30,23:59:59,582.420,111.884,,320
1999-01-04,23:59:59,582.312,106.226,,320
2000-02-28,23:59:59,581.866,82.853,,320
2001-01-07,23:59:59,582.750,129.179,,320
2001-06-20,23:59:59,581.294,52.875,,320
2002-02-13,23:59:59,582.412,111.465,,320
2002-04-04,23:59:59,581.289,52.613,,320
2003-04-04,23:59:59,581.534,65.452,,320
2003-05-03,23:59:59,581.182,47.005,,320
2003-08-05,23:59:59,581.010,37.992,,320
2004-02-27,23:59:59,582.495,115.815,,320
2004-10-10,23:59:59,582.646,123.729,,320
2005-02-07,23:59:59,582.465,114.245,,320
2005-05-17,23:59:59,580.674,20.383,,320
2005-06-04,23:59:59,581.067,40.979,,320
2005-07-01,23:59:59,581.513,64.352,,320
2005-10-13,23:59:59,582.053,92.650,,320
2006-08-24,23:59:59,582.618,122.261,,320
2007-02-01,23:59:59,582.668,124.883,,320
2007-07-09,23:59:59,581.544,65.977,,320
2008-06-23,23:59:59,581.958,87.673,,320
2008-08-06,23:59:59,582.733,128.287,,320
2008-08-20,23:59:59,582.766,130.017,,320
2008-11-02,23:59:59,581.657,71.897,,320
2009-11-29,23:59:59,582.139,97.157,,320
2010-01-28,23:59:59,582.396,110.627,,320
2010-03-10,23:59:59,581.986,89.142,,320
2010-05-22,23:59:59,581.187,47.268,,320
2011-01-16,23:59:59,582.289,105.020,,320
2011-06-09,23:59:59,582.591,120.847,,320
2012-01-29,23:59:59,582.686,125.824,,320
2013-02-06,23:59:59,581.779,78.292,,320
2013-02-27,23:59:59,581.550,66.290,,320
2015-01-17,23:59:59,581.557,66.658,,320
2016-02-25,23:59:59,581.802,79.498,,320
2017-03-07,23:59:59,581.564,67.026,,320
2017-04-10,23:59:59,583.343,160.258,,320
2019-08-04,23:59:59,581.069,41.081,,320
2019-12-27,23:59:59,582.251,103.027,,320
2020-03-17,23:59:59,581.280,52.142,,320
2020-04-26,23:59:59,580.946,34.636,,320
2020-05-14,23:59:59,580.904,32.435,,320
2020-07-28,23:59:59,581.858,82.431,,320
2020-12-24,23:59:59,581.646,71.322,,320
2023-10-03,23:59:59,582.298,105.500,,320
1980-01-04,23:59:59,582.984,141.443,,320
