Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
2008-06-07,23:59:59,339.726,234.992,,320
2009-05-04,23:59:59,345.860,1115.344,,320
2009-10-22,23:59:59,342.458,618.362,,320
2009-11-21,23:59:59,341.983,550.638,,320
2009-12-10,23:59:59,342.867,676.988,,320
2010-04-05,23:59:59,344.439,905.064,,320
2010-08-25,23:59:59,340.858,392.155,,320
2012-04-19,23:59:59,342.815,669.406,,320
2012-06-19,23:59:59,340.871,393.931,,320
2012-09-20,23:59:59,339.921,261.909,,320
2012-09-22,23:59:59,339.971,268.782,,320
2013-04-15,23:59:59,342.820,670.239,,320
2013-08-11,23:59:59,341.697,510.136,,320
2013-09-16,23:59:59,340.281,311.762,,320
2013-11-12,23:59:59,343.670,792.898,,320
2014-12-11,23:59:59,342.496,623.749,,320
2015-07-17,23:59:59,340.784,381.808,,320
2016-02-09,23:59:59,342.128,571.220,,320
2016-06-02,23:59:59,341.277,450.908,,320
2017-07-12,23:59:59,338.696,94.043,,320
2018-03-26,23:59:59,341.972,549.109,,320
2019-10-26,23:59:59,339.156,156.757,,320
2019-12-21,23:59:59,345.086,1000.390,,320
2020-07-27,23:59:59,340.489,340.645,,320
2021-10-11,23:59:59,344.701,943.576,,320
2022-03-28,23:59:59,343.365,748.776,,320
2022-10-25,23:59:59,344.580,925.785,,320
2022-12-04,23:59:59,345.023,990.982,,320
2022-12-19,23:59:59,345.148,1009.475,,320
2023-06-22,23:59:59,344.028,844.994,,320
2024-02-10,23:59:59,343.139,716.086,,320
2024-07-18,23:59:59,340.193,299.507,,320
2024-10-09,23:59:59,342.587,636.728,,320
2024-11-27,23:59:59,345.619,1079.422,,320
1980-02-04,23:59:59,346.949,2301.702,,320
1980-06-17,23:59:59,346.668,2259.044,,320
1981-08-04,23:59:59,343.914,1849.798,,320
1982-02-05,23:59:59,345.658,2107.379,,320
1982-06-10,23:59:59,345.181,2036.310,,320
1982-10-24,23:59:59,337.358,933.037,,320
1982-11-19,23:59:59,339.180,1179.729,,320
1983-09-30,23:59:59,345.215,2041.469,,320
1984-03-25,23:59:59,345.908,2144.671,,320
1984-06-09,23:59:59,344.893,1993.744,,320
1986-04-08,23:59:59,345.914,1123.447,,320
1986-06-30,23:59:59,345.854,1114.442,,320
1986-10-20,23:59:59,342.565,633.627,,320
1987-10-13,23:59:59,343.194,724.021,,320
1988-02-28,23:59:59,345.796,1105.722,,320
1988-09-01,23:59:59,343.636,788.021,,320
1988-12-24,23:59:59,345.863,1115.804,,320
1989-01-31,23:59:59,345.717,1094.074,,320
1989-08-24,23:59:59,342.311,597.377,,320
1989-12-21,23:59:59,339.548,210.550,,320
1990-04-26,23:59:59,343.323,742.613,,320
1990-05-08,23:59:59,344.090,854.082,,320
1991-05-19,23:59:59,345.768,1101.621,,320
1992-09-16,23:59:59,341.504,482.896,,320
1994-02-03,23:59:59,345.876,1117.800,,320
1994-07-03,23:59:59,344.493,913.085,,320
1994-07-16,23:59:59,344.267,879.884,,320
1994-07-21,23:59:59,343.987,839.023,,320
1994-08-25,23:59:59,343.051,703.373,,320
1995-02-20,23:59:59,344.087,853.543,,320
1995-06-04,23:59:59,345.678,1088.209,,320
1996-02-11,23:59:59,345.616,1078.949,,320
1996-10-28,23:59:59,343.715,799.399,,320
1997-01-20,23:59:59,344.237,875.478,,320
1997-08-23,23:59:59,339.481,201.277,,320
1998-11-05,23:59:59,344.562,923.132,,320
1999-07-02,23:59:59,343.014,698.101,,320
2000-01-08,23:59:59,343.982,838.320,,320
2000-12-03,23:59:59,342.921,684.742,,320
2002-11-02,23:59:59,343.415,755.989,,320
2003-02-15,23:59:59,343.457,762.066,,320
2003-03-13,23:59:59,344.112,857.231,,320
2003-06-25,23:59:59,340.683,367.624,,320
2003-08-12,23:59:59,338.210,28.223,,320
2004-10-16,23:59:59,338.749,101.328,,320
2006-01-07,23:59:59,342.659,647.120,,320
2006-11-20,23:59:59,342.694,652.171,,320
2007-03-21,23:59:59,344.932,977.647,,320
2007-09-16,23:59:59,338.775,104.838,,320
2008-03-02,23:59:59,343.060,704.775,,320
2008-09-22,23:59:59,339.411,191.699,,320
2008-12-29,23:59:59,344.477,910.663,,320
2009-01-12,23:59:59,345.034,992.677,,320
2009-03-03,23:59:59,345.637,1082.129,,320
2009-09-05,23:59:59,342.315,597.973,,320
2010-06-14,23:59:59,344.945,979.592,,320
2010-08-17,23:59:59,340.900,397.997,,320
2010-09-17,23:59:59,341.348,460.838,,320
2011-05-26,23:59:59,343.896,825.738,,320
2012-01-05,23:59:59,343.558,776.699,,320
2012-03-28,23:59:59,343.480,765.323,,320
2013-08-16,23:59:59,341.275,450.641,,320
2014-02-13,23:59:59,345.015,989.824,,320
2014-09-02,23:59:59,340.924,401.419,,320
2014-12-18,23:59:59,342.541,630.247,,320
2015-01-03,23:59:59,343.116,712.817,,320
2015-08-07,23:59:59,339.434,194.760,,320
2015-09-08,23:59:59,338.794,107.353,,320
2015-10-15,23:59:59,339.351,183.464,,320
2016-01-01,23:59:59,341.853,532.211,,320
2016-01-04,23:59:59,341.845,531.095,,320
2017-10-01,23:59:59,340.716,372.310,,320
2017-10-27,23:59:59,341.189,438.559,,320
2018-11-11,23:59:59,340.679,367.130,,320
2020-08-16,23:59:59,339.960,267.255,,320
2022-09-09,23:59:59,344.874,968.983,,320
2024-12-05,23:59:59,345.571,1072.325,,320
1980-05-16,23:59:59,346.154,2181.700,,320
1980-09-27,23:59:59,344.102,1877.340,,320
1981-04-30,23:59:59,346.148,2180.692,,320
1982-01-03,23:59:59,344.515,1937.945,,320
1983-09-16,23:59:59,344.315,1908.505,,320
1984-08-30,23:59:59,342.913,1704.725,,320
1985-03-09,23:59:59,345.895,2142.825,,320
1985-05-29,23:59:59,345.897,1120.863,,320
1985-08-25,23:59:59,345.060,996.456,,320
1986-01-23,23:59:59,345.686,1089.409,,320
1986-02-02,23:59:59,345.132,1007.100,,320
1986-02-15,23:59:59,345.186,1015.156,,320
1987-11-07,23:59:59,344.524,917.577,,320
1988-03-31,23:59:59,345.876,1117.782,,320
1991-11-20,23:59:59,344.151,862.998,,320
1992-01-14,23:59:59,344.795,957.376,,320
1992-05-08,23:59:59,344.712,945.206,,320
1993-01-02,23:59:59,344.350,891.993,,320
1994-10-20,23:59:59,340.626,359.778,,320
1996-04-11,23:59:59,345.818,1109.086,,320
1996-12-02,23:59:59,343.416,756.161,,320
1999-11-14,23:59:59,343.094,709.576,,320
1999-12-12,23:59:59,344.642,934.884,,320
2000-05-09,23:59:59,345.292,1030.854,,320
2000-10-03,23:59:59,342.281,593.056,,320
2000-10-08,23:59:59,342.713,654.787,,320
2000-10-13,23:59:59,342.991,694.719,,320
