Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
1984-09-25,23:59:59,356.969,683.755,,320
1986-05-25,23:59:59,357.086,755.627,,320
1988-02-02,23:59:59,356.496,395.281,,320
1988-05-01,23:59:59,356.238,237.261,,320
1988-09-10,23:59:59,357.144,790.754,,320
1989-09-25,23:59:59,356.215,223.062,,320
1990-07-25,23:59:59,356.506,401.089,,320
1990-09-20,23:59:59,356.760,556.438,,320
1991-02-15,23:59:59,356.306,278.964,,320
1991-05-13,23:59:59,356.211,220.771,,320
1991-07-28,23:59:59,356.224,229.169,,320
1993-03-02,23:59:59,356.542,423.239,,320
1993-04-10,23:59:59,356.478,384.140,,320
1993-07-21,23:59:59,356.390,329.989,,320
1994-01-20,23:59:59,356.905,645.031,,320
1995-03-22,23:59:59,356.844,607.606,,320
1995-08-11,23:59:59,357.120,776.089,,320
1995-08-17,23:59:59,357.062,741.113,,320
1996-01-14,23:59:59,356.995,700.175,,320
1996-10-15,23:59:59,357.029,720.947,,320
1996-12-05,23:59:59,356.952,673.674,,320
1998-05-29,23:59:59,356.455,369.850,,320
1999-08-06,23:59:59,356.323,289.205,,320
1999-10-10,23:59:59,356.444,362.981,,320
2002-11-19,23:59:59,356.520,409.869,,320
2002-12-12,23:59:59,356.611,465.552,,320
2003-03-29,23:59:59,356.328,292.251,,320
2004-12-03,23:59:59,356.928,658.932,,320
2005-02-12,23:59:59,356.983,692.537,,320
2005-04-24,23:59:59,356.619,470.437,,320
2006-08-07,23:59:59,356.971,685.358,,320
2007-06-04,23:59:59,356.520,409.415,,320
2007-10-27,23:59:59,356.848,610.125,,320
2008-01-13,23:59:59,356.737,542.230,,320
2008-05-30,23:59:59,356.250,244.519,,320
2010-02-27,23:59:59,356.487,389.326,,320
2010-08-20,23:59:59,356.815,589.810,,320
2012-09-11,23:59:59,356.715,529.094,,320
2012-10-07,23:59:59,356.843,606.921,,320
2013-10-13,23:59:59,356.735,541.085,,320
2014-01-03,23:59:59,356.891,636.323,,320
2014-01-22,23:59:59,356.832,600.196,,320
2014-02-27,23:59:59,356.319,286.909,,320
2014-07-04,23:59:59,356.361,312.333,,320
2015-08-11,23:59:59,357.004,705.676,,320
2015-10-23,23:59:59,356.845,608.091,,320
2016-07-21,23:59:59,356.759,556.030,,320
2018-03-11,23:59:59,356.997,701.075,,320
2019-01-12,23:59:59,356.661,496.057,,320
2019-05-18,23:59:59,356.177,199.962,,320
2019-08-16,23:59:59,356.683,509.270,,320
2020-02-21,23:59:59,356.683,509.086,,320
2020-07-30,23:59:59,356.357,309.881,,320
2020-09-21,23:59:59,356.214,222.710,,320
2021-01-30,23:59:59,356.808,585.853,,320
2021-06-06,23:59:59,355.988,84.829,,320
2021-07-23,23:59:59,356.263,252.647,,320
2022-01-14,23:59:59,356.968,683.417,,320
2022-06-27,23:59:59,356.872,624.744,,320
2022-11-17,23:59:59,357.047,731.874,,320
2022-12-27,23:59:59,357.171,807.461,,320
2023-07-07,23:59:59,356.743,545.728,,320
2023-09-11,23:59:59,356.404,338.543,,320
2023-12-03,23:59:59,356.862,618.808,,320
2024-06-24,23:59:59,356.310,281.709,,320
2024-09-19,23:59:59,356.569,439.538,,320
1980-05-04,23:59:59,357.033,723.238,,320
1980-11-27,23:59:59,356.762,557.601,,320
1981-03-08,23:59:59,356.646,486.957,,320
1982-02-03,23:59:59,356.583,448.194,,320
1982-03-17,23:59:59,356.540,421.917,,320
1982-11-15,23:59:59,356.213,222.295,,320
1983-09-02,23:59:59,356.367,316.167,,320
1983-11-23,23:59:59,357.171,807.636,,320
1983-12-31,23:59:59,357.040,727.366,,320
1984-11-15,23:59:59,356.911,648.926,,320
1986-03-20,23:59:59,356.987,694.984,,320
1987-02-12,23:59:59,356.602,459.823,,320
1987-10-20,23:59:59,356.631,477.537,,320
1988-08-22,23:59:59,356.965,681.918,,320
1989-04-26,23:59:59,356.163,191.592,,320
1989-09-30,23:59:59,356.229,232.073,,320
1991-04-13,23:59:59,356.054,125.221,,320
1991-08-25,23:59:59,356.730,538.027,,320
1991-10-15,23:59:59,356.740,543.913,,320
1991-10-23,23:59:59,356.650,489.151,,320
1992-10-21,23:59:59,356.644,485.408,,320
1993-04-06,23:59:59,356.451,367.713,,320
1993-06-14,23:59:59,356.632,477.998,,320
1993-12-13,23:59:59,356.982,691.773,,320
1994-02-03,23:59:59,356.737,542.076,,320
1995-01-27,23:59:59,356.870,623.726,,320
1995-05-16,23:59:59,356.970,684.668,,320
1995-07-03,23:59:59,356.766,559.951,,320
1995-08-01,23:59:59,357.093,759.820,,320
1996-03-01,23:59:59,356.652,490.069,,320
1996-05-22,23:59:59,356.931,660.846,,320
1996-07-20,23:59:59,356.956,675.886,,320
1997-05-06,23:59:59,356.642,484.412,,320
1997-07-14,23:59:59,356.791,575.453,,320
1997-08-21,23:59:59,356.407,340.673,,320
1997-10-11,23:59:59,356.661,495.871,,320
1998-01-24,23:59:59,356.539,421.176,,320
1998-05-28,23:59:59,356.449,366.494,,320
1998-11-29,23:59:59,356.957,676.725,,320
1998-12-01,23:59:59,356.986,694.369,,320
1998-12-05,23:59:59,357.037,725.760,,320
1999-10-31,23:59:59,356.239,238.180,,320
2000-10-03,23:59:59,356.619,470.211,,320
2001-02-02,23:59:59,356.555,431.334,,320
2001-10-09,23:59:59,355.996,89.406,,320
2002-02-27,23:59:59,356.962,680.016,,320
2003-07-08,23:59:59,356.573,442.032,,320
2003-07-27,23:59:59,356.320,287.217,,320
2003-07-31,23:59:59,356.267,255.213,,320
2004-04-02,23:59:59,356.994,699.560,,320
2005-10-30,23:59:59,357.035,724.541,,320
2006-04-05,23:59:59,356.839,604.858,,320
2006-05-03,23:59:59,357.060,739.812,,320
2006-10-02,23:59:59,356.895,638.540,,320
2007-07-13,23:59:59,356.607,463.181,,320
2009-06-26,23:59:59,356.119,164.560,,320
2009-08-18,23:59:59,356.500,397.726,,320
2009-11-12,23:59:59,356.844,607.834,,320
2009-12-11,23:59:59,356.858,616.388,,320
2010-04-03,23:59:59,356.136,175.095,,320
2010-08-07,23:59:59,356.519,409.110,,320
2010-08-11,23:59:59,356.584,448.593,,320
2011-06-06,23:59:59,356.812,588.055,,320
2011-07-14,23:59:59,356.856,615.090,,320
2011-08-30,23:59:59,356.594,454.856,,320
2011-10-07,23:59:59,356.513,405.746,,320
2012-04-15,23:59:59,356.580,446.533,,320
2012-05-30,23:59:59,356.533,417.514,,320
2012-09-14,23:59:59,356.711,526.420,,320
2012-10-04,23:59:59,356.854,614.022,,320
2013-08-12,23:59:59,356.351,306.306,,320
2014-01-25,23:59:59,356.799,580.098,,320
2014-02-25,23:59:59,356.357,310.124,,320
2014-03-08,23:59:59,356.219,225.726,,320
2014-12-04,23:59:59,356.849,610.487,,320
