Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
2023-10-26,23:59:59,277.721,448.078,,320
2024-04-11,23:59:59,277.925,487.546,,320
2024-10-15,23:59:59,277.759,455.429,,320
2024-12-11,23:59:59,277.894,481.562,,320
1980-02-08,23:59:59,277.991,500.262,,320
1980-12-18,23:59:59,277.745,452.784,,320
1981-02-07,23:59:59,276.931,295.589,,320
1981-07-30,23:59:59,276.831,276.364,,320
1982-04-09,23:59:59,277.221,351.672,,320
1982-06-20,23:59:59,277.096,327.453,,320
1983-01-29,23:59:59,278.299,559.803,,320
1983-02-10,23:59:59,277.538,412.874,,320
1984-02-24,23:59:59,277.433,392.625,,320
1984-06-25,23:59:59,276.680,247.180,,320
1985-02-04,23:59:59,277.893,481.291,,320
1985-05-18,23:59:59,277.344,375.356,,320
1985-06-01,23:59:59,276.928,295.047,,320
1985-07-16,23:59:59,276.981,305.295,,320
1988-01-07,23:59:59,277.052,319.019,,320
1989-01-03,23:59:59,277.832,469.653,,320
1989-02-06,23:59:59,277.182,344.068,,320
1989-07-25,23:59:59,276.868,283.467,,320
1990-03-18,23:59:59,277.824,468.068,,320
1990-11-23,23:59:59,277.158,339.474,,320
1994-07-21,23:59:59,277.016,312.010,,320
1994-09-11,23:59:59,277.100,328.395,,320
1995-07-30,23:59:59,276.484,209.337,,320
1996-09-12,23:59:59,276.757,262.158,,320
1996-09-27,23:59:59,277.120,332.141,,320
1997-05-02,23:59:59,277.279,362.869,,320
1997-12-16,23:59:59,278.024,506.671,,320
1998-03-02,23:59:59,278.161,533.052,,320
1998-03-07,23:59:59,278.195,539.613,,320
1999-03-17,23:59:59,277.144,336.830,,320
2000-07-12,23:59:59,277.753,454.268,,320
2000-11-04,23:59:59,277.618,428.276,,320
2000-12-22,23:59:59,277.311,368.983,,320
2001-02-28,23:59:59,276.755,261.734,,320
2001-03-07,23:59:59,276.710,252.952,,320
2002-03-22,23:59:59,277.005,310.043,,320
2002-04-20,23:59:59,276.678,246.856,,320
2002-10-19,23:59:59,277.295,365.955,,320
2003-01-21,23:59:59,277.234,354.223,,320
2003-02-06,23:59:59,277.122,332.607,,320
2003-02-28,23:59:59,277.106,329.497,,320
2004-07-26,23:59:59,276.875,284.952,,320
2005-03-24,23:59:59,277.300,366.821,,320
2005-10-29,23:59:59,276.868,283.467,,320
2005-12-05,23:59:59,276.881,285.994,,320
2006-02-19,23:59:59,276.687,248.517,,320
2006-09-07,23:59:59,277.079,324.172,,320
2006-11-13,23:59:59,277.341,374.890,,320
2006-12-08,23:59:59,278.144,529.753,,320
2007-04-28,23:59:59,276.538,219.774,,320
2008-01-26,23:59:59,277.562,417.468,,320
2009-03-19,23:59:59,277.084,325.268,,320
2010-04-12,23:59:59,277.071,322.623,,320
2011-01-16,23:59:59,278.166,534.000,,320
2011-02-01,23:59:59,277.707,445.410,,320
2011-02-06,23:59:59,277.849,472.780,,320
2012-05-05,23:59:59,276.550,222.189,,320
2012-07-12,23:59:59,276.708,252.663,,320
2014-04-01,23:59:59,276.493,211.075,,320
2014-04-30,23:59:59,276.866,283.102,,320
2015-02-10,23:59:59,277.436,393.184,,320
2015-11-21,23:59:59,277.068,322.146,,320
2016-01-17,23:59:59,276.836,277.365,,320
2016-10-11,23:59:59,276.871,284.121,,320
2017-05-17,23:59:59,276.589,229.751,,320
2018-04-25,23:59:59,277.449,395.735,,320
2018-06-05,23:59:59,277.023,313.417,,320
2021-09-06,23:59:59,277.386,383.478,,320
2021-10-08,23:59:59,277.586,422.056,,320
2024-07-09,23:59:59,276.780,266.540,,320
1982-02-09,23:59:59,277.884,479.518,,320
1982-09-19,23:59:59,277.073,323.183,,320
1983-05-31,23:59:59,277.384,383.148,,320
1984-04-21,23:59:59,276.968,302.880,,320
1985-10-19,23:59:59,277.060,320.656,,320
1986-04-05,23:59:59,277.026,314.095,,320
1986-10-16,23:59:59,277.315,369.872,,320
1987-05-26,23:59:59,277.112,330.575,,320
1989-11-06,23:59:59,277.186,344.993,,320
1990-01-13,23:59:59,277.633,431.150,,320
1990-05-17,23:59:59,277.935,489.378,,320
1990-06-07,23:59:59,277.539,412.933,,320
1991-05-19,23:59:59,276.756,261.910,,320
1992-03-16,23:59:59,276.711,253.164,,320
1992-04-13,23:59:59,276.915,292.597,,320
1992-09-17,23:59:59,276.549,222.036,,320
1994-04-13,23:59:59,277.038,316.298,,320
1994-07-06,23:59:59,277.179,343.468,,320
1995-06-18,23:59:59,276.887,287.172,,320
1996-09-22,23:59:59,277.140,336.040,,320
1996-12-16,23:59:59,277.149,337.737,,320
1997-08-01,23:59:59,276.541,220.375,,320
1997-08-14,23:59:59,277.278,362.733,,320
1997-10-31,23:59:59,277.256,358.410,,320
1997-11-03,23:59:59,277.450,395.793,,320
1998-03-30,23:59:59,278.028,507.324,,320
1998-04-30,23:59:59,277.573,419.683,,320
1999-03-30,23:59:59,277.910,484.613,,320
1999-04-06,23:59:59,277.831,469.364,,320
2000-03-14,23:59:59,276.834,277.041,,320
2000-10-21,23:59:59,277.872,477.257,,320
