Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
1980-04-13,23:59:59,177.776,265.258,,320
1980-10-11,23:59:59,178.929,425.949,,320
1981-02-27,23:59:59,177.945,288.787,,320
1981-05-27,23:59:59,177.648,247.420,,320
1981-09-15,23:59:59,177.904,283.138,,320
1981-10-31,23:59:59,178.354,345.898,,320
1983-07-16,23:59:59,178.137,315.679,,320
1985-01-12,23:59:59,179.733,537.970,,320
1985-04-23,23:59:59,177.850,275.637,,320
1985-08-18,23:59:59,178.033,301.066,,320
1985-10-10,23:59:59,177.946,288.996,,320
1986-04-02,23:59:59,178.031,300.901,,320
1987-01-17,23:59:59,177.692,253.647,,320
1987-11-22,23:59:59,178.204,324.963,,320
1988-04-28,23:59:59,177.042,163.015,,320
1988-12-05,23:59:59,178.123,313.606,,320
1988-12-07,23:59:59,178.227,328.089,,320
1988-12-27,23:59:59,178.215,326.539,,320
1989-04-22,23:59:59,178.144,316.542,,320
1989-07-19,23:59:59,177.486,224.856,,320
1989-09-22,23:59:59,175.828,0.000,,320
1990-06-17,23:59:59,178.134,315.218,,320
1990-11-09,23:59:59,176.487,85.768,,320
1991-09-17,23:59:59,178.609,381.439,,320
1992-08-26,23:59:59,177.318,201.447,,320
1993-01-22,23:59:59,177.878,279.573,,320
1993-10-07,23:59:59,177.459,221.154,,320
1994-06-25,23:59:59,178.102,310.706,,320
1994-07-30,23:59:59,177.129,175.172,,320
1994-12-22,23:59:59,178.583,377.686,,320
1995-02-22,23:59:59,176.762,124.008,,320
1995-11-29,23:59:59,177.940,288.186,,320
1996-11-10,23:59:59,178.321,341.274,,320
1997-03-16,23:59:59,177.755,262.443,,320
1997-12-30,23:59:59,179.481,502.813,,320
1998-03-13,23:59:59,178.452,359.562,,320
1999-01-24,23:59:59,176.892,142.079,,320
1999-12-14,23:59:59,178.092,309.374,,320
1999-12-26,23:59:59,177.468,222.452,,320
2000-04-10,23:59:59,177.080,168.344,,320
2000-06-12,23:59:59,178.754,401.565,,320
2000-11-26,23:59:59,176.913,145.005,,320
2001-08-26,23:59:59,176.856,137.158,,320
2002-05-23,23:59:59,177.794,267.851,,320
2002-09-25,23:59:59,179.732,537.839,,320
2002-11-13,23:59:59,179.107,450.743,,320
2003-01-05,23:59:59,178.108,311.604,,320
2003-10-10,23:59:59,178.355,346.003,,320
2004-04-24,23:59:59,178.083,308.103,,320
2004-11-24,23:59:59,178.067,305.813,,320
2006-04-12,23:59:59,176.963,152.077,,320
2007-07-27,23:59:59,177.322,202.030,,320
2007-12-31,23:59:59,177.330,203.136,,320
2010-01-13,23:59:59,179.000,435.791,,320
2011-03-22,23:59:59,178.499,366.007,,320
2011-11-11,23:59:59,177.654,248.282,,320
2012-07-11,23:59:59,177.330,203.197,,320
2012-09-22,23:59:59,178.417,354.616,,320
2013-06-29,23:59:59,177.544,232.981,,320
2013-09-17,23:59:59,178.097,309.975,,320
2014-03-12,23:59:59,176.936,148.315,,320
2014-03-24,23:59:59,177.017,159.540,,320
2014-11-29,23:59:59,179.669,529.070,,320
2016-01-06,23:59:59,177.580,238.023,,320
2016-10-09,23:59:59,177.290,197.658,,320
2017-03-12,23:59:59,178.142,316.359,,320
2017-05-22,23:59:59,177.126,174.693,,320
2018-07-31,23:59:59,178.015,298.628,,320
2018-09-22,23:59:59,177.327,202.727,,320
2019-03-15,23:59:59,177.664,249.705,,320
2019-12-27,23:59:59,179.070,445.565,,320
2020-01-03,23:59:59,178.646,386.569,,320
2021-03-01,23:59:59,177.049,164.071,,320
2021-04-22,23:59:59,177.033,161.844,,320
2021-10-27,23:59:59,178.260,332.780,,320
2022-03-29,23:59:59,176.388,71.965,,320
2023-08-31,23:59:59,177.324,202.384,,320
2023-12-12,23:59:59,177.632,245.201,,320
1980-08-16,23:59:59,178.263,333.131,,320
1980-10-02,23:59:59,179.609,520.662,,320
1981-06-13,23:59:59,178.055,304.151,,320
1982-06-19,23:59:59,178.381,349.652,,320
1982-12-06,23:59:59,179.537,510.729,,320
1983-03-30,23:59:59,178.664,389.024,,320
1984-05-01,23:59:59,178.397,351.864,,320
1984-07-04,23:59:59,178.156,318.240,,320
1985-05-27,23:59:59,176.928,147.165,,320
1986-05-23,23:59:59,177.805,269.366,,320
1987-05-24,23:59:59,177.707,255.685,,320
1987-06-13,23:59:59,178.579,377.215,,320
1987-08-26,23:59:59,178.133,315.000,,320
1987-10-24,23:59:59,178.720,396.818,,320
1989-12-15,23:59:59,177.541,232.511,,320
1990-06-23,23:59:59,178.366,347.457,,320
1990-07-11,23:59:59,178.695,393.370,,320
1991-10-19,23:59:59,179.431,495.846,,320
1992-05-11,23:59:59,176.136,36.860,,320
1992-08-01,23:59:59,177.919,285.207,,320
1992-08-09,23:59:59,177.815,270.794,,320
1992-10-07,23:59:59,177.177,181.843,,320
1994-02-15,23:59:59,178.105,311.133,,320
1994-07-31,23:59:59,177.062,165.863,,320
1996-04-15,23:59:59,178.220,327.236,,320
1996-06-08,23:59:59,179.039,441.364,,320
1997-02-14,23:59:59,177.435,217.741,,320
1997-09-11,23:59:59,178.123,313.728,,320
1999-02-03,23:59:59,177.065,166.194,,320
1999-05-04,23:59:59,178.125,313.938,,320
1999-05-11,23:59:59,177.702,255.040,,320
1999-06-11,23:59:59,178.690,392.638,,320
1999-11-20,23:59:59,180.078,586.086,,320
1999-12-28,23:59:59,177.269,194.645,,320
2000-03-13,23:59:59,177.063,165.889,,320
2000-10-23,23:59:59,178.459,360.529,,320
2000-11-28,23:59:59,176.857,137.211,,320
2002-04-14,23:59:59,177.118,173.570,,320
2002-10-04,23:59:59,179.631,523.740,,320
2004-05-04,23:59:59,177.690,253.377,,320
2004-12-25,23:59:59,177.562,235.463,,320
2005-01-17,23:59:59,178.192,323.229,,320
2005-11-29,23:59:59,177.025,160.733,,320
2006-01-02,23:59:59,177.239,190.456,,320
2006-10-18,23:59:59,178.622,383.128,,320
2009-04-07,23:59:59,177.413,214.693,,320
2009-11-05,23:59:59,177.550,233.808,,320
2010-11-25,23:59:59,177.622,243.832,,320
2011-10-29,23:59:59,177.553,234.244,,320
2012-04-26,23:59:59,176.882,140.694,,320
2013-01-07,23:59:59,178.451,359.327,,320
2013-02-20,23:59:59,177.264,194.009,,320
2013-04-02,23:59:59,177.008,158.312,,320
2014-06-01,23:59:59,179.781,544.746,,320
2014-06-16,23:59:59,178.342,344.148,,320
2016-02-06,23:59:59,177.184,182.827,,320
2016-09-22,23:59:59,177.498,226.528,,320
2016-10-16,23:59:59,177.667,250.155,,320
2017-04-15,23:59:59,177.277,195.716,,320
2017-07-31,23:59:59,177.146,177.489,,320
2017-10-26,23:59:59,177.637,245.975,,320
2017-11-24,23:59:59,177.640,246.297,,320
2018-09-03,23:59:59,177.402,213.194,,320
2019-03-17,23:59:59,177.584,238.616,,320
2020-01-12,23:59:59,178.531,370.568,,320
2021-09-11,23:59:59,179.092,448.713,,320
2022-10-27,23:59:59,177.380,210.181,,320
2022-11-10,23:59:59,177.685,252.602,,320
2022-11-11,23:59:59,177.665,249.841,,320
2023-07-07,23:59:59,177.626,244.361,,320
1980-06-23,23:59:59,177.628,244.617,,320
1980-08-24,23:59:59,178.130,314.637,,320
1980-09-06,23:59:59,179.468,501.039,,320
1982-12-09,23:59:59,179.008,436.975,,320
1983-01-19,23:59:59,180.669,668.415,,320
1983-03-23,23:59:59,177.884,280.365,,320
1983-04-21,23:59:59,178.245,330.589,,320
1983-11-02,23:59:59,178.341,344.017,,320
1984-01-22,23:59:59,178.321,341.309,,320
1984-02-20,23:59:59,178.661,388.580,,320
1984-04-02,23:59:59,178.116,312.657,,320
1984-05-19,23:59:59,177.999,296.354,,320
1984-08-03,23:59:59,178.148,317.204,,320
1985-03-17,23:59:59,178.177,321.183,,320
1985-04-11,23:59:59,177.433,217.514,,320
1985-11-10,23:59:59,176.863,138.099,,320
1986-05-01,23:59:59,178.854,415.525,,320
1986-10-07,23:59:59,178.364,347.292,,320
1987-08-18,23:59:59,178.348,345.071,,320
1988-01-09,23:59:59,177.151,178.273,,320
1988-04-14,23:59:59,177.650,247.699,,320
1989-11-20,23:59:59,178.226,328.011,,320
1990-10-14,23:59:59,176.363,68.412,,320
1990-11-29,23:59:59,176.572,97.560,,320
1991-08-07,23:59:59,176.403,74.055,,320
1992-03-22,23:59:59,176.811,130.854,,320
1992-03-28,23:59:59,176.745,121.666,,320
1992-05-17,23:59:59,176.330,63.770,,320
1992-12-18,23:59:59,176.995,156.536,,320
1993-08-31,23:59:59,177.457,220.920,,320
1994-03-21,23:59:59,178.155,318.161,,320
1994-04-10,23:59:59,177.030,161.361,,320
1994-09-23,23:59:59,177.916,284.868,,320
1994-10-17,23:59:59,177.486,224.908,,320
1995-05-11,23:59:59,177.917,284.981,,320
1995-09-02,23:59:59,177.800,268.704,,320
1995-10-30,23:59:59,178.644,386.220,,320
1997-03-20,23:59:59,178.013,298.340,,320
1997-04-18,23:59:59,178.474,362.576,,320
1997-07-24,23:59:59,176.762,123.965,,320
1998-04-28,23:59:59,178.594,379.218,,320
1999-03-21,23:59:59,177.891,281.393,,320
1999-05-19,23:59:59,178.249,331.164,,320
1999-08-08,23:59:59,177.076,167.787,,320
1999-09-04,23:59:59,176.955,150.962,,320
1999-12-25,23:59:59,177.555,234.523,,320
2000-06-09,23:59:59,178.544,372.304,,320
2000-07-04,23:59:59,178.996,435.268,,320
2001-02-19,23:59:59,176.879,140.259,,320
2002-01-18,23:59:59,177.669,250.442,,320
2002-06-30,23:59:59,178.815,410.143,,320
2002-10-16,23:59:59,178.416,354.416,,320
2002-10-21,23:59:59,178.446,358.648,,320
2002-12-03,23:59:59,178.547,372.721,,320
2003-04-19,23:59:59,176.989,155.647,,320
2004-07-15,23:59:59,178.557,374.202,,320
2004-09-15,23:59:59,178.185,322.289,,320
2006-09-15,23:59:59,177.551,233.895,,320
2007-03-22,23:59:59,177.146,177.584,,320
2009-05-17,23:59:59,179.181,461.142,,320
2009-11-19,23:59:59,177.555,234.505,,320
2011-06-11,23:59:59,177.753,262.155,,320
2011-06-22,23:59:59,177.425,216.461,,320
2011-10-06,23:59:59,177.096,170.626,,320
2012-01-26,23:59:59,176.719,118.060,,320
2012-07-25,23:59:59,177.645,247.054,,320
2012-09-04,23:59:59,176.895,142.532,,320
2013-01-19,23:59:59,179.357,485.613,,320
2013-03-03,23:59:59,176.668,110.858,,320
2013-04-03,23:59:59,177.078,168.084,,320
2014-10-25,23:59:59,178.310,339.733,,320
2015-07-29,23:59:59,178.424,355.539,,320
2015-08-06,23:59:59,178.344,344.488,,320
2016-03-13,23:59:59,178.583,377.720,,320
2018-10-06,23:59:59,177.436,217.875,,320
