Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
2005-07-07,23:59:59,519.846,24.535,,320
2005-12-20,23:59:59,519.841,24.264,,320
2006-06-11,23:59:59,519.838,24.053,,320
2006-06-22,23:59:59,519.834,23.768,,320
2007-05-26,23:59:59,519.885,26.977,,320
2007-10-25,23:59:59,519.868,25.929,,320
2008-05-18,23:59:59,519.870,26.050,,320
2009-05-28,23:59:59,520.060,37.841,,320
2009-11-03,23:59:59,519.837,23.998,,320
2011-03-07,23:59:59,519.866,25.808,,320
2011-06-07,23:59:59,519.946,30.792,,320
2011-06-14,23:59:59,519.795,21.365,,320
2011-10-28,23:59:59,520.538,67.586,,320
2012-08-19,23:59:59,519.787,20.861,,320
2013-05-13,23:59:59,519.823,23.102,,320
2013-11-22,23:59:59,519.800,21.692,,320
2014-02-22,23:59:59,519.830,23.563,,320
2014-03-25,23:59:59,519.817,22.728,,320
2014-04-07,23:59:59,519.841,24.224,,320
2014-09-28,23:59:59,519.810,22.293,,320
2016-04-29,23:59:59,519.788,20.964,,320
2017-03-01,23:59:59,519.837,24.002,,320
2017-08-26,23:59:59,519.775,20.120,,320
2017-12-23,23:59:59,519.815,22.626,,320
2019-02-10,23:59:59,519.788,20.948,,320
2019-07-26,23:59:59,519.818,22.821,,320
2020-04-11,23:59:59,519.799,21.617,,320
2020-04-23,23:59:59,519.813,22.469,,320
2021-01-20,23:59:59,519.827,23.375,,320
2021-05-11,23:59:59,519.964,31.869,,320
2021-06-07,23:59:59,519.848,24.664,,320
2021-07-11,23:59:59,519.818,22.820,,320
2024-03-01,23:59:59,519.947,30.843,,320
1980-05-13,23:59:59,519.803,21.889,,320
1981-09-06,23:59:59,519.493,2.610,,320
1981-09-12,23:59:59,519.475,1.451,,320
1982-05-23,23:59:59,520.392,58.486,,320
1982-11-14,23:59:59,519.736,17.711,,320
1983-04-12,23:59:59,519.762,19.311,,320
1983-07-17,23:59:59,519.764,19.456,,320
1984-04-24,23:59:59,519.755,18.909,,320
1984-07-27,23:59:59,519.749,18.515,,320
1984-11-19,23:59:59,519.770,19.790,,320
1985-11-30,23:59:59,519.807,22.125,,320
1986-07-15,23:59:59,519.804,21.918,,320
1987-06-30,23:59:59,519.806,22.032,,320
1987-07-03,23:59:59,519.799,21.600,,320
1988-05-28,23:59:59,519.810,22.276,,320
1988-12-13,23:59:59,520.058,37.745,,320
1989-11-01,23:59:59,519.770,19.803,,320
1990-12-27,23:59:59,519.815,22.600,,320
1991-01-05,23:59:59,519.834,23.795,,320
1991-02-18,23:59:59,519.877,26.474,,320
1991-07-08,23:59:59,519.786,20.840,,320
1991-08-07,23:59:59,519.748,18.464,,320
1993-04-15,23:59:59,519.863,25.575,,320
1994-04-16,23:59:59,519.836,23.928,,320
1996-01-31,23:59:59,519.943,30.557,,320
1996-06-09,23:59:59,519.916,28.866,,320
1996-09-21,23:59:59,519.906,28.290,,320
1997-04-07,23:59:59,519.752,18.691,,320
1997-10-18,23:59:59,519.875,26.366,,320
